Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Marcos André","brBRA","FW,MF","Valencia","esLa Liga","25","1996","17","3","447","5.0","1","0","1","1","0","0","2","1","1.5","1.3","0.4","1.8","2","7","20","0.20","0.00","0.20","0.20","0.20","0.29","0.09","0.38","0.27","0.36",
"Komnen Andrić","rsSRB","FW","Clermont Foot","frLigue 1","27","1995","34","16","1,446","16.1","4","3","7","3","1","2","4","0","5.5","3.9","0.9","4.8","8","27","88","0.25","0.19","0.44","0.19","0.37","0.34","0.06","0.39","0.24","0.30",
"Robert Andrich","deGER","MF","Leverkusen","deBundesliga","27","1994","29","28","2,406","26.7","2","2","4","2","0","0","7","0","1.6","1.6","1.2","2.8","12","99","8","0.07","0.07","0.15","0.07","0.15","0.06","0.04","0.11","0.06","0.11",
"Angeliño","esESP","DF","Hoffenheim","deBundesliga","25","1997","33","30","2,617","29.1","0","8","8","0","0","0","2","0","1.1","1.1","7.2","8.3","24","108","120","0.00","0.28","0.28","0.00","0.28","0.04","0.25","0.28","0.04","0.28",
"Fabrizio Angileri","arARG","DF","Getafe","esLa Liga","28","1994","15","7","585","6.5","0","0","0","0","0","0","2","1","0.1","0.1","0.0","0.1","4","16","14","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"Jaidon Anthony","engENG","MF,FW","Bournemouth","engPremier League","22","1999","30","11","1,257","14.0","3","1","4","3","0","0","2","0","2.2","2.2","1.0","3.3","31","49","72","0.21","0.07","0.29","0.21","0.29","0.16","0.07","0.24","0.16","0.24",
"Janis Antiste","frFRA","FW","Sassuolo","itSerie A","19","2002","2","0","52","0.6","1","0","1","1","0","0","0","0","0.2","0.2","0.0","0.2","0","1","2","1.73","0.00","1.73","1.73","1.73","0.31","0.00","0.31","0.31","0.31",
"Waldemar Anton","deGER","DF","Stuttgart","deBundesliga","26","1996","34","34","2,934","32.6","1","2","3","1","0","0","4","0","1.6","1.6","1.4","3.0","56","135","52","0.03","0.06","0.09","0.03","0.09","0.05","0.04","0.09","0.05","0.09",
"Josep Antoni Gayá","esESP","DF,MF","Mallorca","esLa Liga","22","2000","2","1","98","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"José Antonio","esESP","MF,DF","Cádiz","esLa Liga","18","2004","2","0","46","0.5","0","1","1","0","0","0","0","0","0.0","0.0","0.0","0.0","2","3","2","0.00","1.96","1.96","0.00","1.96","0.00","0.03","0.03","0.00","0.03",
"Marcos Antônio","brBRA","MF","Lazio","itSerie A","22","2000","16","6","594","6.6","1","1","2","1","0","0","2","0","1.2","1.2","0.3","1.5","1","25","8","0.15","0.15","0.30","0.15","0.30","0.18","0.04","0.23","0.18","0.23",
"Michail Antonio","jmJAM","FW","West Ham","engPremier League","32","1990","33","21","1,829","20.3","5","3","8","5","0","0","2","0","6.6","6.6","1.3","7.8","49","27","120","0.25","0.15","0.39","0.25","0.39","0.32","0.06","0.38","0.32","0.38",
"Antony","brBRA","FW","Manchester Utd","engPremier League","22","2000","25","23","1,802","20.0","4","2","6","4","0","0","5","0","6.6","6.6","2.9","9.4","95","74","168","0.20","0.10","0.30","0.20","0.30","0.33","0.14","0.47","0.33","0.47",
"Valentin Antov","bgBUL","DF","Monza","itSerie A","21","2000","9","2","306","3.4","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","2","14","3","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Christopher Antwi-Adjei","ghGHA","FW,MF","Bochum","deBundesliga","28","1994","29","22","1,981","22.0","3","6","9","3","0","0","2","0","2.2","2.2","3.8","6.0","67","36","231","0.14","0.27","0.41","0.14","0.41","0.10","0.17","0.27","0.10","0.27",
"Anuar","maMAR","MF,FW","Valladolid","esLa Liga","27","1995","3","3","210","2.3","1","0","1","1","0","0","1","0","0.4","0.4","0.5","0.8","6","3","4","0.43","0.00","0.43","0.43","0.43","0.15","0.20","0.35","0.15","0.35",
"Houssem Aouar","dzALG","MF","Lyon","frLigue 1","24","1998","16","6","526","5.8","1","1","2","1","0","0","2","0","1.4","1.4","1.1","2.6","12","37","36","0.17","0.17","0.34","0.17","0.34","0.25","0.20","0.44","0.25","0.44",
"Adil Aouchiche","frFRA","MF","Lorient","frLigue 1","20","2002","11","1","250","2.8","0","0","0","0","0","0","0","0","0.5","0.5","0.1","0.6","16","23","20","0.00","0.00","0.00","0.00","0.00","0.20","0.02","0.22","0.20","0.22",
"Dennis Appiah","frFRA","DF,MF","Nantes","frLigue 1","30","1992","15","9","795","8.8","0","0","0","0","0","0","1","0","0.4","0.4","0.2","0.6","15","39","51","0.00","0.00","0.00","0.00","0.00","0.05","0.02","0.06","0.05","0.06",
"Stredair Appuah","frFRA","DF,MF","Nantes","frLigue 1","18","2004","5","0","66","0.7","0","0","0","0","0","0","0","0","0.1","0.1","0.2","0.3","7","3","10","0.00","0.00","0.00","0.00","0.00","0.09","0.29","0.38","0.09","0.38",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","26","1995","13","13","992","11.0","0","1","1","0","0","0","5","1","0.2","0.2","1.5","1.8","8","33","7","0.00","0.09","0.09","0.00","0.09","0.02","0.14","0.16","0.02","0.16",
"Charles Aránguiz","clCHI","MF","Leverkusen","deBundesliga","33","1989","10","4","493","5.5","1","0","1","1","0","0","1","0","0.3","0.3","0.2","0.5","3","32","7","0.18","0.00","0.18","0.18","0.18","0.06","0.04","0.10","0.06","0.10",
"Ronald Araújo","uyURU","DF","Barcelona","esLa Liga","23","1999","22","21","1,800","20.0","0","2","2","0","0","0","5","1","2.1","2.1","0.8","2.9","29","79","11","0.00","0.10","0.10","0.00","0.10","0.10","0.04","0.15","0.10","0.15",
"Cameron Archer","engENG","FW,MF","Aston Villa","engPremier League","21","2001","6","0","49","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","3","0","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Taïryk Arconte","frFRA","FW","Brest","frLigue 1","18","2003","4","1","128","1.4","0","0","0","0","0","0","0","0","0.3","0.3","0.1","0.4","1","1","8","0.00","0.00","0.00","0.00","0.00","0.19","0.10","0.29","0.19","0.29",
"Alphonse Areola","frFRA","GK","West Ham","engPremier League","29","1993","5","2","309","3.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Adu Ares","esESP","FW,MF","Athletic Club","esLa Liga","20","2001","8","0","84","0.9","0","0","0","0","0","0","0","0","0.1","0.1","0.2","0.3","8","4","19","0.00","0.00","0.00","0.00","0.00","0.11","0.19","0.30","0.11","0.30",
"Joe Aribo","ngNGA","MF,FW","Southampton","engPremier League","26","1996","21","13","1,224","13.6","2","0","2","2","0","0","2","0","1.5","1.5","0.8","2.3","19","39","64","0.15","0.00","0.15","0.15","0.15","0.11","0.06","0.17","0.11","0.17",
"Adam Armstrong","engENG","FW,MF","Southampton","engPremier League","25","1997","30","14","1,335","14.8","2","1","3","2","0","0","2","0","2.1","2.1","1.3","3.3","39","16","70","0.13","0.07","0.20","0.13","0.20","0.14","0.09","0.23","0.14","0.23",
"Stuart Armstrong","sctSCO","MF,FW","Southampton","engPremier League","30","1992","32","14","1,408","15.6","2","1","3","2","0","0","6","0","2.4","2.4","2.2","4.7","61","75","88","0.13","0.06","0.19","0.13","0.19","0.15","0.14","0.30","0.15","0.30",
"Marko Arnautović","atAUT","FW","Bologna","itSerie A","33","1989","21","18","1,530","17.0","10","0","10","7","3","3","5","0","7.2","4.8","1.9","6.7","13","36","116","0.59","0.00","0.59","0.41","0.41","0.42","0.11","0.53","0.28","0.39",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","28","1994","32","32","2,767","30.7","5","3","8","2","3","5","5","0","5.0","1.0","4.9","5.9","29","150","19","0.16","0.10","0.26","0.07","0.16","0.16","0.16","0.32","0.03","0.19",
"Mohamed El Arouch","frFRA","MF","Lyon","frLigue 1","18","2004","1","0","2","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sergio Arribas","esESP","MF,FW","Real Madrid","esLa Liga","20","2001","2","0","19","0.2","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","0","2","0","0.00","0.00","0.00","0.00","0.00","0.74","0.14","0.88","0.74","0.88",
"Kepa Arrizabalaga","esESP","GK","Chelsea","engPremier League","27","1994","29","29","2,565","28.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Roberto Arroyo","esESP","MF","Valladolid","esLa Liga","18","2003","1","0","15","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Tolgay Arslan","deGER","MF","Udinese","itSerie A","31","1990","36","12","1,211","13.5","1","0","1","1","0","0","3","0","2.2","2.2","1.6","3.8","45","77","37","0.07","0.00","0.07","0.07","0.07","0.16","0.12","0.29","0.16","0.29",
"Ricard Artero","esESP","MF,FW","Girona","esLa Liga","19","2003","7","0","133","1.5","0","0","0","0","0","0","0","0","0.5","0.5","0.0","0.5","4","3","9","0.00","0.00","0.00","0.00","0.00","0.35","0.00","0.35","0.35","0.35",
"Santiago Arzamendia","pyPAR","DF,MF","Cádiz","esLa Liga","24","1998","12","5","483","5.4","0","0","0","0","0","0","0","0","0.2","0.2","0.5","0.7","8","17","22","0.00","0.00","0.00","0.00","0.00","0.04","0.09","0.12","0.04","0.12",
"Takuma Asano","jpJPN","FW,MF","Bochum","deBundesliga","27","1994","25","21","1,713","19.0","3","3","6","3","0","0","1","0","5.6","5.6","2.1","7.7","32","34","119","0.16","0.16","0.32","0.16","0.32","0.29","0.11","0.41","0.29","0.41",
"Santiago Ascacíbar","arARG","MF","Cremonese","itSerie A","25","1997","13","7","727","8.1","0","0","0","0","0","0","1","0","0.4","0.4","0.4","0.8","1","41","6","0.00","0.00","0.00","0.00","0.00","0.05","0.05","0.10","0.05","0.10",
"Sergio Asenjo","esESP","GK","Valladolid","esLa Liga","33","1989","10","10","900","10.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marco Asensio","esESP","FW,MF","Real Madrid","esLa Liga","26","1996","31","15","1,442","16.0","9","6","15","9","0","1","1","0","6.3","5.5","4.9","10.4","56","70","108","0.56","0.37","0.94","0.56","0.94","0.39","0.30","0.70","0.35","0.65",
"Kristoffer Askildsen","noNOR","MF","Lecce","itSerie A","21","2001","21","7","728","8.1","0","0","0","0","0","0","3","0","0.5","0.5","0.4","1.0","10","24","17","0.00","0.00","0.00","0.00","0.00","0.06","0.05","0.12","0.06","0.12",
"Fisnik Asllani","xkKVX","FW","Hoffenheim","deBundesliga","19","2002","8","0","167","1.9","0","0","0","0","0","0","0","0","1.7","1.7","0.2","1.8","4","1","19","0.00","0.00","0.00","0.00","0.00","0.88","0.10","0.98","0.88","0.98",
"Kristjan Asllani","alALB","MF","Inter","itSerie A","20","2002","20","5","592","6.6","0","0","0","0","0","0","2","0","0.5","0.5","0.9","1.5","6","29","6","0.00","0.00","0.00","0.00","0.00","0.08","0.14","0.22","0.08","0.22",
"Iago Aspas","esESP","FW","Celta Vigo","esLa Liga","34","1987","37","31","2,868","31.9","12","3","15","10","2","3","6","0","11.0","8.7","5.6","14.3","80","162","239","0.38","0.09","0.47","0.31","0.41","0.35","0.18","0.52","0.27","0.45",
"Lorenz Assignon","tgTOG","DF","Rennes","frLigue 1","22","2000","12","2","261","2.9","0","1","1","0","0","0","3","0","0.3","0.3","0.3","0.6","10","11","13","0.00","0.34","0.34","0.00","0.34","0.11","0.10","0.22","0.11","0.22",
"Youcef Atal","dzALG","DF,MF","Nice","frLigue 1","26","1996","18","8","779","8.7","1","0","1","1","0","0","1","0","1.0","1.0","1.3","2.3","38","39","63","0.12","0.00","0.12","0.12","0.12","0.12","0.15","0.27","0.12","0.27",
"Valentin Atangana Edoa","frFRA","MF","Reims","frLigue 1","16","2005","7","2","174","1.9","0","0","0","0","0","0","0","0","0.0","0.0","0.2","0.2","5","5","6","0.00","0.00","0.00","0.00","0.00","0.02","0.10","0.12","0.02","0.12",
"Pierre-Emerick Aubameyang","gaGAB","FW","Chelsea","engPremier League","33","1989","15","5","554","6.2","1","0","1","1","0","0","1","0","1.5","1.5","0.4","1.9","9","3","29","0.16","0.00","0.16","0.16","0.16","0.24","0.07","0.30","0.24","0.30",
"Pierre-Emerick Aubameyang","gaGAB","FW","Barcelona","esLa Liga","33","1989","1","0","9","0.1","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","1.18","0.00","1.18","1.18","1.18",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","25","1997","25","25","2,250","25.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Tommaso Augello","itITA","DF","Sampdoria","itSerie A","27","1994","37","35","3,061","34.0","2","5","7","2","0","0","3","0","1.0","1.0","3.9","4.8","84","119","153","0.06","0.15","0.21","0.06","0.21","0.03","0.11","0.14","0.03","0.14",
"Ludwig Augustinsson","seSWE","DF","Aston Villa","engPremier League","28","1994","3","1","77","0.9","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","0","0","3","0.00","0.00","0.00","0.00","0.00","0.10","0.00","0.10","0.10","0.10",
"Ludwig Augustinsson","seSWE","DF","Mallorca","esLa Liga","28","1994","4","1","132","1.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","5","6","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Carlos Augusto","brBRA","DF","Monza","itSerie A","23","1999","35","35","3,083","34.3","6","5","11","6","0","0","4","0","4.4","4.4","3.7","8.1","87","101","151","0.18","0.15","0.32","0.18","0.32","0.13","0.11","0.24","0.13","0.24",
"Serge Aurier","ciCIV","DF","Nott'ham Forest","engPremier League","29","1992","24","22","1,943","21.6","1","0","1","1","0","0","2","0","0.8","0.8","1.0","1.8","37","71","50","0.05","0.00","0.05","0.05","0.05","0.04","0.05","0.08","0.04","0.08",
"Mathias Autret","frFRA","MF,FW","Auxerre","frLigue 1","31","1991","23","16","1,290","14.3","2","2","4","1","1","1","0","0","2.5","1.7","2.0","3.7","20","77","58","0.14","0.14","0.28","0.07","0.21","0.17","0.14","0.31","0.12","0.26",
"Ezequiel Ávila","arARG","FW,MF","Osasuna","esLa Liga","28","1994","29","23","1,709","19.0","8","2","10","6","2","3","7","1","7.0","4.7","1.8","6.5","23","39","96","0.42","0.11","0.53","0.32","0.42","0.37","0.10","0.47","0.25","0.34",
"Cédric Avinel","gpGLP","DF","Ajaccio","frLigue 1","35","1986","24","19","1,794","19.9","1","0","1","1","0","0","2","1","1.0","1.0","0.0","1.0","3","31","1","0.05","0.00","0.05","0.05","0.05","0.05","0.00","0.05","0.05","0.05",
"Taiwo Awoniyi","ngNGA","FW","Nott'ham Forest","engPremier League","24","1997","27","17","1,404","15.6","10","1","11","10","0","0","2","0","6.6","6.6","1.1","7.7","18","12","55","0.64","0.06","0.71","0.64","0.71","0.42","0.07","0.49","0.42","0.49",
"Yasin Ayari","seSWE","MF","Brighton","engPremier League","18","2003","3","1","67","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.2","0","2","2","0.00","0.00","0.00","0.00","0.00","0.03","0.18","0.21","0.03","0.21",
"Mehmet Aydin","deGER","DF,FW","Schalke 04","deBundesliga","20","2002","16","3","567","6.3","0","0","0","0","0","0","0","0","0.2","0.2","0.8","1.0","9","15","21","0.00","0.00","0.00","0.00","0.00","0.03","0.12","0.15","0.03","0.15",
"André Ayew","ghGHA","FW,MF","Nott'ham Forest","engPremier League","32","1989","13","1","316","3.5","0","0","0","0","0","1","1","0","1.0","0.3","0.0","0.3","3","11","16","0.00","0.00","0.00","0.00","0.00","0.30","0.01","0.31","0.07","0.08",
"Jordan Ayew","ghGHA","FW,MF","Crystal Palace","engPremier League","30","1991","38","31","2,714","30.2","4","3","7","4","0","0","5","0","3.2","3.2","3.2","6.4","83","63","174","0.13","0.10","0.23","0.13","0.23","0.10","0.11","0.21","0.10","0.21",
"Kaan Ayhan","trTUR","DF","Sassuolo","itSerie A","27","1994","10","5","545","6.1","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","8","15","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Luke Ayling","engENG","DF","Leeds United","engPremier League","30","1991","29","22","2,054","22.8","2","1","3","2","0","0","3","0","3.2","3.2","2.0","5.2","28","77","100","0.09","0.04","0.13","0.09","0.13","0.14","0.09","0.23","0.14","0.23",
"Ayman Azhil","maMAR","MF","Leverkusen","deBundesliga","21","2001","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sardar Azmoun","irIRN","FW,MF","Leverkusen","deBundesliga","27","1995","23","8","927","10.3","4","1","5","4","0","0","1","0","3.5","3.5","2.5","6.0","11","32","45","0.39","0.10","0.49","0.39","0.49","0.34","0.24","0.58","0.34","0.58",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","32","1989","25","16","1,527","17.0","0","0","0","0","0","0","3","0","0.4","0.4","1.1","1.5","23","71","81","0.00","0.00","0.00","0.00","0.00","0.02","0.07","0.09","0.02","0.09",
"Sanoussy Ba","deGER","DF","RB Leipzig","deBundesliga","18","2004","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Iddrisu Baba","ghGHA","MF,DF","Mallorca","esLa Liga","26","1996","29","20","1,705","18.9","0","0","0","0","0","0","5","0","0.6","0.6","0.2","0.8","3","47","8","0.00","0.00","0.00","0.00","0.00","0.03","0.01","0.04","0.03","0.04",
"Srđan Babić","rsSRB","DF","Almería","esLa Liga","26","1996","34","33","2,998","33.3","3","0","3","3","0","0","5","0","1.2","1.2","0.3","1.5","21","63","5","0.09","0.00","0.09","0.09","0.09","0.04","0.01","0.04","0.04","0.04",
"Loïc Bade","frFRA","DF","Sevilla","esLa Liga","22","2000","19","16","1,449","16.1","1","0","1","1","0","0","4","0","0.3","0.3","0.1","0.4","7","42","2","0.06","0.00","0.06","0.06","0.06","0.02","0.01","0.02","0.02","0.02",
"Loïc Bade","frFRA","DF","Rennes","frLigue 1","22","2000","1","1","90","1.0","0","1","1","0","0","0","1","0","0.2","0.2","0.1","0.3","0","3","0","0.00","1.00","1.00","0.00","1.00","0.20","0.06","0.26","0.20","0.26",
"Édgar Badía","esESP","GK","Elche","esLa Liga","30","1992","36","36","3,240","36.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Benoît Badiashile","frFRA","DF","Chelsea","engPremier League","21","2001","11","10","905","10.1","1","0","1","1","0","0","2","0","1.2","1.2","0.5","1.6","11","56","2","0.10","0.00","0.10","0.10","0.10","0.12","0.05","0.16","0.12","0.16",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","21","2001","11","9","839","9.3","2","0","2","2","0","0","3","0","0.6","0.6","0.4","1.0","3","39","0","0.21","0.00","0.21","0.21","0.21","0.07","0.04","0.11","0.07","0.11",
"Alex Baena","esESP","MF,FW","Villarreal","esLa Liga","21","2001","35","19","1,947","21.6","6","2","8","6","0","0","13","1","3.9","3.9","5.2","9.1","50","124","110","0.28","0.09","0.37","0.28","0.37","0.18","0.24","0.42","0.18","0.42",
"Jaime Báez","uyURU","DF","Cremonese","itSerie A","27","1995","2","1","96","1.1","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.3","5","4","8","0.00","0.00","0.00","0.00","0.00","0.12","0.12","0.24","0.12","0.24",
"Leon Bailey","jmJAM","FW,MF","Aston Villa","engPremier League","24","1997","33","26","1,967","21.9","4","4","8","4","0","0","4","0","5.3","5.3","4.8","10.1","85","28","182","0.18","0.18","0.37","0.18","0.37","0.24","0.22","0.46","0.24","0.46",
"Eric Bailly","ciCIV","DF","Marseille","frLigue 1","28","1994","17","5","543","6.0","0","0","0","0","0","0","1","0","0.2","0.2","0.0","0.2","4","12","4","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Dénys Bain","frFRA","DF","Auxerre","frLigue 1","29","1993","2","1","126","1.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Brandon Baiye","beBEL","MF","Clermont Foot","frLigue 1","21","2000","7","0","51","0.6","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","0","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.21","0.21","0.00","0.21",
"Stefan Bajcetic","esESP","MF","Liverpool","engPremier League","17","2004","11","6","526","5.8","1","0","1","1","0","0","2","0","0.8","0.8","0.4","1.2","10","24","1","0.17","0.00","0.17","0.17","0.17","0.13","0.06","0.20","0.13","0.20",
