Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches"Ismael Aaneba","frFRA","DF","Strasbourg","frLigue 1","19","1999","3","3","204","2.3","0","0","0","0","0","0","3","0","0.0","0.0","0.4","0.4","3","8","8","0.00","0.00","0.00","0.00","0.00","0.00","0.17","0.17","0.00","0.17",
"Mesut Özil","deGER","MF,FW","Arsenal","engPremier League","29","1988","24","20","1,735","19.3","5","2","7","5","0","0","2","0","1.7","1.7","4.1","5.8","75","146","174","0.26","0.10","0.36","0.26","0.36","0.09","0.21","0.30","0.09","0.30",
"Levin Öztunalı","deGER","MF,FW","Mainz 05","deBundesliga","22","1996","15","11","921","10.2","0","1","1","0","0","0","3","0","0.5","0.5","0.9","1.4","33","28","43","0.00","0.10","0.10","0.00","0.10","0.05","0.09","0.14","0.05","0.14",
"Pablo","brBRA","DF","Bordeaux","frLigue 1","27","1991","25","25","1,936","21.5","1","1","2","1","0","0","2","3","1.2","1.2","0.3","1.5","5","25","1","0.05","0.05","0.09","0.05","0.09","0.06","0.01","0.07","0.06","0.07",
"Fernando Pacheco","esESP","GK","Alavés","esLa Liga","26","1992","35","35","3,150","35.0","0","0","0","0","0","0","3","0","0.0","0.0","0.1","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Gonçalo Paciência","ptPOR","FW","Eint Frankfurt","deBundesliga","23","1994","11","4","390","4.3","3","1","4","3","0","0","1","0","2.5","2.5","1.0","3.4","7","6","39","0.69","0.23","0.92","0.69","0.92","0.57","0.22","0.79","0.57","0.79",
"Simone Padoin","itITA","DF,MF","Cagliari","itSerie A","34","1984","30","22","1,915","21.3","0","2","2","0","0","0","2","0","0.1","0.1","1.1","1.2","58","80","55","0.00","0.09","0.09","0.00","0.09","0.01","0.05","0.06","0.01","0.06",
"Luca Paganini","itITA","DF,MF","Frosinone","itSerie A","25","1993","14","12","1,123","12.5","2","0","2","2","0","0","2","0","2.7","2.7","0.4","3.1","20","36","67","0.16","0.00","0.16","0.16","0.16","0.21","0.03","0.25","0.21","0.25",
"Marko Pajač","hrCRO","FW,DF","Empoli","itSerie A","25","1993","10","9","738","8.2","2","2","4","2","0","0","5","0","0.4","0.4","1.3","1.7","26","17","46","0.24","0.24","0.49","0.24","0.49","0.04","0.16","0.21","0.04","0.21",
"Marko Pajač","hrCRO","DF","Cagliari","itSerie A","25","1993","3","0","100","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","2","3","6","0.00","0.00","0.00","0.00","0.00","0.00","0.11","0.11","0.00","0.11",
"Vincent Pajot","frFRA","MF","Angers","frLigue 1","27","1990","13","10","713","7.9","0","0","0","0","0","0","2","0","0.9","0.9","0.7","1.5","6","30","17","0.00","0.00","0.00","0.00","0.00","0.11","0.09","0.19","0.11","0.19",
"Rodrigo Palacio","arARG","FW","Bologna","itSerie A","36","1982","28","26","2,329","25.9","3","6","9","3","0","0","6","0","5.3","5.3","4.2","9.5","113","71","265","0.12","0.23","0.35","0.12","0.35","0.21","0.16","0.37","0.21","0.37",
"Federico Palacios Martínez","deGER","MF,FW","Nürnberg","deBundesliga","23","1995","17","9","942","10.5","2","0","2","2","0","0","1","0","1.3","1.3","0.4","1.7","11","27","44","0.19","0.00","0.19","0.19","0.19","0.13","0.04","0.17","0.13","0.17",
"Sergi Palencia","esESP","DF","Bordeaux","frLigue 1","22","1996","25","22","1,986","22.1","0","3","3","0","0","0","6","0","0.2","0.2","1.7","1.8","49","84","82","0.00","0.14","0.14","0.00","0.14","0.01","0.07","0.08","0.01","0.08",
"Nicolas Pallois","frFRA","DF","Nantes","frLigue 1","30","1987","24","24","2,160","24.0","2","0","2","2","0","0","8","0","1.3","1.3","0.1","1.4","22","90","7","0.08","0.00","0.08","0.08","0.08","0.05","0.01","0.06","0.05","0.06",
"Emerson Palmieri","itITA","DF","Chelsea","engPremier League","23","1994","10","7","663","7.4","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.6","39","34","50","0.00","0.00","0.00","0.00","0.00","0.04","0.04","0.08","0.04","0.08",
"Alberto Paloschi","itITA","FW","SPAL","itSerie A","28","1990","23","8","863","9.6","2","0","2","2","0","0","3","0","2.8","2.8","0.6","3.4","3","11","33","0.21","0.00","0.21","0.21","0.21","0.30","0.06","0.36","0.30","0.36",
"Goran Pandev","mkMKD","FW,MF","Genoa","itSerie A","35","1983","26","12","1,122","12.5","4","2","6","4","0","0","6","0","3.2","3.2","1.6","4.8","34","51","97","0.32","0.16","0.48","0.32","0.48","0.26","0.13","0.39","0.26","0.39",
"Mickaël Panos","frFRA","DF","Saint-Étienne","frLigue 1","21","1997","1","0","25","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sokratis Papastathopoulos","grGRE","DF","Arsenal","engPremier League","30","1988","25","25","2,198","24.4","1","2","3","1","0","0","12","0","0.8","0.8","0.7","1.5","14","43","3","0.04","0.08","0.12","0.04","0.12","0.03","0.03","0.06","0.03","0.06",
"Elhadji Pape Diaw","snSEN","DF","Angers","frLigue 1","23","1994","1","0","15","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Lucas Paquetá","brBRA","MF","Milan","itSerie A","20","1997","13","12","842","9.4","1","1","2","1","0","0","5","1","1.3","1.3","0.8","2.1","21","48","49","0.11","0.11","0.21","0.11","0.21","0.14","0.08","0.22","0.14","0.22",
"Gaëtan Paquiez","frFRA","DF","Nîmes","frLigue 1","24","1994","20","14","1,329","14.8","0","0","0","0","0","0","5","0","0.1","0.1","0.3","0.4","10","40","30","0.00","0.00","0.00","0.00","0.00","0.01","0.02","0.03","0.01","0.03",
"Rubén Pardo","esESP","MF,FW","Real Sociedad","esLa Liga","25","1992","24","16","1,368","15.2","1","2","3","1","0","0","3","0","1.0","1.0","3.2","4.2","23","96","41","0.07","0.13","0.20","0.07","0.20","0.06","0.21","0.28","0.06","0.28",
"Leandro Paredes","arARG","MF","Paris S-G","frLigue 1","24","1994","16","14","1,249","13.9","0","2","2","0","0","0","1","0","0.6","0.6","2.7","3.3","10","112","6","0.00","0.14","0.14","0.00","0.14","0.04","0.20","0.24","0.04","0.24",
"Daniel Parejo","esESP","MF","Valencia","esLa Liga","29","1989","36","35","3,061","34.0","9","7","16","4","5","6","5","1","8.1","3.4","7.8","11.2","49","292","48","0.26","0.21","0.47","0.12","0.32","0.24","0.23","0.47","0.10","0.33",
"Vittorio Parigini","itITA","MF,DF","Torino","itSerie A","22","1996","17","2","377","4.2","0","0","0","0","0","0","2","0","0.7","0.7","1.1","1.8","25","7","37","0.00","0.00","0.00","0.00","0.00","0.16","0.27","0.43","0.16","0.43",
"Marco Parolo","itITA","MF","Lazio","itSerie A","33","1985","34","28","2,563","28.5","4","3","7","4","0","0","7","0","5.5","5.5","3.8","9.3","29","99","115","0.14","0.11","0.25","0.14","0.25","0.19","0.13","0.33","0.19","0.33",
"Thomas Partey","ghGHA","MF","Atlético Madrid","esLa Liga","25","1993","32","22","2,070","23.0","3","4","7","3","0","0","9","1","1.5","1.5","1.3","2.8","36","147","27","0.13","0.17","0.30","0.13","0.30","0.06","0.06","0.12","0.06","0.12",
"Mario Pašalić","hrCRO","MF","Atalanta","itSerie A","23","1995","33","17","1,618","18.0","5","3","8","5","0","0","1","0","4.2","4.2","1.8","6.0","34","82","62","0.28","0.17","0.44","0.28","0.44","0.24","0.10","0.33","0.24","0.33",
"Manuel Pasqual","itITA","DF","Empoli","itSerie A","36","1982","22","13","1,342","14.9","1","2","3","0","1","1","2","0","1.1","0.3","2.5","2.8","26","91","78","0.07","0.13","0.20","0.00","0.13","0.07","0.17","0.24","0.02","0.19",
"Javier Pastore","arARG","MF,FW","Roma","itSerie A","29","1989","14","7","597","6.6","3","0","3","3","0","0","0","0","2.7","2.7","0.9","3.6","35","62","44","0.45","0.00","0.45","0.45","0.45","0.40","0.13","0.54","0.40","0.54",
"Callum Paterson","sctSCO","FW,MF","Cardiff City","engPremier League","23","1994","27","21","1,998","22.2","4","1","5","4","0","0","4","0","5.5","5.5","2.8","8.2","13","68","63","0.18","0.05","0.23","0.18","0.23","0.25","0.12","0.37","0.25","0.37",
"Patric","esESP","DF","Lazio","itSerie A","25","1993","15","12","1,085","12.1","0","0","0","0","0","0","1","0","1.2","1.2","1.2","2.4","25","58","67","0.00","0.00","0.00","0.00","0.00","0.10","0.10","0.20","0.10","0.20",
"Rui Patrício","ptPOR","GK","Wolves","engPremier League","30","1988","37","37","3,329","37.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Paulinho","brBRA","FW,MF","Leverkusen","deBundesliga","18","2000","15","0","180","2.0","0","0","0","0","0","0","0","0","0.3","0.3","0.1","0.3","6","10","21","0.00","0.00","0.00","0.00","0.00","0.13","0.05","0.17","0.13","0.17",
"Gabriel Paulista","brBRA","DF","Valencia","esLa Liga","27","1990","30","30","2,623","29.1","0","1","1","0","0","0","6","0","1.1","1.0","0.2","1.2","6","56","0","0.00","0.03","0.03","0.00","0.03","0.04","0.01","0.04","0.03","0.04",
"Benjamin Pavard","frFRA","DF","Stuttgart","deBundesliga","22","1996","29","29","2,610","29.0","0","0","0","0","0","0","3","0","0.9","0.9","0.6","1.5","22","92","21","0.00","0.00","0.00","0.00","0.00","0.03","0.02","0.05","0.03","0.05",
"Jiří Pavlenka","czCZE","GK","Werder Bremen","deBundesliga","26","1992","34","34","2,977","33.1","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mateo Pavlović","baBIH","DF","Angers","frLigue 1","28","1990","30","28","2,490","27.7","2","1","3","2","0","0","7","1","3.6","3.6","0.2","3.8","1","31","4","0.07","0.04","0.11","0.07","0.11","0.13","0.01","0.14","0.13","0.14",
"Leonardo Pavoletti","itITA","FW","Cagliari","itSerie A","29","1988","32","31","2,734","30.4","16","1","17","16","0","0","6","0","11.3","11.3","1.6","12.9","5","40","191","0.53","0.03","0.56","0.53","0.56","0.37","0.05","0.42","0.37","0.42",
"Dimitri Payet","frFRA","MF,FW","Marseille","frLigue 1","31","1987","31","23","1,904","21.2","4","6","10","2","2","3","3","0","5.6","3.2","6.7","9.9","55","119","149","0.19","0.28","0.47","0.09","0.38","0.26","0.32","0.58","0.15","0.47",
"Nehuén Paz","arARG","DF","Bologna","itSerie A","25","1993","2","1","114","1.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alfonso Pedraza","esESP","DF,FW","Villarreal","esLa Liga","22","1996","34","22","2,095","23.3","3","3","6","3","0","0","3","0","3.7","3.7","3.9","7.5","88","74","216","0.13","0.13","0.26","0.13","0.26","0.16","0.17","0.32","0.16","0.32",
"Pedro","esESP","FW","Chelsea","engPremier League","31","1987","31","21","1,778","19.8","8","2","10","8","0","0","2","0","5.3","5.3","3.5","8.8","63","94","202","0.40","0.10","0.51","0.40","0.51","0.27","0.18","0.45","0.27","0.45",
"João Pedro","itITA","FW,MF","Cagliari","itSerie A","26","1992","34","30","2,555","28.4","7","2","9","5","2","2","5","1","8.5","6.9","3.5","10.4","32","51","216","0.25","0.07","0.32","0.18","0.25","0.30","0.12","0.42","0.24","0.37",
"Adrià Pedrosa","esESP","DF","Espanyol","esLa Liga","20","1998","12","8","763","8.5","1","0","1","1","0","0","1","0","0.5","0.5","1.0","1.5","21","19","37","0.12","0.00","0.12","0.12","0.12","0.06","0.12","0.17","0.06","0.17",
"Stef Peeters","beBEL","MF","Caen","frLigue 1","26","1992","7","5","407","4.5","0","0","0","0","0","0","0","0","0.2","0.2","0.3","0.5","6","22","7","0.00","0.00","0.00","0.00","0.00","0.05","0.06","0.11","0.05","0.11",
"Jordan Pefok","usUSA","FW","Rennes","frLigue 1","22","1996","15","7","608","6.8","3","1","4","3","0","0","0","0","4.2","4.2","0.2","4.3","3","4","36","0.44","0.15","0.59","0.44","0.59","0.62","0.02","0.64","0.62","0.64",
"Gianluca Pegolo","itITA","GK","Sassuolo","itSerie A","37","1981","3","2","203","2.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Peter Pekarík","skSVK","DF","Hertha BSC","deBundesliga","31","1986","3","2","217","2.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.1","3","15","6","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.04","0.02","0.04",
"Pelé","gwGNB","MF","Monaco","frLigue 1","26","1991","8","4","469","5.2","0","0","0","0","0","0","1","0","0.1","0.1","0.1","0.2","6","33","7","0.00","0.00","0.00","0.00","0.00","0.02","0.01","0.04","0.02","0.04",
"Yohann Pelé","frFRA","GK","Marseille","frLigue 1","35","1982","9","7","682","7.6","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Maxime Pélican","frFRA","FW,MF","Nice","frLigue 1","20","1998","2","1","91","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Pietro Pellegri","itITA","FW,MF","Monaco","frLigue 1","17","2001","3","0","82","0.9","1","0","1","1","0","0","1","0","0.1","0.1","0.1","0.1","2","1","4","1.10","0.00","1.10","1.10","1.10","0.06","0.06","0.12","0.06","0.12",
"Lorenzo Pellegrini","itITA","MF","Roma","itSerie A","22","1996","25","21","1,821","20.2","2","3","5","2","0","0","6","0","4.2","4.2","4.6","8.8","41","93","127","0.10","0.15","0.25","0.10","0.25","0.21","0.23","0.44","0.21","0.44",
"Luca Pellegrini","itITA","DF","Cagliari","itSerie A","19","1999","12","11","940","10.4","0","1","1","0","0","0","3","1","0.0","0.0","0.9","0.9","32","25","45","0.00","0.10","0.10","0.00","0.10","0.00","0.08","0.09","0.00","0.09",
"Luca Pellegrini","itITA","DF","Roma","itSerie A","19","1999","4","2","161","1.8","0","1","1","0","0","0","2","0","0.0","0.0","0.4","0.4","5","12","9","0.00","0.56","0.56","0.00","0.56","0.00","0.21","0.21","0.00","0.21",
"Théo Pellenard","frFRA","DF","Angers","frLigue 1","24","1994","6","6","495","5.5","0","0","0","0","0","0","0","0","0.0","0.0","0.3","0.3","20","28","30","0.00","0.00","0.00","0.00","0.00","0.01","0.05","0.06","0.01","0.06",
"Sergio Pellissier","itITA","FW","Chievo","itSerie A","39","1979","19","12","953","10.6","4","1","5","3","1","2","1","0","5.5","3.9","2.0","5.9","12","13","90","0.38","0.09","0.47","0.28","0.38","0.52","0.19","0.70","0.37","0.55",
"Andy Pelmard","mgMAD","DF","Nice","frLigue 1","18","2000","4","4","275","3.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","4","10","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Lee Peltier","engENG","DF","Cardiff City","engPremier League","31","1986","20","17","1,544","17.2","0","0","0","0","0","0","4","0","0.0","0.0","0.1","0.1","1","33","11","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Federico Peluso","itITA","DF","Sassuolo","itSerie A","34","1984","16","14","1,356","15.1","1","0","1","1","0","0","5","0","0.5","0.5","0.0","0.5","10","47","9","0.07","0.00","0.07","0.07","0.07","0.03","0.00","0.03","0.03","0.03",
"Rubén Peña","esESP","DF","Eibar","esLa Liga","27","1991","31","30","2,674","29.7","1","2","3","1","0","0","4","0","0.8","0.8","4.4","5.2","114","211","150","0.03","0.07","0.10","0.03","0.10","0.03","0.15","0.17","0.03","0.17",
"Nicolas Pépé","ciCIV","FW,MF","Lille","frLigue 1","23","1995","38","37","3,324","36.9","22","11","33","13","9","10","1","0","21.1","13.3","9.6","22.8","139","116","293","0.60","0.30","0.89","0.35","0.65","0.57","0.26","0.83","0.36","0.62",
"Pepín","gqEQG","MF","Parma","itSerie A","21","1996","2","1","77","0.9","0","1","1","0","0","0","0","0","0.1","0.1","0.2","0.3","0","2","2","0.00","1.17","1.17","0.00","1.17","0.12","0.27","0.39","0.12","0.39",
"Andreas Pereira","brBRA","MF","Manchester Utd","engPremier League","22","1996","15","6","599","6.7","1","1","2","1","0","0","5","0","0.3","0.3","0.9","1.1","10","33","19","0.15","0.15","0.30","0.15","0.30","0.04","0.13","0.17","0.04","0.17",
"Matheus Pereira","brBRA","MF,FW","Nürnberg","deBundesliga","22","1996","19","16","1,232","13.7","3","2","5","3","0","0","3","1","2.3","2.3","1.4","3.7","49","63","73","0.22","0.15","0.37","0.22","0.37","0.16","0.10","0.27","0.16","0.27",
"Pedro Pereira","ptPOR","DF,FW","Genoa","itSerie A","20","1998","26","15","1,384","15.4","0","0","0","0","0","0","1","0","0.1","0.1","1.3","1.4","44","53","86","0.00","0.00","0.00","0.00","0.00","0.01","0.09","0.09","0.01","0.09",
"Ricardo Pereira","ptPOR","DF,FW","Leicester City","engPremier League","24","1993","35","35","3,123","34.7","2","6","8","2","0","0","7","0","1.2","1.2","5.2","6.4","114","170","150","0.06","0.17","0.23","0.06","0.23","0.04","0.15","0.18","0.04","0.18",
"Roberto Pereyra","arARG","MF","Watford","engPremier League","27","1991","33","33","2,815","31.3","6","1","7","6","0","0","3","0","5.4","5.4","3.2","8.6","101","117","188","0.19","0.03","0.22","0.19","0.22","0.17","0.10","0.28","0.17","0.28",
"Ayoze Pérez","esESP","MF,FW","Newcastle Utd","engPremier League","25","1993","37","34","2,917","32.4","12","2","14","12","0","0","2","0","7.5","7.5","3.6","11.1","72","82","159","0.37","0.06","0.43","0.37","0.43","0.23","0.11","0.34","0.23","0.34",
"Carles Pérez","esESP","FW","Barcelona","esLa Liga","20","1998","1","0","18","0.2","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","1","1","0.00","0.00","0.00","0.00","0.00","0.36","0.00","0.36","0.36","0.36",
"Hernán Pérez","pyPAR","FW,MF","Espanyol","esLa Liga","29","1989","19","10","795","8.8","1","2","3","1","0","0","1","0","1.2","1.2","2.0","3.2","39","28","86","0.11","0.23","0.34","0.11","0.34","0.14","0.23","0.37","0.14","0.37",
"Lucas Pérez","esESP","FW,MF","West Ham","engPremier League","29","1988","15","4","475","5.3","3","0","3","3","0","0","0","0","1.3","1.3","0.8","2.1","2","7","34","0.57","0.00","0.57","0.57","0.57","0.24","0.16","0.39","0.24","0.39",
"Rubén Pérez","esESP","MF","Leganés","esLa Liga","29","1989","31","27","2,474","27.5","0","0","0","0","0","0","7","1","0.3","0.3","1.2","1.6","10","140","10","0.00","0.00","0.00","0.00","0.00","0.01","0.05","0.06","0.01","0.06",
"Stipe Perica","hrCRO","FW","Frosinone","itSerie A","23","1995","7","6","480","5.3","0","0","0","0","0","0","3","0","1.0","1.0","0.0","1.0","3","11","28","0.00","0.00","0.00","0.00","0.00","0.20","0.00","0.20","0.20","0.20",
"Mattia Perin","itITA","GK","Juventus","itSerie A","25","1992","9","9","810","9.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ivan Perišić","hrCRO","FW","Inter","itSerie A","29","1989","34","30","2,701","30.0","8","3","11","6","2","2","5","0","9.8","8.2","6.8","15.0","159","90","338","0.27","0.10","0.37","0.20","0.30","0.33","0.23","0.55","0.27","0.50",
"Diego Perotti","arARG","FW,MF","Roma","itSerie A","30","1988","13","6","668","7.4","5","0","5","2","3","3","3","0","3.6","1.2","2.4","3.6","52","30","56","0.67","0.00","0.67","0.27","0.27","0.49","0.32","0.80","0.17","0.48",
"Loïc Perrin","frFRA","DF","Saint-Étienne","frLigue 1","32","1985","31","31","2,700","30.0","1","1","2","1","0","0","2","0","1.4","1.4","0.8","2.2","15","102","3","0.03","0.03","0.07","0.03","0.07","0.05","0.03","0.07","0.05","0.07",
"Pavao Pervan","atAUT","GK","Wolfsburg","deBundesliga","30","1987","9","8","765","8.5","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Matteo Pessina","itITA","MF,FW","Atalanta","itSerie A","21","1997","12","1","235","2.6","0","1","1","0","0","0","0","0","0.1","0.1","0.1","0.2","6","26","9","0.00","0.38","0.38","0.00","0.38","0.03","0.04","0.07","0.03","0.07",
"Andrea Petagna","itITA","FW","SPAL","itSerie A","23","1995","36","35","3,031","33.7","16","1","17","10","6","6","8","0","13.5","8.7","2.2","10.9","84","68","202","0.48","0.03","0.50","0.30","0.33","0.40","0.06","0.46","0.26","0.32",
"Nils Petersen","deGER","FW","Freiburg","deBundesliga","29","1988","24","20","1,929","21.4","10","3","13","9","1","2","0","0","7.2","5.6","1.8","7.4","13","30","98","0.47","0.14","0.61","0.42","0.56","0.34","0.08","0.42","0.26","0.34",
"Ondřej Petrák","czCZE","MF","Nürnberg","deBundesliga","26","1992","22","18","1,624","18.0","0","0","0","0","0","0","5","0","0.6","0.6","0.3","0.9","6","44","15","0.00","0.00","0.00","0.00","0.00","0.03","0.01","0.05","0.03","0.05",
"Germán Pezzella","arARG","DF","Fiorentina","itSerie A","27","1991","32","32","2,850","31.7","2","1","3","2","0","0","5","0","3.0","2.9","0.6","3.5","16","84","8","0.06","0.03","0.09","0.06","0.09","0.09","0.02","0.11","0.09","0.11",
"Giuseppe Pezzella","itITA","DF","Udinese","itSerie A","20","1997","4","2","184","2.0","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","4","1","4","0.00","0.00","0.00","0.00","0.00","0.01","0.05","0.06","0.01","0.06",
"Giuseppe Pezzella","itITA","DF,MF","Genoa","itSerie A","20","1997","5","1","112","1.2","0","0","0","0","0","0","0","1","0.0","0.0","0.1","0.1","0","4","6","0.00","0.00","0.00","0.00","0.00","0.02","0.06","0.08","0.02","0.08",
"Matthias Phaeton","gpGLP","FW,MF","Guingamp","frLigue 1","18","2000","4","0","56","0.6","0","0","0","0","0","0","0","0","0.0","0.0","0.2","0.2","2","1","4","0.00","0.00","0.00","0.00","0.00","0.00","0.35","0.35","0.00","0.35",
"Maximilian Philipp","deGER","FW,MF","Dortmund","deBundesliga","24","1994","18","9","758","8.4","1","1","2","1","0","0","0","0","1.0","1.0","0.2","1.2","7","10","48","0.12","0.12","0.24","0.12","0.24","0.12","0.02","0.14","0.12","0.14",
"Lebogang Phiri","zaRSA","MF","Guingamp","frLigue 1","23","1994","24","23","1,928","21.4","0","0","0","0","0","0","3","0","0.5","0.5","0.6","1.1","19","126","16","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.05","0.03","0.05",
"Krzysztof Piątek","plPOL","FW","Genoa","itSerie A","23","1995","19","18","1,593","17.7","13","0","13","11","2","2","5","0","9.1","7.6","1.4","9.0","28","30","107","0.73","0.00","0.73","0.62","0.62","0.52","0.08","0.60","0.43","0.51",
"Krzysztof Piątek","plPOL","FW","Milan","itSerie A","23","1995","18","16","1,373","15.3","9","0","9","9","0","0","0","0","6.9","6.9","1.2","8.2","12","16","107","0.59","0.00","0.59","0.59","0.59","0.46","0.08","0.54","0.46","0.54",
"Pablo Piatti","arARG","FW,MF","Espanyol","esLa Liga","29","1989","20","6","743","8.3","1","0","1","1","0","0","0","0","1.4","1.4","1.4","2.8","25","28","64","0.12","0.00","0.12","0.12","0.12","0.17","0.17","0.34","0.17","0.34",
"Lucas Piazon","brBRA","MF,FW","Chievo","itSerie A","24","1994","4","0","84","0.9","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.2","0","2","2","0.00","0.00","0.00","0.00","0.00","0.16","0.02","0.17","0.16","0.17",
"Cristiano Piccini","itITA","DF","Valencia","esLa Liga","25","1992","23","21","1,868","20.8","1","0","1","1","0","0","3","0","0.5","0.5","0.2","0.7","66","75","71","0.05","0.00","0.05","0.05","0.05","0.02","0.01","0.03","0.02","0.03",
"Roberto Piccoli","itITA","FW,MF","Atalanta","itSerie A","17","2001","2","0","48","0.5","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","0","5","0.00","0.00","0.00","0.00","0.00","0.27","0.00","0.27","0.27","0.27",
"Jordan Pickford","engENG","GK","Everton","engPremier League","24","1994","38","38","3,420","38.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jérémy Pied","frFRA","DF","Lille","frLigue 1","29","1989","11","4","469","5.2","0","2","2","0","0","0","0","0","0.0","0.0","1.1","1.1","14","21","30","0.00","0.38","0.38","0.00","0.38","0.00","0.20","0.20","0.00","0.20",
"Ronaël Pierre-Gabriel","frFRA","DF","Monaco","frLigue 1","20","1998","4","4","355","3.9","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","5","14","2","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Erik Pieters","nlNED","DF","Amiens","frLigue 1","29","1988","15","14","1,261","14.0","1","1","2","1","0","0","2","0","1.1","1.1","0.7","1.8","20","60","23","0.07","0.07","0.14","0.07","0.14","0.08","0.05","0.13","0.08","0.13",
"Tomás Pina Isla","esESP","MF","Alavés","esLa Liga","30","1987","28","27","2,340","26.0","2","0","2","2","0","0","13","0","1.4","1.4","1.2","2.7","12","132","14","0.08","0.00","0.08","0.08","0.08","0.05","0.05","0.10","0.05","0.10",
"Andrea Pinamonti","itITA","FW","Frosinone","itSerie A","19","1999","27","17","1,625","18.1","5","3","8","5","0","0","2","0","6.5","6.5","0.5","7.1","21","31","113","0.28","0.17","0.44","0.28","0.44","0.36","0.03","0.39","0.36","0.39",
"Carlo Pinsoglio","itITA","GK","Juventus","itSerie A","28","1990","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Virgile Pinson","frFRA","MF","Reims","frLigue 1","22","1996","1","0","5","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Lenny Pintor","frFRA","FW","Lyon","frLigue 1","17","2000","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Gerard Piqué","esESP","DF","Barcelona","esLa Liga","31","1987","35","35","3,150","35.0","4","2","6","4","0","0","6","0","3.3","3.3","1.4","4.6","32","127","13","0.11","0.06","0.17","0.11","0.17","0.09","0.04","0.13","0.09","0.13",
"Facundo Píriz","uyURU","MF,FW","Montpellier","frLigue 1","28","1990","6","0","116","1.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","7","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
