Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Jamal Lewis","nirNIR","DF","Newcastle Utd","engPremier League","23","1998","2.9","8","6","6","1","1","3","4","75.0","1","3","2","1","3","11","8","0",
"Luca Lezzerini","itITA","GK","Venezia","itSerie A","26","1995","5.5","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Ben Lhassine Kone","ciCIV","MF","Torino","itSerie A","21","2000","0.9","3","3","1","2","0","1","2","50.0","1","0","0","0","1","4","1","0",
"Yanis Lhery","frFRA","FW,MF","Saint-Étienne","frLigue 1","18","2003","0.8","0","0","0","0","0","0","0","","0","4","0","4","0","0","0","0",
"Dimitri Liénard","frFRA","DF,MF","Strasbourg","frLigue 1","33","1988","22.7","71","43","40","21","10","46","77","59.7","31","12","0","12","21","92","28","0",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","25","1996","31.9","24","13","17","6","1","13","24","54.2","11","33","23","10","50","74","158","1",
"Matthijs de Ligt","nlNED","DF","Juventus","itSerie A","21","1999","29.7","34","19","21","13","0","15","18","83.3","3","31","21","10","26","60","103","0",
"Isaac Lihadji","frFRA","MF,FW","Lille","frLigue 1","19","2002","2.6","3","3","1","1","1","1","5","20.0","4","1","0","1","2","5","0","0",
"Anderson Lima","brBRA","MF","Lazio","itSerie A","21","1999","0.7","2","0","1","1","0","0","2","0.0","2","1","0","1","2","4","1","0",
"Andreas Linde","seSWE","GK","Greuther Fürth","deBundesliga","28","1993","12.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","1","1",
"Victor Lindelöf","seSWE","DF","Manchester Utd","engPremier League","27","1994","26.2","16","11","9","7","0","9","14","64.3","5","26","17","9","25","41","96","0",
"Jesper Lindstrøm","dkDEN","MF,FW","Eint Frankfurt","deBundesliga","21","2000","22.0","28","13","6","13","9","12","36","33.3","24","30","0","30","24","52","11","1",
"Karol Linetty","plPOL","MF,FW","Torino","itSerie A","26","1995","10.0","14","8","3","4","7","6","18","33.3","12","8","0","8","3","17","2","0",
"Jesse Lingard","engENG","FW,MF","Manchester Utd","engPremier League","28","1992","4.1","9","7","4","3","2","2","6","33.3","4","4","0","4","0","9","1","0",
"Pol Lirola","esESP","DF,FW","Marseille","frLigue 1","23","1997","19.7","28","16","15","9","4","13","28","46.4","15","15","0","15","13","41","22","0",
"Valentino Livramento","engENG","DF","Southampton","engPremier League","18","2002","24.5","54","28","30","18","6","27","45","60.0","18","23","9","14","47","101","50","1",
"Dejan Ljubicic","atAUT","MF,FW","Köln","deBundesliga","23","1997","21.9","33","19","12","13","8","13","49","26.5","36","19","1","18","15","48","11","0",
"Javier Llabrés","esESP","FW,MF","Mallorca","esLa Liga","18","2002","1.5","2","1","0","1","1","1","2","50.0","1","1","0","1","0","2","0","0",
"Diego Llorente","esESP","DF","Leeds United","engPremier League","27","1993","26.0","53","31","32","19","2","33","47","70.2","14","35","17","18","40","93","77","2",
"Marcos Llorente","esESP","MF,DF","Atlético Madrid","esLa Liga","26","1995","27.2","51","23","25","22","4","28","43","65.1","15","33","10","23","27","78","44","0",
"Hugo Lloris","frFRA","GK","Tottenham","engPremier League","34","1986","38.0","1","1","1","0","0","1","2","50.0","1","0","0","0","1","2","24","3",
"Giovani Lo Celso","arARG","MF,FW","Tottenham","engPremier League","25","1996","2.6","8","4","4","2","2","4","10","40.0","6","6","1","5","1","9","0","1",
"Giovani Lo Celso","arARG","FW,MF","Villarreal","esLa Liga","25","1996","11.0","22","12","8","10","4","9","22","40.9","13","4","0","4","5","27","3","0",
"Julen Lobete","esESP","FW,MF","Real Sociedad","esLa Liga","20","2000","3.2","4","3","3","0","1","1","2","50.0","1","6","1","5","1","5","1","0",
"Stanislav Lobotka","skSVK","MF","Napoli","itSerie A","26","1994","18.7","39","24","16","20","3","14","36","38.9","22","9","1","8","12","51","13","1",
"Jürgen Locadia","cwCUW","MF,FW","Brighton","engPremier League","27","1993","0.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Jürgen Locadia","cwCUW","FW,MF","Bochum","deBundesliga","27","1993","4.9","4","2","1","0","3","1","1","100.0","0","1","0","1","1","5","2","0",
"Manuel Locatelli","itITA","MF","Juventus","itSerie A","23","1998","24.0","44","25","21","16","7","21","47","44.7","26","43","21","22","22","66","33","0",
"Bradley Locko","frFRA","MF,DF","Reims","frLigue 1","19","2002","11.2","28","19","13","11","4","14","24","58.3","10","20","8","12","14","42","15","0",
"Renan Lodi","brBRA","DF","Atlético Madrid","esLa Liga","23","1998","13.1","31","18","14","13","4","11","27","40.7","16","22","4","18","13","44","19","1",
"Ruben Loftus-Cheek","engENG","MF,DF","Chelsea","engPremier League","25","1996","15.5","29","10","16","11","2","10","19","52.6","9","15","6","9","11","40","17","0",
"Kevin Long","ieIRL","DF","Burnley","engPremier League","30","1990","4.6","3","2","1","2","0","1","2","50.0","1","4","1","3","1","4","20","0",
"Shane Long","ieIRL","FW","Southampton","engPremier League","34","1987","3.4","9","5","2","4","3","1","1","100.0","0","4","0","4","0","9","2","0",
"Sean Longstaff","engENG","MF","Newcastle Utd","engPremier League","23","1997","16.3","54","34","18","31","5","24","65","36.9","41","18","6","12","9","63","18","0",
"Ademola Lookman","ngNGA","FW,MF","Leicester City","engPremier League","23","1997","16.1","32","14","10","13","9","10","28","35.7","18","19","1","18","10","42","4","0",
"Anthony Lopes","ptPOR","GK","Lyon","frLigue 1","30","1990","33.1","0","0","0","0","0","0","0","","0","0","0","0","3","3","12","3",
"David López","esESP","MF,DF","Espanyol","esLa Liga","31","1989","8.3","18","13","9","8","1","9","16","56.3","7","10","8","2","10","28","25","2",
"Diego López","esESP","GK","Espanyol","esLa Liga","39","1981","35.3","0","0","0","0","0","0","2","0.0","2","0","0","0","1","1","21","1",
"Javi López","esESP","DF","Alavés","esLa Liga","19","2002","5.1","8","6","6","2","0","4","6","66.7","2","7","1","6","4","12","15","0",
"Maxime Lopez","frFRA","MF","Sassuolo","itSerie A","23","1997","32.6","69","36","40","27","2","35","87","40.2","52","33","7","26","42","111","38","1",
"Pau López","esESP","GK","Marseille","frLigue 1","26","1994","29.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","12","1",
"Unai López","esESP","MF","Rayo Vallecano","esLa Liga","25","1995","12.9","19","9","6","10","3","10","33","30.3","23","7","0","7","10","29","8","1",
"Dion Lopy","snSEN","MF","Reims","frLigue 1","19","2002","18.2","53","29","22","24","7","21","53","39.6","32","20","4","16","22","75","17","0",
"Samuel Loric","frFRA","DF","Lorient","frLigue 1","21","2000","3.0","7","5","2","3","2","5","8","62.5","3","2","0","2","5","12","9","0",
"Anthony Losilla","frFRA","MF","Bochum","deBundesliga","35","1986","32.6","65","39","29","30","6","34","69","49.3","35","32","9","23","70","135","53","1",
"Jonas Lössl","dkDEN","GK","Brentford","engPremier League","32","1989","2.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Marcel Lotka","plPOL","GK","Hertha BSC","deBundesliga","20","2001","9.8","1","0","1","0","0","1","1","100.0","0","0","0","0","1","2","3","3",
"Jordan Lotomba","chSUI","DF","Nice","frLigue 1","22","1998","19.8","33","17","21","9","3","16","30","53.3","14","17","4","13","12","45","28","0",
"Johaneko Louisjean","frFRA","DF","Bordeaux","frLigue 1","17","2004","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Mamadou Loum","snSEN","MF","Alavés","esLa Liga","24","1996","25.7","49","22","26","22","1","17","45","37.8","28","30","11","19","37","86","68","1",
"Imran Louza","maMAR","MF","Watford","engPremier League","22","1999","15.7","41","21","18","20","3","16","38","42.1","22","28","6","22","42","83","20","1",
"Matteo Lovato","itITA","DF","Atalanta","itSerie A","21","2000","3.4","5","4","4","1","0","0","1","0.0","1","4","2","2","7","12","8","0",
"Matteo Lovato","itITA","DF","Cagliari","itSerie A","21","2000","13.8","23","15","13","10","0","8","20","40.0","12","21","10","11","28","51","43","0",
"Eduard Löwen","deGER","MF","Bochum","deBundesliga","24","1997","15.7","28","22","12","11","5","10","43","23.3","33","17","2","15","9","37","15","1",
"Matthew Lowton","engENG","DF","Burnley","engPremier League","32","1989","19.7","38","24","20","10","8","20","37","54.1","17","25","11","14","26","64","68","0",
"Anthony Lozano","hnHON","FW,MF","Cádiz","esLa Liga","28","1993","18.6","8","4","2","3","3","5","18","27.8","13","16","2","14","2","10","7","0",
"Hirving Lozano","mxMEX","FW","Napoli","itSerie A","26","1995","17.9","28","20","12","11","5","8","30","26.7","22","24","0","24","9","37","9","0",
"Jean Lucas","brBRA","MF","Monaco","frLigue 1","23","1998","16.1","43","25","14","24","5","17","40","42.5","23","15","5","10","13","56","4","1",
"Anderson Lucoqui","aoANG","DF","Mainz 05","deBundesliga","24","1997","8.3","22","10","11","6","5","11","22","50.0","11","15","3","12","11","33","10","0",
"Florentino Luís","ptPOR","MF","Getafe","esLa Liga","21","1999","11.0","42","25","22","17","3","17","35","48.6","18","21","2","19","21","63","11","1",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","26","1995","20.8","35","21","24","10","1","16","34","47.1","18","17","3","14","19","54","37","0",
"José Luis Morales","esESP","FW,MF","Levante","esLa Liga","34","1987","30.2","27","17","6","9","12","12","42","28.6","30","29","0","29","4","31","7","0",
"José Luis Palomino","arARG","DF","Atalanta","itSerie A","31","1990","29.7","78","40","42","33","3","32","50","64.0","18","43","21","22","100","178","80","2",
"Luismi","esESP","FW,MF","Sevilla","esLa Liga","20","2001","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Douglas Luiz","brBRA","MF","Aston Villa","engPremier League","23","1998","30.2","59","39","30","24","5","21","72","29.2","51","30","7","23","34","93","28","1",
"Romelu Lukaku","beBEL","FW","Chelsea","engPremier League","28","1993","17.7","2","1","0","1","1","1","5","20.0","4","11","1","10","0","2","20","0",
"Castello Lukeba","frFRA","DF","Lyon","frLigue 1","18","2002","23.3","34","19","27","7","0","15","23","65.2","8","18","9","9","38","72","64","2",
"Dodi Lukebakio","beBEL","FW","Hertha BSC","deBundesliga","23","1997","2.0","2","1","2","0","0","1","3","33.3","2","2","0","2","2","4","0","0",
"Dodi Lukebakio","beBEL","FW,MF","Wolfsburg","deBundesliga","23","1997","9.8","7","4","3","2","2","1","10","10.0","9","5","0","5","13","20","4","0",
"Saša Lukić","rsSRB","MF","Torino","itSerie A","24","1996","33.1","51","34","17","27","7","19","43","44.2","24","34","6","28","24","75","41","0",
"Levi Lumeka","engENG","DF,FW","Troyes","frLigue 1","22","1998","0.7","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","2","0",
"Andriy Lunin","uaUKR","GK","Real Madrid","esLa Liga","22","1999","2.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","2","0",
"Andrey Lunyov","ruRUS","GK","Leverkusen","deBundesliga","29","1991","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Sebastiano Luperto","itITA","DF","Empoli","itSerie A","24","1996","21.8","29","17","17","10","2","10","20","50.0","10","32","26","6","45","74","132","0",
"Andreas Luthe","deGER","GK","Union Berlin","deBundesliga","34","1987","27.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","11","4",
"Lyanco","brBRA","DF","Southampton","engPremier League","24","1997","10.1","18","15","11","7","0","10","18","55.6","8","18","13","5","13","31","50","1",
"Charalampos Lykogiannis","grGRE","DF,FW","Cagliari","itSerie A","27","1993","20.2","19","12","16","1","2","11","20","55.0","9","18","8","10","31","50","73","0",
"Alexis Mac Allister","arARG","MF,FW","Brighton","engPremier League","22","1998","23.6","65","40","23","30","12","29","68","42.6","39","37","7","30","13","78","22","0",
"Deiver Machado","coCOL","DF,MF","Lens","frLigue 1","27","1993","5.8","16","14","11","1","4","12","14","85.7","2","9","1","8","3","19","12","1",
"Darwin Machís","veVEN","MF,FW","Granada","esLa Liga","28","1993","15.3","23","13","11","8","4","9","23","39.1","14","10","0","10","15","38","17","0",
"Yvann Macon","frFRA","DF","Saint-Étienne","frLigue 1","22","1998","17.0","41","22","24","14","3","16","42","38.1","26","18","4","14","18","59","27","0",
"James Maddison","engENG","MF,FW","Leicester City","engPremier League","24","1996","27.3","40","20","8","24","8","14","46","30.4","32","18","3","15","11","51","12","0",
"Niki Mäenpää","fiFIN","GK","Venezia","itSerie A","36","1985","16.5","0","0","0","0","0","0","0","","0","0","0","0","0","0","8","2",
"Pablo Maffeo","esESP","DF","Mallorca","esLa Liga","24","1997","32.7","84","47","48","28","8","38","69","55.1","31","30","13","17","46","130","74","0",
"Louis Mafouta","cfCTA","FW","Metz","frLigue 1","27","1994","5.8","0","0","0","0","0","0","5","0.0","5","1","0","1","0","0","4","0",
"Gabriel Magalhães","brBRA","DF","Arsenal","engPremier League","23","1997","34.0","50","30","36","12","2","30","41","73.2","11","34","26","8","13","63","112","4",
"Giulio Maggiore","itITA","MF","Spezia","itSerie A","23","1998","31.3","58","32","20","32","6","31","77","40.3","46","30","5","25","29","87","33","0",
"Matej Maglica","hrCRO","MF","Stuttgart","deBundesliga","22","1998","0.1","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","36","1984","3.0","5","4","4","1","0","1","9","11.1","8","3","1","2","1","6","3","0",
"Giangiacomo Magnani","itITA","DF","Hellas Verona","itSerie A","25","1995","5.9","10","7","5","5","0","8","16","50.0","8","5","3","2","10","20","46","0",
"Giangiacomo Magnani","itITA","DF","Sampdoria","itSerie A","25","1995","2.7","4","2","4","0","0","1","1","100.0","0","2","2","0","7","11","12","0",
"Hugo Magnetti","frFRA","MF","Brest","frLigue 1","23","1998","16.3","50","34","27","20","3","22","50","44.0","28","14","3","11","25","75","13","0",
"Yohann Magnin","frFRA","MF,DF","Clermont Foot","frLigue 1","24","1997","19.1","53","31","22","26","5","24","42","57.1","18","17","7","10","20","73","36","0",
"Harry Maguire","engENG","DF","Manchester Utd","engPremier League","28","1993","27.9","34","21","22","8","4","19","31","61.3","12","36","29","7","32","66","101","3",
"Riyad Mahrez","dzALG","FW","Manchester City","engPremier League","30","1991","16.6","11","3","5","4","2","5","19","26.3","14","15","1","14","6","17","6","0",
"Arne Maier","deGER","MF","Augsburg","deBundesliga","22","1999","20.7","20","13","6","10","4","8","26","30.8","18","18","1","17","15","35","13","0",
"Habib Maïga","ciCIV","MF","Metz","frLigue 1","25","1996","14.1","47","28","29","13","5","24","48","50.0","24","20","7","13","14","61","18","0",
"Mike Maignan","frFRA","GK","Milan","itSerie A","26","1995","32.0","2","1","2","0","0","2","2","100.0","0","0","0","0","1","3","4","2",
"Ainsley Maitland-Niles","engENG","MF","Arsenal","engPremier League","23","1997","3.0","8","4","5","3","0","2","4","50.0","2","2","0","2","4","12","4","0",
"Ainsley Maitland-Niles","engENG","DF","Roma","itSerie A","23","1997","5.4","8","6","5","0","3","5","14","35.7","9","7","0","7","6","14","7","0",
"Josh Maja","ngNGA","FW","Bordeaux","frLigue 1","22","1998","0.1","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Abdul Majeed Waris","ghGHA","FW,MF","Strasbourg","frLigue 1","29","1991","3.6","5","3","2","3","0","5","10","50.0","5","2","0","2","0","5","1","0",
"Lovro Majer","hrCRO","MF,FW","Rennes","frLigue 1","23","1998","20.4","32","21","9","14","9","11","42","26.2","31","26","2","24","11","43","9","0",
"Jean-Victor Makengo","frFRA","MF","Udinese","itSerie A","23","1998","26.1","30","21","7","17","6","15","29","51.7","14","26","6","20","19","49","17","0",
"Béni Makouana","cgCGO","FW,MF","Montpellier","frLigue 1","18","2002","3.6","2","2","0","0","2","0","1","0.0","1","1","0","1","3","5","2","0",
"Nemanja Maksimović","rsSRB","MF","Getafe","esLa Liga","26","1995","32.6","56","32","24","26","6","18","49","36.7","31","42","13","29","71","127","41","0",
"Nikola Maksimović","rsSRB","DF","Genoa","itSerie A","29","1991","12.4","14","6","10","4","0","7","9","77.8","2","17","11","6","12","26","61","1",
"Kévin Malcuit","maMAR","DF,MF","Napoli","itSerie A","30","1991","3.2","4","2","4","0","0","2","2","100.0","0","3","0","3","8","12","6","0",
"Daniel Maldini","itITA","MF","Milan","itSerie A","19","2001","1.6","8","3","4","3","1","2","6","33.3","4","4","0","4","1","9","0","0",
"Youssef Maleh","maMAR","MF","Fiorentina","itSerie A","22","1998","11.3","27","16","8","13","6","12","25","48.0","13","14","1","13","6","33","2","0",
"Donyell Malen","nlNED","FW","Dortmund","deBundesliga","22","1999","18.7","13","10","4","5","4","7","13","53.8","6","10","0","10","10","23","11","0",
"Ruslan Malinovskyi","uaUKR","MF,FW","Atalanta","itSerie A","28","1993","17.7","18","10","3","10","5","5","19","26.3","14","27","3","24","5","23","1","0",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","30","1991","20.3","45","25","24","19","2","16","31","51.6","15","23","9","14","20","65","53","0",
"Lennard Maloney","usUSA","DF","Dortmund","deBundesliga","21","1999","0.1","1","0","1","0","0","1","1","100.0","0","0","0","0","0","1","0","0",
"Mickael Malsa","mqMTQ","MF","Levante","esLa Liga","25","1995","12.7","37","17","16","18","3","15","42","35.7","27","20","8","12","18","55","15","0",
"Giorgi Mamardashvili","geGEO","GK","Valencia","esLa Liga","20","2000","18.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","6","1",
"Rey Manaj","alALB","FW","Spezia","itSerie A","24","1997","19.6","19","12","3","11","5","6","26","23.1","20","16","0","16","4","23","13","0",
"Hianga Mananga Mbock","frFRA","MF","Brest","frLigue 1","21","1999","8.9","18","12","8","7","3","9","21","42.9","12","5","2","3","5","23","6","0",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","32","1989","26.2","32","19","18","13","1","14","37","37.8","23","23","6","17","32","64","72","0",
