Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Stefano Sturaro","itITA","MF","Genoa","itSerie A","27","1993","4.9","11","5","3","6","2","3","15","20.0","12","5","0","5","7","18","2","0",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","32","1988","27.0","59","39","29","23","7","30","81","37.0","51","43","2","41","31","90","42","0",
"Denis Suárez","esESP","MF","Celta Vigo","esLa Liga","26","1994","31.7","64","32","22","30","12","21","94","22.3","73","30","2","28","22","86","15","2",
"Luis Suárez","uyURU","FW","Atlético Madrid","esLa Liga","33","1987","27.9","11","7","0","4","7","3","12","25.0","9","7","0","7","5","16","13","0",
"Marek Suchý","czCZE","DF","Augsburg","deBundesliga","32","1988","3.4","4","2","1","3","0","1","2","50.0","1","3","3","0","4","8","9","0",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","24","1995","16.7","32","21","15","14","3","13","21","61.9","8","24","12","12","21","53","36","1",
"Suso","esESP","FW","Sevilla","esLa Liga","26","1993","24.6","20","10","8","6","6","10","41","24.4","31","12","0","12","8","28","8","0",
"Bosko Sutalo","hrCRO","DF","Atalanta","itSerie A","20","2000","2.6","5","5","0","3","2","4","5","80.0","1","2","1","1","2","7","7","1",
"Mattias Svanberg","seSWE","MF","Bologna","itSerie A","21","1999","20.6","38","17","21","9","8","16","45","35.6","29","25","4","21","30","68","25","1",
"Abdoulaye Sylla","gnGUI","DF","Nantes","frLigue 1","20","2000","0.1","2","1","2","0","0","1","1","100.0","0","1","0","1","0","2","1","0",
"Issiaga Sylla","gnGUI","DF,MF","Lens","frLigue 1","26","1994","12.4","28","20","11","17","0","11","21","52.4","10","13","3","10","16","44","21","0",
"Eddy Sylvestre","frFRA","FW,MF","Nice","frLigue 1","20","1999","1.1","1","1","1","0","0","0","1","0.0","1","1","0","1","1","2","0","0",
"Ádám Szalai","huHUN","FW","Mainz 05","deBundesliga","32","1987","8.1","7","6","3","2","2","2","8","25.0","6","4","1","3","2","9","4","0",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","30","1990","29.7","0","0","0","0","0","0","0","","0","2","0","2","3","3","5","1",
"Frederik Sørensen","dkDEN","DF","Köln","deBundesliga","28","1992","1.1","2","1","0","2","0","1","1","100.0","0","2","0","2","0","2","0","0",
"Alexander Sørloth","noNOR","FW","RB Leipzig","deBundesliga","24","1995","16.0","7","5","0","5","2","2","14","14.3","12","13","2","11","3","10","13","0",
"Tachi","esESP","DF","Alavés","esLa Liga","22","1997","9.4","11","9","9","2","0","6","14","42.9","8","9","6","3","11","22","32","0",
"Jonathan Tah","deGER","DF","Leverkusen","deBundesliga","24","1996","24.7","30","17","19","9","2","11","21","52.4","10","19","12","7","33","63","89","1",
"Waniss Taibi","frFRA","MF","Angers","frLigue 1","18","2002","0.4","0","0","0","0","0","0","2","0.0","2","1","0","1","0","0","0","0",
"Flavien Tait","frFRA","MF,FW","Rennes","frLigue 1","27","1993","15.2","26","11","11","12","3","10","32","31.3","22","17","3","14","13","39","2","0",
"Adrien Tameze","cmCMR","MF","Hellas Verona","itSerie A","26","1994","25.6","39","25","23","15","1","11","27","40.7","16","31","8","23","32","71","46","2",
"Japhet Tanganga","engENG","DF","Tottenham","engPremier League","21","1999","5.4","5","4","3","2","0","1","3","33.3","2","6","5","1","3","8","15","0",
"Renato Tapia","pePER","MF","Celta Vigo","esLa Liga","25","1995","30.0","93","44","50","34","9","32","83","38.6","51","56","13","43","53","146","75","2",
"Edmond Tapsoba","bfBFA","DF","Leverkusen","deBundesliga","21","1999","29.5","54","28","35","18","1","21","45","46.7","24","55","29","26","48","102","96","0",
"Matt Targett","engENG","DF","Aston Villa","engPremier League","24","1995","37.8","83","39","52","20","11","56","88","63.6","32","40","14","26","55","138","102","1",
"James Tarkowski","engENG","DF","Burnley","engPremier League","27","1992","36.0","66","39","52","11","3","25","49","51.0","24","54","42","12","44","110","163","1",
"Ciprian Tătărușanu","roROU","GK","Milan","itSerie A","34","1986","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1",
"Percy Tau","zaRSA","FW","Brighton","engPremier League","26","1994","1.1","1","1","1","0","0","0","2","0.0","2","1","0","1","0","1","1","0",
"Niklas Tauer","deGER","MF,DF","Mainz 05","deBundesliga","19","2001","0.8","1","1","0","1","0","1","2","50.0","1","3","1","2","3","4","1","0",
"Heriberto Tavares","cvCPV","FW,MF","Brest","frLigue 1","23","1997","0.5","2","0","0","0","2","1","3","33.3","2","0","0","0","1","3","1","0",
"Sidnei Tavares","","MF","Leicester City","engPremier League","18","2001","0.9","1","1","0","1","0","0","0","","0","1","1","0","0","1","0","0",
"Tomás Tavares","ptPOR","MF,DF","Alavés","esLa Liga","19","2001","0.7","2","1","2","0","0","2","2","100.0","0","1","0","1","0","2","1","0",
"Charlie Taylor","engENG","DF","Burnley","engPremier League","26","1993","27.0","48","28","30","15","3","25","46","54.3","21","36","19","17","29","77","87","2",
"Neil Taylor","wlsWAL","DF","Aston Villa","engPremier League","31","1989","0.2","1","1","1","0","0","0","0","","0","1","0","1","0","1","0","0",
"Allan Tchaptchet","frFRA","DF","Southampton","engPremier League","18","2001","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Warren Tchimbembé","cgCGO","MF,FW","Metz","frLigue 1","22","1998","5.5","7","4","4","3","0","3","9","33.3","6","6","1","5","2","9","3","0",
"Aurélien Tchouaméni","frFRA","MF","Monaco","frLigue 1","20","2000","34.0","127","68","47","62","18","48","92","52.2","44","39","11","28","60","187","47","0",
"Álvaro Tejero","esESP","DF","Eibar","esLa Liga","24","1996","1.2","1","1","0","0","1","1","3","33.3","2","1","0","1","3","4","6","0",
"Nathan Tella","ngNGA","FW,MF","Southampton","engPremier League","21","1999","8.3","8","5","1","4","3","6","15","40.0","9","13","0","13","3","11","2","0",
"Alex Telles","brBRA","DF","Manchester Utd","engPremier League","27","1992","7.7","14","7","10","3","1","8","17","47.1","9","7","2","5","16","30","20","0",
"Andrés Tello","coCOL","DF,MF","Benevento","itSerie A","23","1996","4.6","9","6","8","0","1","5","20","25.0","15","8","1","7","6","15","6","0",
"Cristian Tello","esESP","FW,MF","Betis","esLa Liga","28","1991","14.3","16","10","5","9","2","4","22","18.2","18","14","0","14","11","27","8","0",
"Lino Tempelmann","deGER","MF","Freiburg","deBundesliga","21","1999","3.0","5","3","2","2","1","0","4","0.0","4","6","1","5","2","7","6","0",
"Hidde ter Avest","nlNED","DF","Udinese","itSerie A","23","1997","3.9","5","2","3","2","0","2","5","40.0","3","3","1","2","2","7","5","0",
"Marc-André ter Stegen","deGER","GK","Barcelona","esLa Liga","28","1992","31.0","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","12","2",
"Pietro Terracciano","itITA","GK","Fiorentina","itSerie A","30","1990","3.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Martin Terrier","frFRA","FW,MF","Rennes","frLigue 1","23","1997","27.1","33","15","5","15","13","10","36","27.8","26","23","0","23","16","49","7","0",
"Claudio Terzi","itITA","DF","Spezia","itSerie A","36","1984","20.8","33","20","19","14","0","19","28","67.9","9","23","12","11","36","69","55","1",
"Kenny Tete","nlNED","DF,MF","Fulham","engPremier League","24","1995","16.5","48","30","27","16","5","10","18","55.6","8","14","5","9","27","75","49","0",
"Kenny Tete","nlNED","DF","Lyon","frLigue 1","24","1995","0.2","2","0","1","1","0","0","0","","0","0","0","0","2","4","0","0",
"Cedric Teuchert","deGER","FW,MF","Union Berlin","deBundesliga","23","1997","8.4","7","5","2","4","1","3","16","18.8","13","12","0","12","5","12","6","0",
"Florian Thauvin","frFRA","FW,MF","Marseille","frLigue 1","27","1993","30.4","40","22","14","21","5","20","54","37.0","34","26","2","24","14","54","11","0",
"Malick Thiaw","deGER","DF","Schalke 04","deBundesliga","18","2001","16.1","42","27","24","17","1","15","26","57.7","11","17","12","5","33","75","70","0",
"Jan Thielmann","deGER","FW,MF","Köln","deBundesliga","18","2002","11.4","11","6","1","8","2","5","9","55.6","4","10","1","9","9","20","2","0",
"Sada Thioub","snSEN","FW,MF","Angers","frLigue 1","25","1995","14.0","17","14","7","6","4","7","23","30.4","16","10","0","10","9","26","3","0",
"Luke Thomas","engENG","DF","Leicester City","engPremier League","19","2001","10.8","23","14","11","5","7","14","21","66.7","7","15","2","13","17","40","21","0",
"Romain Thomas","frFRA","DF","Angers","frLigue 1","32","1988","33.6","47","25","34","11","2","20","35","57.1","15","35","20","15","50","97","138","0",
"Adrien Thomasson","frFRA","MF,FW","Strasbourg","frLigue 1","26","1993","29.2","36","17","8","16","12","12","58","20.7","46","44","5","39","22","58","2","0",
"Erik Thommy","deGER","MF,DF","Stuttgart","deBundesliga","25","1994","3.5","3","1","0","3","0","0","3","0.0","3","3","0","3","3","6","4","0",
"Morten Thorsby","noNOR","MF","Sampdoria","itSerie A","24","1996","29.4","76","42","32","36","8","20","60","33.3","40","51","16","35","25","101","30","0",
"Khéphren Thuram","frFRA","MF","Nice","frLigue 1","19","2001","16.6","32","16","5","21","6","9","27","33.3","18","21","9","12","18","50","22","1",
"Marcus Thuram","frFRA","FW,MF","Gladbach","deBundesliga","22","1997","19.2","24","14","9","10","5","10","23","43.5","13","27","4","23","15","39","13","1",
"Cheikh Tidiane Sabaly","snSEN","FW","Metz","frLigue 1","21","1999","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Youri Tielemans","beBEL","MF","Leicester City","engPremier League","23","1997","37.3","86","45","32","38","16","45","108","41.7","63","35","8","27","46","132","20","1",
"Kieran Tierney","sctSCO","DF","Arsenal","engPremier League","23","1997","25.5","27","15","5","14","8","11","31","35.5","20","31","10","21","16","43","63","0",
"Steffen Tigges","deGER","FW,DF","Dortmund","deBundesliga","22","1998","0.6","4","4","0","1","3","2","3","66.7","1","1","0","1","0","4","1","0",
"Guus Til","nlNED","FW","Freiburg","deBundesliga","22","1997","1.4","4","3","2","1","1","2","3","66.7","1","2","0","2","2","6","2","0",
"David Timor","esESP","MF,DF","Getafe","esLa Liga","30","1989","15.5","13","9","5","6","2","9","21","42.9","12","5","1","4","19","32","32","1",
"Jean-Clair Todibo","frFRA","DF","Nice","frLigue 1","20","1999","14.8","25","15","16","9","0","16","31","51.6","15","13","7","6","19","44","48","1",
"Karl Toko Ekambi","cmCMR","FW","Lyon","frLigue 1","27","1992","31.2","16","10","5","3","8","8","32","25.0","24","20","1","19","26","42","8","0",
"Corentin Tolisso","frFRA","MF","Bayern Munich","deBundesliga","25","1994","8.7","19","19","4","11","4","9","29","31.0","20","15","2","13","6","25","8","0",
"Jeremy Toljan","deGER","DF","Sassuolo","itSerie A","25","1994","16.6","21","12","16","3","2","12","27","44.4","15","15","7","8","13","34","28","0",
"Rafael Tolói","itITA","DF","Atalanta","itSerie A","29","1990","28.2","51","23","21","26","4","26","48","54.2","22","37","7","30","33","84","66","0",
"Takehiro Tomiyasu","jpJPN","DF","Bologna","itSerie A","21","1998","30.2","47","31","27","14","6","21","34","61.8","13","37","19","18","54","101","106","0",
"James Tomkins","engENG","DF","Crystal Palace","engPremier League","31","1989","6.1","4","2","4","0","0","3","4","75.0","1","4","3","1","4","8","45","0",
"Fikayo Tomori","engENG","DF","Chelsea","engPremier League","22","1997","0.5","2","1","2","0","0","0","0","","0","1","1","0","2","4","8","0",
"Fikayo Tomori","engENG","DF","Milan","itSerie A","22","1997","16.3","28","18","17","9","2","8","14","57.1","6","32","20","12","18","46","61","1",
"Sandro Tonali","itITA","MF","Milan","itSerie A","20","2000","14.8","28","19","14","13","1","13","28","46.4","15","18","5","13","22","50","18","0",
"Lorenzo Tonelli","itITA","DF","Sampdoria","itSerie A","30","1990","19.8","33","18","20","11","2","10","21","47.6","11","21","14","7","25","58","94","1",
"Toño","esESP","DF,FW","Levante","esLa Liga","30","1989","8.1","4","0","4","0","0","0","2","0.0","2","10","1","9","7","11","12","0",
"Ömer Toprak","trTUR","DF","Werder Bremen","deBundesliga","31","1989","21.6","23","16","15","6","2","12","24","50.0","12","27","16","11","36","59","115","1",
"Tyron Tormin","frFRA","FW,MF","Saint-Étienne","frLigue 1","19","2001","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Ernesto Torregrossa","veVEN","FW","Sampdoria","itSerie A","28","1992","1.9","1","1","0","0","1","0","2","0.0","2","4","0","4","1","2","1","0",
"Lucas Torreira","uyURU","MF","Atlético Madrid","esLa Liga","24","1996","5.8","8","4","2","3","3","0","3","0.0","3","5","3","2","12","20","8","0",
"Ferrán Torres","esESP","FW,MF","Manchester City","engPremier League","20","2000","14.5","12","5","4","6","2","5","16","31.3","11","16","0","16","3","15","8","0",
"Óliver Torres","esESP","MF,FW","Sevilla","esLa Liga","25","1994","15.6","34","22","13","15","6","19","53","35.8","34","15","0","15","15","49","9","0",
"Pau Torres","esESP","DF","Villarreal","esLa Liga","23","1997","33.0","17","11","10","5","2","11","18","61.1","7","33","25","8","23","40","111","1",
"Roberto Torres","esESP","MF,FW","Osasuna","esLa Liga","31","1989","21.0","15","8","6","5","4","8","29","27.6","21","12","0","12","16","31","13","0",
"Lucas Torró","esESP","MF","Osasuna","esLa Liga","26","1994","17.2","32","15","11","19","2","21","34","61.8","13","16","7","9","27","59","43","0",
"Jordan Torunarigha","deGER","DF","Hertha BSC","deBundesliga","22","1997","10.8","7","4","7","0","0","5","8","62.5","3","8","2","6","15","22","54","1",
"Cenk Tosun","trTUR","FW","Everton","engPremier League","29","1991","0.5","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Abdoulaye Touré","gnGUI","MF","Nantes","frLigue 1","26","1994","18.7","28","12","10","16","2","14","31","45.2","17","17","2","15","22","50","19","0",
"Almamy Touré","mlMLI","DF","Eint Frankfurt","deBundesliga","24","1996","7.8","18","12","8","7","3","10","14","71.4","4","5","1","4","8","26","22","0",
"Lucas Tousart","frFRA","MF","Hertha BSC","deBundesliga","23","1997","23.2","33","18","16","15","2","13","27","48.1","14","33","6","27","40","73","52","0",
"Andros Townsend","engENG","MF,FW","Crystal Palace","engPremier League","29","1991","25.1","78","41","45","20","13","30","79","38.0","49","48","2","46","41","119","19","0",
"Conor Townsend","engENG","DF","West Brom","engPremier League","27","1993","24.8","44","28","32","9","3","30","49","61.2","19","38","15","23","36","80","55","2",
"Mattéo Tramoni","frFRA","MF,FW","Cagliari","itSerie A","20","2000","0.8","4","2","2","1","1","1","2","50.0","1","5","0","5","1","5","2","0",
"Adama Traoré","esESP","FW,MF","Wolves","engPremier League","24","1996","29.4","28","16","11","13","4","13","21","61.9","8","23","1","22","7","35","12","1",
"Amadou Traore","frFRA","FW,MF","Bordeaux","frLigue 1","18","2002","3.4","6","1","2","2","2","2","9","22.2","7","9","0","9","1","7","2","0",
"Bertrand Traoré","bfBFA","FW","Aston Villa","engPremier League","24","1995","25.7","26","10","8","10","8","10","34","29.4","24","23","1","22","15","41","14","1",
"Boubacar Traoré","mlMLI","MF","Metz","frLigue 1","18","2001","0.6","3","2","1","2","0","1","1","100.0","0","1","0","1","0","3","0","0",
"Chaka Traorè","ciCIV","FW,DF","Parma","itSerie A","15","2004","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","1",
"Charles Traore","mlMLI","DF","Nantes","frLigue 1","28","1992","18.9","53","34","30","17","6","27","54","50.0","27","26","5","21","36","89","65","0",
"Cheick Traoré","mlMLI","DF","Lens","frLigue 1","25","1995","0.4","2","2","1","1","0","2","4","50.0","2","1","0","1","2","4","1","0",
"Hamari Traoré","mlMLI","DF","Rennes","frLigue 1","28","1992","33.3","56","38","23","27","6","22","59","37.3","37","31","5","26","76","132","50","0",
"Ibrahima Traoré","gnGUI","FW,DF","Gladbach","deBundesliga","32","1988","1.1","4","1","1","2","1","0","0","","0","2","0","2","0","4","0","0",
"Ismaël Traoré","ciCIV","DF","Angers","frLigue 1","33","1986","33.3","32","14","23","9","0","20","37","54.1","17","27","13","14","40","72","107","0",
"Kevin Trapp","deGER","GK","Eint Frankfurt","deBundesliga","30","1990","33.0","0","0","0","0","0","0","1","0.0","1","1","0","1","3","3","11","3",
"Miguel Trauco","pePER","DF","Saint-Étienne","frLigue 1","27","1992","22.6","47","29","25","14","8","23","43","53.5","20","19","4","15","30","77","34","1",
"Trézéguet","egEGY","FW","Aston Villa","engPremier League","25","1994","13.0","33","18","14","15","4","13","45","28.9","32","13","1","12","19","52","17","0",
"Manu Trigueros","esESP","MF","Villarreal","esLa Liga","28","1991","28.1","51","30","25","21","5","21","77","27.3","56","32","2","30","17","68","19","0",
"Christopher Trimmel","atAUT","DF,FW","Union Berlin","deBundesliga","33","1987","28.6","50","25","28","18","4","28","54","51.9","26","32","7","25","50","100","99","0",
"Francisco Trincão","ptPOR","FW,MF","Barcelona","esLa Liga","20","1999","7.8","4","2","0","3","1","2","5","40.0","3","4","0","4","1","5","2","0",
"Alessandro Tripaldelli","itITA","DF","Cagliari","itSerie A","21","1999","3.3","13","6","5","6","2","5","6","83.3","1","6","1","5","3","16","15","0",
"Kieran Trippier","engENG","DF","Atlético Madrid","esLa Liga","29","1990","27.5","61","39","30","25","6","26","52","50.0","26","22","4","18","40","101","58","1",
"Leandro Trossard","beBEL","MF,FW","Brighton","engPremier League","25","1994","29.0","33","14","11","16","6","10","36","27.8","26","34","2","32","26","59","7","1",
"Alexis Trouillet","frFRA","MF,FW","Nice","frLigue 1","19","2000","1.2","5","4","1","4","0","4","5","80.0","1","0","0","0","3","8","0","0",
"Adrien Truffert","frFRA","DF,MF","Rennes","frLigue 1","18","2001","21.7","38","18","18","12","8","13","24","54.2","11","26","5","21","18","56","38","1",
"Marvin Tshibuabua","frFRA","DF","Saint-Étienne","frLigue 1","18","2002","0.5","1","0","1","0","0","0","0","","0","0","0","0","1","2","1","0",
"Kostas Tsimikas","grGRE","DF,FW","Liverpool","engPremier League","24","1996","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Axel Tuanzebe","cdCOD","DF","Manchester Utd","engPremier League","22","1997","4.5","13","7","5","7","1","8","9","88.9","1","7","5","2","3","16","18","0",
"Alessandro Tuia","itITA","DF","Benevento","itSerie A","30","1990","19.6","39","17","34","4","1","15","25","60.0","10","22","10","12","36","75","91","1",
"Ľubomír Tupta","skSVK","FW","Hellas Verona","itSerie A","22","1998","0.6","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Tuta","brBRA","DF","Eint Frankfurt","deBundesliga","21","1999","16.2","35","20","22","13","0","24","43","55.8","19","19","2","17","29","64","53","0",
"Destiny Udogie","itITA","DF,MF","Hellas Verona","itSerie A","17","2002","1.9","6","4","2","2","2","2","2","100.0","0","3","0","3","2","8","4","0",
"Matthieu Udol","frFRA","DF","Metz","frLigue 1","24","1996","19.2","34","21","18","12","4","17","39","43.6","22","25","5","20","39","73","30","0",
"Naomichi Ueda","jpJPN","DF","Nîmes","frLigue 1","25","1994","7.9","4","2","3","1","0","4","6","66.7","2","5","4","1","6","10","30","1",
"Lesley Ugochukwu","frFRA","MF","Rennes","frLigue 1","16","2004","0.7","3","1","0","3","0","2","3","66.7","1","1","0","1","0","3","0","0",
"Hwang Ui-jo","krKOR","FW,MF","Bordeaux","frLigue 1","27","1992","27.8","14","6","5","8","1","6","25","24.0","19","17","2","15","8","22","14","0",
"Samir Ujkani","xkKVX","GK","Torino","itSerie A","32","1988","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Samuel Umtiti","frFRA","DF","Barcelona","esLa Liga","26","1993","7.2","5","1","3","2","0","1","2","50.0","1","11","6","5","9","14","15","0",
"Enes Ünal","trTUR","FW","Getafe","esLa Liga","23","1997","14.6","11","3","0","8","3","4","15","26.7","11","11","0","11","2","13","14","0",
"Cengiz Ünder","trTUR","FW,MF","Leicester City","engPremier League","23","1997","3.1","4","1","0","3","1","3","5","60.0","2","3","0","3","2","6","0","0",
"Dayot Upamecano","frFRA","DF","RB Leipzig","deBundesliga","21","1998","25.9","37","30","18","19","0","14","20","70.0","6","25","14","11","33","70","74","2",
"Kacper Urbanski","plPOL","FW","Bologna","itSerie A","15","2004","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Mark Uth","deGER","FW,MF","Schalke 04","deBundesliga","28","1991","16.6","25","13","13","10","2","5","23","21.7","18","21","0","21","5","30","10","0",
"Tomáš Vaclík","czCZE","GK","Sevilla","esLa Liga","31","1989","5.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","1",
"Eugeni Valderrama","esESP","MF,FW","Huesca","esLa Liga","26","1994","1.3","2","2","1","0","1","0","1","0.0","1","0","0","0","5","7","3","0",
"Lautaro Valenti","arARG","DF","Parma","itSerie A","21","1999","5.5","10","4","7","2","1","6","15","40.0","9","11","3","8","11","21","30","0",
"Antoine Valerio","frFRA","MF","Nîmes","frLigue 1","20","1999","0.8","0","0","0","0","0","0","1","0.0","1","1","0","1","2","2","0","0",
"Borja Valero","esESP","MF,FW","Fiorentina","itSerie A","35","1985","5.5","13","9","7","4","2","3","15","20.0","12","6","1","5","6","19","2","0",
"Yan Valery","tnTUN","DF,MF","Southampton","engPremier League","21","1999","1.1","5","3","2","3","0","1","5","20.0","4","2","0","2","2","7","5","0",
"Jesús Vallejo","esESP","DF","Granada","esLa Liga","23","1997","15.0","11","6","7","3","1","7","18","38.9","11","21","11","10","13","24","55","0",
"Manu Vallejo","esESP","FW,MF","Valencia","esLa Liga","23","1997","10.6","18","8","5","8","5","5","26","19.2","21","8","0","8","3","21","3","0",
"Federico Valverde","uyURU","MF","Real Madrid","esLa Liga","22","1998","14.8","25","16","9","8","8","10","26","38.5","16","16","2","14","22","47","4","0",
"Virgil van Dijk","nlNED","DF","Liverpool","engPremier League","29","1991","4.1","3","2","1","2","0","0","0","","0","1","1","0","5","8","8","1",
"Raphaël Varane","frFRA","DF","Real Madrid","esLa Liga","27","1993","30.2","22","14","16","5","1","10","19","52.6","9","26","18","8","36","58","114","2",
"Jamie Vardy","engENG","FW","Leicester City","engPremier League","33","1987","31.6","18","12","1","8","9","2","15","13.3","13","14","5","9","4","22","32","0",
"Ruben Vargas","chSUI","MF,FW","Augsburg","deBundesliga","21","1998","17.9","18","12","6","9","3","1","16","6.3","15","26","2","24","18","36","27","0",
"Denis Vavro","skSVK","DF","Lazio","itSerie A","24","1996","0.4","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","3","0",
"Denis Vavro","skSVK","DF","Huesca","esLa Liga","24","1996","6.8","7","4","2","4","1","2","5","40.0","3","2","0","2","11","18","21","0",
"Franco Vázquez","arARG","FW,MF","Sevilla","esLa Liga","31","1989","1.8","5","1","0","3","2","1","5","20.0","4","2","1","1","1","6","1","0",
"Kevin Vázquez","esESP","DF","Celta Vigo","esLa Liga","27","1993","6.2","11","5","9","2","0","3","9","33.3","6","8","0","8","9","20","18","0",
"Lucas Vázquez","esESP","DF,FW","Real Madrid","esLa Liga","29","1991","20.5","61","37","30","22","9","22","52","42.3","30","14","1","13","19","80","31","1",
"Matías Vecino","uyURU","MF","Inter","itSerie A","28","1991","3.1","1","1","0","0","1","0","5","0.0","5","7","1","6","4","5","3","0",
"Koke Vegas","esESP","GK","Levante","esLa Liga","24","1995","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","1",
"Gabriel Veiga","esESP","MF,DF","Celta Vigo","esLa Liga","18","2002","1.3","3","0","3","0","0","1","4","25.0","3","3","0","3","3","6","0","0",
"Miloš Veljković","rsSRB","DF","Werder Bremen","deBundesliga","24","1995","19.1","24","14","17","6","1","15","31","48.4","16","22","9","13","29","53","94","1",
"Miguel Veloso","ptPOR","MF","Hellas Verona","itSerie A","34","1986","14.6","24","17","10","10","4","12","34","35.3","22","12","1","11","12","36","25","0",
"Joël Veltman","nlNED","DF","Brighton","engPremier League","28","1992","25.3","67","33","34","25","8","29","57","50.9","28","24","5","19","33","100","64","0",
"Unai Vencedor Paris","esESP","MF","Athletic Club","esLa Liga","19","2000","18.9","31","21","10","15","6","11","42","26.2","31","17","6","11","18","49","14","0",
"Lorenzo Venuti","itITA","DF","Fiorentina","itSerie A","25","1995","19.5","24","11","14","7","3","14","28","50.0","14","18","3","15","17","41","24","0",
"Daniele Verde","itITA","FW","Spezia","itSerie A","24","1996","10.9","5","4","2","2","1","4","10","40.0","6","5","0","5","9","14","7","0",
"Simone Verdi","itITA","MF,FW","Torino","itSerie A","28","1992","18.0","19","12","10","6","3","6","19","31.6","13","8","0","8","8","27","2","2",
"Gonzalo Verdú","esESP","DF","Elche","esLa Liga","31","1988","32.7","34","19","26","8","0","16","28","57.1","12","40","30","10","52","86","113","0",
"Jordan Veretout","frFRA","MF","Roma","itSerie A","27","1993","22.8","20","12","8","12","0","9","33","27.3","24","14","3","11","14","34","21","3",
"Edoardo Vergani","itITA","FW","Bologna","itSerie A","19","2001","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Marco Verratti","itITA","MF","Paris S-G","frLigue 1","27","1992","16.6","53","30","17","25","11","24","72","33.3","48","22","5","17","26","79","4","1",
"Valerio Verre","itITA","FW,MF","Sampdoria","itSerie A","26","1994","11.1","11","7","2","7","2","4","19","21.1","15","14","2","12","9","20","3","0",
"Mikel Vesga","esESP","MF","Athletic Club","esLa Liga","27","1993","19.1","27","14","8","16","3","11","49","22.4","38","28","8","20","27","54","35","1",
"Jannik Vestergaard","dkDEN","DF","Southampton","engPremier League","27","1992","28.6","50","31","31","15","4","35","52","67.3","17","29","16","13","42","92","122","0",
"Rúben Vezo","ptPOR","DF","Levante","esLa Liga","26","1994","25.7","34","19","26","7","1","12","28","42.9","16","23","12","11","45","79","106","3",
"Guglielmo Vicario","itITA","GK","Cagliari","itSerie A","23","1996","4.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Iñigo Vicente","esESP","FW,MF","Athletic Club","esLa Liga","22","1998","0.6","1","1","1","0","0","1","1","100.0","0","0","0","0","0","1","0","0",
"Fede Vico","esESP","MF,FW","Granada","esLa Liga","26","1994","8.5","10","6","5","5","0","3","10","30.0","7","15","1","14","12","22","5","0",
"Aleix Vidal","esESP","DF","Sevilla","esLa Liga","30","1989","6.6","9","5","5","3","1","5","12","41.7","7","10","1","9","12","21","9","0",
"Arturo Vidal","clCHI","MF","Inter","itSerie A","33","1987","12.6","27","14","8","13","6","12","41","29.3","29","23","3","20","29","56","11","0",
"Clément Vidal","frFRA","DF","Montpellier","frLigue 1","20","2000","1.0","2","1","1","1","0","2","4","50.0","2","4","4","0","1","3","6","1",
"Nacho Vidal","esESP","DF","Osasuna","esLa Liga","25","1995","26.1","56","28","27","22","7","22","31","71.0","9","39","10","29","43","99","68","0",
"Ronaldo Vieira","gwGNB","MF,DF","Hellas Verona","itSerie A","22","1998","2.5","5","3","1","3","1","0","2","0.0","2","4","3","1","0","5","2","0",
"Luca Vignali","itITA","DF","Spezia","itSerie A","24","1996","17.7","19","9","10","6","3","7","25","28.0","18","13","5","8","22","41","25","0",
"Emanuel Vignato","itITA","FW,MF","Bologna","itSerie A","19","2000","13.4","18","9","9","6","3","3","15","20.0","12","6","1","5","10","28","7","0",
"Toni Villa","esESP","MF,FW","Valladolid","esLa Liga","25","1995","10.8","31","16","11","14","6","15","42","35.7","27","15","1","14","5","36","3","0",
"Asier Villalibre","esESP","FW","Athletic Club","esLa Liga","22","1997","17.7","3","2","0","2","1","2","8","25.0","6","4","0","4","2","5","16","0",
