Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Eros Schiavon","itITA","MF,DF","SPAL","itSerie A","34","1983","4.3","6","5","2","3","1","1","7","14.3","6","6","2","4","2","8","4","0",
"Patrik Schick","czCZE","FW,MF","Roma","itSerie A","21","1996","11.0","9","7","1","5","3","1","9","11.1","8","14","0","14","2","11","11","0",
"Julian Schieber","deGER","MF,FW","Hertha BSC","deBundesliga","28","1989","0.6","1","1","0","0","1","1","1","100.0","0","1","0","1","0","1","2","0",
"Christopher Schindler","deGER","DF","Huddersfield","engPremier League","27","1990","36.3","83","61","56","27","0","24","41","58.5","17","54","30","24","75","158","275","1",
"Sven Schipplock","deGER","FW,MF","Hamburger SV","deBundesliga","28","1988","3.8","7","6","1","5","1","0","1","0.0","1","4","0","4","1","8","3","0",
"Jeffrey Schlupp","ghGHA","DF,MF","Crystal Palace","engPremier League","24","1992","19.4","57","36","35","20","2","23","43","53.5","20","34","8","26","24","81","67","0",
"Kasper Schmeichel","dkDEN","GK","Leicester City","engPremier League","30","1986","32.9","1","0","1","0","0","1","3","33.3","2","1","0","1","0","1","18","5",
"Marcel Schmelzer","deGER","DF","Dortmund","deBundesliga","29","1988","16.6","35","27","21","12","2","20","30","66.7","10","27","6","21","30","65","57","1",
"Jonathan Schmid","frFRA","DF,FW","Augsburg","deBundesliga","27","1990","16.4","23","16","6","13","4","11","18","61.1","7","16","1","15","10","33","35","1",
"Manuel Schmiedebach","deGER","MF","Hannover 96","deBundesliga","28","1988","1.8","5","5","5","0","0","4","9","44.4","5","2","0","2","5","10","6","0",
"Benno Schmitz","deGER","DF","RB Leipzig","deBundesliga","22","1994","0.9","3","2","2","1","0","2","3","66.7","1","0","0","0","0","3","1","0",
"Morgan Schneiderlin","frFRA","MF","Everton","engPremier League","27","1989","23.7","58","40","34","21","3","15","44","34.1","29","18","7","11","61","119","59","1",
"Alessandro Schöpf","atAUT","DF,FW","Schalke 04","deBundesliga","23","1994","9.0","22","17","10","9","3","11","23","47.8","12","16","0","16","15","37","13","1",
"Nico Schulz","deGER","FW,MF","Hoffenheim","deBundesliga","24","1993","19.8","40","29","17","14","9","20","27","74.1","7","33","5","28","23","63","24","0",
"André Schürrle","deGER","FW","Dortmund","deBundesliga","26","1990","13.7","22","19","8","7","7","9","18","50.0","9","13","1","12","7","29","7","1",
"Julian Schuster","deGER","DF,MF","Freiburg","deBundesliga","32","1985","14.5","14","10","6","7","1","6","11","54.5","5","17","10","7","19","33","56","0",
"Pirmin Schwegler","chSUI","MF","Hannover 96","deBundesliga","30","1987","25.8","81","57","25","55","1","42","70","60.0","28","33","9","24","49","130","46","1",
"Alexander Schwolow","deGER","GK","Freiburg","deBundesliga","25","1992","32.3","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","9","1",
"Simone Scuffet","itITA","GK","Udinese","itSerie A","21","1996","6.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","1","1",
"Ernest Seka","gnGUI","DF","Strasbourg","frLigue 1","30","1987","24.2","60","47","41","14","5","40","61","65.6","21","25","8","17","51","111","98","1",
"Vahid Selimović","luLUX","DF","Metz","frLigue 1","20","1997","11.7","20","14","10","9","1","11","14","78.6","3","10","8","2","17","37","58","1",
"Davie Selke","deGER","FW","Hertha BSC","deBundesliga","22","1995","21.0","13","10","1","5","7","4","9","44.4","5","26","5","21","2","15","20","1",
"Ole Selnæs","noNOR","MF","Saint-Étienne","frLigue 1","23","1994","22.9","73","45","29","42","2","18","61","29.5","43","37","15","22","34","107","53","1",
"Nélson Semedo","ptPOR","DF","Barcelona","esLa Liga","23","1993","16.6","34","25","19","11","4","17","29","58.6","12","16","2","14","22","56","26","1",
"Rúben Semedo","ptPOR","DF,MF","Villarreal","esLa Liga","23","1994","2.6","6","5","6","0","0","4","6","66.7","2","5","1","4","5","11","13","2",
"Stefano Sensi","itITA","MF","Sassuolo","itSerie A","21","1995","11.6","17","13","11","6","0","9","22","40.9","13","16","3","13","22","39","10","1",
"Luigi Sepe","itITA","GK","Napoli","itSerie A","26","1991","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Suat Serdar","deGER","MF","Mainz 05","deBundesliga","20","1997","18.9","59","47","21","26","12","27","64","42.2","37","38","3","35","21","80","17","1",
"Jean Seri","ciCIV","MF","Nice","frLigue 1","26","1991","29.1","25","14","9","12","4","9","56","16.1","47","16","4","12","26","51","15","4",
"Julien Serrano","frFRA","DF","Monaco","frLigue 1","19","1998","3.1","2","2","1","0","1","1","2","50.0","1","2","0","2","4","6","14","0",
"Grégory Sertic","frFRA","DF,MF","Marseille","frLigue 1","27","1989","3.9","5","3","3","2","0","2","6","33.3","4","8","7","1","6","11","23","0",
"Stéphane Sessègnon","bjBEN","MF,FW","Montpellier","frLigue 1","33","1984","10.9","4","4","2","2","0","1","7","14.3","6","0","0","0","0","4","2","0",
"Lee Seung-woo","krKOR","MF,FW","Hellas Verona","itSerie A","19","1998","4.0","3","2","0","1","2","0","6","0.0","6","1","0","1","2","5","0","0",
"Stephan El Shaarawy","itITA","FW","Roma","itSerie A","24","1992","23.9","22","16","9","8","5","5","21","23.8","16","16","1","15","24","46","8","0",
"Meritan Shabani","alALB","FW","Bayern Munich","deBundesliga","18","1999","0.6","2","1","1","0","1","1","2","50.0","1","1","0","1","0","2","0","1",
"Xherdan Shaqiri","chSUI","MF,FW","Stoke City","engPremier League","25","1991","33.8","25","17","9","11","5","10","39","25.6","29","9","1","8","16","41","6","2",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","22","1995","8.8","18","15","10","7","1","11","18","61.1","7","16","2","14","4","22","22","1",
"Ryan Shawcross","engENG","DF","Stoke City","engPremier League","29","1987","26.3","36","20","25","9","2","13","25","52.0","12","33","23","10","40","76","224","1",
"Jonjo Shelvey","engENG","MF","Newcastle Utd","engPremier League","25","1992","25.2","39","24","17","21","1","8","26","30.8","18","26","5","21","28","67","33","0",
"Gaku Shibasaki","jpJPN","MF,FW","Getafe","esLa Liga","25","1992","11.1","21","10","8","10","3","6","21","28.6","15","6","1","5","19","40","9","0",
"Djibril Sidibé","frFRA","DF","Monaco","frLigue 1","25","1992","23.9","59","39","24","27","8","23","45","51.1","22","20","4","16","46","105","52","1",
"Sidnei","brBRA","DF","La Coruña","esLa Liga","27","1989","19.8","41","28","30","11","0","18","25","72.0","7","26","9","17","31","72","101","1",
"Jaime Sierra Mateos","esESP","FW,MF","Leganés","esLa Liga","19","1998","0.3","1","1","1","0","0","0","1","0.0","1","0","0","0","1","2","0","0",
"Vincent Sierro","chSUI","MF,FW","Freiburg","deBundesliga","21","1995","2.4","8","6","2","6","0","4","9","44.4","5","2","1","1","4","12","0","0",
"Gylfi Sigurðsson","isISL","MF,FW","Everton","engPremier League","27","1989","25.1","38","26","15","14","9","16","57","28.1","41","37","7","30","34","72","36","0",
"Kolbeinn Sigþórsson","isISL","FW","Nantes","frLigue 1","27","1990","0.3","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0",
"Adrien Silva","ptPOR","MF","Leicester City","engPremier League","28","1989","8.5","22","13","8","13","1","6","28","21.4","22","12","2","10","14","36","0","0",
"André Silva","ptPOR","FW","Milan","itSerie A","21","1995","10.4","5","4","1","0","4","2","7","28.6","5","10","1","9","4","9","6","0",
"Bernardo Silva","ptPOR","FW,MF","Manchester City","engPremier League","22","1994","17.0","27","18","11","9","7","6","30","20.0","24","17","1","16","10","37","12","1",
"David Silva","esESP","MF","Manchester City","engPremier League","31","1986","27.0","32","21","11","17","4","9","45","20.0","36","28","5","23","18","50","7","0",
"Gabriel Silva","brBRA","DF","Saint-Étienne","frLigue 1","26","1991","23.1","28","20","19","4","5","19","31","61.3","12","21","6","15","37","65","83","1",
"Jonathan Silva","arARG","DF","Roma","itSerie A","23","1994","1.2","0","0","0","0","0","0","1","0.0","1","1","1","0","3","3","1","0",
"Thiago Silva","brBRA","DF","Paris S-G","frLigue 1","32","1984","23.5","31","23","19","12","0","12","21","57.1","9","28","18","10","18","49","114","0",
"Matías Silvestre","arARG","DF","Sampdoria","itSerie A","32","1984","34.0","12","8","10","1","1","6","12","50.0","6","33","26","7","11","23","154","3",
"Marco Silvestri","itITA","GK","Hellas Verona","itSerie A","26","1991","2.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0",
"Giovanni Simeone","arARG","FW","Fiorentina","itSerie A","22","1995","33.3","32","23","9","17","6","8","40","20.0","32","27","1","26","12","44","32","0",
"Lorenco Šimić","hrCRO","DF","SPAL","itSerie A","21","1996","3.5","5","3","5","0","0","3","4","75.0","1","7","4","3","11","16","15","0",
"Stefan Simić","czCZE","DF","Crotone","itSerie A","22","1995","6.2","13","8","11","2","0","10","11","90.9","1","6","3","3","10","23","44","0",
"David Simón","esESP","DF","Las Palmas","esLa Liga","28","1988","8.0","24","17","11","10","3","9","16","56.3","7","13","4","9","22","46","11","1",
"Danny Simpson","engENG","DF","Leicester City","engPremier League","30","1987","25.6","38","22","31","6","1","22","45","48.9","23","31","19","12","34","72","132","1",
"Jack Simpson","engENG","DF","Bournemouth","engPremier League","20","1996","0.8","1","1","1","0","0","0","1","0.0","1","1","0","1","0","1","4","0",
"Josh Sims","engENG","FW,MF","Southampton","engPremier League","20","1997","1.8","4","3","1","2","1","2","7","28.6","5","5","0","5","1","5","0","0",
"Jerome Sinclair","engENG","MF,FW","Watford","engPremier League","20","1996","0.3","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","0","0",
"Giovanni Sio","ciCIV","FW","Montpellier","frLigue 1","28","1989","24.4","14","8","2","9","3","0","20","0.0","20","11","0","11","6","20","23","1",
"Dimitris Siovas","grGRE","DF","Leganés","esLa Liga","28","1988","22.9","48","33","43","5","0","29","46","63.0","17","27","12","15","62","110","89","0",
"Tobias Sippel","deGER","GK","Gladbach","deBundesliga","29","1988","4.8","1","1","1","0","0","1","2","50.0","1","0","0","0","0","1","5","1",
"Salvatore Sirigu","itITA","GK","Torino","itSerie A","30","1987","37.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","35","3",
"Moussa Sissoko","frFRA","MF,FW","Tottenham","engPremier League","27","1989","15.6","23","17","14","5","4","9","12","75.0","3","11","1","10","9","32","23","1",
"Pione Sisto","dkDEN","FW,MF","Celta Vigo","esLa Liga","22","1995","28.0","18","12","8","6","4","9","33","27.3","24","12","1","11","12","30","7","1",
"Antonio Sivera","esESP","GK","Alavés","esLa Liga","20","1996","0.7","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Ellyes Skhiri","tnTUN","MF","Montpellier","frLigue 1","22","1995","33.9","89","54","34","47","8","37","88","42.0","51","59","10","49","77","166","57","4",
"Łukasz Skorupski","plPOL","GK","Roma","itSerie A","26","1991","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","22","1995","38.0","86","55","69","16","1","44","70","62.9","26","38","26","12","35","121","180","0",
"Islam Slimani","dzALG","FW","Leicester City","engPremier League","29","1988","2.8","2","2","1","1","0","1","4","25.0","3","2","0","2","0","2","2","0",
"Islam Slimani","dzALG","FW","Newcastle Utd","engPremier League","29","1988","1.5","0","0","0","0","0","0","2","0.0","2","0","0","0","1","1","1","0",
"Naïm Sliti","tnTUN","FW,MF","Dijon","frLigue 1","25","1992","25.4","47","32","20","17","10","20","52","38.5","32","22","2","20","13","60","7","0",
"Chris Smalling","engENG","DF","Manchester Utd","engPremier League","27","1989","28.2","40","25","28","12","0","16","28","57.1","12","32","28","4","63","103","162","1",
"Adam Smith","engENG","DF,MF","Bournemouth","engPremier League","26","1991","23.0","50","36","33","16","1","24","53","45.3","29","46","8","38","31","81","73","0",
"Tommy Smith","engENG","DF","Huddersfield","engPremier League","25","1992","21.2","38","27","18","14","6","23","36","63.9","13","22","6","16","26","64","80","3",
"Wesley Sneijder","nlNED","MF,FW","Nice","frLigue 1","33","1984","4.4","0","0","0","0","0","0","3","0.0","3","1","0","1","2","2","2","1",
"Cédric Soares","ptPOR","DF","Southampton","engPremier League","25","1991","31.0","54","34","40","10","4","22","31","71.0","9","32","8","24","24","78","109","2",
"Ramadan Sobhi","egEGY","MF,FW","Stoke City","engPremier League","20","1997","13.8","32","21","17","14","1","11","36","30.6","25","14","0","14","14","46","14","0",
"Rubén Sobrino","esESP","FW,MF","Alavés","esLa Liga","25","1992","16.3","33","24","12","16","5","6","27","22.2","21","19","2","17","18","51","10","0",
"Dominic Solanke","engENG","FW","Liverpool","engPremier League","19","1997","6.6","7","4","0","6","1","1","4","25.0","3","5","1","4","2","9","9","0",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","20","1997","26.3","51","32","21","21","9","22","53","41.5","31","25","1","24","5","56","19","0",
"Somália","brBRA","MF,FW","Toulouse","frLigue 1","28","1988","22.2","65","45","21","36","8","14","54","25.9","40","34","2","32","34","99","35","0",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","28","1988","29.2","0","0","0","0","0","0","0","","0","0","0","0","3","3","6","3",
"Kévin Soni","cmCMR","MF","Girona","esLa Liga","19","1998","0.2","1","1","0","1","0","0","0","","0","0","0","0","0","1","0","0",
"Jérémy Sorbon","frFRA","DF","Guingamp","frLigue 1","33","1983","29.0","32","19","24","7","1","10","32","31.3","22","37","24","13","53","85","152","4",
"Oliver Sorg","deGER","DF,MF","Hannover 96","deBundesliga","27","1990","18.7","46","28","27","18","1","23","53","43.4","30","24","7","17","42","88","71","0",
"David Soria","esESP","GK","Sevilla","esLa Liga","24","1993","14.0","1","0","1","0","0","1","1","100.0","0","0","0","0","2","3","13","2",
"Roberto Soriano","itITA","MF,FW","Villarreal","esLa Liga","26","1991","12.7","30","20","10","16","4","3","16","18.8","13","14","0","14","4","34","9","0",
"Stefano Sorrentino","itITA","GK","Chievo","itSerie A","38","1979","38.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","23","3",
"Pape Souaré","snSEN","DF","Crystal Palace","engPremier League","27","1990","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Rayan Souici","frFRA","MF","Saint-Étienne","frLigue 1","19","1998","0.1","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Adama Soumaoro","frFRA","DF","Lille","frLigue 1","25","1992","13.2","9","5","7","2","0","2","3","66.7","1","22","16","6","16","25","50","1",
"Boubakary Soumaré","frFRA","MF","Lille","frLigue 1","18","1999","5.7","13","9","8","5","0","3","14","21.4","11","8","1","7","7","20","6","1",
"Samuel Souprayen","frFRA","DF","Hellas Verona","itSerie A","28","1989","17.6","29","19","25","3","1","12","19","63.2","7","18","9","9","22","51","67","1",
"Arnaud Souquet","frFRA","DF","Nice","frLigue 1","25","1992","26.8","89","68","58","26","5","36","56","64.3","20","46","16","30","39","128","72","2",
"Çağlar Söyüncü","trTUR","DF","Freiburg","deBundesliga","21","1996","23.9","42","26","26","15","1","15","26","57.7","11","30","20","10","54","96","91","2",
"Luca Sparandeo","itITA","DF","Benevento","itSerie A","17","1999","0.4","0","0","0","0","0","0","1","0.0","1","1","0","1","0","0","0","0",
"Julián Speroni","arARG","GK","Crystal Palace","engPremier League","38","1979","11.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","4","0",
"Leonardo Spinazzola","itITA","DF","Atalanta","itSerie A","24","1993","16.7","14","5","9","4","1","7","15","46.7","8","25","6","19","18","32","44","1",
"Nicolás Spolli","arARG","DF","Genoa","itSerie A","34","1983","20.0","27","21","24","2","1","13","22","59.1","9","26","17","9","36","63","120","2",
"Marco Sportiello","itITA","GK","Fiorentina","itSerie A","25","1992","35.6","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","13","4",
"Bassem Srarfi","tnTUN","FW,MF","Nice","frLigue 1","20","1997","9.7","17","11","6","9","2","4","14","28.6","10","12","0","12","7","24","6","1",
"Kostas Stafylidis","grGRE","DF,MF","Stoke City","engPremier League","23","1993","3.7","12","6","6","4","2","6","9","66.7","3","7","2","5","5","17","19","0",
"Kostas Stafylidis","grGRE","FW,DF","Augsburg","deBundesliga","23","1993","0.4","1","1","1","0","0","0","0","","0","1","0","1","0","1","2","0",
"Benjamin Stambouli","frFRA","DF,MF","Schalke 04","deBundesliga","26","1990","24.4","95","75","45","48","2","49","74","66.2","25","39","7","32","64","159","76","1",
"Junior Stanislas","engENG","MF,FW","Bournemouth","engPremier League","27","1989","14.3","16","8","8","4","4","7","15","46.7","8","21","6","15","6","22","15","0",
"Caleb Stanko","usUSA","DF","Freiburg","deBundesliga","24","1993","2.1","2","2","1","1","0","1","2","50.0","1","3","0","3","1","3","8","0",
"Niklas Stark","deGER","DF,MF","Hertha BSC","deBundesliga","22","1995","24.6","49","31","32","17","0","22","30","73.3","8","39","14","25","34","83","165","0",
"Tom Starke","deGER","GK","Bayern Munich","deBundesliga","36","1981","2.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Timo Stavitski","fiFIN","MF,FW","Caen","frLigue 1","18","1999","4.5","4","3","1","1","2","1","16","6.3","15","7","0","7","3","7","1","0",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","25","1991","7.3","10","9","6","3","1","8","12","66.7","4","6","0","6","5","15","6","0",
"Marc Stendera","deGER","MF","Eint Frankfurt","deBundesliga","21","1995","4.1","23","20","6","15","2","8","20","40.0","12","10","1","9","8","31","2","0",
"Pascal Stenzel","deGER","MF,DF","Freiburg","deBundesliga","21","1996","21.6","62","45","35","25","2","34","57","59.6","23","20","3","17","35","97","51","1",
"Dale Stephens","engENG","MF","Brighton","engPremier League","28","1989","36.0","104","62","63","39","2","32","114","28.1","82","53","16","37","63","167","69","1",
"Jack Stephens","engENG","DF","Southampton","engPremier League","23","1994","22.0","29","20","24","5","0","13","25","52.0","12","30","18","12","41","70","108","2",
"Mariusz Stępiński","plPOL","FW","Chievo","itSerie A","22","1995","7.9","9","5","4","4","1","2","10","20.0","8","5","1","4","4","13","5","0",
"Mariusz Stępiński","plPOL","FW","Nantes","frLigue 1","22","1995","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","22","1994","28.7","19","14","7","7","5","3","32","9.4","29","24","0","24","9","28","9","0",
"Ognjen Stijepović","meMNE","FW,MF","Sampdoria","itSerie A","17","1999","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Lars Stindl","deGER","FW,MF","Gladbach","deBundesliga","28","1988","30.3","52","39","11","29","12","14","38","36.8","24","53","4","49","31","83","32","1",
"Valentin Stocker","chSUI","MF","Hertha BSC","deBundesliga","28","1989","0.6","1","0","0","1","0","0","0","","0","1","0","1","0","1","0","0",
"Adrian Stoian","roROU","MF,FW","Crotone","itSerie A","26","1991","23.7","23","19","12","10","1","11","44","25.0","33","29","0","29","25","48","26","0",
"John Stones","engENG","DF","Manchester City","engPremier League","23","1994","14.5","15","11","11","4","0","4","11","36.4","7","8","5","3","19","34","44","0",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","22","1995","38.0","0","0","0","0","0","0","0","","0","0","0","0","2","2","13","4",
"Ivan Strinić","hrCRO","DF","Sampdoria","itSerie A","30","1987","13.9","35","24","22","12","1","17","38","44.7","21","21","2","19","22","57","46","2",
"Tobias Strobl","deGER","MF","Gladbach","deBundesliga","27","1990","1.3","3","1","0","2","1","0","1","0.0","1","2","0","2","6","9","2","0",
"Kevin Strootman","nlNED","MF","Roma","itSerie A","27","1990","25.1","57","38","19","24","14","15","46","32.6","31","27","3","24","27","84","21","0",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","26","1991","28.1","36","27","25","10","1","21","39","53.8","18","35","14","21","31","67","82","2",
"Cristhian Stuani","uyURU","FW","Girona","esLa Liga","30","1986","30.1","22","14","2","17","3","3","29","10.3","26","10","0","10","5","27","32","0",
"Stefano Sturaro","itITA","MF,DF","Juventus","itSerie A","24","1993","6.8","17","11","5","9","3","4","11","36.4","7","9","2","7","5","22","18","1",
"Daniel Sturridge","engENG","FW","West Brom","engPremier League","27","1989","1.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Daniel Sturridge","engENG","FW","Liverpool","engPremier League","27","1989","4.8","0","0","0","0","0","0","1","0.0","1","1","0","1","0","0","1","0",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","29","1988","32.0","86","64","54","21","11","44","90","48.9","46","34","8","26","46","132","76","1",
"Denis Suárez","esESP","MF,FW","Barcelona","esLa Liga","23","1994","6.6","11","9","3","8","0","3","8","37.5","5","7","0","7","2","13","3","0",
"Leonardo Suárez","arARG","MF","Villarreal","esLa Liga","21","1996","0.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Luis Suárez","uyURU","FW","Barcelona","esLa Liga","30","1987","32.2","17","10","4","5","8","4","19","21.1","15","4","3","1","8","25","31","0",
"Danijel Subašić","hrCRO","GK","Monaco","frLigue 1","32","1984","32.7","0","0","0","0","0","0","2","0.0","2","1","0","1","0","0","13","2",
"Neven Subotić","rsSRB","DF","Saint-Étienne","frLigue 1","28","1988","16.0","23","14","16","7","0","10","27","37.0","17","13","9","4","18","41","96","1",
"Neven Subotić","rsSRB","DF","Dortmund","deBundesliga","28","1988","3.0","9","9","5","3","1","6","7","85.7","1","6","2","4","5","14","16","0",
"Isaac Success","ngNGA","MF,FW","Málaga","esLa Liga","21","1996","5.5","9","7","4","4","1","3","8","37.5","5","2","0","2","5","14","0","0",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","21","1995","21.4","34","25","25","7","2","24","31","77.4","7","24","16","8","33","67","58","0",
"Ki Sung-yueng","krKOR","MF","Swansea City","engPremier League","28","1989","20.8","25","18","10","13","2","4","16","25.0","12","16","1","15","32","57","23","0",
"Gilles Sunu","tgTOG","MF,FW","Angers","frLigue 1","26","1991","7.3","4","4","1","3","0","0","4","0.0","4","7","0","7","3","7","3","0",
"Andrew Surman","engENG","MF","Bournemouth","engPremier League","30","1986","20.6","16","12","5","8","3","6","23","26.1","17","33","12","21","16","32","52","2",
"Markel Susaeta","esESP","FW,MF","Athletic Club","esLa Liga","29","1987","25.2","42","29","16","15","11","16","65","24.6","49","17","0","17","18","60","13","0",
"Suso","esESP","FW,MF","Milan","itSerie A","23","1993","31.4","18","14","3","5","10","4","31","12.9","27","25","0","25","16","34","2","1",
"Markus Suttner","atAUT","DF","Brighton","engPremier League","30","1987","13.1","25","15","18","4","3","10","22","45.5","12","16","2","14","12","37","49","1",
"Seydou Sy","snSEN","GK","Monaco","frLigue 1","21","1995","2.8","0","0","0","0","0","0","0","","0","0","0","0","0","0","2","0",
"Issiaga Sylla","gnGUI","DF,FW","Toulouse","frLigue 1","23","1994","17.8","44","32","22","16","6","19","47","40.4","28","31","4","27","34","78","65","1",
"Moussa Sylla","mlMLI","FW","Monaco","frLigue 1","17","1999","3.4","0","0","0","0","0","0","2","0.0","2","2","0","2","0","0","1","0",
"Ádám Szalai","huHUN","FW","Hoffenheim","deBundesliga","29","1987","10.0","8","7","1","4","3","2","5","40.0","3","9","2","7","0","8","10","0",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","27","1990","17.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","4","0",
"Alexander Søderlund","noNOR","FW","Saint-Étienne","frLigue 1","29","1987","4.0","1","1","1","0","0","0","2","0.0","2","1","0","1","2","3","2","0",
"Frederik Sørensen","dkDEN","DF","Köln","deBundesliga","25","1992","22.2","56","45","40","14","2","30","41","73.2","11","35","17","18","37","93","130","3",
"Lasse Sørensen","dkDEN","MF","Stoke City","engPremier League","17","1999","0.8","2","2","2","0","0","1","5","20.0","4","2","0","2","0","2","3","0",
"Alexander Sørloth","noNOR","FW","Crystal Palace","engPremier League","21","1995","4.0","6","3","1","4","1","4","12","33.3","8","5","0","5","2","8","5","0",
"Adel Taarabt","maMAR","FW,MF","Genoa","itSerie A","28","1989","17.9","18","11","5","11","2","7","16","43.8","9","13","3","10","12","30","7","0",
"Franck Tabanou","frFRA","DF","Guingamp","frLigue 1","28","1989","11.6","23","17","17","5","1","10","26","38.5","16","5","3","2","26","49","48","0",
"Dušan Tadić","rsSRB","MF,FW","Southampton","engPremier League","28","1988","31.0","46","29","16","22","8","11","35","31.4","24","38","2","36","19","65","29","1",
"Jonathan Tah","deGER","DF","Leverkusen","deBundesliga","21","1996","27.0","47","34","35","12","0","30","38","78.9","8","22","13","9","34","81","112","2",
"Ervin Taha","frFRA","FW","Bordeaux","frLigue 1","18","1999","0.4","1","1","0","1","0","0","1","0.0","1","0","0","0","0","1","0","0",
"Mehdi Tahrat","dzALG","MF","Angers","frLigue 1","27","1990","4.9","7","6","4","3","0","2","5","40.0","3","3","1","2","9","16","15","1",
"Saphir Taïder","dzALG","MF","Bologna","itSerie A","25","1992","4.3","6","2","4","2","0","1","2","50.0","1","3","2","1","1","7","4","0",
"Flavien Tait","frFRA","MF","Angers","frLigue 1","24","1993","24.8","50","36","26","18","6","18","78","23.1","60","43","4","39","20","70","17","1",
"Adrien Tameze","cmCMR","MF","Nice","frLigue 1","23","1994","18.7","58","36","32","21","5","26","47","55.3","21","26","5","21","41","99","22","1",
"Tana","esESP","MF,FW","Las Palmas","esLa Liga","26","1990","17.2","31","24","13","14","4","12","36","33.3","24","8","0","8","23","54","5","0",
"Oussama Tannane","maMAR","FW","Las Palmas","esLa Liga","23","1994","6.4","15","13","6","8","1","7","12","58.3","5","5","0","5","5","20","0","0",
"Oussama Tannane","maMAR","FW","Saint-Étienne","frLigue 1","23","1994","2.3","12","6","4","5","3","2","5","40.0","3","2","0","2","3","15","2","0",
"Matt Targett","engENG","DF","Southampton","engPremier League","21","1995","1.8","6","3","5","0","1","1","3","33.3","2","3","2","1","3","9","7","1",
"James Tarkowski","engENG","DF","Burnley","engPremier League","24","1992","31.0","46","26","36","10","0","17","38","44.7","21","55","43","12","50","96","223","2",
"Ciprian Tătărușanu","roROU","GK","Nantes","frLigue 1","31","1986","37.0","1","0","1","0","0","1","2","50.0","1","0","0","0","1","2","12","3",
"Júlio Tavares","cvCPV","FW","Dijon","frLigue 1","28","1988","22.8","3","1","1","1","1","1","11","9.1","10","11","6","5","3","6","36","0",
"Taleb Tawatha","ilISR","DF,MF","Eint Frankfurt","deBundesliga","25","1992","4.9","12","7","7","5","0","5","9","55.6","4","7","1","6","6","18","18","0",
"Charlie Taylor","engENG","DF","Burnley","engPremier League","23","1993","10.6","16","4","9","6","1","7","12","58.3","5","13","5","8","15","31","52","0",
"Jordan Tell","gpGLP","FW,MF","Rennes","frLigue 1","20","1997","1.3","4","4","1","3","0","0","1","0.0","1","0","0","0","1","5","0","0",
"Cristian Tello","esESP","FW,MF","Betis","esLa Liga","25","1991","18.8","32","24","12","14","6","7","37","18.9","30","19","0","19","16","48","4","1",
"Marc-André ter Stegen","deGER","GK","Barcelona","esLa Liga","25","1992","37.0","1","0","1","0","0","1","3","33.3","2","1","0","1","4","5","12","1",
"Simon Terodde","deGER","FW","Stuttgart","deBundesliga","29","1988","10.6","9","6","1","7","1","2","5","40.0","3","8","2","6","5","14","8","0",
"Simon Terodde","deGER","FW","Köln","deBundesliga","29","1988","12.9","11","9","3","8","0","4","11","36.4","7","3","0","3","4","15","7","0",
"Marco Terrazzino","deGER","MF,FW","Freiburg","deBundesliga","26","1991","16.5","31","24","12","13","6","21","39","53.8","18","16","0","16","9","40","19","0",
