Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Andrey Galabinov","bgBUL","FW","Spezia","itSerie A","31","1988","12","430","36","12.6","4.8","4","68","2","8","20","10","0.75","7","12","-5","-1.05","-0.60","6.3","11.2","-4.9","-1.03","-0.62",
"Javi Galán","esESP","DF","Huesca","esLa Liga","25","1994","37","3,065","83","89.6","34.1","34","88","29","3","29","0","0.89","32","47","-15","-0.44","+0.57","33.9","43.8","-10.0","-0.29","-0.43",
"Conor Gallagher","engENG","MF","West Brom","engPremier League","20","2000","30","2,531","84","74.0","28.1","28","89","25","2","18","2","0.63","18","48","-30","-1.07","+0.05","24.6","48.5","-24.0","-0.85","-0.04",
"Enric Gallego","esESP","FW","Osasuna","esLa Liga","33","1986","22","806","37","23.6","9.0","8","71","1","14","17","15","0.91","7","9","-2","-0.22","+0.09","8.4","12.4","-4.1","-0.45","-0.28",
"Kévin Gameiro","frFRA","FW","Valencia","esLa Liga","33","1987","27","1,077","40","31.5","12.0","10","73","2","17","20","3","0.96","17","17","0","0.00","+0.12","14.1","14.2","-0.1","-0.01","+0.36",
"Idrissa Gana Gueye","snSEN","MF","Paris S-G","frLigue 1","30","1989","28","1,581","56","46.2","17.6","20","72","8","8","18","5","2.14","34","12","+22","+1.25","-0.51","32.0","16.2","+15.8","+0.90","-0.26",
"Ignatius Ganago","cmCMR","FW","Lens","frLigue 1","21","1999","24","1,304","54","38.1","14.5","16","70","4","8","23","3","1.33","15","20","-5","-0.35","-0.60","21.5","19.4","+2.1","+0.14","-0.18",
"Aleix García","esESP","MF","Eibar","esLa Liga","23","1997","11","437","40","12.8","4.9","5","65","0","6","19","9","0.27","2","10","-8","-1.65","-1.20","4.3","7.5","-3.2","-0.66","-0.74",
"Álvaro García","esESP","DF","Atlético Madrid","esLa Liga","20","2000","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Borja García","esESP","MF,FW","Huesca","esLa Liga","29","1990","21","1,117","53","32.7","12.4","13","75","3","8","18","14","0.71","11","18","-7","-0.56","-0.10","13.7","13.7","0.0","0.00","+0.36",
"Dani García","esESP","MF","Athletic Club","esLa Liga","30","1990","27","1,920","71","56.1","21.3","21","82","15","6","31","8","1.22","23","25","-2","-0.09","-0.45","23.6","21.8","+1.8","+0.08","-0.13",
"David García","esESP","DF","Osasuna","esLa Liga","26","1994","35","3,150","90","92.1","35.0","35","90","35","0","","1","1.23","35","41","-6","-0.17","+1.50","34.3","42.9","-8.6","-0.24","-0.09",
"Eric García","esESP","DF","Manchester City","engPremier League","19","2001","6","383","64","11.2","4.3","3","90","3","3","38","16","1.67","8","12","-4","-0.94","-2.57","4.0","6.7","-2.6","-0.61","-1.82",
"Manu García","esESP","MF","Alavés","esLa Liga","34","1986","25","1,124","45","32.9","12.5","10","86","7","15","18","5","1.15","11","17","-6","-0.48","+0.11","12.8","15.5","-2.7","-0.22","-0.03",
"Raúl García","esESP","DF,MF","Valladolid","esLa Liga","31","1989","8","504","63","14.7","5.6","5","83","4","3","29","7","0.88","1","8","-7","-1.25","-0.76","3.8","10.8","-7.0","-1.25","-1.07",
"Raúl García","esESP","FW,MF","Athletic Club","esLa Liga","34","1986","34","1,743","51","51.0","19.4","21","70","8","13","21","0","1.15","21","28","-7","-0.36","-0.95","23.4","20.0","+3.4","+0.18","+0.08",
"Rubén García","esESP","MF,FW","Osasuna","esLa Liga","27","1993","37","2,718","73","79.5","30.2","33","79","9","4","30","0","1.19","29","38","-9","-0.30","-0.04","28.5","37.0","-8.5","-0.28","-0.22",
"Sergi García","esESP","MF","Alavés","esLa Liga","21","1999","2","16","8","0.5","0.2","0","","0","2","8","5","0.00","0","0","0","0.00","+0.56","0.5","0.0","+0.4","+2.27","+2.48",
"Unai García","esESP","DF","Osasuna","esLa Liga","28","1992","17","1,242","73","36.3","13.8","13","85","9","4","34","19","1.24","17","22","-5","-0.36","-0.11","17.6","20.8","-3.3","-0.24","0.00",
"Taylor Gardner-Hickman","engENG","DF,MF","West Brom","engPremier League","18","2001","0","","","","","0","","","0","","4","","","","","","","","","","","",
"Giovanni Garofani","itITA","GK","Juventus","itSerie A","17","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Juanjo Garrancho","esESP","GK","Cádiz","esLa Liga","23","1997","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Javier Gasca","esESP","GK","Huesca","esLa Liga","20","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Mario Gaspar","esESP","DF","Villarreal","esLa Liga","29","1990","24","1,851","77","54.1","20.6","21","86","17","3","14","1","1.64","34","23","+11","+0.53","+0.25","32.1","21.0","+11.1","+0.54","+0.38",
"Manuel Gasparini","itITA","GK","Udinese","itSerie A","18","2002","1","3","3","0.1","0.0","0","","0","1","3","34","0.00","0","0","0","0.00","+0.42","0.0","0.0","0.0","0.00","+0.18",
"Dwight Gayle","engENG","FW,MF","Newcastle Utd","engPremier League","29","1990","18","514","29","15.0","5.7","4","70","1","14","17","9","0.94","5","9","-4","-0.70","-0.33","8.1","10.2","-2.1","-0.36","+0.03",
"Paulo Gazzaniga","arARG","GK","Elche","esLa Liga","28","1992","8","720","90","21.1","8.0","8","90","8","0","","11","1.25","7","9","-2","-0.25","+0.38","8.4","8.4","-0.1","-0.01","+1.02",
"Jean-Philippe Gbamin","ciCIV","MF","Everton","engPremier League","24","1995","1","12","12","0.4","0.1","0","","0","1","12","0","1.00","0","1","-1","-7.50","-7.50","0.2","0.3","-0.1","-0.93","-0.81",
"Yann Gboho","frFRA","MF,FW","Rennes","frLigue 1","19","2001","10","303","30","8.9","3.4","2","63","0","8","22","14","1.10","4","7","-3","-0.89","-1.32","7.5","4.3","+3.2","+0.95","+0.76",
"David de Gea","esESP","GK","Manchester Utd","engPremier League","29","1990","26","2,295","88","67.1","25.5","26","88","25","0","","7","1.73","46","32","+14","+0.55","-0.65","38.1","27.8","+10.3","+0.40","-0.26",
"Christian Gebauer","atAUT","MF,FW","Arminia","deBundesliga","26","1993","23","687","30","22.5","7.6","5","74","1","18","18","6","1.17","6","17","-11","-1.44","-0.87","9.4","15.6","-6.1","-0.80","-0.13",
"Theodor Gebre Selassie","czCZE","DF","Werder Bremen","deBundesliga","33","1986","34","3,032","89","99.1","33.7","34","89","33","0","","0","0.91","35","56","-21","-0.62","-0.62","32.2","51.2","-19.0","-0.56","+3.46",
"Emrehan Gedikli","deGER","FW","Leverkusen","deBundesliga","17","2003","1","25","25","0.8","0.3","0","","0","1","25","11","0.00","1","1","0","0.00","-0.42","1.1","0.8","+0.3","+0.94","+0.74",
"Dennis Geiger","deGER","MF","Hoffenheim","deBundesliga","22","1998","9","658","73","21.5","7.3","9","73","3","0","","0","1.33","10","12","-2","-0.27","-0.27","11.0","13.0","-1.9","-0.26","-0.29",
"Joe Gelhardt","engENG","FW,MF","Leeds United","engPremier League","18","2002","0","","","","","0","","","0","","8","","","","","","","","","","","",
"Jérémy Gélin","frFRA","DF,MF","Rennes","frLigue 1","23","1997","0","","","","","0","","","0","","6","","","","","","","","","","","",
"Ludovico Gelmi","itITA","GK","Atalanta","itSerie A","19","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Christian Gentner","deGER","MF","Union Berlin","deBundesliga","34","1985","22","1,033","47","33.8","11.5","13","70","2","9","14","2","1.27","15","12","+3","+0.26","+0.08","15.5","12.8","+2.7","+0.23","+0.17",
"Geovanni","esESP","DF","Betis","esLa Liga","19","2001","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Yannick Gerhardt","deGER","MF,FW","Wolfsburg","deBundesliga","26","1994","29","1,936","67","63.3","21.5","21","85","16","8","20","5","1.76","39","24","+15","+0.70","-0.02","29.2","28.4","+0.8","+0.04","-0.45",
"Valère Germain","frFRA","FW,MF","Marseille","frLigue 1","30","1990","24","857","36","25.1","9.5","6","76","2","18","22","12","1.42","11","18","-7","-0.74","-1.23","6.5","14.5","-8.0","-0.84","-1.11",
"Gervinho","ciCIV","FW","Parma","itSerie A","33","1987","27","2,021","75","59.1","22.5","25","77","13","2","46","1","0.56","20","45","-25","-1.11","+0.11","21.8","33.6","-11.9","-0.53","-0.10",
"Max Geschwill","deGER","DF,MF","Hoffenheim","deBundesliga","19","2001","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Willem Geubbels","frFRA","MF,FW","Monaco","frLigue 1","18","2001","14","294","21","8.6","3.3","2","45","0","12","17","7","1.50","5","6","-1","-0.31","-1.31","7.6","4.3","+3.4","+1.02","+0.14",
"Hamadi Al Ghaddioui","maMAR","FW","Stuttgart","deBundesliga","29","1990","6","46","8","1.5","0.5","0","","0","6","8","3","2.00","3","0","+3","+5.87","+5.93","1.0","0.1","+0.9","+1.67","+1.72",
"Anwar El Ghazi","nlNED","FW","Aston Villa","engPremier League","25","1995","28","1,613","58","47.2","17.9","17","81","6","11","21","6","1.25","23","22","+1","+0.06","-0.34","26.4","23.7","+2.7","+0.15","+0.21",
"Mourad El Ghezouani","maMAR","FW","Elche","esLa Liga","22","1998","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Paolo Ghiglione","itITA","DF,MF","Genoa","itSerie A","23","1997","23","1,358","59","39.7","15.1","14","74","7","9","36","15","0.70","18","31","-13","-0.86","-0.95","13.0","23.6","-10.5","-0.70","-0.22",
"Andrea Ghion","itITA","MF","Sassuolo","itSerie A","20","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Faouzi Ghoulam","dzALG","DF,FW","Napoli","itSerie A","29","1991","11","289","26","8.5","3.2","3","56","1","8","15","11","2.00","5","4","+1","+0.31","-0.95","5.6","4.1","+1.5","+0.48","-0.20",
"Kieran Gibbs","engENG","DF","West Brom","engPremier League","30","1989","10","809","81","23.7","9.0","9","85","8","1","45","7","0.60","10","22","-12","-1.33","-0.34","6.3","18.0","-11.7","-1.30","-0.60",
"Morgan Gibbs-White","engENG","MF,FW","Wolves","engPremier League","20","2000","11","414","38","12.1","4.6","4","73","1","7","17","9","0.73","4","6","-2","-0.43","-0.02","4.6","5.1","-0.6","-0.12","+0.25",
"Niko Gießelmann","deGER","DF","Union Berlin","deBundesliga","28","1991","13","430","33","14.1","4.8","4","84","3","9","11","12","1.15","4","6","-2","-0.42","-0.73","6.2","6.9","-0.7","-0.15","-0.31",
"Rafał Gikiewicz","plPOL","GK","Augsburg","deBundesliga","32","1987","34","3,060","90","100.0","34.0","34","90","34","0","","0","1.06","36","54","-18","-0.53","","37.3","57.3","-20.0","-0.59","",
"Bryan Gil","esESP","FW","Sevilla","esLa Liga","19","2001","1","13","13","0.4","0.1","0","","0","1","13","0","3.00","2","0","+2","+13.85","+13.37","1.0","0.0","+1.0","+6.75","+6.26",
"Bryan Gil","esESP","MF,FW","Eibar","esLa Liga","19","2001","28","2,265","81","66.2","25.2","26","84","16","2","38","1","0.89","20","29","-9","-0.36","+0.73","34.0","29.5","+4.5","+0.18","+0.56",
"David Gil","esESP","GK","Cádiz","esLa Liga","26","1994","4","360","90","10.5","4.0","4","90","4","0","","34","0.25","5","10","-5","-1.25","-0.75","4.0","6.8","-2.9","-0.72","-0.20",
"Mark Gillespie","engENG","GK","Newcastle Utd","engPremier League","28","1992","0","","","","","0","","","0","","20","","","","","","","","","","","",
"Billy Gilmour","sctSCO","MF","Chelsea","engPremier League","19","2001","5","261","52","7.6","2.9","3","75","2","2","18","12","1.20","5","2","+3","+1.03","+0.49","3.7","2.8","+1.0","+0.34","-0.55",
"Álvaro Giménez","esESP","FW","Cádiz","esLa Liga","29","1991","11","407","37","11.9","4.5","3","73","1","8","23","5","1.27","3","9","-6","-1.33","-0.85","3.3","4.4","-1.1","-0.24","+0.34",
"Daniel Ginczek","deGER","FW,MF","Wolfsburg","deBundesliga","29","1991","11","215","20","7.0","2.4","1","76","0","10","14","15","1.09","1","4","-3","-1.26","-2.11","2.1","2.4","-0.3","-0.13","-0.36",
"Matthias Ginter","deGER","DF","Gladbach","deBundesliga","26","1994","34","3,060","90","100.0","34.0","34","90","34","0","","0","1.44","64","56","+8","+0.24","","54.9","45.7","+9.2","+0.27","",
"Andrei Girotto","brBRA","DF,MF","Nantes","frLigue 1","28","1992","34","2,668","78","78.0","29.6","29","87","28","5","29","2","1.09","37","41","-4","-0.13","+0.34","39.4","40.1","-0.7","-0.02","+0.45",
"Olivier Giroud","frFRA","FW","Chelsea","engPremier League","33","1986","17","748","44","21.9","8.3","8","73","1","9","18","18","1.76","9","5","+4","+0.48","-0.13","14.0","6.0","+8.0","+0.96","+0.14",
"Robert Glatzel","deGER","FW","Mainz 05","deBundesliga","26","1994","13","359","28","11.7","4.0","3","59","0","10","18","2","1.77","7","6","+1","+0.25","+0.85","8.3","6.3","+2.0","+0.50","+0.64",
"Kamil Glik","plPOL","DF","Benevento","itSerie A","32","1988","36","3,206","89","93.7","35.6","36","89","35","0","","0","0.83","39","73","-34","-0.95","-0.53","39.8","59.8","-20.0","-0.56","+0.98",
"Serge Gnabry","deGER","FW,MF","Bayern Munich","deBundesliga","25","1995","27","1,644","61","53.7","18.3","20","73","4","7","25","0","2.48","63","20","+43","+2.35","+1.59","47.3","21.0","+26.3","+1.44","+0.84",
"Joris Gnagnon","frFRA","DF","Sevilla","esLa Liga","23","1997","0","","","","","0","","0","0","","15","","","","","","","","","","","",
"Ben Godfrey","engENG","DF","Everton","engPremier League","22","1998","31","2,685","87","78.5","29.8","29","90","29","2","38","2","1.52","31","35","-4","-0.13","-0.50","31.8","39.4","-7.6","-0.26","-0.65",
"Diego Godín","uyURU","DF","Cagliari","itSerie A","34","1986","28","2,508","90","73.3","27.9","28","90","26","0","","2","1.18","35","41","-6","-0.22","+0.77","34.6","37.8","-3.3","-0.12","+1.00",
"Akaki Gogia","deGER","FW,MF","Union Berlin","deBundesliga","28","1992","7","140","20","4.6","1.6","0","","0","7","20","11","1.71","4","2","+2","+1.29","+1.13","1.8","1.4","+0.3","+0.20","+0.08",
"Amer Gojak","baBIH","MF,FW","Torino","itSerie A","23","1997","15","475","32","13.9","5.3","6","55","0","9","16","15","1.00","12","7","+5","+0.95","+1.68","8.5","7.0","+1.5","+0.28","+0.69",
"Edoardo Goldaniga","itITA","DF","Genoa","itSerie A","26","1993","25","1,857","74","54.3","20.6","19","87","17","6","35","11","0.92","23","35","-12","-0.58","-0.64","19.6","35.8","-16.2","-0.79","-0.48",
"Vladimir Golemić","siSVN","DF","Crotone","itSerie A","29","1991","30","2,341","78","68.5","26.0","26","87","24","4","19","6","0.50","34","73","-39","-1.50","-0.83","30.0","52.3","-22.3","-0.86","-0.18",
"Pierluigi Gollini","itITA","GK","Atalanta","itSerie A","25","1995","25","2,156","86","63.0","24.0","25","86","23","0","","7","2.00","55","26","+29","+1.21","+0.21","47.4","26.6","+20.8","+0.87","-0.04",
"Aleksandr Golovin","ruRUS","MF,FW","Monaco","frLigue 1","24","1996","21","1,069","51","31.3","11.9","12","71","1","9","24","0","2.57","28","8","+20","+1.68","+1.15","20.4","7.6","+12.8","+1.08","+0.27",
"Tomislav Gomelt","hrCRO","MF","Crotone","itSerie A","25","1995","2","19","10","0.6","0.2","0","","0","2","10","1","0.00","0","2","-2","-9.47","-8.28","0.1","0.7","-0.6","-2.61","-1.82",
"André Gomes","ptPOR","MF","Everton","engPremier League","27","1993","28","1,570","56","45.9","17.4","17","76","7","11","26","6","1.61","24","22","+2","+0.11","+0.26","23.3","23.4","-0.1","-0.01","+0.21",
"Claudio Gomes","frFRA","MF","Manchester City","engPremier League","20","2000","0","","","","","0","","","0","","1","","","","","","","","","","","",
"Dani Gómez","esESP","FW","Levante","esLa Liga","22","1998","34","1,666","49","48.7","18.5","17","74","2","17","24","4","1.09","22","27","-5","-0.27","+0.04","16.5","26.3","-9.9","-0.53","-0.37",
"Ibai Gómez","esESP","MF","Athletic Club","esLa Liga","30","1989","13","424","33","12.4","4.7","4","67","0","9","17","11","1.38","4","5","-1","-0.21","-0.36","4.1","4.5","-0.3","-0.07","-0.24",
"Joe Gomez","engENG","DF","Liverpool","engPremier League","23","1997","7","590","84","17.3","6.6","6","85","5","1","80","0","2.00","15","14","+1","+0.15","-0.64","14.0","7.5","+6.5","+1.00","+0.43",
"Anthony Gomez Mancini","frFRA","MF","Burnley","engPremier League","19","2001","0","","","","","0","","","0","","2","","","","","","","","","","","",
"Maxi Gómez","uyURU","FW","Valencia","esLa Liga","23","1996","31","2,689","87","78.6","29.9","31","87","20","0","","1","1.32","41","37","+4","+0.13","+1.00","32.6","41.3","-8.7","-0.29","-0.17",
"Moi Gómez","esESP","MF,FW","Villarreal","esLa Liga","26","1994","35","2,563","73","74.9","28.5","29","84","14","6","22","0","1.57","46","34","+12","+0.42","0.00","38.7","32.2","+6.6","+0.23","-0.54",
"Papu Gómez","arARG","MF,FW","Atalanta","itSerie A","32","1988","10","666","67","19.5","7.4","9","70","2","1","38","1","1.50","17","15","+2","+0.27","-1.07","14.1","11.2","+2.9","+0.39","-0.62",
"Papu Gómez","arARG","MF,FW","Sevilla","esLa Liga","32","1988","18","914","51","26.7","10.2","11","71","1","7","19","1","2.11","16","6","+10","+0.98","+0.63","14.8","6.0","+8.8","+0.87","+0.48",
"Sergi Gómez","esESP","DF","Sevilla","esLa Liga","28","1992","9","719","80","21.0","8.0","9","80","5","0","","24","2.00","11","6","+5","+0.63","+0.13","11.1","8.4","+2.7","+0.34","-0.23",
"Sergio Gómez","esESP","MF,FW","Huesca","esLa Liga","19","2000","29","792","27","23.2","8.8","4","73","1","25","20","9","0.83","3","14","-11","-1.25","-0.98","11.0","12.6","-1.6","-0.18","+0.09",
"Alfred Gomis","snSEN","GK","Dijon","frLigue 1","26","1993","5","450","90","13.2","5.0","5","90","5","0","","0","0.20","3","10","-7","-1.40","-0.16","3.4","13.0","-9.6","-1.93","-1.05",
"Alfred Gomis","snSEN","GK","Rennes","frLigue 1","26","1993","22","1,980","90","57.9","22.0","22","90","22","0","","4","1.18","26","25","+1","+0.05","-0.64","29.2","22.8","+6.4","+0.29","+0.08",
"Maxime Gonalons","frFRA","MF","Granada","esLa Liga","31","1989","25","1,480","59","43.3","16.4","18","71","8","7","29","2","1.44","22","28","-6","-0.36","+0.19","19.5","24.5","-5.0","-0.30","+0.16",
"Vagner Gonçalves","cvCPV","FW,MF","Metz","frLigue 1","24","1996","26","967","37","28.3","10.7","10","62","0","16","22","4","1.38","17","16","+1","+0.09","+0.28","13.4","16.6","-3.3","-0.30","-0.23",
"Álvaro González","esESP","DF","Marseille","frLigue 1","30","1990","32","2,831","88","82.8","31.5","32","88","29","0","","0","1.56","45","38","+7","+0.22","+0.22","42.1","35.8","+6.3","+0.20","+1.22",
"Bruno González","esESP","DF","Valladolid","esLa Liga","30","1990","27","2,263","84","66.2","25.1","25","90","25","2","7","8","0.89","22","34","-12","-0.48","+0.38","25.2","33.7","-8.4","-0.34","0.00",
"Diego González","esESP","DF","Elche","esLa Liga","25","1995","19","1,280","67","37.4","14.2","15","83","12","4","7","9","0.95","11","20","-9","-0.63","-0.13","12.2","19.6","-7.4","-0.52","+0.47",
"Nicolás González","arARG","FW,MF","Stuttgart","deBundesliga","22","1998","15","934","62","30.5","10.4","10","76","6","5","35","0","1.20","16","13","+3","+0.29","+0.37","17.7","16.2","+1.5","+0.15","+0.25",
"Sergio González","esESP","MF,DF","Cádiz","esLa Liga","23","1997","1","90","90","2.6","1.0","1","90","1","0","","0","0.00","0","2","-2","-2.00","-1.46","0.7","0.8","-0.1","-0.11","+0.44",
"Urko González","esESP","MF","Real Sociedad","esLa Liga","19","2001","2","47","24","1.4","0.5","1","45","0","1","2","9","1.00","2","0","+2","+3.83","+3.32","0.3","1.4","-1.1","-2.07","-2.67",
"Mace Goodridge","engENG","MF","Burnley","engPremier League","20","1999","0","","","","","0","","","0","","2","","","","","","","","","","","",
