Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Anthony Mandrea","dzALG","GK","Angers","frLigue 1","24","1996","10","900","90","26.3","10.0","10","90","10","0","","16","1.20","13","14","-1","-0.10","+0.26","13.9","16.2","-2.3","-0.23","-0.19",
"Balla Manè","itITA","DF","Napoli","itSerie A","17","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","29","1992","34","2,819","83","82.4","31.3","32","87","25","2","18","0","2.35","76","24","+52","+1.66","-0.74","74.1","28.1","+46.0","+1.47","+0.14",
"Eliaquim Mangala","frFRA","DF","Saint-Étienne","frLigue 1","30","1991","14","1,179","84","34.5","13.1","14","84","10","0","","0","1.07","17","30","-13","-0.99","-0.11","14.8","22.6","-7.7","-0.59","-0.10",
"Orel Mangala","beBEL","MF","Stuttgart","deBundesliga","23","1998","28","1,853","66","60.6","20.6","22","76","8","6","30","2","0.89","23","31","-8","-0.39","+0.36","26.4","31.3","-5.0","-0.24","+0.15",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","34","1987","33","2,193","66","64.1","24.4","25","82","16","8","18","4","1.12","31","34","-3","-0.12","+0.46","32.0","31.0","+1.0","+0.04","+0.37",
"Ricardo Mangas","ptPOR","DF","Bordeaux","frLigue 1","23","1998","29","2,353","81","68.8","26.1","27","86","20","2","9","3","1.00","44","64","-20","-0.76","+0.84","33.7","44.8","-11.1","-0.42","+0.49",
"Vito Mannone","itITA","GK","Monaco","frLigue 1","33","1988","0","","","","","0","","0","0","","17","","","","","","","","","","","",
"Kostas Manolas","grGRE","DF","Napoli","itSerie A","30","1991","4","313","78","9.2","3.5","3","90","3","1","43","5","3.00","8","2","+6","+1.73","+0.65","6.3","2.3","+4.0","+1.16","+0.55",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","27","1994","19","1,257","66","36.8","14.0","15","82","9","4","8","11","1.05","14","27","-13","-0.93","-0.72","11.1","23.4","-12.2","-0.88","-0.60",
"José Manuel","esESP","DF","Levante","esLa Liga","22","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Gor Manvelyan","amARM","MF","Nantes","frLigue 1","19","2002","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Myziane Maolida","kmCOM","MF","Nice","frLigue 1","22","1999","1","34","34","1.0","0.4","0","","0","1","34","1","3.00","1","0","+1","+2.65","+2.25","0.4","0.4","+0.1","+0.21","-0.14",
"Myziane Maolida","kmCOM","FW,MF","Hertha BSC","deBundesliga","22","1999","14","776","55","25.4","8.6","9","69","1","5","30","9","1.07","9","19","-10","-1.16","-0.21","6.1","17.3","-11.2","-1.31","-0.92",
"Faitout Maouassa","frFRA","DF,MF","Rennes","frLigue 1","23","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Sekou Mara","frFRA","FW,MF","Bordeaux","frLigue 1","19","2002","26","905","35","26.5","10.1","8","71","1","18","19","7","0.85","17","22","-5","-0.50","+0.72","15.3","17.2","-1.9","-0.19","+0.52",
"Nikola Maraš","rsSRB","DF","Rayo Vallecano","esLa Liga","25","1995","16","1,044","65","30.5","11.6","11","87","9","5","18","17","1.25","11","18","-7","-0.60","-0.45","10.2","13.2","-3.0","-0.26","-0.16",
"Fernando Marçal","brBRA","MF,DF","Wolves","engPremier League","32","1989","18","1,449","81","42.4","16.1","17","85","12","1","3","14","1.56","10","14","-4","-0.25","-0.20","16.4","20.5","-4.1","-0.25","+0.45",
"Marcelo","brBRA","DF","Real Madrid","esLa Liga","33","1988","12","525","44","15.4","5.8","5","82","2","7","17","12","2.25","10","0","+10","+1.71","+0.50","9.2","4.2","+5.1","+0.87","+0.16",
"Marcelo","brBRA","DF","Bordeaux","frLigue 1","34","1987","11","898","82","26.3","10.0","11","82","7","0","","1","0.55","11","21","-10","-1.00","+0.03","10.8","15.2","-4.4","-0.44","+0.19",
"Marcelo","brBRA","DF","Lyon","frLigue 1","34","1987","2","180","90","5.3","2.0","2","90","2","0","","0","0.50","1","4","-3","-1.50","-2.00","2.3","2.7","-0.3","-0.17","-0.53",
"Solly March","engENG","DF,FW","Brighton","engPremier League","27","1994","31","1,746","56","51.1","19.4","17","83","10","14","25","6","1.23","26","23","+3","+0.15","+0.42","25.9","22.7","+3.2","+0.16","+0.15",
"Marchena","esESP","MF","Betis","esLa Liga","19","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Federico Marchetti","itITA","GK","Genoa","itSerie A","38","1983","0","","","","","0","","0","0","","25","","","","","","","","","","","",
"Riccardo Marchizza","itITA","DF","Empoli","itSerie A","23","1998","19","1,346","71","39.4","15.0","16","77","8","3","41","3","1.16","20","34","-14","-0.94","-0.68","18.7","26.2","-7.5","-0.50","+0.09",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","29","1992","36","3,124","87","91.3","34.7","35","89","32","1","14","1","1.31","59","63","-4","-0.12","-0.72","51.1","60.8","-9.6","-0.28","+0.06",
"Iván Marcone","arARG","MF","Elche","esLa Liga","31","1990","20","809","40","23.7","9.0","10","69","2","10","12","13","1.00","7","16","-9","-1.00","-0.90","9.9","17.7","-7.7","-0.86","-0.25",
"Óscar de Marcos","esESP","DF","Athletic Club","esLa Liga","32","1989","22","1,679","76","49.1","18.7","19","82","9","3","40","12","1.50","27","13","+14","+0.75","+1.11","28.5","15.3","+13.2","+0.71","+0.81",
"Davide Marfella","itITA","GK","Napoli","itSerie A","21","1999","1","11","11","0.3","0.1","0","","0","1","11","34","3.00","0","0","0","0.00","-1.14","0.1","0.5","-0.5","-4.01","-4.69",
"Lucas Margueron","frFRA","GK","Clermont Foot","frLigue 1","20","2001","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"José Mari","esESP","MF","Cádiz","esLa Liga","33","1987","11","386","35","11.3","4.3","4","64","0","7","19","4","1.73","6","3","+3","+0.70","+1.26","7.9","3.3","+4.5","+1.06","+1.45",
"Pablo Marí","esESP","DF","Arsenal","engPremier League","27","1993","2","180","90","5.3","2.0","2","90","2","0","","4","0.00","0","4","-4","-2.00","-2.47","1.6","4.3","-2.8","-1.38","-1.87",
"Pablo Marí","esESP","DF","Udinese","itSerie A","27","1993","15","1,341","89","39.2","14.9","15","89","14","0","","2","1.33","24","21","+3","+0.20","+0.20","21.0","21.5","-0.5","-0.03","-0.01",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","26","1995","24","2,042","85","59.7","22.7","24","85","19","0","","5","2.21","39","22","+17","+0.75","+0.42","33.8","18.7","+15.1","+0.67","+0.28",
"Mariano","doDOM","FW","Real Madrid","esLa Liga","27","1993","9","342","38","10.0","3.8","3","77","1","6","19","15","2.11","8","4","+4","+1.05","-0.26","6.1","7.5","-1.4","-0.37","-1.23",
"Rafa Marín","esESP","DF","Real Madrid","esLa Liga","19","2002","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Răzvan Marin","roROU","MF","Cagliari","itSerie A","25","1996","36","2,816","78","82.3","31.3","31","87","26","5","25","0","0.83","30","58","-28","-0.89","0.00","33.3","48.9","-15.6","-0.50","+0.44",
"Guillermo Maripán","clCHI","DF","Monaco","frLigue 1","27","1994","26","1,832","70","53.6","20.4","21","86","18","5","4","4","1.92","36","19","+17","+0.84","+0.38","33.9","18.5","+15.4","+0.76","+0.55",
"Dilan Markanday","engENG","FW,MF","Tottenham","engPremier League","19","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Mika Mármol","esESP","DF","Barcelona","esLa Liga","20","2001","1","1","1","0.0","0.0","0","","0","1","1","1","1.00","0","0","0","0.00","-0.79","0.0","0.0","0.0","0.00","-0.76",
"Omar Marmoush","egEGY","FW","Wolfsburg","deBundesliga","22","1999","2","24","12","0.8","0.3","0","","0","2","12","1","3.00","0","0","0","0.00","+0.33","0.3","0.3","0.0","+0.15","+0.14",
"Omar Marmoush","egEGY","FW","Stuttgart","deBundesliga","22","1999","21","1,571","75","51.3","17.5","19","78","5","2","43","0","1.33","23","26","-3","-0.17","+0.73","20.2","25.3","-5.1","-0.29","+0.02",
"Christian Marques","chSUI","DF","Wolves","engPremier League","18","2003","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","27","1994","32","2,861","89","83.7","31.8","32","89","31","0","","1","2.13","67","28","+39","+1.23","-1.19","63.1","33.0","+30.1","+0.95","-0.16",
"Unai Marrero","esESP","GK","Real Sociedad","esLa Liga","19","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Filip Marschall","engENG","GK","Aston Villa","engPremier League","18","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Roger Martí","esESP","FW","Levante","esLa Liga","30","1991","29","2,115","73","61.8","23.5","25","81","12","4","23","0","1.00","27","42","-15","-0.64","+0.05","27.6","33.2","-5.5","-0.24","-0.63",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","25","1995","8","212","27","6.2","2.4","2","57","0","6","16","5","2.13","6","3","+3","+1.27","+1.36","4.6","2.1","+2.6","+1.09","+1.08",
"Anthony Martial","frFRA","FW,MF","Sevilla","esLa Liga","25","1995","9","490","54","14.3","5.4","7","61","0","2","31","0","1.22","7","2","+5","+0.92","+0.37","4.8","4.1","+0.8","+0.14","0.00",
"Martín","esESP","MF","Cádiz","esLa Liga","22","1999","6","115","19","3.4","1.3","1","54","0","5","12","7","0.33","1","1","0","0.00","+0.44","0.4","1.1","-0.7","-0.56","-0.34",
"Aarón Martín","esESP","DF","Mainz 05","deBundesliga","24","1997","28","2,292","82","74.9","25.5","25","88","20","3","31","3","1.46","44","35","+9","+0.35","+0.82","41.5","33.2","+8.3","+0.32","+0.53",
"Ander Martin","esESP","FW,MF","Real Sociedad","esLa Liga","20","2000","5","88","18","2.6","1.0","1","58","0","4","8","8","1.40","2","2","0","0.00","-0.08","1.6","1.5","+0.1","+0.10","-0.25",
"Andrés Martín","esESP","FW,MF","Rayo Vallecano","esLa Liga","22","1999","7","186","27","5.4","2.1","1","73","0","6","19","13","1.00","0","4","-4","-1.94","-1.74","1.8","5.5","-3.7","-1.81","-1.76",
"Carlos Martín","esESP","DF","Atlético Madrid","esLa Liga","19","2002","1","6","6","0.2","0.1","0","","0","1","6","9","3.00","1","0","+1","+15.00","+14.45","0.2","0.1","+0.1","+1.81","+1.26",
"Iván Martín","esESP","MF,FW","Alavés","esLa Liga","22","1999","6","166","28","4.9","1.8","2","45","0","4","19","15","0.83","2","4","-2","-1.08","-0.20","1.6","2.9","-1.3","-0.71","-0.20",
"Jonas Martin","frFRA","MF","Rennes","frLigue 1","31","1990","29","2,105","73","61.5","23.4","24","85","12","5","15","2","1.86","52","25","+27","+1.15","+0.13","40.1","26.6","+13.5","+0.58","+0.14",
"Gabriel Martinelli","brBRA","FW,MF","Arsenal","engPremier League","20","2001","29","1,860","64","54.4","20.7","21","80","9","8","21","7","1.72","34","25","+9","+0.44","+0.20","33.8","21.9","+12.0","+0.58","+0.41",
"Emiliano Martínez","arARG","GK","Aston Villa","engPremier League","28","1992","36","3,240","90","94.7","36.0","36","90","36","0","","0","1.25","50","48","+2","+0.06","+2.06","42.6","44.3","-1.8","-0.05","+1.55",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","30","1991","27","2,341","87","68.5","26.0","26","88","23","1","45","0","1.70","28","18","+10","+0.38","+0.63","31.2","25.0","+6.2","+0.24","-0.18",
"Javi Martínez","esESP","MF,FW","Osasuna","esLa Liga","21","1999","26","879","34","25.7","9.8","9","67","1","17","16","12","1.46","13","16","-3","-0.31","+0.08","9.8","16.6","-6.8","-0.70","-0.60",
"Josep Martinez","esESP","GK","RB Leipzig","deBundesliga","23","1998","1","90","90","2.9","1.0","1","90","1","0","","33","0.00","1","3","-2","-2.00","-3.12","1.5","1.4","+0.1","+0.09","-0.65",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","23","1997","35","2,282","65","66.7","25.4","28","76","4","7","22","1","2.14","60","25","+35","+1.38","+0.04","58.8","26.5","+32.3","+1.27","+0.47",
"Pablo Martínez","esESP","MF","Levante","esLa Liga","23","1998","13","656","50","19.2","7.3","7","72","2","6","25","5","0.46","5","15","-10","-1.37","-0.88","10.1","9.3","+0.8","+0.11","+0.13",
"Pau Martínez","esESP","FW","Osasuna","esLa Liga","20","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Lucas Martínez Quarta","arARG","DF","Fiorentina","itSerie A","25","1996","20","1,431","72","41.8","15.9","16","85","13","4","19","15","1.60","26","23","+3","+0.19","-0.04","27.0","16.2","+10.8","+0.68","+0.29",
"Roger Martínez","esESP","MF","Espanyol","esLa Liga","17","2004","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Gelson Martins","ptPOR","MF,FW","Monaco","frLigue 1","26","1995","32","1,905","60","55.7","21.2","24","70","1","8","29","2","1.66","33","18","+15","+0.71","+0.11","32.2","20.2","+11.9","+0.56","+0.14",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","28","1992","33","2,721","82","79.6","30.2","30","87","26","3","37","2","1.73","63","41","+22","+0.73","+1.11","46.5","35.6","+10.9","+0.36","+0.78",
"Omar Mascarell","gqEQG","MF","Elche","esLa Liga","28","1993","32","2,493","78","72.9","27.7","30","82","15","2","17","2","1.13","28","39","-11","-0.40","-0.30","23.4","40.8","-17.4","-0.63","+0.15",
"Andrea Masiello","itITA","DF","Genoa","itSerie A","35","1986","7","515","74","15.1","5.7","6","82","4","1","24","25","0.43","4","11","-7","-1.22","-0.42","4.1","8.9","-4.8","-0.83","-0.46",
"Adam Masina","maMAR","DF","Watford","engPremier League","27","1994","15","1,077","72","31.5","12.0","13","80","11","2","16","18","0.67","17","26","-9","-0.75","+0.55","16.7","22.0","-5.3","-0.44","+0.30",
"Erhan Mašović","rsSRB","DF","Bochum","deBundesliga","22","1998","20","1,552","78","50.7","17.2","17","90","17","3","7","11","1.75","21","22","-1","-0.06","+0.72","23.6","27.8","-4.2","-0.26","+0.36",
"Roberto Massimo","deGER","DF,FW","Stuttgart","deBundesliga","20","2000","19","877","46","28.7","9.7","11","70","3","8","13","3","1.05","15","18","-3","-0.31","+0.31","14.1","13.2","+0.9","+0.09","+0.55",
"Davide Mastrantonio","itITA","GK","Roma","itSerie A","17","2004","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Arthur Masuaku","cdCOD","DF,FW","West Ham","engPremier League","27","1993","13","650","50","19.0","7.2","6","81","4","7","23","16","1.31","7","12","-5","-0.69","-1.15","8.9","14.1","-5.3","-0.73","-0.83",
"Asan Mata","alALB","MF","Sassuolo","itSerie A","17","2003","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Jaime Mata","esESP","FW","Getafe","esLa Liga","32","1988","22","672","31","19.6","7.5","4","68","0","18","22","3","0.91","5","9","-4","-0.54","-0.40","5.8","9.6","-3.9","-0.52","-0.34",
"Juan Mata","esESP","MF","Manchester Utd","engPremier League","33","1988","7","235","34","6.9","2.6","2","72","0","5","18","22","1.00","4","4","0","0.00","0.00","3.4","3.2","+0.2","+0.07","0.00",
"Pape Matar Sarr","snSEN","MF","Metz","frLigue 1","18","2002","33","2,129","65","62.3","23.7","22","83","15","11","27","0","0.79","26","49","-23","-0.97","-0.21","18.5","41.5","-23.0","-0.97","-0.25",
"Eliot Matazo","beBEL","MF","Monaco","frLigue 1","19","2002","18","790","44","23.1","8.8","8","78","3","10","16","16","1.89","15","9","+6","+0.68","+0.03","12.4","8.4","+4.0","+0.45","-0.06",
"Aleš Matějů","czCZE","DF","Venezia","itSerie A","25","1996","9","727","81","21.3","8.1","9","81","5","0","","4","0.56","9","15","-6","-0.74","+0.23","9.5","19.8","-10.2","-1.27","-0.43",
"Jean-Philippe Mateta","frFRA","FW","Crystal Palace","engPremier League","24","1997","22","1,145","52","33.5","12.7","13","74","1","9","20","8","1.18","20","14","+6","+0.47","+0.55","18.2","11.4","+6.8","+0.54","+0.58",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","32","1988","23","1,382","60","40.4","15.4","16","80","7","7","15","10","1.48","22","26","-4","-0.26","-0.44","21.2","23.0","-1.7","-0.11","-0.31",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","29","1991","31","2,790","90","81.6","31.0","31","90","31","0","","4","2.48","76","21","+55","+1.77","-0.08","72.8","26.2","+46.6","+1.50","+0.32",
"Chrislain Matsima","frFRA","DF","Monaco","frLigue 1","19","2002","7","134","19","3.9","1.5","1","45","0","6","15","15","1.86","1","2","-1","-0.67","-1.38","1.4","2.6","-1.2","-0.83","-1.39",
"Remi Matthews","engENG","GK","Crystal Palace","engPremier League","27","1994","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"Azor Matusiwa","nlNED","MF","Reims","frLigue 1","23","1998","29","2,463","85","72.0","27.4","29","85","23","0","","0","1.31","31","28","+3","+0.11","+0.49","26.9","31.6","-4.7","-0.17","+0.20",
"Neal Maupay","frFRA","FW","Brighton","engPremier League","24","1996","32","2,276","71","66.5","25.3","25","84","19","7","24","5","1.25","25","31","-6","-0.24","-0.55","29.1","28.6","+0.5","+0.02","-0.20",
"Aïman Maurer","maMAR","MF","Clermont Foot","frLigue 1","16","2004","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Stephy Mavididi","engENG","FW,MF","Montpellier","frLigue 1","23","1998","30","2,299","77","67.2","25.5","27","82","7","3","26","1","1.27","31","37","-6","-0.23","+0.25","26.2","36.0","-9.8","-0.38","-0.02",
"Konstantinos Mavropanos","grGRE","DF","Stuttgart","deBundesliga","23","1997","31","2,705","87","88.4","30.1","31","87","26","0","","0","1.03","39","54","-15","-0.50","+0.26","38.6","48.4","-9.8","-0.33","-0.22",
"Eric Maxim Choupo-Moting","cmCMR","FW,MF","Bayern Munich","deBundesliga","32","1989","20","377","19","12.3","4.2","1","66","0","19","16","2","1.90","11","5","+6","+1.43","-0.38","11.0","5.5","+5.5","+1.32","-0.26",
"Luís Maximiano","ptPOR","GK","Granada","esLa Liga","22","1999","35","3,136","90","91.7","34.8","35","90","34","0","","2","1.03","43","55","-12","-0.34","+1.24","36.6","56.2","-19.6","-0.56","+0.26",
"Borja Mayoral","esESP","FW,DF","Roma","itSerie A","24","1997","5","96","19","2.8","1.1","1","63","0","4","8","11","1.20","2","0","+2","+1.87","+1.50","2.7","1.1","+1.6","+1.48","+0.80",
"Borja Mayoral","esESP","FW","Getafe","esLa Liga","24","1997","18","1,044","58","30.5","11.6","11","76","2","7","30","0","1.17","13","10","+3","+0.26","+0.68","11.0","9.5","+1.5","+0.13","+0.54",
"Derek Mazou-Sacko","frFRA","FW,DF","Troyes","frLigue 1","16","2004","2","3","2","0.1","0.0","0","","0","2","2","4","3.00","0","0","0","0.00","+0.42","0.0","0.2","-0.2","-6.31","-6.01",
"Pasquale Mazzocchi","itITA","DF","Venezia","itSerie A","26","1995","18","1,243","69","36.3","13.8","15","79","10","3","17","1","0.78","15","25","-10","-0.72","+0.31","14.0","22.2","-8.2","-0.59","+0.53",
"Pasquale Mazzocchi","itITA","DF","Salernitana","itSerie A","26","1995","15","1,269","85","37.1","14.1","15","85","9","0","","0","1.07","16","23","-7","-0.50","+1.09","15.1","21.1","-6.0","-0.42","+0.53",
"Kevin Mbabu","chSUI","DF","Wolfsburg","deBundesliga","26","1995","24","1,391","58","45.5","15.5","14","83","9","10","23","9","1.25","11","26","-15","-0.97","-1.19","16.8","22.2","-5.4","-0.35","-0.66",
"Kylian Mbappé","frFRA","FW","Paris S-G","frLigue 1","22","1998","35","3,023","86","88.4","33.6","34","88","24","1","21","0","2.34","85","30","+55","+1.64","+1.86","69.9","33.7","+36.2","+1.08","+0.91",
"Ibrahima Mbaye","snSEN","DF","Bologna","itSerie A","26","1994","6","108","18","3.2","1.2","1","62","0","5","9","24","1.50","0","3","-3","-2.50","-2.28","0.1","3.1","-2.9","-2.51","-2.38",
"Yannis Mbemba","gaGAB","DF,FW","Nantes","frLigue 1","20","2001","2","5","3","0.1","0.1","0","","0","2","3","7","1.50","0","0","0","0.00","-0.18","0.2","0.0","+0.2","+3.20","+3.39",
