Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Hicham Mahou","frFRA","FW,MF","Nice","frLigue 1","19","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Riyad Mahrez","dzALG","FW,MF","Manchester City","engPremier League","27","1991","27","1,343","50","39.3","14.9","14","81","5","13","16","10","2.52","36","9","+27","+1.81","-0.14","34.0","8.1","+25.9","+1.74","+0.27",
"Thiago Maia","brBRA","MF","Lille","frLigue 1","21","1997","24","1,021","43","29.9","11.3","10","85","5","14","12","9","1.75","15","19","-4","-0.35","-1.82","18.3","16.1","+2.2","+0.19","-0.38",
"Raffaele Maiello","itITA","MF","Frosinone","itSerie A","27","1991","29","2,043","70","59.7","22.7","22","82","13","7","35","5","0.83","18","33","-15","-0.66","+0.97","22.7","34.0","-11.2","-0.49","+0.28",
"Arne Maier","deGER","MF","Hertha BSC","deBundesliga","19","1999","24","2,064","86","67.5","22.9","23","88","18","1","45","0","1.29","35","40","-5","-0.22","+0.05","33.0","43.3","-10.3","-0.45","-0.44",
"Domenico Maietta","itITA","DF","Empoli","itSerie A","35","1982","21","1,714","82","50.1","19.0","21","82","15","0","","7","1.05","26","36","-10","-0.53","-0.05","27.2","31.1","-3.9","-0.21","+0.18",
"Mike Maignan","frFRA","GK","Lille","frLigue 1","23","1995","38","3,420","90","100.0","38.0","38","90","38","0","","0","1.97","68","33","+35","+0.92","","59.5","42.1","+17.4","+0.46","",
"Linton Maina","deGER","FW,MF","Hannover 96","deBundesliga","19","1999","20","1,414","71","46.2","15.7","17","78","4","3","27","1","0.65","14","27","-13","-0.83","+0.65","17.4","29.0","-11.6","-0.74","+0.29",
"Ainsley Maitland-Niles","engENG","DF","Arsenal","engPremier League","20","1997","16","987","62","28.9","11.0","11","78","8","5","25","7","1.38","17","17","0","0.00","-0.81","15.6","18.7","-3.1","-0.29","-0.62",
"Josh Maja","ngNGA","FW","Bordeaux","frLigue 1","19","1998","7","198","28","5.8","2.2","3","52","0","4","11","4","0.71","2","2","0","0.00","+0.22","2.2","4.3","-2.1","-0.97","-0.64",
"Abdul Majeed Waris","ghGHA","FW,MF","Nantes","frLigue 1","26","1991","33","2,246","68","65.7","25.0","25","83","8","8","21","0","1.30","32","31","+1","+0.04","+0.12","29.6","30.3","-0.7","-0.03","-0.24",
"Erik Majetschak","deGER","DF,MF","RB Leipzig","deBundesliga","18","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Jean-Victor Makengo","frFRA","MF,FW","Nice","frLigue 1","20","1998","25","1,029","41","30.1","11.4","11","70","2","14","19","7","1.28","9","11","-2","-0.17","-0.06","12.9","13.5","-0.5","-0.05","+0.07",
"Nemanja Maksimović","rsSRB","MF","Getafe","esLa Liga","23","1995","36","3,209","89","93.8","35.7","36","89","34","0","","0","1.56","47","33","+14","+0.39","+0.82","44.2","41.4","+2.7","+0.08","+0.13",
"Nikola Maksimović","rsSRB","DF","Napoli","itSerie A","26","1991","17","1,375","81","40.2","15.3","15","86","13","2","42","17","2.29","31","12","+19","+1.24","+0.41","26.7","13.4","+13.3","+0.87","+0.42",
"Malcom","brBRA","FW,MF","Barcelona","esLa Liga","21","1997","15","614","41","18.0","6.8","6","81","3","9","14","13","1.73","15","10","+5","+0.73","-0.84","11.8","7.8","+4.0","+0.58","-0.27",
"Kévin Malcuit","maMAR","DF","Napoli","itSerie A","27","1991","24","1,805","75","52.8","20.1","20","86","15","4","21","14","1.96","42","19","+23","+1.15","+0.31","30.7","22.6","+8.2","+0.41","-0.45",
"Abdel Malik Hsissane","frFRA","MF","Nîmes","frLigue 1","27","1991","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Yunus Mallı","trTUR","MF,FW","Wolfsburg","deBundesliga","26","1992","21","701","33","22.9","7.8","5","83","2","16","18","12","1.19","16","15","+1","+0.13","-0.29","14.2","12.6","+1.6","+0.21","+0.30",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","27","1991","35","3,092","88","90.4","34.4","35","88","33","0","","0","1.14","48","53","-5","-0.15","+0.95","42.9","53.1","-10.2","-0.30","+0.85",
"Maurice Malone","deGER","FW,MF","Augsburg","deBundesliga","17","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Antonio Mance","hrCRO","FW","Nantes","frLigue 1","22","1995","5","50","10","1.5","0.6","0","","0","5","10","4","0.20","0","1","-1","-1.80","-1.83","1.5","0.3","+1.2","+2.29","+2.27",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","29","1989","31","2,790","90","81.6","31.0","31","90","31","0","","1","1.29","35","39","-4","-0.13","+0.01","38.8","37.2","+1.6","+0.05","-0.11",
"Gianluca Mancini","itITA","DF","Atalanta","itSerie A","22","1996","30","2,246","75","65.7","25.0","25","82","17","5","37","7","1.83","48","32","+16","+0.64","-0.51","47.2","24.9","+22.3","+0.89","+0.22",
"Steve Mandanda","frFRA","GK","Marseille","frLigue 1","33","1985","31","2,735","88","80.0","30.4","31","88","29","0","","1","1.52","42","40","+2","+0.07","-0.72","41.0","35.5","+5.5","+0.18","-0.03",
"Reinildo Mandava","mzMOZ","DF","Lille","frLigue 1","24","1994","3","97","32","2.8","1.1","1","90","1","2","4","6","0.67","1","3","-2","-1.86","-2.86","1.1","2.2","-1.1","-1.02","-1.52",
"Aïssa Mandi","dzALG","DF","Betis","esLa Liga","26","1991","35","3,059","87","89.4","34.0","34","89","32","1","45","1","1.34","40","46","-6","-0.18","+0.32","40.1","45.2","-5.1","-0.15","-0.85",
"Rolando Mandragora","itITA","MF","Udinese","itSerie A","21","1997","35","2,918","83","85.3","32.4","33","88","27","2","13","0","1.23","33","41","-8","-0.25","+0.83","38.1","47.9","-9.8","-0.30","+1.03",
"Anthony Mandrea","dzALG","GK","Angers","frLigue 1","21","1996","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Mario Mandžukić","hrCRO","FW","Juventus","itSerie A","32","1986","25","2,014","81","58.9","22.4","23","85","15","2","29","2","2.56","44","12","+32","+1.43","+0.92","37.7","20.5","+17.2","+0.77","+0.27",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","26","1992","36","3,077","85","90.0","34.2","35","87","25","1","25","0","2.53","79","21","+58","+1.70","-0.67","65.9","25.3","+40.6","+1.19","+0.06",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","31","1987","29","1,598","55","46.7","17.8","18","78","7","11","18","4","1.31","17","26","-9","-0.51","-0.70","25.6","20.9","+4.7","+0.26","+0.36",
"Kostas Manolas","grGRE","DF","Roma","itSerie A","27","1991","27","2,324","86","68.0","25.8","27","86","23","0","","3","1.96","51","32","+19","+0.74","+0.82","46.9","36.9","+10.1","+0.39","+0.21",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","24","1994","18","1,101","61","32.2","12.2","12","86","10","6","11","17","1.28","14","16","-2","-0.16","-0.01","13.4","17.6","-4.2","-0.34","+0.06",
"Martín Mantovani","arARG","DF","Huesca","esLa Liga","34","1984","9","701","78","20.5","7.8","6","90","6","3","53","2","1.11","15","18","-3","-0.39","+0.24","14.9","15.4","-0.5","-0.06","+0.23",
"Juan Manuel Valencia","coCOL","FW","Bologna","itSerie A","20","1998","1","28","28","0.8","0.3","0","","0","1","28","11","0.00","0","0","0","0.00","+0.21","0.0","0.6","-0.5","-1.71","-1.66",
"Harrison Manzala","cdCOD","MF,FW","Angers","frLigue 1","24","1994","8","74","9","2.2","0.8","0","","0","8","9","5","1.13","0","3","-3","-3.65","-3.59","1.3","1.0","+0.4","+0.43","+0.37",
"Fran Manzanara","esESP","DF,MF","Levante","esLa Liga","21","1996","4","157","39","4.6","1.7","1","93","1","3","21","2","1.25","2","7","-5","-2.87","-2.81","3.2","6.8","-3.7","-2.11","-1.60",
"Myziane Maolida","kmCOM","FW","Nice","frLigue 1","19","1999","14","952","68","27.8","10.6","10","83","2","4","31","1","1.64","8","11","-3","-0.28","-0.21","11.8","12.5","-0.8","-0.07","+0.03",
"Faitout Maouassa","frFRA","DF","Nîmes","frLigue 1","20","1998","27","2,137","79","62.5","23.7","25","84","22","2","13","4","1.33","38","29","+9","+0.38","+1.08","32.2","33.1","-0.8","-0.03","+0.37",
"Faitout Maouassa","frFRA","DF,MF","Rennes","frLigue 1","20","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","29","1989","12","878","73","25.7","9.8","12","73","7","0","","10","1.83","16","9","+7","+0.72","+0.15","14.7","10.2","+4.5","+0.46","-0.44",
"Iván Marcano","esESP","DF","Roma","itSerie A","31","1987","10","810","81","23.7","9.0","9","85","8","1","45","28","1.60","14","13","+1","+0.11","-0.48","14.4","10.9","+3.4","+0.38","+0.08",
"Marcelo","brBRA","DF","Real Madrid","esLa Liga","30","1988","23","1,853","81","54.2","20.6","21","88","18","2","8","8","1.43","30","33","-3","-0.15","-1.29","38.2","29.2","+9.0","+0.44","-0.17",
"Marcelo","brBRA","DF","Lyon","frLigue 1","31","1987","33","2,878","87","84.2","32.0","33","87","31","0","","4","1.97","59","34","+25","+0.78","+1.11","59.9","35.1","+24.7","+0.77","-0.07",
"Solly March","engENG","FW,MF","Brighton","engPremier League","24","1994","35","2,463","70","72.0","27.4","30","78","16","5","24","1","0.94","26","40","-14","-0.51","+0.52","28.8","42.7","-14.0","-0.51","+0.42",
"Federico Marchetti","itITA","GK","Genoa","itSerie A","35","1983","4","360","90","10.5","4.0","4","90","4","0","","27","1.50","7","10","-3","-0.75","-0.31","4.3","7.0","-2.7","-0.67","-0.56",
"Giuseppe Marcianò","itITA","GK","Frosinone","itSerie A","18","2000","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Michał Marcjanik","plPOL","DF","Empoli","itSerie A","23","1994","0","","","","","0","","0","0","","17","","","","","","","","","","","",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","26","1992","31","2,790","90","81.6","31.0","31","90","31","0","","6","1.19","45","45","0","0.00","+1.00","38.7","45.1","-6.4","-0.21","+0.15",
"Óscar de Marcos","esESP","DF,FW","Athletic Club","esLa Liga","29","1989","30","2,421","81","70.8","26.9","28","86","20","2","9","5","1.47","31","32","-1","-0.04","+0.23","32.3","32.4","-0.1","0.00","+0.19",
"Andrea Marcucci","itITA","MF","Roma","itSerie A","19","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Issa Marega","frFRA","DF","Caen","frLigue 1","20","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Davide Marfella","itITA","GK","Napoli","itSerie A","18","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Georg Margreitter","atAUT","DF","Nürnberg","deBundesliga","29","1988","27","2,064","76","67.5","22.9","22","90","22","5","16","2","0.59","20","55","-35","-1.53","-0.89","25.1","36.6","-11.5","-0.50","+0.01",
"Miguel Marí","esESP","MF","Eibar","esLa Liga","21","1997","2","69","35","2.0","0.8","0","","0","2","34","4","0.00","0","2","-2","-2.61","-2.55","0.9","0.8","+0.1","+0.07","-0.17",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","23","1995","21","1,772","84","51.8","19.7","19","86","17","2","68","4","2.00","29","12","+17","+0.86","+0.37","27.2","21.1","+6.0","+0.31","+0.34",
"Mariano","doDOM","FW","Real Madrid","esLa Liga","24","1993","13","447","34","13.1","5.0","3","90","2","10","18","5","1.38","8","10","-2","-0.40","-0.98","10.5","8.4","+2.1","+0.43","-0.10",
"Mariano","doDOM","FW","Lyon","frLigue 1","24","1993","3","143","48","4.2","1.6","2","70","0","1","4","0","2.00","2","1","+1","+0.63","+0.03","2.0","0.8","+1.2","+0.74","-0.04",
"Adrian Mariappa","jmJAM","DF","Watford","engPremier League","31","1986","26","1,927","74","56.3","21.4","20","90","20","6","20","10","1.38","29","32","-3","-0.14","+0.10","24.6","29.9","-5.3","-0.25","+0.09",
"Jordan Marié","frFRA","MF","Dijon","frLigue 1","26","1991","26","1,803","69","52.7","20.0","20","86","15","6","15","6","1.04","15","34","-19","-0.95","-0.39","19.2","29.8","-10.7","-0.53","-0.10",
"Adrián Marín","esESP","DF,MF","Alavés","esLa Liga","21","1997","6","290","48","8.5","3.2","2","92","2","4","27","9","1.50","5","6","-1","-0.31","-0.02","4.3","7.9","-3.6","-1.12","-0.88",
"João Mário","ptPOR","MF,FW","Inter","itSerie A","25","1993","20","1,082","54","31.6","12.0","12","79","5","8","17","16","1.90","19","5","+14","+1.16","+0.78","20.5","8.8","+11.7","+0.98","+0.44",
"Guillermo Maripán","clCHI","DF","Alavés","esLa Liga","24","1994","23","2,008","87","58.7","22.3","22","90","21","1","30","5","1.61","27","26","+1","+0.04","+0.81","25.3","31.5","-6.2","-0.28","+0.09",
"Lazar Marković","rsSRB","MF","Fulham","engPremier League","24","1994","1","45","45","1.3","0.5","0","","0","1","45","1","0.00","0","1","-1","-2.00","-0.77","0.1","0.7","-0.6","-1.18","-0.48",
"Marlon","brBRA","DF","Sassuolo","itSerie A","22","1995","18","1,508","84","44.1","16.8","18","84","15","0","","6","1.06","21","24","-3","-0.18","+0.01","20.4","22.3","-1.9","-0.11","+0.22",
"Alessandro Marongiu","itITA","MF","Cagliari","itSerie A","19","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Marquinhos","brBRA","DF,MF","Paris S-G","frLigue 1","24","1994","30","2,693","90","78.7","29.9","30","90","28","0","","1","2.57","86","22","+64","+2.14","+1.40","69.3","27.0","+42.3","+1.41","+0.31",
"George Marsh","engENG","DF,MF","Tottenham","engPremier League","19","1998","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Roger Martí","esESP","FW","Levante","esLa Liga","27","1991","31","1,887","61","55.2","21.0","23","78","9","8","13","6","0.84","32","41","-9","-0.43","-0.55","30.0","46.2","-16.2","-0.77","-0.42",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","22","1995","27","1,621","60","47.4","18.0","18","80","7","9","20","3","1.63","30","25","+5","+0.28","-0.02","28.2","24.3","+3.8","+0.21","-0.14",
"Aarón Martín","esESP","DF","Mainz 05","deBundesliga","21","1997","33","2,878","87","94.1","32.0","32","89","30","1","27","1","1.30","46","50","-4","-0.13","+3.34","50.0","55.7","-5.7","-0.18","+0.99",
"Iván Martín","esESP","MF","Villarreal","esLa Liga","19","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Jonas Martin","frFRA","MF","Strasbourg","frLigue 1","28","1990","23","2,059","90","60.2","22.9","23","90","21","0","","1","1.35","36","28","+8","+0.35","+0.22","24.6","26.6","-2.1","-0.09","+0.43",
"Marvin Martin","frFRA","MF","Reims","frLigue 1","30","1988","13","623","48","18.2","6.9","8","65","0","5","21","18","2.00","8","4","+4","+0.58","+0.80","6.2","5.1","+1.1","+0.16","+0.42",
"Emiliano Martínez","arARG","GK","Arsenal","engPremier League","25","1992","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","27","1991","33","2,902","88","84.9","32.2","33","88","32","0","","1","1.30","33","40","-7","-0.22","-0.74","34.9","39.4","-4.4","-0.14","-0.52",
"Javi Martínez","esESP","MF","Bayern Munich","deBundesliga","29","1988","21","1,309","62","42.8","14.5","16","79","9","5","10","9","2.57","37","15","+22","+1.51","-0.23","32.6","14.1","+18.4","+1.27","-0.79",
"Lautaro Martínez","arARG","FW,MF","Inter","itSerie A","20","1997","27","1,344","50","39.3","14.9","13","85","9","14","17","7","1.74","29","17","+12","+0.80","+0.28","29.2","13.4","+15.8","+1.06","+0.63",
"Pablo Martinez","frFRA","DF","Strasbourg","frLigue 1","29","1989","32","2,815","88","82.3","31.3","32","88","29","0","","1","1.41","54","39","+15","+0.48","+1.22","32.8","41.9","-9.1","-0.29","-0.17",
"Christopher Martins","luLUX","DF,MF","Lyon","frLigue 1","21","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Gelson Martins","ptPOR","FW,MF","Atlético Madrid","esLa Liga","23","1995","8","229","29","6.7","2.5","1","94","0","7","19","7","2.25","6","2","+4","+1.57","+0.95","2.8","4.6","-1.8","-0.70","-0.90",
"Gelson Martins","ptPOR","FW,MF","Monaco","frLigue 1","23","1995","16","1,389","87","40.6","15.4","16","87","12","0","","0","1.31","18","19","-1","-0.06","+0.73","21.8","19.3","+2.5","+0.16","+0.40",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","25","1992","26","2,111","81","61.7","23.5","24","87","20","2","12","7","1.58","32","29","+3","+0.13","-0.35","34.5","29.3","+5.2","+0.22","-0.34",
"Omar Mascarell","gqEQG","MF","Schalke 04","deBundesliga","25","1993","14","993","71","32.5","11.0","11","84","8","3","24","10","1.36","13","14","-1","-0.09","+0.65","13.3","14.6","-1.3","-0.12","+0.02",
"Andrea Masiello","itITA","DF","Atalanta","itSerie A","32","1986","24","1,836","77","53.7","20.4","22","82","15","2","18","8","1.67","34","23","+11","+0.54","-0.60","35.6","21.1","+14.4","+0.71","-0.24",
"Adam Masina","maMAR","DF","Watford","engPremier League","24","1994","14","1,004","72","29.4","11.2","11","89","9","3","10","24","1.21","15","20","-5","-0.45","-0.37","12.2","19.4","-7.2","-0.64","-0.50",
"Jordi Masip","esESP","GK","Valladolid","esLa Liga","29","1989","35","3,150","90","92.1","35.0","35","90","35","0","","3","1.11","28","45","-17","-0.49","+0.18","36.7","54.3","-17.6","-0.50","-0.54",
"Han-Noah Massengo","frFRA","MF","Monaco","frLigue 1","17","2001","3","61","20","1.8","0.7","0","","0","3","20","3","1.00","1","0","+1","+1.48","+2.01","1.1","0.2","+0.8","+1.22","+1.32",
"Arthur Masuaku","cdCOD","DF","West Ham","engPremier League","24","1993","23","1,759","76","51.4","19.5","19","88","18","4","23","12","1.61","31","29","+2","+0.10","+0.37","27.9","33.6","-5.6","-0.29","+0.18",
"Jaime Mata","esESP","FW,MF","Getafe","esLa Liga","29","1988","34","2,432","72","71.1","27.0","27","83","16","7","27","2","1.56","38","24","+14","+0.52","+0.61","32.3","31.0","+1.3","+0.05","-0.07",
"Juan Mata","esESP","FW,MF","Manchester Utd","engPremier League","30","1988","22","1,289","59","37.7","14.3","16","71","5","6","26","11","1.82","28","15","+13","+0.91","+0.99","23.1","19.5","+3.5","+0.25","-0.06",
"Luca Matarese","itITA","FW","Frosinone","itSerie A","20","1998","2","16","8","0.5","0.2","0","","0","2","8","5","0.00","0","1","-1","-5.63","-4.59","0.0","0.0","0.0","+0.05","+0.66",
"Jean-Philippe Mateta","frFRA","FW","Mainz 05","deBundesliga","21","1997","34","2,483","73","81.1","27.6","29","81","15","5","29","0","1.26","38","49","-11","-0.40","-0.40","41.7","49.4","-7.8","-0.28","-0.24",
"Christian Mathenia","deGER","GK","Nürnberg","deBundesliga","26","1992","22","1,932","88","63.1","21.5","22","88","21","0","","7","0.45","17","40","-23","-1.07","+0.44","22.5","34.4","-11.9","-0.55","-0.12",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","29","1988","28","2,436","87","71.2","27.1","28","87","23","0","","2","1.86","50","37","+13","+0.48","+0.66","45.5","36.6","+8.9","+0.33","+0.15",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","26","1991","22","1,537","70","44.9","17.1","17","90","17","5","0","9","2.55","41","12","+29","+1.70","-0.12","30.9","12.0","+18.8","+1.10","-0.15",
"Isaac Matondo","frFRA","FW","Rennes","frLigue 1","19","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Rabbi Matondo","wlsWAL","FW,MF","Schalke 04","deBundesliga","17","2000","7","189","27","6.2","2.1","1","94","0","6","16","4","1.00","1","3","-2","-0.95","-0.45","1.8","2.1","-0.3","-0.14","-0.01",
"Alessandro Matri","itITA","FW","Sassuolo","itSerie A","33","1984","19","603","32","17.6","6.7","6","68","1","13","15","18","1.16","8","12","-4","-0.60","-0.50","12.5","9.2","+3.3","+0.50","+0.89",
"Federico Mattiello","itITA","DF,FW","Bologna","itSerie A","23","1995","17","1,333","78","39.0","14.8","16","83","13","1","5","5","0.82","9","20","-11","-0.74","-0.87","13.0","20.4","-7.5","-0.51","-0.73",
