Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Kaj Sierhuis","nlNED","FW,MF","Reims","frLigue 1","24","1998","14","218","16","6.4","2.4","1","57","0","13","12","7","1.50","4","1","+3","+1.24","+1.32","3.7","1.8","+1.9","+0.79","+0.60",
"Vincent Sierro","chSUI","MF","Toulouse","frLigue 1","26","1995","15","665","44","19.4","7.4","7","78","3","8","15","1","1.27","6","8","-2","-0.27","-0.14","11.3","10.2","+1.1","+0.15","+0.34",
"Kiliann Sildillia","frFRA","DF,MF","Freiburg","deBundesliga","20","2002","27","1,977","73","64.6","22.0","23","83","18","4","16","4","1.63","29","32","-3","-0.14","-0.97","28.8","33.0","-4.2","-0.19","-0.47",
"André Silva","ptPOR","FW","RB Leipzig","deBundesliga","26","1995","31","1,738","56","56.8","19.3","20","77","6","11","17","3","1.84","37","25","+12","+0.62","-0.13","36.5","23.0","+13.5","+0.70","-0.11",
"Bernardo Silva","ptPOR","MF,FW","Manchester City","engPremier League","27","1994","34","2,205","65","64.5","24.5","24","85","16","10","16","4","2.35","61","24","+37","+1.51","-0.27","48.0","22.9","+25.1","+1.02","-0.56",
"Caio Henrique Oliveira Silva","brBRA","DF","Monaco","frLigue 1","25","1997","35","2,896","83","84.7","32.2","32","88","27","3","31","1","1.69","60","44","+16","+0.50","+1.18","53.2","44.1","+9.1","+0.28","+0.32",
"David Silva","esESP","MF","Real Sociedad","esLa Liga","36","1986","28","1,937","69","56.6","21.5","25","73","1","3","35","1","2.11","37","21","+16","+0.74","+0.74","31.5","17.2","+14.3","+0.66","+0.33",
"Rui Silva","ptPOR","GK","Betis","esLa Liga","28","1994","26","2,340","90","68.4","26.0","26","90","26","0","","11","1.54","33","32","+1","+0.04","-0.29","34.5","35.1","-0.6","-0.02","-0.18",
"Thiago Silva","brBRA","DF","Chelsea","engPremier League","37","1984","27","2,352","87","68.8","26.1","26","87","25","1","84","2","1.19","27","32","-5","-0.19","+0.15","31.6","34.1","-2.5","-0.10","-0.06",
"Marco Silvestri","itITA","GK","Udinese","itSerie A","31","1991","38","3,420","90","100.0","38.0","38","90","38","0","","0","1.21","47","48","-1","-0.03","","46.9","51.8","-4.9","-0.13","",
"Abdallah Sima","snSEN","FW","Angers","frLigue 1","21","2001","34","1,836","54","53.7","20.4","19","79","9","15","23","0","0.47","20","44","-24","-1.18","+0.19","21.9","32.3","-10.4","-0.51","+0.08",
"Mohamed Simakan","frFRA","DF","RB Leipzig","deBundesliga","22","2000","24","1,454","61","47.5","16.2","18","76","8","6","14","5","1.88","29","17","+12","+0.74","+0.13","29.8","15.0","+14.8","+0.91","+0.31",
"Giovanni Simeone","arARG","FW","Napoli","itSerie A","27","1995","25","406","16","11.9","4.5","1","75","0","24","14","10","2.20","9","7","+2","+0.44","-0.96","7.4","7.3","+0.1","+0.03","-0.95",
"Ellis Simms","engENG","FW","Everton","engPremier League","21","2001","11","228","21","6.7","2.5","2","65","0","9","11","10","0.73","3","4","-1","-0.39","+0.23","3.2","6.5","-3.3","-1.30","-0.82",
"Simo","esESP","DF","Espanyol","esLa Liga","17","2005","7","148","21","4.3","1.6","0","","0","7","21","15","1.43","5","6","-1","-0.61","-0.17","1.8","4.4","-2.6","-1.58","-1.33",
"Moses Simon","ngNGA","FW,MF","Nantes","frLigue 1","27","1995","34","2,346","69","68.6","26.1","28","80","10","6","18","0","0.85","24","38","-14","-0.54","-0.20","28.5","36.8","-8.3","-0.32","-0.21",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","25","1997","31","2,745","89","80.3","30.5","31","89","30","0","","4","1.45","42","37","+5","+0.16","+0.30","44.0","29.9","+14.1","+0.46","+0.03",
"Lassine Sinayoko","mlMLI","MF,FW","Auxerre","frLigue 1","22","1999","33","1,570","48","45.9","17.4","16","75","3","17","21","4","0.67","15","30","-15","-0.86","-0.23","20.1","26.0","-5.9","-0.34","+0.14",
"Wilfried Singo","ciCIV","DF","Torino","itSerie A","21","2000","31","2,046","66","59.8","22.7","24","78","9","7","24","3","1.32","26","27","-1","-0.04","-0.17","22.6","23.6","-1.0","-0.04","-0.23",
"Viljami Sinisalo","fiFIN","GK","Aston Villa","engPremier League","20","2001","0","","","","","0","","0","0","","15","","","","","","","","","","","",
"Luis Sinisterra","coCOL","FW","Leeds United","engPremier League","23","1999","19","867","46","25.4","9.6","13","58","0","6","18","1","0.68","10","23","-13","-1.35","-0.75","13.4","15.7","-2.4","-0.25","+0.37",
"Daley Sinkgraven","nlNED","DF,MF","Leverkusen","deBundesliga","27","1995","12","344","29","11.2","3.8","4","69","0","8","9","17","1.83","9","9","0","0.00","-0.27","6.0","4.5","+1.4","+0.38","+0.14",
"Xavi Sintes","esESP","DF","Sevilla","esLa Liga","20","2001","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Tobias Sippel","deGER","GK","Gladbach","deBundesliga","34","1988","6","510","85","16.7","5.7","5","90","5","1","60","12","0.67","5","12","-7","-1.24","-1.38","6.6","8.4","-1.8","-0.33","-0.34",
"Hugo Siquet","beBEL","DF","Freiburg","deBundesliga","20","2002","2","17","9","0.6","0.2","0","","0","2","9","3","3.00","0","0","0","0.00","-0.21","0.0","0.1","-0.1","-0.41","-0.38",
"Salvatore Sirigu","itITA","GK","Fiorentina","itSerie A","35","1987","1","90","90","2.6","1.0","1","90","1","0","","7","3.00","2","0","+2","+2.00","+1.78","1.7","1.8","-0.1","-0.09","-0.41",
"Salvatore Sirigu","itITA","GK","Napoli","itSerie A","35","1987","0","","","","","0","","0","0","","15","","","","","","","","","","","",
"Ibrahima Sissoko","mlMLI","MF","Strasbourg","frLigue 1","24","1997","26","1,310","50","38.3","14.6","13","74","5","13","27","2","1.15","18","21","-3","-0.21","+0.01","17.6","20.4","-2.8","-0.19","-0.02",
"Moussa Sissoko","frFRA","MF","Nantes","frLigue 1","32","1989","30","1,918","64","56.1","21.3","22","82","9","8","15","2","0.90","21","35","-14","-0.66","-0.42","20.5","30.5","-10.0","-0.47","-0.49",
"Tim Skarke","deGER","DF,MF","Union Berlin","deBundesliga","25","1996","3","53","18","1.7","0.6","0","","0","3","18","3","0.00","1","2","-1","-1.70","-2.12","1.3","0.6","+0.6","+1.04","+1.20",
"Tim Skarke","deGER","FW,MF","Schalke 04","deBundesliga","25","1996","9","440","49","14.4","4.9","6","64","1","3","20","1","1.11","4","8","-4","-0.82","+0.28","6.5","8.7","-2.2","-0.44","+0.09",
"Ellyes Skhiri","tnTUN","MF","Köln","deBundesliga","27","1995","32","2,856","89","93.3","31.7","32","89","31","0","","0","1.25","46","52","-6","-0.19","-0.63","45.3","40.8","+4.5","+0.14","-0.22",
"Oliver Skipp","engENG","MF","Tottenham","engPremier League","21","2000","23","1,491","65","43.6","16.6","18","82","8","5","5","10","1.43","27","28","-1","-0.06","-0.43","24.4","22.5","+1.8","+0.11","-0.15",
"Leo Skiri Østigård","noNOR","DF","Napoli","itSerie A","22","1999","7","419","60","12.3","4.7","4","90","4","3","20","31","2.71","8","3","+5","+1.07","-0.25","9.7","3.9","+5.8","+1.24","+0.43",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","31","1991","37","3,330","90","97.4","37.0","37","90","37","0","","0","1.38","50","49","+1","+0.03","-2.97","43.2","47.9","-4.7","-0.13","+0.01",
"Robert Skov","dkDEN","DF","Hoffenheim","deBundesliga","26","1996","23","1,349","59","44.1","15.0","16","72","4","7","28","2","0.96","26","22","+4","+0.27","+0.95","22.8","22.0","+0.8","+0.05","+0.26",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","27","1995","21","1,769","84","51.7","19.7","20","87","17","1","33","2","1.95","37","23","+14","+0.71","-0.11","32.8","17.6","+15.2","+0.77","-0.12",
"Naatan Skyttä","fiFIN","MF","Toulouse","frLigue 1","20","2002","2","23","12","0.7","0.3","0","","0","2","12","2","2.00","1","0","+1","+3.91","+4.10","0.5","0.4","+0.2","+0.61","+0.73",
"Islam Slimani","dzALG","FW","Brest","frLigue 1","34","1988","16","986","62","28.8","11.0","11","78","4","5","26","0","0.88","11","15","-4","-0.37","-0.14","10.7","15.9","-5.2","-0.48","-0.20",
"Rijad Smajic","baBIH","DF","Köln","deBundesliga","18","2004","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Chris Smalling","engENG","DF","Roma","itSerie A","32","1989","32","2,808","88","82.1","31.2","31","89","30","1","63","2","1.88","45","27","+18","+0.58","+1.46","51.2","25.2","+26.0","+0.83","+0.91",
"Adam Smith","engENG","DF","Bournemouth","engPremier League","31","1991","37","2,943","80","86.1","32.7","34","84","25","3","29","0","1.05","34","58","-24","-0.73","+1.15","33.3","53.1","-19.8","-0.61","+0.44",
"Jordan Smith","engENG","GK","Nott'ham Forest","engPremier League","27","1994","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Matthew Smith","engENG","MF","Arsenal","engPremier League","21","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Emile Smith Rowe","engENG","MF,FW","Arsenal","engPremier League","22","2000","12","172","14","5.0","1.9","0","","0","12","14","11","2.25","3","5","-2","-1.05","-2.35","3.1","2.7","+0.4","+0.19","-0.62",
"Alex Smithies","engENG","GK","Leicester City","engPremier League","32","1990","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Hrvoje Smolčić","hrCRO","DF","Eint Frankfurt","deBundesliga","21","2000","9","471","52","15.4","5.2","4","90","4","5","22","15","1.89","8","5","+3","+0.57","+0.47","7.7","8.9","-1.1","-0.22","-0.55",
"Cédric Soares","ptPOR","DF","Arsenal","engPremier League","30","1991","2","29","15","0.8","0.3","0","","0","2","15","10","3.00","1","0","+1","+3.10","+1.94","0.5","0.0","+0.4","+1.27","+0.50",
"Cédric Soares","ptPOR","DF","Fulham","engPremier League","30","1991","6","198","33","5.8","2.2","2","79","1","4","10","9","0.50","1","3","-2","-0.91","-1.02","1.8","2.8","-1.0","-0.46","0.00",
"Danilo Soares","brBRA","DF","Bochum","deBundesliga","30","1991","23","1,766","77","57.7","19.6","23","77","13","0","","4","1.17","26","40","-14","-0.71","+0.54","24.9","32.5","-7.6","-0.39","+0.88",
"Eduard Sobol","uaUKR","DF","Strasbourg","frLigue 1","27","1995","15","870","58","25.4","9.7","9","81","5","6","24","1","1.13","16","14","+2","+0.21","+0.56","14.0","11.0","+3.0","+0.31","+0.66",
"Rubén Sobrino","esESP","MF,FW","Cádiz","esLa Liga","30","1992","33","2,465","75","72.1","27.4","28","84","18","5","22","1","1.18","22","27","-5","-0.18","+1.51","32.5","39.7","-7.2","-0.26","+0.96",
"Alex Sola","esESP","DF","Real Sociedad","esLa Liga","23","1999","10","349","35","10.2","3.9","3","77","1","7","17","16","1.50","7","5","+2","+0.52","+0.11","5.3","3.2","+2.2","+0.56","+0.04",
"Dominic Solanke","engENG","FW,MF","Bournemouth","engPremier League","24","1997","33","2,860","87","83.6","31.8","32","88","19","1","45","0","1.15","35","52","-17","-0.53","+2.20","34.4","51.3","-16.9","-0.53","+0.81",
"Augusto Solari","arARG","MF","Celta Vigo","esLa Liga","30","1992","12","262","22","7.7","2.9","3","48","0","9","13","19","1.92","5","3","+2","+0.69","+1.03","3.3","2.3","+1.0","+0.36","+0.47",
"Ola Solbakken","noNOR","MF,FW","Roma","itSerie A","23","1998","14","502","36","14.7","5.6","7","64","0","7","8","6","1.43","7","4","+3","+0.54","+0.26","6.9","3.9","+2.9","+0.52","-0.17",
"Nikola Soldo","hrCRO","DF","Köln","deBundesliga","21","2001","7","593","85","19.4","6.6","6","90","6","1","53","13","0.43","4","13","-9","-1.37","-1.51","6.6","7.6","-1.0","-0.16","-0.39",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","25","1997","3","242","81","7.1","2.7","3","81","2","0","","0","1.00","1","2","-1","-0.37","-0.32","2.7","2.6","+0.1","+0.03","-0.14",
"Carlos Soler","esESP","MF","Paris S-G","frLigue 1","25","1997","26","1,187","46","34.7","13.2","14","73","3","12","14","5","2.19","31","16","+15","+1.14","-0.23","25.4","17.4","+8.1","+0.61","-0.27",
"Marco Soler","esESP","DF","Elche","esLa Liga","22","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"François-Joseph Sollacaro","frFRA","GK","Ajaccio","frLigue 1","28","1994","6","540","90","15.8","6.0","6","90","6","0","","28","0.57","3","15","-12","-2.00","-0.78","5.5","9.6","-4.2","-0.69","-0.27",
"Manor Solomon","ilISR","FW","Fulham","engPremier League","23","1999","19","572","30","16.7","6.4","4","76","1","15","18","3","1.16","6","11","-5","-0.79","-1.01","5.7","12.0","-6.3","-0.99","-0.63",
"Yann Sommer","chSUI","GK","Bayern Munich","deBundesliga","33","1988","19","1,710","90","55.9","19.0","19","90","19","0","","0","1.95","43","25","+18","+0.95","-1.45","39.7","22.4","+17.3","+0.91","-0.46",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","33","1988","10","900","90","29.4","10.0","10","90","10","0","","0","1.60","18","14","+4","+0.40","+0.69","17.5","12.8","+4.7","+0.47","+0.72",
"Brandon Soppy","frFRA","DF","Udinese","itSerie A","20","2002","1","90","90","2.6","1.0","1","90","1","0","","0","0.00","2","4","-2","-2.00","-2.03","0.5","2.3","-1.8","-1.80","-1.71",
"Brandon Soppy","frFRA","DF","Atalanta","itSerie A","20","2002","15","643","43","18.8","7.1","8","64","1","7","19","18","1.53","10","9","+1","+0.14","-0.41","11.4","4.9","+6.5","+0.90","+0.58",
"David Soria","esESP","GK","Getafe","esLa Liga","29","1993","38","3,420","90","100.0","38.0","38","90","38","0","","0","1.11","34","45","-11","-0.29","","36.7","46.0","-9.4","-0.25","",
"Roberto Soriano","itITA","FW,MF","Bologna","itSerie A","31","1991","27","1,326","49","38.8","14.7","15","70","3","12","23","2","1.59","20","13","+7","+0.48","+0.60","15.8","17.6","-1.8","-0.12","+0.01",
"Alessandro Sorrentino","itITA","GK","Monza","itSerie A","20","2002","0","","","","","0","","0","0","","36","","","","","","","","","","","",
"Andrea Sorrentino","itITA","GK","Salernitana","itSerie A","17","2004","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Borna Sosa","hrCRO","DF","Stuttgart","deBundesliga","24","1998","25","1,955","78","63.9","21.7","22","85","16","3","25","0","1.08","31","38","-7","-0.32","+0.08","31.9","27.7","+4.3","+0.20","+0.35",
"Joaquin Sosa","uyURU","DF","Bologna","itSerie A","20","2002","10","688","69","20.1","7.6","7","88","6","3","23","27","1.60","5","10","-5","-0.65","-0.95","6.8","11.7","-4.9","-0.64","-0.64",
"Hugo Sotelo","esESP","MF","Celta Vigo","esLa Liga","18","2003","1","17","17","0.5","0.2","0","","0","1","17","7","3.00","0","0","0","0.00","+0.26","0.2","0.0","+0.1","+0.72","+0.80",
"Florian Sotoca","frFRA","MF,FW","Lens","frLigue 1","31","1990","38","3,054","80","89.3","33.9","34","86","20","4","33","0","2.21","65","22","+43","+1.27","+2.25","60.6","35.9","+24.7","+0.73","+1.09",
"Riccardo Sottil","itITA","FW","Fiorentina","itSerie A","23","1999","18","833","46","24.4","9.3","9","69","1","9","24","5","1.56","12","6","+6","+0.65","+0.51","11.9","8.5","+3.4","+0.37","+0.08",
"Tomáš Souček","czCZE","MF","West Ham","engPremier League","27","1995","36","2,815","78","82.3","31.3","32","84","24","4","31","1","1.11","38","42","-4","-0.13","+1.21","41.4","42.7","-1.3","-0.04","+0.34",
"Matìas Soulé","arARG","MF,FW","Juventus","itSerie A","19","2003","13","420","32","12.3","4.7","4","67","0","9","17","21","1.54","6","0","+6","+1.29","+0.78","7.5","3.3","+4.2","+0.90","+0.62",
"Moussa Soumano","frFRA","FW","Ajaccio","frLigue 1","17","2005","14","495","35","14.5","5.5","5","62","0","9","20","5","0.50","4","14","-10","-1.82","-0.56","4.1","7.9","-3.7","-0.67","-0.24",
"Adama Soumaoro","frFRA","DF","Bologna","itSerie A","30","1992","23","1,867","81","54.6","20.7","22","84","18","1","25","4","1.39","28","25","+3","+0.14","+0.09","22.6","26.0","-3.5","-0.17","-0.09",
"Boubakary Soumaré","frFRA","MF","Leicester City","engPremier League","23","1999","26","1,629","63","47.6","18.1","20","75","9","6","23","3","1.00","19","30","-11","-0.61","-0.31","23.1","33.7","-10.5","-0.58","-0.47",
"Arnaud Souquet","frFRA","DF,FW","Montpellier","frLigue 1","30","1992","12","361","30","10.6","4.0","3","63","0","9","19","5","1.17","6","9","-3","-0.75","-0.92","6.1","8.7","-2.6","-0.66","-0.44",
"Dyego Sousa","ptPOR","FW","Almería","esLa Liga","32","1989","20","527","26","15.4","5.9","3","65","0","17","20","14","0.70","4","6","-2","-0.34","+0.09","7.7","9.6","-1.9","-0.33","+0.14",
"Lino Sousa","engENG","DF","Arsenal","engPremier League","17","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Harry Souttar","auAUS","DF","Leicester City","engPremier League","23","1998","12","992","83","29.0","11.0","11","90","11","1","2","6","0.67","13","19","-6","-0.54","-0.14","14.6","18.7","-4.0","-0.37","-0.04",
"Vinicius Souza","brBRA","MF","Espanyol","esLa Liga","23","1999","34","2,428","71","71.0","27.0","27","84","14","7","21","2","1.00","34","47","-13","-0.48","-0.12","30.8","39.5","-8.7","-0.32","-0.08",
"Djibril Sow","chSUI","MF","Eint Frankfurt","deBundesliga","25","1997","32","2,646","83","86.5","29.4","30","87","23","2","22","1","1.50","48","43","+5","+0.17","-0.05","45.8","38.3","+7.5","+0.26","+0.01",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","26","1996","7","529","76","15.5","5.9","6","87","5","1","8","15","1.14","9","13","-4","-0.68","-0.28","13.2","9.9","+3.3","+0.56","+1.06",
"Kevin Spadanuda","chSUI","MF,FW","Ajaccio","frLigue 1","25","1997","22","1,063","48","31.1","11.8","13","66","2","9","23","7","0.32","3","25","-22","-1.86","-0.76","7.4","16.8","-9.5","-0.80","-0.48",
"Lautaro Spatz","arARG","DF","Cádiz","esLa Liga","20","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Djed Spence","engENG","FW,DF","Tottenham","engPremier League","21","2000","4","7","2","0.2","0.1","0","","0","4","2","8","1.50","0","0","0","0.00","-0.18","0.3","0.5","-0.2","-2.40","-2.60",
"Djed Spence","engENG","DF","Rennes","frLigue 1","21","2000","8","573","72","16.8","6.4","7","81","4","1","8","3","1.25","7","5","+2","+0.31","-0.57","8.9","9.8","-0.9","-0.14","-0.71",
"Stijn Spierings","nlNED","MF","Toulouse","frLigue 1","26","1996","36","3,120","87","91.2","34.7","35","89","31","1","22","1","1.25","48","53","-5","-0.14","+0.16","48.0","50.7","-2.8","-0.08","+0.44",
"Leonardo Spinazzola","itITA","DF","Roma","itSerie A","29","1993","26","1,654","64","48.4","18.4","18","81","12","8","24","4","1.73","20","21","-1","-0.05","-0.72","28.4","15.5","+12.9","+0.70","+0.06",
"Marco Sportiello","itITA","GK","Atalanta","itSerie A","30","1992","15","1,339","89","39.2","14.9","14","90","13","1","83","22","1.60","24","21","+3","+0.20","-0.45","20.8","17.9","+2.9","+0.20","-0.38",
"Jack Stacey","engENG","DF","Bournemouth","engPremier League","26","1996","10","299","30","8.7","3.3","3","75","2","7","11","17","1.10","1","10","-9","-2.71","-1.99","1.1","6.1","-5.0","-1.51","-0.92",
"Anton Stach","deGER","MF","Mainz 05","deBundesliga","23","1998","30","2,070","69","67.6","23.0","22","83","9","8","32","1","1.40","35","36","-1","-0.04","-0.04","31.5","35.0","-3.4","-0.15","+0.13",
"Kostas Stafylidis","grGRE","DF,MF","Bochum","deBundesliga","28","1993","19","1,043","55","34.1","11.6","11","75","5","8","28","3","1.21","12","23","-11","-0.95","-0.01","12.7","24.0","-11.4","-0.98","-0.35",
"Jens Stage","dkDEN","MF","Werder Bremen","deBundesliga","25","1996","32","1,855","58","60.6","20.6","21","79","7","11","18","1","1.09","31","37","-6","-0.29","+0.23","23.3","29.7","-6.4","-0.31","+0.09",
"Veit Stange","deGER","MF","Hertha BSC","deBundesliga","18","2004","1","8","8","0.3","0.1","0","","0","1","8","1","0.00","0","0","0","0.00","+0.80","0.1","0.3","-0.2","-2.45","-1.85",
"Josip Stanišić","hrCRO","DF","Bayern Munich","deBundesliga","22","2000","14","579","41","18.9","6.4","4","87","2","10","23","16","1.93","13","10","+3","+0.47","-1.38","14.3","7.3","+7.1","+1.10","-0.02",
"Junior Stanislas","engENG","MF","Bournemouth","engPremier League","32","1989","4","61","15","1.8","0.7","0","","0","4","15","5","0.75","0","1","-1","-1.48","-0.59","0.4","0.7","-0.3","-0.48","+0.19",
"Aleksandar Stanković","rsSRB","MF","Inter","itSerie A","16","2005","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"Jay Stansfield","engENG","FW","Fulham","engPremier League","19","2002","3","87","29","2.5","1.0","1","76","0","2","6","2","1.33","2","2","0","0.00","-0.05","2.2","1.8","+0.4","+0.44","+0.92",
"Niklas Stark","deGER","DF","Werder Bremen","deBundesliga","27","1995","27","2,077","77","67.9","23.1","23","86","18","4","26","4","1.07","35","42","-7","-0.30","+0.25","26.5","38.0","-11.5","-0.50","-0.47",
"Jason Steele","engENG","GK","Brighton","engPremier League","31","1990","15","1,350","90","39.5","15.0","15","90","15","0","","22","1.60","31","23","+8","+0.53","+0.06","34.4","23.1","+11.3","+0.75","+0.24",
"Calvin Stengs","nlNED","FW","Nice","frLigue 1","23","1998","4","212","53","6.2","2.4","3","66","0","1","13","0","0.50","1","3","-2","-0.85","-1.21","3.1","2.3","+0.8","+0.32","-0.01",
"Pascal Stenzel","deGER","DF","Stuttgart","deBundesliga","26","1996","12","333","28","10.9","3.7","3","77","1","9","11","16","1.33","7","8","-1","-0.27","+0.09","7.8","4.6","+3.2","+0.87","+0.90",
"Jack Stephens","engENG","DF","Southampton","engPremier League","28","1994","2","46","23","1.3","0.5","0","","0","2","23","0","0.50","0","2","-2","-3.91","-2.98","0.3","0.6","-0.4","-0.70","-0.09",
"Jack Stephens","engENG","DF","Bournemouth","engPremier League","28","1994","15","1,173","78","34.3","13.0","13","90","13","2","2","15","1.40","16","22","-6","-0.46","+0.66","20.0","24.0","-4.1","-0.31","+0.54",
"Raheem Sterling","engENG","FW,MF","Chelsea","engPremier League","27","1994","28","1,891","68","55.3","21.0","23","76","7","5","28","1","1.14","24","27","-3","-0.14","+0.21","25.7","27.0","-1.3","-0.06","+0.04",
"Finley Stevens","wlsWAL","DF","Brentford","engPremier League","19","2003","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Angelo Stiller","deGER","MF","Hoffenheim","deBundesliga","21","2001","20","704","35","23.0","7.8","6","81","2","14","16","6","1.24","14","14","0","0.00","+0.34","10.8","11.1","-0.4","-0.05","+0.05",
"Lars Stindl","deGER","FW,MF","Gladbach","deBundesliga","33","1988","29","1,734","60","56.7","19.3","20","77","1","9","21","2","1.21","33","30","+3","+0.16","+0.56","29.7","31.1","-1.4","-0.07","-0.08",
"Kevin Stöger","atAUT","MF","Bochum","deBundesliga","28","1993","32","2,599","81","84.9","28.9","29","85","18","3","48","0","1.00","33","62","-29","-1.00","-0.42","35.0","55.6","-20.6","-0.71","+0.28",
"Petar Stojanović","siSVN","DF","Empoli","itSerie A","26","1995","27","1,530","57","44.7","17.0","16","85","11","11","16","10","1.04","14","28","-14","-0.82","-0.92","15.4","28.3","-12.9","-0.76","-0.45",
"John Stones","engENG","DF,MF","Manchester City","engPremier League","28","1994","23","1,846","80","54.0","20.5","21","85","16","2","31","6","2.52","52","17","+35","+1.71","+0.22","44.9","13.3","+31.6","+1.54","+0.69",
"Thomas Strakosha","alALB","GK","Brentford","engPremier League","27","1995","0","","","","","0","","0","0","","17","","","","","","","","","","","",
"Jørgen Strand Larsen","noNOR","FW","Celta Vigo","esLa Liga","22","2000","32","1,705","53","49.9","18.9","20","66","3","12","32","2","1.09","25","32","-7","-0.37","-0.21","21.8","20.4","+1.4","+0.07","+0.29",
"Tony Strata","roROU","MF,DF","Ajaccio","frLigue 1","17","2004","3","138","46","4.0","1.5","1","90","1","2","24","1","1.00","1","4","-3","-1.96","-0.64","0.3","2.9","-2.6","-1.70","-1.29",
"Georg Strauch","deGER","DF","Köln","deBundesliga","21","2001","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Gabriel Strefezza","brBRA","FW,MF","Lecce","itSerie A","25","1997","35","2,442","70","71.4","27.1","30","78","4","5","22","0","1.00","25","35","-10","-0.37","-0.09","24.6","30.2","-5.6","-0.21","-0.16",
"Dávid Strelec","skSVK","FW","Spezia","itSerie A","21","2001","7","169","24","4.9","1.9","1","57","0","6","19","11","0.57","2","5","-3","-1.60","-0.82","2.2","4.8","-2.6","-1.40","-0.97",
"Pascal Struijk","nlNED","DF","Leeds United","engPremier League","22","1999","29","2,200","76","64.3","24.4","26","84","20","3","7","5","0.90","33","52","-19","-0.78","+0.03","31.7","42.7","-11.0","-0.45","+0.19",
"Cristhian Stuani","uyURU","FW","Girona","esLa Liga","35","1986","32","1,090","34","31.9","12.1","8","79","3","24","19","1","1.31","22","16","+6","+0.50","+0.61","19.9","17.2","+2.6","+0.22","+0.48",
"Lovro Štubljar","siSVN","GK","Empoli","itSerie A","17","2004","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Leo Štulac","siSVN","MF","Empoli","itSerie A","27","1994","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Damián Suárez","uyURU","DF,MF","Getafe","esLa Liga","34","1988","28","1,946","70","56.9","21.6","26","75","12","2","1","5","1.36","21","20","+1","+0.05","+0.78","22.9","22.7","+0.2","+0.01","+0.59",
"Denis Suárez","esESP","MF,FW","Espanyol","esLa Liga","28","1994","18","945","53","27.6","10.5","11","70","2","7","25","1","0.94","16","23","-7","-0.67","-0.30","14.1","20.6","-6.6","-0.62","-0.45",
"Mario Suárez","esESP","MF,DF","Rayo Vallecano","esLa Liga","35","1987","2","12","6","0.4","0.1","0","","0","2","6","31","1.00","1","3","-2","-15.00","-14.84","0.1","0.7","-0.7","-4.96","-4.81",
"Gabriel Suazo","clCHI","DF","Toulouse","frLigue 1","24","1997","18","1,259","70","36.8","14.0","14","87","12","4","10","0","1.33","17","18","-1","-0.07","+0.14","22.0","20.2","+1.8","+0.13","+0.39",
"Isaac Success","ngNGA","FW","Udinese","itSerie A","26","1996","30","1,815","61","53.1","20.2","21","74","4","9","30","0","1.40","28","22","+6","+0.30","+0.69","26.6","28.8","-2.2","-0.11","+0.04",
"Niklas Süle","deGER","DF","Dortmund","deBundesliga","26","1995","29","2,118","73","69.2","23.5","23","87","20","6","19","2","2.07","61","33","+28","+1.19","+0.14","52.6","32.8","+19.8","+0.84","+0.07",
"Ibrahim Sulemana","ghGHA","MF","Hellas Verona","itSerie A","19","2003","16","651","41","19.0","7.2","6","76","2","10","20","13","1.12","6","15","-9","-1.24","-0.63","6.6","10.9","-4.4","-0.60","-0.28",
"Kamaldeen Sulemana","ghGHA","FW,MF","Southampton","engPremier League","20","2002","18","966","54","28.2","10.7","10","76","2","8","26","0","0.56","11","20","-9","-0.84","+0.19","12.2","18.0","-5.8","-0.54","+0.09",
"Kamaldeen Sulemana","ghGHA","FW,MF","Rennes","frLigue 1","20","2002","14","326","23","9.5","3.6","2","52","0","12","19","4","1.71","7","2","+5","+1.38","+0.65","8.0","3.7","+4.3","+1.20","+0.82",
