Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Ricardo Centurión","arARG","MF,FW","Genoa","itSerie A","24","1993","3","54","18","1.6","0.6","1","","0","2","","7","1.00","0","2","-2","-3.33","-3.12","0.1","1.0","-0.9","-1.45","-1.50",
"Luca Ceppitelli","itITA","DF","Cagliari","itSerie A","27","1989","27","2,227","82","65.1","24.7","26","","24","1","","8","1.33","26","34","-8","-0.32","+1.19","29.6","36.4","-6.8","-0.28","+0.68",
"Fabio Ceravolo","itITA","FW","Benevento","itSerie A","30","1987","1","57","57","1.7","0.6","1","","0","0","","0","0.00","0","1","-1","-1.58","-0.24","0.4","0.9","-0.6","-0.89","+0.03",
"Alessio Cerci","itITA","FW","Hellas Verona","itSerie A","30","1987","24","1,635","68","47.8","18.2","22","","7","2","","1","0.63","17","34","-17","-0.94","+0.63","19.5","27.3","-7.7","-0.43","+1.06",
"Michele Cerofolini","itITA","GK","Fiorentina","itSerie A","18","1999","0","","","","","0","","0","0","","29","","","","","","","","","","","",
"Boštjan Cesar","siSVN","DF","Chievo","itSerie A","35","1982","10","550","55","16.1","6.1","5","","5","5","","27","1.20","5","11","-6","-0.98","-0.45","6.1","10.5","-4.3","-0.71","-0.18",
"Damir Ceter","coCOL","FW","Cagliari","itSerie A","19","1997","6","199","33","5.8","2.2","1","","1","5","","4","1.00","3","8","-5","-2.26","-1.62","3.1","4.2","-1.1","-0.52","-0.01",
"Nacer Chadli","beBEL","FW,MF","West Brom","engPremier League","27","1989","5","260","52","7.6","2.9","2","","0","3","","6","0.80","3","3","0","0.00","+0.71","2.4","4.9","-2.5","-1.04","-0.79",
"Fouad Chafik","maMAR","DF","Dijon","frLigue 1","30","1986","23","1,613","70","47.2","17.9","19","82","8","4","15","9","1.30","29","38","-9","-0.50","-0.05","21.3","29.3","-8.1","-0.45","+0.25",
"Nathaniel Chalobah","engENG","MF","Watford","engPremier League","22","1994","6","447","75","13.1","5.0","5","","3","1","","0","1.33","7","7","0","0.00","+0.61","6.0","7.2","-1.2","-0.24","-0.07",
"Trevoh Chalobah","engENG","DF,MF","Chelsea","engPremier League","18","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Calum Chambers","engENG","DF","Arsenal","engPremier League","22","1995","12","866","72","25.3","9.6","10","","5","2","","7","1.67","22","14","+8","+0.83","+0.30","15.3","12.5","+2.8","+0.29","-0.33",
"Nereo Champagne","arARG","GK","Leganés","esLa Liga","32","1985","2","180","90","5.3","2.0","2","90","2","0","","36","0.00","2","6","-4","-2.00","-1.64","2.6","3.9","-1.3","-0.66","-0.49",
"Timothy Chandler","usUSA","DF,FW","Eint Frankfurt","deBundesliga","27","1990","24","1,892","79","61.8","21.0","22","","18","2","","2","1.54","27","30","-3","-0.14","-0.37","25.5","27.1","-1.6","-0.08","-0.24",
"Kwon Chang-hoon","krKOR","FW,MF","Dijon","frLigue 1","23","1994","34","2,137","63","62.5","23.7","26","76","12","8","19","1","1.29","36","49","-13","-0.55","-0.20","24.3","42.7","-18.4","-0.77","-0.51",
"Charles","brBRA","FW","Eibar","esLa Liga","33","1984","30","1,582","53","46.3","17.6","18","76","7","12","19","3","1.33","26","19","+7","+0.40","+1.03","23.1","17.7","+5.4","+0.31","+0.74",
"Charly Charrier","frFRA","MF,FW","Amiens","frLigue 1","31","1986","3","105","35","3.1","1.2","1","61","0","2","22","2","0.00","0","3","-3","-2.57","-2.52","1.2","2.0","-0.7","-0.61","-0.03",
"Pape Cheikh Diop","snSEN","MF","Lyon","frLigue 1","19","1997","1","10","10","0.3","0.1","0","","0","1","10","7","3.00","1","0","+1","+9.00","+7.87","0.4","0.1","+0.3","+2.85","+2.24",
"Chema","esESP","DF","Levante","esLa Liga","25","1992","25","2,017","81","59.0","22.4","23","87","21","2","9","6","1.08","25","34","-9","-0.40","-0.08","22.3","38.1","-15.8","-0.70","-0.51",
"Denis Cheryshev","ruRUS","MF,FW","Villarreal","esLa Liga","26","1990","24","926","39","27.1","10.3","9","66","0","15","22","3","1.88","18","11","+7","+0.68","+0.68","19.0","13.2","+5.9","+0.57","+0.79",
"Raman Chibsah","ghGHA","MF","Benevento","itSerie A","24","1993","14","1,048","75","30.6","11.6","12","","7","2","","5","0.07","7","32","-25","-2.15","-1.16","9.2","27.8","-18.6","-1.60","-0.98",
"Leandro Chichizola","arARG","GK","Las Palmas","esLa Liga","27","1990","27","2,430","90","71.1","27.0","27","90","27","0","","11","0.63","18","47","-29","-1.07","+0.84","27.5","48.9","-21.4","-0.79","+0.17",
"Giorgio Chiellini","itITA","DF","Juventus","itSerie A","32","1984","26","2,161","83","63.2","24.0","25","","23","1","","9","2.42","56","15","+41","+1.71","+0.21","37.4","19.3","+18.1","+0.75","+0.05",
"Federico Chiesa","itITA","FW,MF","Fiorentina","itSerie A","19","1997","36","3,012","84","88.1","33.5","35","","24","1","","0","1.50","51","42","+9","+0.27","+0.49","49.6","34.2","+15.4","+0.46","+0.83",
"Ben Chilwell","engENG","DF","Leicester City","engPremier League","20","1996","24","1,853","77","54.2","20.6","20","","16","4","","8","1.33","32","30","+2","+0.10","+0.44","29.2","24.8","+4.4","+0.22","+0.36",
"Vlad Chiricheș","roROU","DF","Napoli","itSerie A","27","1989","7","582","83","17.0","6.5","7","","6","0","","21","2.71","15","7","+8","+1.24","-0.03","11.0","5.5","+5.5","+0.85","-0.25",
"Hamza Choudhury","bdBAN","MF,DF","Leicester City","engPremier League","19","1997","8","378","47","11.1","4.2","4","","2","4","","0","0.88","6","9","-3","-0.71","-0.68","6.8","5.8","+1.0","+0.23","+0.20",
"Andreas Christensen","dkDEN","DF","Chelsea","engPremier League","21","1996","27","2,086","77","61.0","23.2","23","","18","4","","9","1.67","37","23","+14","+0.60","-0.07","34.3","19.3","+15.0","+0.65","+0.28",
"Chuca","esESP","MF","Villarreal","esLa Liga","20","1997","4","88","22","2.6","1.0","1","63","0","3","8","5","1.75","0","2","-2","-2.05","-2.29","0.4","1.2","-0.7","-0.75","-0.77",
"Chuli","esESP","FW,MF","Getafe","esLa Liga","26","1991","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Lee Chung-yong","krKOR","FW,MF","Crystal Palace","engPremier League","29","1988","7","135","19","3.9","1.5","1","","0","6","","18","1.00","2","3","-1","-0.67","-0.42","2.5","0.7","+1.8","+1.17","+1.07",
"Stefano Ciavattini","itITA","DF","Roma","itSerie A","19","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Sébastien Cibois","frFRA","GK","Paris S-G","frLigue 1","19","1998","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Amato Ciciretti","itITA","MF,FW","Benevento","itSerie A","23","1993","12","807","67","23.6","9.0","9","","4","3","","1","0.00","5","14","-9","-1.00","+0.44","7.0","18.3","-11.4","-1.27","-0.45",
"Cifu","esESP","DF","Málaga","esLa Liga","26","1990","2","108","54","3.2","1.2","1","90","1","1","18","8","0.00","0","6","-6","-5.00","-4.16","1.3","4.1","-2.7","-2.29","-1.79",
"Luca Cigarini","itITA","MF","Cagliari","itSerie A","31","1986","26","2,024","78","59.2","22.5","24","","14","2","","2","1.23","24","33","-9","-0.40","+0.82","27.0","36.6","-9.6","-0.43","+0.22",
"Per Ciljan Skjelbred","noNOR","MF","Hertha BSC","deBundesliga","30","1987","28","2,183","78","71.3","24.3","24","","21","4","","6","1.32","30","35","-5","-0.21","-0.41","25.0","33.3","-8.3","-0.34","-0.67",
"Jasper Cillessen","nlNED","GK","Barcelona","esLa Liga","28","1989","1","90","90","2.6","1.0","1","90","1","0","","37","3.00","5","1","+4","+4.00","+2.22","2.8","1.0","+1.8","+1.81","+0.73",
"Thiago Cionek","plPOL","DF","SPAL","itSerie A","31","1986","15","1,350","90","39.5","15.0","15","","15","0","","0","1.33","15","15","0","0.00","+0.87","11.5","20.4","-8.9","-0.59","-0.03",
"Saliou Ciss","snSEN","DF,MF","Angers","frLigue 1","27","1989","3","144","48","4.2","1.6","2","68","1","1","9","9","0.00","0","6","-6","-3.75","-3.64","0.6","2.7","-2.1","-1.31","-1.42",
"Karamoko Cissé","gnGUI","FW,MF","Benevento","itSerie A","28","1988","2","14","7","0.4","0.2","0","","0","2","","0","0.00","0","0","0","0.00","+1.35","0.4","0.1","+0.3","+2.11","+3.04",
"Issa Cissokho","snSEN","DF","Amiens","frLigue 1","32","1985","19","1,630","86","47.7","18.1","18","90","18","1","10","14","1.32","17","19","-2","-0.11","+0.04","14.1","27.3","-13.2","-0.73","-0.28",
"Ciaran Clark","ieIRL","DF","Newcastle Utd","engPremier League","27","1989","20","1,746","87","51.1","19.4","19","","19","1","","14","1.05","21","30","-9","-0.46","-0.52","22.5","30.0","-7.5","-0.39","-0.21",
"Christian Clemens","deGER","MF,FW","Köln","deBundesliga","25","1991","14","646","46","21.1","7.2","6","","1","8","","6","1.07","10","16","-6","-0.84","+0.25","12.0","14.5","-2.5","-0.34","+0.46",
"Yannis Clementia","mqMTQ","GK","Nice","frLigue 1","20","1997","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Tom Cleverley","engENG","MF","Watford","engPremier League","27","1989","23","1,901","83","55.6","21.1","22","","17","1","","0","1.17","30","31","-1","-0.05","+1.08","27.4","27.7","-0.3","-0.01","+0.37",
"Sam Clucas","engENG","MF","Swansea City","engPremier League","26","1990","29","2,044","70","59.8","22.7","23","","16","6","","6","0.93","18","30","-12","-0.53","+0.52","17.4","32.9","-15.4","-0.68","+0.08",
"Nathaniel Clyne","engENG","DF,FW","Liverpool","engPremier League","26","1991","3","174","58","5.1","1.9","2","","1","1","","2","0.67","0","1","-1","-0.52","-1.82","1.7","1.6","+0.2","+0.09","-0.99",
"Marcus Coco","frFRA","FW,MF","Guingamp","frLigue 1","21","1996","29","1,587","55","46.4","17.6","17","78","5","12","22","3","1.07","17","32","-15","-0.85","-1.05","16.3","25.8","-9.5","-0.54","-0.83",
"Massimo Coda","itITA","FW","Benevento","itSerie A","28","1988","24","1,417","59","41.4","15.7","14","","9","10","","14","0.58","14","37","-23","-1.46","-0.20","17.0","29.7","-12.7","-0.81","+0.19",
"Isaac Cofie","ghGHA","MF","Genoa","itSerie A","25","1991","12","591","49","17.3","6.6","6","","4","6","","20","1.42","4","6","-2","-0.30","-0.05","6.6","8.6","-2.0","-0.30","-0.39",
"Renaud Cohade","frFRA","MF","Metz","frLigue 1","32","1984","38","3,298","87","96.4","36.6","38","87","34","0","","0","0.68","31","71","-40","-1.09","+0.38","38.3","67.4","-29.0","-0.79","+0.62",
"Coke","esESP","DF","Levante","esLa Liga","30","1987","17","1,383","81","40.4","15.4","16","84","12","1","33","3","1.65","23","23","0","0.00","+0.62","22.2","25.7","-3.5","-0.22","+0.45",
"Coke","esESP","MF","Schalke 04","deBundesliga","30","1987","1","2","2","0.1","0.0","0","","0","1","","12","3.00","0","0","0","0.00","-0.47","0.0","0.1","-0.1","-3.81","-4.00",
"Emre Çolak","trTUR","MF","La Coruña","esLa Liga","26","1991","26","1,449","56","42.4","16.1","17","69","2","9","31","8","0.92","19","36","-17","-1.06","-0.10","25.7","26.6","-0.9","-0.06","+0.23",
"Joel Coleman","engENG","GK","Huddersfield","engPremier League","21","1995","0","","","","","0","","0","0","","30","","","","","","","","","","","",
"Séamus Coleman","ieIRL","DF","Everton","engPremier League","28","1988","12","1,035","86","30.3","11.5","12","","11","0","","0","1.75","14","12","+2","+0.17","+0.78","13.4","12.4","+1.0","+0.08","+0.57",
"James Collins","wlsWAL","DF","West Ham","engPremier League","33","1983","13","1,050","81","30.7","11.7","12","","11","1","","3","1.46","18","19","-1","-0.09","+0.64","13.3","17.0","-3.7","-0.32","+0.24",
"Andrea Colpani","itITA","FW,MF","Atalanta","itSerie A","18","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Racine Coly","snSEN","DF","Nice","frLigue 1","21","1995","7","617","88","18.0","6.9","7","88","6","0","","5","1.14","6","8","-2","-0.29","-0.39","7.0","7.9","-0.9","-0.13","-0.15",
"Kingsley Coman","frFRA","FW,MF","Bayern Munich","deBundesliga","21","1996","21","1,153","55","37.7","12.8","10","","6","11","","0","2.43","34","8","+26","+2.03","+0.24","28.1","9.6","+18.4","+1.44","+0.22",
"Marvin Compper","deGER","DF","RB Leipzig","deBundesliga","32","1985","2","90","45","2.9","1.0","1","","0","1","","5","0.50","0","2","-2","-2.00","-2.18","0.8","1.2","-0.4","-0.35","-0.52",
"Alois Confais","frFRA","MF,DF","Troyes","frLigue 1","20","1996","15","611","41","17.9","6.8","4","82","2","11","26","15","1.07","7","16","-9","-1.33","-0.75","8.0","11.3","-3.3","-0.49","-0.15",
"Alessandro Confente","itITA","GK","Chievo","itSerie A","19","1998","0","","","","","0","","0","0","","34","","","","","","","","","","","",
"Daniel Congré","frFRA","DF","Montpellier","frLigue 1","32","1985","32","2,635","82","77.0","29.3","29","89","28","3","13","5","1.41","26","26","0","0.00","-0.34","32.0","31.4","+0.6","+0.02","-0.33",
"Andrea Consigli","itITA","GK","Sassuolo","itSerie A","30","1987","37","3,316","90","97.0","36.8","37","","36","0","","1","1.16","29","58","-29","-0.79","+0.08","45.0","47.5","-2.5","-0.07","+0.04",
"Diego Contento","deGER","DF,MF","Bordeaux","frLigue 1","27","1990","3","108","36","3.2","1.2","1","90","1","2","9","7","2.00","3","1","+2","+1.67","+1.59","1.5","2.1","-0.5","-0.45","-0.67",
"Andrea Conti","itITA","DF","Milan","itSerie A","23","1994","2","157","79","4.6","1.7","2","","1","0","","1","3.00","5","1","+4","+2.29","+2.02","2.9","0.9","+2.0","+1.12","+0.78",
"Lewis Cook","engENG","MF","Bournemouth","engPremier League","20","1997","29","2,237","77","65.4","24.9","25","","20","4","","6","1.21","32","42","-10","-0.40","+0.05","28.0","40.1","-12.1","-0.49","+0.15",
"Steve Cook","engENG","DF","Bournemouth","engPremier League","26","1991","34","2,767","81","80.9","30.7","31","","29","3","","3","1.15","37","53","-16","-0.52","-0.52","30.9","50.9","-20.0","-0.65","-0.60",
"Duje Čop","hrCRO","FW,MF","Cagliari","itSerie A","27","1990","2","96","48","2.8","1.1","1","","0","1","","0","0.00","0","3","-3","-2.81","-2.14","1.7","1.0","+0.7","+0.67","+1.22",
"Domenico Coppola","itITA","GK","Torino","itSerie A","18","1999","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Ferdinando Coppola","itITA","GK","Hellas Verona","itSerie A","39","1978","0","","","","","0","","0","0","","38","","","","","","","","","","","",
"Francis Coquelin","frFRA","MF,DF","Arsenal","engPremier League","26","1991","7","169","24","4.9","1.9","1","","0","6","","12","2.14","2","6","-4","-2.13","-2.88","3.3","4.3","-1.0","-0.55","-1.15",
"Francis Coquelin","frFRA","MF,DF","Valencia","esLa Liga","26","1991","9","657","73","19.2","7.3","7","89","6","2","18","1","2.11","12","9","+3","+0.41","-0.37","9.8","12.2","-2.4","-0.32","-0.65",
"Sébastien Corchia","frFRA","DF","Sevilla","esLa Liga","26","1990","12","821","68","24.0","9.1","9","82","4","3","29","6","1.33","16","16","0","0.00","+0.31","14.2","14.0","+0.2","+0.02","-0.15",
"Alex Cordaz","itITA","GK","Crotone","itSerie A","34","1983","38","3,420","90","100.0","38.0","38","","38","0","","0","0.92","40","66","-26","-0.68","","34.6","58.6","-24.0","-0.63","",
"Iñigo Córdoba","esESP","FW","Athletic Club","esLa Liga","20","1997","30","1,459","49","42.7","16.2","18","72","5","12","13","5","1.07","23","26","-3","-0.19","+0.04","23.0","22.3","+0.7","+0.04","+0.11",
"Jhon Córdoba","coCOL","FW","Köln","deBundesliga","24","1993","18","957","53","31.3","10.6","9","","5","9","","1","0.17","8","26","-18","-1.69","-0.97","14.4","21.7","-7.3","-0.69","+0.03",
"Sergio Córdova","veVEN","FW,MF","Augsburg","deBundesliga","19","1997","26","586","23","19.2","6.5","3","","0","23","","2","1.12","10","10","0","0.00","+0.11","8.8","11.0","-2.2","-0.34","-0.54",
"Jérémy Cordoval","gpGLP","DF","Troyes","frLigue 1","27","1990","11","919","84","26.9","10.2","10","90","10","1","19","14","1.00","10","21","-11","-1.08","-0.50","9.2","16.0","-6.8","-0.66","-0.40",
"Benjamin Corgnet","frFRA","MF,FW","Strasbourg","frLigue 1","30","1987","18","1,376","76","40.2","15.3","15","85","8","3","35","0","0.67","14","24","-10","-0.65","-0.08","19.4","17.4","+2.1","+0.13","+0.79",
"Jack Cork","engENG","MF","Burnley","engPremier League","28","1989","38","3,420","90","100.0","38.0","38","","38","0","","0","1.42","36","39","-3","-0.08","","32.3","51.2","-18.9","-0.50","",
"Andreas Cornelius","dkDEN","FW","Atalanta","itSerie A","24","1993","23","934","41","27.3","10.4","8","","2","15","","9","1.57","14","10","+4","+0.39","-0.12","19.5","11.0","+8.6","+0.82","+0.14",
"Maxwel Cornet","ciCIV","FW","Lyon","frLigue 1","20","1996","30","1,272","42","37.2","14.1","13","75","6","17","17","3","2.00","24","19","+5","+0.35","-1.28","19.8","15.9","+3.9","+0.28","-0.53",
"Quentin Cornette","frFRA","FW,MF","Amiens","frLigue 1","23","1994","12","448","37","13.1","5.0","6","59","0","6","16","1","1.58","8","7","+1","+0.20","+0.38","5.1","8.6","-3.5","-0.70","-0.13",
"Ángel Correa","arARG","MF,FW","Atlético Madrid","esLa Liga","22","1995","37","2,253","61","65.9","25.0","27","72","6","10","32","0","2.14","40","9","+31","+1.24","+0.85","35.4","20.8","+14.5","+0.58","+0.59",
"Joaquín Correa","arARG","FW","Sevilla","esLa Liga","22","1994","21","1,193","57","34.9","13.3","15","71","3","6","22","9","1.90","17","12","+5","+0.38","+0.94","24.0","15.0","+9.0","+0.68","+0.83",
"Andrea Cossu","itITA","MF,FW","Cagliari","itSerie A","37","1980","11","243","22","7.1","2.7","2","","0","9","","20","0.55","2","7","-5","-1.85","-1.20","2.6","5.6","-2.9","-1.09","-0.62",
"Andrea Costa","itITA","DF","Benevento","itSerie A","31","1986","16","1,375","86","40.2","15.3","16","","13","0","","5","0.44","11","34","-23","-1.51","-0.27","15.5","30.7","-15.2","-1.00","-0.13",
"Danny da Costa","deGER","DF,FW","Eint Frankfurt","deBundesliga","24","1993","17","1,202","71","39.3","13.4","13","","12","4","","3","1.06","19","23","-4","-0.30","-0.49","18.7","16.4","+2.3","+0.18","+0.27",
"Diego Costa","esESP","FW","Atlético Madrid","esLa Liga","28","1988","15","1,041","69","30.4","11.6","13","76","4","2","30","0","2.20","22","5","+17","+1.47","+0.75","14.3","8.2","+6.2","+0.53","+0.22",
"Douglas Costa","brBRA","FW,MF","Juventus","itSerie A","26","1990","31","1,795","58","52.5","19.9","18","","8","13","","6","2.45","49","8","+41","+2.06","+0.89","30.8","10.7","+20.1","+1.01","+0.58",
"Filippo Costa","itITA","DF","SPAL","itSerie A","22","1995","23","1,473","64","43.1","16.4","14","","8","9","","5","0.91","15","21","-6","-0.37","+0.28","11.9","25.2","-13.4","-0.82","-0.42",
"Jaume Costa","esESP","DF","Villarreal","esLa Liga","29","1988","30","2,536","85","74.2","28.2","29","86","24","1","45","3","1.67","43","34","+9","+0.32","+0.52","38.0","39.0","-0.9","-0.03","-0.11",
"Angelo da Costa Júnior","brBRA","GK","Bologna","itSerie A","33","1983","4","360","90","10.5","4.0","4","","4","0","","24","0.75","3","5","-2","-0.50","-0.21","3.7","4.7","-0.9","-0.23","+0.18",
"Nuno da Costa","cvCPV","FW,MF","Strasbourg","frLigue 1","26","1991","26","1,727","66","50.5","19.2","22","76","4","4","13","2","1.15","23","31","-8","-0.42","+0.38","21.2","28.4","-7.2","-0.38","-0.08",
"David Costas","esESP","DF","Barcelona","esLa Liga","22","1995","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Benoît Costil","frFRA","GK","Bordeaux","frLigue 1","30","1987","36","3,240","90","94.7","36.0","36","90","36","0","","1","1.53","53","45","+8","+0.22","+1.72","49.8","40.8","+9.0","+0.25","+1.04",
"Kalifa Coulibaly","mlMLI","FW","Nantes","frLigue 1","25","1991","8","341","43","10.0","3.8","3","67","0","5","28","3","2.00","4","2","+2","+0.53","+0.73","3.3","2.9","+0.4","+0.11","+0.01",
