Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Julian Niehues","deGER","MF","Heidenheim","deBundesliga","24-227","2001","8","434","54","40.2","4.8","5","69","1","3","30","4","1.00","7","9","-2","-0.41","+1.68","4.8","6.7","-1.9","-0.40","+0.61",
"Odilon Kossounou","ciCIV","DF","Atalanta","itSerie A","24-330","2001","8","537","67","49.7","6.0","6","82","4","2","24","2","1.13","10","5","+5","+0.84","+1.67","7.1","5.8","+1.3","+0.21","-0.20",
"Przemysław Frankowski","plPOL","DF","Rennes","frLigue 1","30-232","1995","10","673","67","53.4","7.5","8","78","3","2","23","1","2.10","15","6","+9","+1.20","+1.66","12.9","10.2","+2.7","+0.36","+0.80",
"Sean Longstaff","engENG","MF","Leeds United","engPremier League","28-031","1997","12","878","73","75.0","9.8","10","84","7","2","17","0","0.92","10","15","-5","-0.51","+1.65","11.5","11.2","+0.3","+0.03","+1.00",
"Marshall Munetsi","zwZIM","MF,FW","Wolves","engPremier League","29-161","1996","12","869","72","80.5","9.7","9","86","6","3","30","0","0.17","6","19","-13","-1.35","+1.64","9.0","12.8","-3.9","-0.40","+0.43",
"Rafik Belghali","dzALG","DF,FW","Hellas Verona","itSerie A","23-176","2002","13","926","71","79.1","10.3","10","86","7","3","23","0","0.46","8","14","-6","-0.58","+1.63","11.6","11.3","+0.2","+0.02","+0.32",
"Christopher Trimmel","atAUT","DF","Union Berlin","deBundesliga","38-279","1987","11","782","71","72.4","8.7","10","75","3","1","30","0","1.27","12","11","+1","+0.12","+1.63","10.4","13.4","-3.0","-0.35","+0.34",
"Hugo Bueno","esESP","DF,MF","Wolves","engPremier League","23-073","2002","12","797","66","73.8","8.9","8","86","5","4","28","0","0.17","5","16","-11","-1.24","+1.62","7.6","12.1","-4.5","-0.51","-0.09",
"Mert Kömür","deGER","FW,MF","Augsburg","deBundesliga","20-136","2005","11","738","67","68.3","8.2","9","77","5","2","21","0","0.91","12","16","-4","-0.49","+1.62","9.6","16.6","-7.0","-0.86","-0.30",
"Juan Miranda","esESP","DF","Bologna","itSerie A","25-315","2000","10","727","73","67.3","8.1","8","86","7","2","19","1","2.30","19","6","+13","+1.61","+1.61","14.2","8.7","+5.5","+0.69","+0.88",
"Vitor Reis","brBRA","DF","Girona","esLa Liga","19-322","2006","12","978","82","83.6","10.9","11","86","10","1","33","0","0.83","10","18","-8","-0.74","+1.61","13.1","16.5","-3.4","-0.32","+2.30",
"Alex Scott","engENG","MF","Bournemouth","engPremier League","22-101","2003","13","818","63","69.9","9.1","12","66","1","1","31","0","1.46","16","13","+3","+0.33","+1.61","12.0","10.8","+1.1","+0.13","-0.03",
"Serge Gnabry","deGER","MF,FW","Bayern Munich","deBundesliga","30-139","1995","10","531","53","49.2","5.9","7","63","0","3","29","0","2.80","26","4","+22","+3.73","+1.60","17.0","3.3","+13.6","+2.31","+0.67",
"Pau Torres","esESP","DF","Aston Villa","engPremier League","28-318","1997","9","689","77","63.8","7.7","7","88","6","2","38","3","2.00","14","7","+7","+0.91","+1.60","7.8","9.6","-1.9","-0.24","+0.59",
"Leander Dendoncker","beBEL","MF","Oviedo","esLa Liga","30-229","1995","13","1,115","86","88.5","12.4","13","86","7","0","","0","0.69","6","17","-11","-0.89","+1.59","9.1","21.9","-12.9","-1.04","-0.28",
"Matias Moreno","arARG","DF","Levante","esLa Liga","22-067","2003","10","782","78","62.1","8.7","9","86","7","1","6","3","0.90","12","13","-1","-0.12","+1.58","11.7","13.2","-1.5","-0.18","+0.71",
"Cameron Puertas","chSUI","MF,FW","Werder Bremen","deBundesliga","27-104","1998","10","586","59","54.3","6.5","7","76","1","3","19","0","1.50","9","7","+2","+0.31","+1.58","8.0","10.7","-2.7","-0.42","+0.21",
"Rasmus Kristensen","dkDEN","DF","Eint Frankfurt","deBundesliga","28-142","1997","8","535","67","54.0","5.9","7","75","4","1","7","0","2.13","12","5","+7","+1.18","+1.57","8.9","4.5","+4.4","+0.74","+0.68",
"Hugo Duro","esESP","FW","Valencia","esLa Liga","26-020","1999","13","650","50","55.6","7.2","6","76","2","7","28","0","1.00","11","11","0","0.00","+1.56","7.4","10.7","-3.3","-0.45","-0.12",
"Giovane","brBRA","FW","Hellas Verona","itSerie A","22-006","2003","13","1,054","81","90.1","11.7","13","81","6","0","","0","0.46","8","17","-9","-0.77","+1.56","14.3","14.1","+0.2","+0.02","+0.58",
"Loum Tchaouna","frFRA","MF,FW","Burnley","engPremier League","22-083","2003","12","589","49","50.3","6.5","7","68","0","5","23","1","0.58","6","7","-1","-0.15","+1.55","3.6","10.7","-7.2","-1.09","+0.67",
"William Saliba","frFRA","DF","Arsenal","engPremier League","24-251","2001","11","814","74","75.4","9.0","10","77","8","1","45","0","2.36","21","4","+17","+1.88","+1.54","16.7","4.5","+12.2","+1.35","+0.52",
"César Azpilicueta","esESP","DF","Sevilla","esLa Liga","36-094","1989","7","497","71","42.5","5.5","7","71","5","0","","0","1.43","10","6","+4","+0.72","+1.53","5.3","8.7","-3.4","-0.61","+0.17",
"Dango Ouattara","bfBFA","FW","Brentford","engPremier League","23-292","2002","12","795","66","67.9","8.8","9","81","2","3","22","0","1.58","15","10","+5","+0.57","+1.53","15.7","8.8","+6.8","+0.77","+1.03",
"Abde Ezzalzouli","maMAR","FW","Betis","esLa Liga","23-348","2001","9","600","67","51.3","6.7","7","77","3","2","32","0","1.78","14","6","+8","+1.20","+1.52","10.4","6.9","+3.5","+0.53","+0.28",
"Phil Foden","engENG","MF","Manchester City","engPremier League","25-186","2000","11","888","81","75.9","9.9","10","87","7","1","16","0","2.00","22","7","+15","+1.52","+1.52","18.5","10.4","+8.1","+0.83","+0.15",
"Said El Mala","deGER","FW,MF","Köln","deBundesliga","19-096","2006","12","506","42","46.9","5.6","4","69","1","8","29","0","1.25","11","6","+5","+0.89","+1.52","9.0","8.1","+0.9","+0.15","+0.63",
"Valentín Barco","arARG","MF,DF","Strasbourg","frLigue 1","21-130","2004","13","1,062","82","90.8","11.8","12","84","8","1","50","0","1.69","24","16","+8","+0.68","+1.51","21.8","15.6","+6.2","+0.53","+0.17",
"Jon Gorrotxategi","esESP","MF","Real Sociedad","esLa Liga","23-301","2002","12","966","81","82.6","10.7","11","85","8","1","35","0","1.25","16","14","+2","+0.19","+1.51","16.2","12.2","+4.0","+0.37","+1.58",
"Jonas Hofmann","deGER","MF,DF","Leverkusen","deBundesliga","33-139","1992","9","452","50","41.9","5.0","5","77","2","4","17","0","2.11","14","5","+9","+1.79","+1.51","9.6","5.4","+4.2","+0.83","+0.52",
"Mohamed Amine Sbai","frFRA","FW","Angers","frLigue 1","25-025","2000","6","395","66","33.8","4.4","5","73","0","1","32","0","1.83","5","2","+3","+0.68","+1.50","3.2","7.5","-4.3","-0.99","-0.14",
"Marius Bülter","deGER","FW,MF","Köln","deBundesliga","32-246","1993","10","590","59","54.6","6.6","7","75","4","3","22","0","1.20","15","10","+5","+0.76","+1.50","12.4","11.0","+1.3","+0.20","+0.85",
"Michael Zetterer","deGER","GK","Eint Frankfurt","deBundesliga","30-141","1995","7","630","90","63.6","7.0","7","90","7","0","","4","2.29","16","9","+7","+1.00","+1.50","11.7","6.5","+5.1","+0.73","+0.82",
"Raphinha","brBRA","FW,MF","Barcelona","esLa Liga","28-351","1996","8","450","56","35.7","5.0","6","66","1","2","28","0","2.75","17","4","+13","+2.60","+1.49","12.9","4.9","+8.0","+1.60","+1.15",
"Daniel Elfadli","lyLBY","DF","Hamburger SV","deBundesliga","28-238","1997","9","746","83","75.4","8.3","8","88","6","1","45","0","0.89","8","11","-3","-0.36","+1.48","11.3","13.2","-1.9","-0.22","+0.59",
"Keven Schlotterbeck","deGER","DF","Augsburg","deBundesliga","28-216","1997","7","575","82","53.2","6.4","6","88","5","1","45","3","0.86","10","12","-2","-0.31","+1.47","7.7","13.0","-5.3","-0.83","-0.15",
"Abdelhamid Ait Boudlal","maMAR","DF","Rennes","frLigue 1","19-228","2006","7","468","67","37.1","5.2","6","73","4","1","33","1","2.29","12","5","+7","+1.35","+1.46","10.2","6.8","+3.4","+0.66","+1.06",
"Álex Berenguer","esESP","FW,MF","Athletic Club","esLa Liga","30-149","1995","12","904","75","71.7","10.0","11","78","3","1","45","0","1.42","11","9","+2","+0.20","+1.46","14.6","7.5","+7.1","+0.70","+1.09",
"Lamine Camara","snSEN","MF","Monaco","frLigue 1","21-333","2004","7","443","63","35.2","4.9","5","82","3","2","17","0","2.14","12","7","+5","+1.02","+1.46","8.3","9.6","-1.3","-0.26","-0.85",
"Murillo","brBRA","DF","Nott'ham Forest","engPremier League","23-149","2002","9","739","82","68.4","8.2","9","82","7","0","","1","1.22","12","13","-1","-0.12","+1.46","11.6","11.7","0.0","-0.01","+0.88",
"Luca Netz","deGER","DF","Gladbach","deBundesliga","22-199","2003","8","419","52","38.8","4.7","4","85","2","4","20","4","0.75","7","4","+3","+0.64","+1.46","6.5","7.1","-0.7","-0.14","-0.08",
"Mouctar Diakhaby","gnGUI","DF","Valencia","esLa Liga","28-346","1996","7","453","65","38.7","5.0","6","72","4","1","24","1","1.00","8","7","+1","+0.20","+1.45","5.3","7.1","-1.9","-0.37","+0.05",
"Fermin López","esESP","MF,FW","Barcelona","esLa Liga","22-203","2003","9","548","61","43.5","6.1","6","74","3","3","35","1","2.44","21","6","+15","+2.46","+1.45","13.8","6.9","+6.9","+1.14","+0.49",
"Matteo Cancellieri","itITA","FW","Lazio","itSerie A","23-291","2002","6","410","68","35.0","4.6","6","68","3","0","","1","1.33","10","4","+6","+1.32","+1.44","6.8","5.5","+1.4","+0.30","+0.87",
"Elvis Rexhbeçaj","xkKVX","MF,DF","Augsburg","deBundesliga","28-029","1997","11","567","52","52.5","6.3","5","80","3","6","28","0","0.82","10","12","-2","-0.32","+1.44","7.0","11.3","-4.3","-0.68","+0.18",
"Kiké","esESP","FW","Espanyol","esLa Liga","36-005","1989","12","520","43","44.4","5.8","5","72","1","7","23","1","1.50","9","4","+5","+0.87","+1.42","11.4","5.7","+5.7","+0.98","+1.05",
"Unai López","esESP","MF","Rayo Vallecano","esLa Liga","30-031","1995","12","742","62","63.4","8.2","10","72","2","2","13","0","1.33","8","5","+3","+0.36","+1.42","12.2","8.0","+4.2","+0.51","+1.13",
"Jon Martin","esESP","DF","Real Sociedad","esLa Liga","19-221","2006","5","450","90","38.5","5.0","5","90","5","0","","5","2.20","11","7","+4","+0.80","+1.42","7.3","5.1","+2.2","+0.44","+0.56",
"Daniel Vivian","esESP","DF","Athletic Club","esLa Liga","26-138","1999","13","1,140","88","90.5","12.7","13","88","12","0","","0","1.46","13","14","-1","-0.08","+1.42","17.4","10.9","+6.5","+0.51","+1.21",
"Valentino Livramento","engENG","DF","Newcastle Utd","engPremier League","23-018","2002","8","706","88","60.3","7.8","8","88","7","0","","0","1.50","10","5","+5","+0.64","+1.41","9.2","7.6","+1.7","+0.21","+0.08",
"Otavio Ataide","brBRA","DF","Paris FC","frLigue 1","23-223","2002","11","938","85","74.4","10.4","10","89","9","1","45","0","1.36","16","16","0","0.00","+1.40","14.9","14.5","+0.4","+0.04","+0.78",
"Yannik Engelhardt","deGER","MF","Gladbach","deBundesliga","24-296","2001","10","801","80","74.2","8.9","9","86","7","1","31","0","1.20","16","15","+1","+0.11","+1.40","12.9","15.7","-2.8","-0.31","-0.85",
"Scott McTominay","sctSCO","MF","Napoli","itSerie A","28-357","1996","11","901","82","83.4","10.0","10","87","7","1","30","0","2.27","19","10","+9","+0.90","+1.40","13.8","10.4","+3.5","+0.35","+0.48",
"Maximilian Beier","deGER","MF,FW","Dortmund","deBundesliga","23-044","2002","10","646","65","59.8","7.2","8","76","0","2","20","1","2.10","15","5","+10","+1.39","+1.39","12.8","6.6","+6.2","+0.87","+0.65",
"Pervis Estupiñán","ecECU","DF","Milan","itSerie A","27-313","1998","6","440","73","37.6","4.9","6","73","3","0","","3","2.17","11","3","+8","+1.64","+1.39","6.7","4.2","+2.5","+0.52","+0.16",
"Jordan Henderson","engENG","MF","Brentford","engPremier League","35-166","1990","13","1,010","78","86.3","11.2","12","82","5","1","22","0","1.46","18","15","+3","+0.27","+1.39","19.7","11.9","+7.8","+0.69","+1.81",
"Gideon Mensah","ghGHA","DF","Auxerre","frLigue 1","27-135","1998","13","1,035","80","82.1","11.5","12","85","6","1","14","0","0.69","8","15","-7","-0.61","+1.39","12.9","15.0","-2.1","-0.19","+1.38",
"Alphonse Areola","frFRA","GK","West Ham","engPremier League","32-276","1993","8","720","90","66.7","8.0","8","90","8","0","","4","1.00","11","14","-3","-0.37","+1.38","8.6","14.8","-6.2","-0.77","-0.49",
"Johan Mojica","coCOL","DF","Mallorca","esLa Liga","33-101","1992","14","1,040","74","82.5","11.6","11","90","9","3","18","0","0.93","14","17","-3","-0.26","+1.38","11.8","18.8","-7.0","-0.60","+0.79",
"Iván Romero","esESP","FW","Levante","esLa Liga","24-234","2001","11","810","74","64.3","9.0","10","77","1","1","45","2","0.73","12","14","-2","-0.22","+1.38","12.9","12.7","+0.2","+0.03","+1.32",
"Tim Lemperle","deGER","FW","Hoffenheim","deBundesliga","23-298","2002","11","756","69","70.0","8.4","9","78","1","2","26","0","2.09","21","12","+9","+1.07","+1.35","15.5","12.3","+3.2","+0.39","+0.92",
"Pape Matar Sarr","snSEN","MF","Tottenham","engPremier League","23-077","2002","12","612","51","52.3","6.8","6","88","5","6","15","1","1.42","12","5","+7","+1.03","+1.35","6.8","10.6","-3.8","-0.56","-0.28",
"Leonardo Spinazzola","itITA","DF,MF","Napoli","itSerie A","32-250","1993","9","535","59","49.5","5.9","6","77","2","3","24","0","2.44","12","4","+8","+1.35","+1.35","9.5","8.8","+0.7","+0.12","-0.29",
"Nikola Krstović","meMNE","FW","Atalanta","itSerie A","25-239","2000","10","490","49","45.4","5.4","5","74","1","5","24","2","1.20","9","5","+4","+0.73","+1.34","7.0","5.0","+2.0","+0.36","+0.10",
"Albert Guðmundsson","isISL","MF,FW","Fiorentina","itSerie A","28-168","1997","10","594","59","55.0","6.6","7","71","1","3","32","1","0.60","6","7","-1","-0.15","+1.33","9.2","9.4","-0.2","-0.03","+0.42",
"Andreas Hanche-Olsen","noNOR","DF","Mainz 05","deBundesliga","28-317","1997","10","653","65","66.0","7.3","6","80","3","4","43","0","0.60","9","11","-2","-0.28","+1.33","10.9","9.8","+1.1","+0.16","+1.16",
"Senne Lammens","beBEL","GK","Manchester Utd","engPremier League","23-146","2002","6","540","90","50.0","6.0","6","90","6","0","","3","1.83","12","8","+4","+0.67","+1.33","8.1","7.4","+0.8","+0.13","-0.30",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","28-100","1997","12","883","74","81.8","9.8","11","78","3","1","27","0","2.00","23","10","+13","+1.33","+1.33","19.2","7.9","+11.3","+1.15","+0.54",
"Takumi Minamino","jpJPN","MF,FW","Monaco","frLigue 1","30-318","1995","13","783","60","62.1","8.7","9","77","1","4","22","1","1.77","17","12","+5","+0.57","+1.33","17.1","12.0","+5.1","+0.59","+0.78",
"Zian Flemming","nlNED","FW,MF","Burnley","engPremier League","27-121","1998","10","508","51","43.4","5.6","6","79","2","4","9","3","1.00","8","9","-1","-0.18","+1.32","4.8","11.5","-6.7","-1.18","+0.44",
"Mason Greenwood","engENG","FW,MF","Marseille","frLigue 1","24-060","2001","13","1,042","80","82.7","11.6","12","84","8","1","33","1","2.00","31","11","+20","+1.73","+1.31","22.7","11.0","+11.7","+1.01","+0.44",
"Torbjørn Heggem","noNOR","DF","Bologna","itSerie A","26-322","1999","10","894","89","82.8","9.9","10","89","9","0","","2","2.30","20","7","+13","+1.31","+1.31","14.9","9.9","+5.0","+0.50","+0.60",
"Mio Backhaus","deGER","GK","Werder Bremen","deBundesliga","21-228","2004","10","900","90","83.3","10.0","10","90","10","0","","0","1.30","15","17","-2","-0.20","+1.30","13.2","17.4","-4.3","-0.43","+0.52",
"Nadiem Amiri","deGER","MF","Mainz 05","deBundesliga","29-034","1996","11","944","86","95.4","10.5","11","86","8","0","","0","0.55","11","18","-7","-0.67","+1.29","13.3","16.0","-2.7","-0.25","-0.34",
"Joachim Andersen","dkDEN","DF","Fulham","engPremier League","29-183","1996","12","1,031","86","88.1","11.5","12","86","11","0","","0","1.42","14","14","0","0.00","+1.29","11.8","12.1","-0.3","-0.02","+1.23",
"Bradley Locko","frFRA","DF","Brest","frLigue 1","23-208","2002","12","927","77","79.2","10.3","11","83","7","1","17","0","0.83","14","16","-2","-0.19","+1.29","16.5","14.7","+1.8","+0.18","+0.61",
"Gift Orban","ngNGA","FW","Hellas Verona","itSerie A","23-136","2002","11","826","75","70.6","9.2","10","80","3","1","25","0","0.45","5","10","-5","-0.54","+1.29","12.2","8.2","+4.0","+0.44","+1.64",
"Roberto Piccoli","itITA","FW,MF","Fiorentina","itSerie A","24-307","2001","10","453","45","41.9","5.0","4","74","0","6","27","1","0.50","6","6","0","0.00","+1.29","8.4","6.8","+1.6","+0.31","+0.91",
"Óscar Valentín","esESP","MF","Rayo Vallecano","esLa Liga","31-102","1994","11","661","60","56.5","7.3","7","84","3","4","18","2","1.45","6","3","+3","+0.41","+1.29","9.7","6.6","+3.1","+0.43","+0.76",
"Terry Yegbe","ghGHA","DF","Metz","frLigue 1","24-309","2001","12","1,021","85","81.0","11.3","11","89","10","1","45","0","0.92","14","25","-11","-0.97","+1.29","15.6","22.8","-7.2","-0.63","+0.93",
"Kevin Carlos","esESP","FW","Nice","frLigue 1","24-234","2001","7","471","67","40.3","5.2","6","74","2","1","28","5","1.71","9","7","+2","+0.38","+1.28","5.7","7.3","-1.6","-0.30","+0.74",
"Joris Chotard","frFRA","MF","Brest","frLigue 1","24-067","2001","12","995","83","85.0","11.1","11","89","9","1","19","0","1.00","14","17","-3","-0.27","+1.27","18.4","16.9","+1.5","+0.14","+0.58",
"Gerard Martín","esESP","DF","Barcelona","esLa Liga","23-333","2002","12","580","48","46.0","6.4","7","76","2","5","10","0","2.33","20","5","+15","+2.33","+1.27","13.4","7.0","+6.4","+0.99","+0.24",
"Samir El Mourabet","maMAR","MF","Strasbourg","frLigue 1","20-055","2005","13","656","50","56.1","7.3","8","69","1","5","22","0","1.69","16","8","+8","+1.10","+1.27","14.6","10.1","+4.6","+0.63","+0.27",
"Raúl Jiménez","mxMEX","FW","Fulham","engPremier League","34-209","1991","12","632","53","54.0","7.0","8","70","4","4","17","0","1.42","9","6","+3","+0.43","+1.26","7.3","7.3","0.0","-0.01","+0.36",
"Denzel Dumfries","nlNED","DF","Inter","itSerie A","29-226","1996","11","719","65","66.6","8.0","9","74","3","2","28","0","2.18","19","7","+12","+1.50","+1.25","14.0","5.9","+8.2","+1.02","-0.11",
"Ansgar Knauff","deGER","FW,MF","Eint Frankfurt","deBundesliga","23-324","2002","11","509","46","51.4","5.7","5","75","1","6","22","0","1.82","16","10","+6","+1.06","+1.25","9.9","5.4","+4.4","+0.78","+0.72",
"Ezri Konsa","engENG","DF","Aston Villa","engPremier League","28-038","1997","11","965","88","89.4","10.7","11","88","10","0","","0","1.91","15","10","+5","+0.47","+1.25","9.5","14.7","-5.2","-0.48","-0.25",
"Álvaro Carreras","esESP","DF","Real Madrid","esLa Liga","22-252","2003","13","1,158","89","99.0","12.9","13","89","11","0","","0","2.46","28","12","+16","+1.24","+1.24","29.5","14.4","+15.1","+1.18","-7.95",
"Pep Chavarría","esESP","DF","Rayo Vallecano","esLa Liga","27-234","1998","13","1,102","85","94.2","12.2","12","89","11","1","31","0","1.23","12","13","-1","-0.08","+1.24","18.2","16.5","+1.7","+0.14","+0.74",
"Maxime Colin","frFRA","DF","Metz","frLigue 1","34-015","1991","8","617","77","49.0","6.9","6","90","6","2","39","6","1.13","10","14","-4","-0.58","+1.24","10.4","13.0","-2.6","-0.38","+0.85",
"Rúben Dias","ptPOR","DF","Manchester City","engPremier League","28-200","1997","13","1,086","84","92.8","12.1","12","90","12","1","6","0","1.92","26","11","+15","+1.24","+1.24","22.7","13.0","+9.7","+0.80","+0.18",
"Alessandro Bastoni","itITA","DF","Inter","itSerie A","26-231","1999","11","953","87","88.2","10.6","11","87","8","0","","1","1.91","24","11","+13","+1.23","+1.23","19.6","8.3","+11.3","+1.07","+0.11",
"Jonathan Gradit","frFRA","DF","Lens","frLigue 1","33-006","1992","10","807","81","69.0","9.0","10","81","8","0","","0","2.20","19","8","+11","+1.23","+1.23","19.8","13.8","+6.0","+0.67","+0.87",
"Ardian Ismajli","alALB","DF","Torino","itSerie A","29-061","1996","8","505","63","46.8","5.6","5","87","3","3","24","0","1.50","6","7","-1","-0.18","+1.23","5.3","8.0","-2.7","-0.49","-0.13",
"David Affengruber","atAUT","DF","Elche","esLa Liga","24-256","2001","13","1,113","86","88.3","12.4","12","89","11","1","45","0","1.15","14","14","0","0.00","+1.22","13.8","18.3","-4.5","-0.36","-0.38",
"El Hadji Malick Diouf","snSEN","DF,MF","West Ham","engPremier League","20-337","2004","12","1,035","86","95.8","11.5","11","90","11","1","45","0","0.92","15","24","-9","-0.78","+1.22","12.9","19.0","-6.1","-0.53","+1.86",
