Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Cameron Archer","engENG","FW","Southampton","engPremier League","23","2001","16.0","2","28","10","35.7","1.75","0.62","0.07","0.20","12.8","0","0","1","5.7","4.9","0.18","-3.7","-2.9",
"Carlens Arcus","htHAI","DF","Angers","frLigue 1","28","1996","22.7","0","3","0","0.0","0.13","0.00","0.00","","29.1","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Alphonse Areola","frFRA","GK","West Ham","engPremier League","31","1993","25.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Adu Ares","esESP","FW","Athletic Club","esLa Liga","22","2001","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jesús Areso","esESP","DF","Osasuna","esLa Liga","25","1999","34.2","0","8","0","0.0","0.23","0.00","0.00","","21.4","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"David Argüelles","esESP","MF","Getafe","esLa Liga","22","2002","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Joe Aribo","ngNGA","MF,DF","Southampton","engPremier League","28","1996","22.4","3","17","7","41.2","0.76","0.31","0.18","0.43","14.0","0","0","0","2.7","2.7","0.16","+0.3","+0.3",
"Adam Armstrong","engENG","FW,MF","Southampton","engPremier League","27","1997","13.9","2","25","7","28.0","1.80","0.50","0.08","0.29","16.6","0","0","1","3.3","2.3","0.09","-1.3","-0.3",
"Harrison Armstrong","engENG","MF","Everton","engPremier League","17","2007","0.5","0","1","0","0.0","1.87","0.00","0.00","","5.8","0","0","0","0.4","0.4","0.37","-0.4","-0.4",
"José Arnaiz","esESP","FW,MF","Osasuna","esLa Liga","29","1995","1.5","0","6","3","50.0","4.06","2.03","0.00","0.00","23.1","2","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Hákon Arnar Haraldsson","isISL","MF,FW","Lille","frLigue 1","21","2003","19.5","5","35","13","37.1","1.79","0.67","0.14","0.38","17.1","2","0","0","3.8","3.8","0.11","+1.2","+1.2",
"Marko Arnautović","atAUT","FW","Inter","itSerie A","35","1989","6.1","4","14","6","42.9","2.30","0.98","0.29","0.67","8.7","0","0","0","3.3","3.3","0.23","+0.7","+0.7",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","30","1994","26.2","3","27","12","44.4","1.03","0.46","0.11","0.25","28.9","9","0","0","0.9","0.9","0.03","+2.1","+2.1",
"Jann-Fiete Arp","deGER","FW,MF","Holstein Kiel","deBundesliga","24","2000","7.9","2","20","9","45.0","2.52","1.14","0.05","0.11","21.3","3","1","2","3.8","2.2","0.11","-1.8","-1.2",
"Sergio Arribas","esESP","DF","Betis","esLa Liga","21","2003","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kepa Arrizabalaga","esESP","GK","Bournemouth","engPremier League","29","1994","31.0","0","1","0","0.0","0.03","0.00","0.00","","9.7","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Arthur","brBRA","DF","Leverkusen","deBundesliga","21","2003","8.4","0","1","0","0.0","0.12","0.00","0.00","","15.8","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Takuma Asano","jpJPN","FW,MF","Mallorca","esLa Liga","29","1994","11.7","2","28","8","28.6","2.39","0.68","0.07","0.25","13.6","0","0","0","2.7","2.7","0.10","-0.7","-0.7",
"Raúl Asencio","esESP","DF","Real Madrid","esLa Liga","21","2003","18.6","0","3","1","33.3","0.16","0.05","0.00","0.00","21.4","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Marco Asensio","esESP","MF","Aston Villa","engPremier League","28","1996","8.3","3","22","9","40.9","2.66","1.09","0.14","0.33","19.6","1","0","2","4.4","2.9","0.13","-1.4","+0.1",
"Marco Asensio","esESP","FW,MF","Paris S-G","frLigue 1","28","1996","6.9","2","26","14","53.8","3.79","2.04","0.08","0.14","14.5","2","0","0","5.6","5.6","0.22","-3.6","-3.6",
"Kristjan Asllani","alALB","MF","Inter","itSerie A","22","2002","11.0","2","14","3","21.4","1.28","0.27","0.00","0.00","25.0","2","2","2","2.5","0.9","0.06","-0.5","-0.9",
"Iago Aspas","esESP","FW,MF","Celta Vigo","esLa Liga","36","1987","19.4","10","46","18","39.1","2.37","0.93","0.11","0.28","21.3","3","5","6","8.7","4.0","0.09","+1.3","+1.0",
"Yaser Asprilla","coCOL","FW,MF","Girona","esLa Liga","20","2003","15.6","3","38","11","28.9","2.43","0.70","0.08","0.27","22.9","2","0","0","2.1","2.1","0.05","+0.9","+0.9",
"Lorenz Assignon","tgTOG","DF,MF","Rennes","frLigue 1","24","2000","26.2","3","22","5","22.7","0.84","0.19","0.14","0.60","17.5","0","0","0","2.2","2.2","0.10","+0.8","+0.8",
"Dehmaine Assoumani","frFRA","MF,FW","Nantes","frLigue 1","19","2005","1.1","0","3","2","66.7","2.76","1.84","0.00","0.00","26.1","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Valentin Atangana Edoa","frFRA","MF","Reims","frLigue 1","18","2005","31.7","1","33","6","18.2","1.04","0.19","0.03","0.17","18.4","0","0","0","2.5","2.5","0.08","-1.5","-1.5",
"Arthur Atta","frFRA","MF,FW","Udinese","itSerie A","21","2003","13.9","0","26","7","26.9","1.87","0.50","0.00","0.00","20.6","0","0","0","1.3","1.3","0.05","-1.3","-1.3",
"Noah Atubolu","deGER","GK","Freiburg","deBundesliga","22","2002","25.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Emil Audero","idIDN","GK","Como","itSerie A","27","1997","8.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Tommaso Augello","itITA","DF","Cagliari","itSerie A","29","1994","30.1","0","8","0","0.0","0.27","0.00","0.00","","22.8","0","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Carlos Augusto","brBRA","DF","Inter","itSerie A","25","1999","18.8","3","24","6","25.0","1.28","0.32","0.13","0.50","11.1","0","0","0","2.8","2.8","0.12","+0.2","+0.2",
"Yann Aurel Bisseck","deGER","DF","Inter","itSerie A","23","2000","18.3","3","21","5","23.8","1.15","0.27","0.14","0.60","11.2","0","0","0","2.6","2.6","0.12","+0.4","+0.4",
"Brandon Austin","engENG","GK","Tottenham","engPremier League","25","1999","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ezequiel Ávila","arARG","FW","Betis","esLa Liga","30","1994","7.5","2","20","10","50.0","2.66","1.33","0.10","0.20","17.9","0","0","0","1.5","1.5","0.08","+0.5","+0.5",
"Taiwo Awoniyi","ngNGA","FW","Nott'ham Forest","engPremier League","26","1997","4.6","1","10","4","40.0","2.16","0.87","0.10","0.25","12.6","0","0","0","2.1","2.1","0.21","-1.1","-1.1",
"Yasin Ayari","seSWE","MF","Brighton","engPremier League","20","2003","21.8","2","28","8","28.6","1.28","0.37","0.07","0.25","18.7","2","0","0","2.4","2.4","0.09","-0.4","-0.4",
"Florian Ayé","frFRA","FW","Auxerre","frLigue 1","27","1997","6.4","2","12","3","25.0","1.88","0.47","0.17","0.67","13.1","0","0","0","1.9","1.9","0.16","+0.1","+0.1",
"André Ayew","ghGHA","FW","Le Havre","frLigue 1","34","1989","16.1","4","22","9","40.9","1.36","0.56","0.18","0.44","12.0","2","0","0","4.3","4.3","0.21","-0.3","-0.3",
"Jordan Ayew","ghGHA","FW,MF","Crystal Palace","engPremier League","32","1991","0.2","0","1","0","0.0","4.29","0.00","0.00","","5.5","0","0","0","0.5","0.5","0.46","-0.5","-0.5",
"Jordan Ayew","ghGHA","FW,MF","Leicester City","engPremier League","32","1991","18.2","5","31","8","25.8","1.70","0.44","0.13","0.50","18.8","4","1","1","3.2","2.4","0.08","+1.8","+1.6",
"Neil El Aynaoui","maMAR","MF","Lens","frLigue 1","23","2001","17.6","8","16","7","43.8","0.91","0.40","0.31","0.71","20.4","1","3","3","4.0","1.6","0.10","+4.0","+3.4",
"Ayman Azhil","maMAR","MF","Dortmund","deBundesliga","23","2001","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Adam Aznou","maMAR","DF","Valladolid","esLa Liga","18","2006","9.7","0","4","1","25.0","0.41","0.10","0.00","0.00","17.7","0","0","0","0.3","0.3","0.07","-0.3","-0.3",
"Adam Aznou","maMAR","DF","Bayern Munich","deBundesliga","18","2006","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"César Azpilicueta","esESP","DF","Atlético Madrid","esLa Liga","34","1989","9.7","1","5","2","40.0","0.51","0.21","0.20","0.50","17.8","0","0","0","0.2","0.2","0.05","+0.8","+0.8",
"Paulo Azzi","brBRA","DF","Cagliari","itSerie A","30","1994","4.7","0","8","3","37.5","1.69","0.63","0.00","0.00","16.8","0","0","0","0.5","0.5","0.07","-0.5","-0.5",
"Oussama El Azzouzi","maMAR","MF","Bologna","itSerie A","23","2001","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Papa Ba","esESP","MF","Girona","esLa Liga","19","2004","0.5","0","1","0","0.0","1.87","0.00","0.00","","9.8","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Shavy Babicka","gaGAB","MF,FW","Toulouse","frLigue 1","24","2000","13.2","4","20","9","45.0","1.52","0.68","0.20","0.44","14.6","0","0","0","3.9","3.9","0.20","+0.1","+0.1",
"Jacopo Bacci","itITA","MF","Empoli","itSerie A","19","2005","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Aliou Badara Baldé","gnGUI","MF,FW","Bochum","deBundesliga","21","2002","1.0","0","4","1","25.0","3.96","0.99","0.00","0.00","26.5","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Loïc Bade","frFRA","DF","Sevilla","esLa Liga","24","2000","29.8","1","13","4","30.8","0.44","0.13","0.08","0.25","15.0","0","0","0","0.6","0.6","0.05","+0.4","+0.4",
"Milan Badelj","hrCRO","MF","Genoa","itSerie A","35","1989","16.4","1","14","2","14.3","0.86","0.12","0.07","0.50","21.0","0","0","0","1.0","1.0","0.07","0.0","0.0",
"Benoît Badiashile","frFRA","DF","Chelsea","engPremier League","23","2001","3.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alex Baena","esESP","MF,FW","Villarreal","esLa Liga","23","2001","28.8","7","69","17","24.6","2.39","0.59","0.10","0.41","21.0","8","0","1","7.1","6.3","0.09","-0.1","+0.7",
"Leon Bailey","jmJAM","FW,MF","Aston Villa","engPremier League","26","1997","12.7","1","28","6","21.4","2.21","0.47","0.04","0.17","17.3","2","0","0","1.7","1.7","0.06","-0.7","-0.7",
"Eric Bailly","ciCIV","DF","Villarreal","esLa Liga","30","1994","6.9","0","4","0","0.0","0.58","0.00","0.00","","7.8","0","0","0","0.3","0.3","0.08","-0.3","-0.3",
"Theo Bair","caCAN","FW","Auxerre","frLigue 1","24","1999","10.4","2","26","13","50.0","2.49","1.25","0.08","0.15","13.2","0","0","0","3.0","3.0","0.12","-1.0","-1.0",
"Stefan Bajcetic","esESP","MF,DF","Las Palmas","esLa Liga","19","2004","10.8","1","5","2","40.0","0.46","0.19","0.20","0.50","23.1","0","0","0","0.3","0.3","0.05","+0.7","+0.7",
"Cédric Bakambu","cdCOD","FW","Betis","esLa Liga","33","1991","7.9","2","24","11","45.8","3.04","1.39","0.08","0.18","13.7","0","0","0","3.2","3.2","0.13","-1.2","-1.2",
"Mitchel Bakker","nlNED","MF","Atalanta","itSerie A","24","2000","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mitchel Bakker","nlNED","FW,DF","Lille","frLigue 1","24","2000","12.7","3","23","10","43.5","1.82","0.79","0.13","0.30","18.9","5","0","0","3.0","3.0","0.13","0.0","0.0",
"Darryl Bakola","frFRA","DF,MF","Marseille","frLigue 1","16","2007","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ridle Baku","deGER","FW,MF","Wolfsburg","deBundesliga","26","1998","13.0","2","18","6","33.3","1.38","0.46","0.11","0.33","19.9","0","0","0","1.5","1.5","0.08","+0.5","+0.5",
"Ridle Baku","deGER","DF,MF","RB Leipzig","deBundesliga","26","1998","14.2","2","17","5","29.4","1.20","0.35","0.12","0.40","16.7","0","0","0","1.4","1.4","0.08","+0.6","+0.6",
"Dilane Bakwa","frFRA","MF,DF","Strasbourg","frLigue 1","21","2002","27.7","6","52","22","42.3","1.87","0.79","0.12","0.27","21.3","6","0","0","4.7","4.7","0.09","+1.3","+1.3",
"Tommaso Baldanzi","itITA","MF,FW","Roma","itSerie A","21","2003","9.2","1","20","4","20.0","2.16","0.43","0.05","0.25","18.6","0","0","0","1.4","1.4","0.07","-0.4","-0.4",
"Alejandro Balde","esESP","DF","Barcelona","esLa Liga","20","2003","25.4","0","12","3","25.0","0.47","0.12","0.00","0.00","22.0","0","0","0","0.5","0.5","0.04","-0.5","-0.5",
"Keita Baldé","snSEN","FW","Monza","itSerie A","29","1995","7.1","2","14","5","35.7","1.97","0.71","0.14","0.40","15.5","0","0","0","1.1","1.1","0.08","+0.9","+0.9",
"Carlos Baleba","cmCMR","MF","Brighton","engPremier League","20","2004","29.6","3","44","11","25.0","1.49","0.37","0.07","0.27","25.5","1","0","0","3.1","3.1","0.07","-0.1","-0.1",
"Leonardo Balerdi","arARG","DF","Marseille","frLigue 1","25","1999","25.3","0","15","1","6.7","0.59","0.04","0.00","0.00","17.1","0","0","0","0.9","0.9","0.06","-0.9","-0.9",
"Iván Balliu","alALB","DF","Rayo Vallecano","esLa Liga","32","1992","13.3","0","1","0","0.0","0.07","0.00","0.00","","30.9","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Fodé Ballo-Touré","snSEN","DF,MF","Le Havre","frLigue 1","27","1997","6.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Botond Balogh","huHUN","DF","Parma","itSerie A","22","2002","22.8","0","3","0","0.0","0.13","0.00","0.00","","5.3","0","0","0","0.4","0.4","0.14","-0.4","-0.4",
"Folarin Balogun","usUSA","FW","Monaco","frLigue 1","23","2001","6.8","4","31","10","32.3","4.54","1.46","0.13","0.40","13.3","0","0","0","4.8","4.8","0.15","-0.8","-0.8",
"Mario Balotelli","itITA","FW,MF","Genoa","itSerie A","33","1990","0.7","0","2","0","0.0","2.90","0.00","0.00","","30.5","1","0","0","0.0","0.0","0.02","0.0","0.0",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","34","1990","16.8","0","1","0","0.0","0.06","0.00","0.00","","7.2","0","0","0","0.1","0.1","0.09","-0.1","-0.1",
"Jonathan Bamba","ciCIV","FW,MF","Celta Vigo","esLa Liga","28","1996","9.0","0","13","6","46.2","1.44","0.67","0.00","0.00","18.4","0","0","0","0.8","0.8","0.06","-0.8","-0.8",
"Mohamed Bamba","ciCIV","MF","Reims","frLigue 1","19","2004","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Samuel Bamba","deGER","FW,MF","Bochum","deBundesliga","20","2004","0.3","0","2","1","50.0","6.67","3.33","0.00","0.00","22.0","1","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Lameck Banda","zmZAM","FW,MF","Lecce","itSerie A","23","2001","6.8","0","17","4","23.5","2.51","0.59","0.00","0.00","19.7","0","0","0","1.2","1.2","0.07","-1.2","-1.2",
"Daniel Bandeira","ptPOR","MF","Hellas Verona","itSerie A","24","2000","4.5","0","2","1","50.0","0.44","0.22","0.00","0.00","31.1","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Mattia Bani","itITA","DF","Genoa","itSerie A","30","1993","16.7","0","8","3","37.5","0.48","0.18","0.00","0.00","9.2","0","0","0","1.2","1.2","0.15","-1.2","-1.2",
"Noahkai Banks","usUSA","DF","Augsburg","deBundesliga","17","2006","3.1","0","1","0","0.0","0.32","0.00","0.00","","10.2","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Scott Banks","sctSCO","FW,MF","St. Pauli","deBundesliga","22","2001","1.3","0","3","0","0.0","2.33","0.00","0.00","","11.5","0","0","0","0.3","0.3","0.09","-0.3","-0.3",
"Adrian Baquerin","esESP","FW","Valladolid","esLa Liga","17","2007","0.5","0","3","0","0.0","5.51","0.00","0.00","","11.0","0","0","0","0.4","0.4","0.13","-0.4","-0.4",
"Antonín Barák","czCZE","MF","Fiorentina","itSerie A","29","1994","0.6","0","2","2","100.0","3.33","3.33","0.00","0.00","25.7","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Federico Barba","itITA","DF","Como","itSerie A","30","1993","4.8","0","2","1","50.0","0.42","0.21","0.00","0.00","8.9","0","0","0","0.2","0.2","0.10","-0.2","-0.2",
"Valentín Barco","arARG","DF,FW","Sevilla","esLa Liga","20","2004","3.2","0","7","0","0.0","2.19","0.00","0.00","","27.8","2","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Valentín Barco","arARG","MF,DF","Strasbourg","frLigue 1","20","2004","12.9","0","10","1","10.0","0.78","0.08","0.00","0.00","22.9","1","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Bradley Barcola","frFRA","FW","Paris S-G","frLigue 1","21","2002","24.2","14","74","38","51.4","3.05","1.57","0.19","0.37","13.2","0","0","0","13.4","13.4","0.18","+0.6","+0.6",
"Melvin Bard","frFRA","DF,MF","Nice","frLigue 1","23","2000","21.5","2","23","8","34.8","1.07","0.37","0.09","0.25","17.9","0","0","0","2.2","2.2","0.10","-0.2","-0.2",
"Nicolò Barella","itITA","MF","Inter","itSerie A","27","1997","27.7","3","43","9","20.9","1.55","0.32","0.07","0.33","24.8","1","0","0","2.2","2.2","0.05","+0.8","+0.8",
"Gabriel Bares","chSUI","MF,DF","Montpellier","frLigue 1","23","2000","0.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Borna Barišić","hrCRO","DF","Leganés","esLa Liga","31","1992","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Téo Barisic","hrCRO","DF","Lyon","frLigue 1","19","2004","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kike Barja","esESP","FW,MF","Osasuna","esLa Liga","27","1997","3.5","0","4","1","25.0","1.14","0.29","0.00","0.00","18.8","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Ross Barkley","engENG","MF","Aston Villa","engPremier League","30","1993","6.5","3","16","5","31.3","2.48","0.77","0.19","0.60","14.2","0","0","0","1.8","1.8","0.11","+1.2","+1.2",
"Aymen Barkok","maMAR","MF","Mainz 05","deBundesliga","26","1998","0.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Harvey Barnes","engENG","FW","Newcastle Utd","engPremier League","26","1997","19.5","9","63","20","31.7","3.23","1.03","0.14","0.45","15.1","0","0","0","7.2","7.2","0.11","+1.8","+1.8",
"Enzo Barrenechea","arARG","MF","Valencia","esLa Liga","23","2001","24.3","1","16","3","18.8","0.66","0.12","0.06","0.33","18.5","0","0","0","1.3","1.3","0.08","-0.3","-0.3",
"Ander Barrenetxea","esESP","MF,FW","Real Sociedad","esLa Liga","22","2001","14.0","1","25","8","32.0","1.78","0.57","0.04","0.13","16.2","0","0","0","1.6","1.6","0.07","-0.6","-0.6",
"Pablo Barrios","esESP","MF","Atlético Madrid","esLa Liga","21","2003","25.9","1","29","8","27.6","1.12","0.31","0.03","0.13","23.1","0","0","0","1.3","1.3","0.05","-0.3","-0.3",
"Thierno Barry","frFRA","FW","Villarreal","esLa Liga","21","2002","25.8","11","71","24","33.8","2.75","0.93","0.14","0.42","12.0","0","1","1","12.5","11.7","0.17","-1.5","-1.7",
"Davide Bartesaghi","itITA","DF","Milan","itSerie A","18","2005","1.3","0","1","1","100.0","0.76","0.76","0.00","0.00","24.6","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Marc Bartra","esESP","DF","Betis","esLa Liga","33","1991","23.3","2","18","5","27.8","0.77","0.21","0.11","0.40","20.8","1","0","0","1.2","1.2","0.07","+0.8","+0.8",
"Federico Baschirotto","itITA","DF","Lecce","itSerie A","27","1996","38.0","2","22","8","36.4","0.58","0.21","0.09","0.25","11.8","0","0","0","1.2","1.2","0.06","+0.8","+0.8",
"Daniele Baselli","itITA","MF","Como","itSerie A","32","1992","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Calvin Bassey","ngNGA","DF","Fulham","engPremier League","24","1999","34.2","1","14","4","28.6","0.41","0.12","0.07","0.25","15.3","0","0","0","1.0","1.0","0.07","0.0","0.0",
"Aboubacar Bassinga","ciCIV","MF","Las Palmas","esLa Liga","19","2005","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alessandro Bastoni","itITA","DF","Inter","itSerie A","25","1999","26.7","1","13","2","15.4","0.49","0.07","0.08","0.50","13.3","0","0","0","0.8","0.8","0.06","+0.2","+0.2",
"Augusto Batalla","arARG","GK","Rayo Vallecano","esLa Liga","28","1996","32.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Michy Batshuayi","beBEL","FW","Eint Frankfurt","deBundesliga","30","1993","3.3","3","5","3","60.0","1.50","0.90","0.60","1.00","11.3","0","0","0","1.2","1.2","0.24","+1.8","+1.8",
"Dylan Batubinsika","cdCOD","DF","Saint-Étienne","frLigue 1","28","1996","22.4","1","7","2","28.6","0.31","0.09","0.14","0.50","10.5","0","0","0","0.8","0.8","0.12","+0.2","+0.2",
"Maximilian Bauer","deGER","DF","Augsburg","deBundesliga","24","2000","7.3","0","1","1","100.0","0.14","0.14","0.00","0.00","7.2","0","0","0","0.2","0.2","0.18","-0.2","-0.2",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","34","1990","28.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Christoph Baumgartner","atAUT","MF","RB Leipzig","deBundesliga","24","1999","17.9","2","39","15","38.5","2.18","0.84","0.05","0.13","14.2","0","0","0","4.5","4.5","0.12","-2.5","-2.5",
"Rafael Bauza","esESP","MF","Espanyol","esLa Liga","19","2005","2.0","0","3","0","0.0","1.48","0.00","0.00","","23.3","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Altay Bayındır","trTUR","GK","Manchester Utd","engPremier League","26","1998","4.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ihlas Bebou","tgTOG","MF","Hoffenheim","deBundesliga","30","1994","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
