Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Miguel Atienza","esESP","MF","Eibar","esLa Liga","21","1999","9.3","0","5","0","0.0","0.54","0.00","0.00","","15.1","0","0","0","0.3","0.3","0.06","-0.3","-0.3",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","31","1989","25.9","10","55","19","34.5","2.12","0.73","0.15","0.42","14.0","0","2","2","10.2","8.6","0.16","-0.2","-0.6",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","23","1997","37.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Tommaso Augello","itITA","DF","Sampdoria","itSerie A","25","1994","35.7","1","8","2","25.0","0.22","0.06","0.13","0.50","19.3","0","0","0","0.3","0.3","0.04","+0.7","+0.7",
"Jean-Kévin Augustin","frFRA","FW","Nantes","frLigue 1","23","1997","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ludwig Augustinsson","seSWE","DF,FW","Werder Bremen","deBundesliga","26","1994","21.7","0","16","5","31.3","0.74","0.23","0.00","0.00","19.1","3","0","0","0.9","0.9","0.05","-0.9","-0.9",
"Serge Aurier","ciCIV","DF","Tottenham","engPremier League","27","1992","17.8","2","15","6","40.0","0.84","0.34","0.13","0.33","17.5","0","0","0","1.1","1.1","0.07","+0.9","+0.9",
"Charlie Austin","engENG","FW,MF","West Brom","engPremier League","31","1989","1.5","0","3","0","0.0","1.96","0.00","0.00","","20.3","0","0","0","0.4","0.4","0.15","-0.4","-0.4",
"Ezequiel Ávila","arARG","FW,MF","Osasuna","esLa Liga","26","1994","2.2","0","8","2","25.0","3.56","0.89","0.00","0.00","22.0","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Taiwo Awoniyi","ngNGA","FW","Union Berlin","deBundesliga","22","1997","15.1","5","30","13","43.3","1.99","0.86","0.17","0.38","11.2","0","0","0","6.1","6.1","0.21","-1.1","-1.1",
"Mehmet Aydin","deGER","DF","Schalke 04","deBundesliga","18","2002","5.6","0","1","0","0.0","0.18","0.00","0.00","","28.1","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Jordan Ayew","ghGHA","FW,MF","Crystal Palace","engPremier League","28","1991","23.3","1","26","11","42.3","1.12","0.47","0.04","0.09","17.6","0","0","0","2.2","2.2","0.08","-1.2","-1.2",
"Kaan Ayhan","trTUR","DF","Sassuolo","itSerie A","25","1994","8.8","0","5","0","0.0","0.57","0.00","0.00","","16.6","2","0","0","0.5","0.5","0.10","-0.5","-0.5",
"Luke Ayling","engENG","DF","Leeds United","engPremier League","28","1991","37.8","0","24","6","25.0","0.64","0.16","0.00","0.00","18.7","0","0","0","1.7","1.7","0.07","-1.7","-1.7",
"Ramon Azeez","ngNGA","MF","Granada","esLa Liga","27","1992","1.1","0","2","0","0.0","1.78","0.00","0.00","","14.5","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","30","1989","24.3","1","11","4","36.4","0.45","0.16","0.09","0.25","16.9","0","0","0","0.7","0.7","0.06","+0.3","+0.3",
"Ludovic Baal","gfGUF","DF,MF","Brest","frLigue 1","34","1986","3.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Carlos Bacca","coCOL","FW","Villarreal","esLa Liga","33","1986","8.7","5","20","12","60.0","2.29","1.37","0.25","0.42","15.8","0","0","0","3.2","3.2","0.16","+1.8","+1.8",
"Loïc Bade","frFRA","DF","Lens","frLigue 1","20","2000","29.0","0","11","3","27.3","0.38","0.10","0.00","0.00","15.2","0","0","0","1.0","1.0","0.09","-1.0","-1.0",
"Milan Badelj","hrCRO","MF","Genoa","itSerie A","31","1989","26.8","1","17","4","23.5","0.64","0.15","0.06","0.25","25.3","0","0","0","0.8","0.8","0.05","+0.2","+0.2",
"Édgar Badía","esESP","GK","Elche","esLa Liga","28","1992","30.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","19","2001","31.9","2","24","4","16.7","0.75","0.13","0.08","0.50","14.9","0","0","0","2.3","2.3","0.10","-0.3","-0.3",
"Alex Baena","esESP","MF","Villarreal","esLa Liga","19","2001","1.5","0","2","1","50.0","1.31","0.66","0.00","0.00","26.2","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Miguel Baeza","esESP","MF,FW","Celta Vigo","esLa Liga","20","2000","6.0","1","11","2","18.2","1.82","0.33","0.09","0.50","13.9","0","0","0","1.6","1.6","0.18","-0.6","-0.6",
"Stéphane Bahoken","cmCMR","FW","Angers","frLigue 1","28","1992","18.0","6","59","23","39.0","3.29","1.28","0.10","0.26","16.1","0","0","1","8.3","7.5","0.13","-2.3","-1.5",
"Leon Bailey","jmJAM","FW,MF","Leverkusen","deBundesliga","22","1997","23.8","9","58","21","36.2","2.44","0.88","0.16","0.43","20.5","3","0","0","6.2","6.2","0.11","+2.8","+2.8",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","26","1994","10.2","0","2","0","0.0","0.20","0.00","0.00","","11.2","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Stefan Bajic","frFRA","GK","Saint-Étienne","frLigue 1","18","2001","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Tiemoué Bakayoko","frFRA","MF","Napoli","itSerie A","25","1994","21.8","2","16","4","25.0","0.73","0.18","0.13","0.50","18.0","0","0","0","1.1","1.1","0.07","+0.9","+0.9",
"Mitchel Bakker","nlNED","DF","Paris S-G","frLigue 1","20","2000","18.8","0","2","2","100.0","0.11","0.11","0.00","0.00","13.8","0","0","0","0.3","0.3","0.14","-0.3","-0.3",
"Ridle Baku","deGER","FW,DF","Wolfsburg","deBundesliga","22","1998","29.8","6","35","12","34.3","1.18","0.40","0.17","0.50","18.7","0","0","0","3.4","3.4","0.10","+2.6","+2.6",
"Ridle Baku","deGER","DF","Mainz 05","deBundesliga","22","1998","2.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dilane Bakwa","frFRA","FW,MF","Bordeaux","frLigue 1","17","2002","0.6","0","3","2","66.7","4.82","3.21","0.00","0.00","21.9","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Fabián Balbuena","pyPAR","DF","West Ham","engPremier League","28","1991","13.3","1","8","2","25.0","0.60","0.15","0.13","0.50","10.0","0","0","0","0.7","0.7","0.08","+0.3","+0.3",
"Keita Baldé","snSEN","FW","Sampdoria","itSerie A","25","1995","13.3","7","44","19","43.2","3.31","1.43","0.16","0.37","13.9","0","0","0","5.7","5.7","0.13","+1.3","+1.3",
"George Baldock","grGRE","DF","Sheffield Utd","engPremier League","27","1993","31.0","0","13","2","15.4","0.42","0.06","0.00","0.00","16.8","0","0","0","1.2","1.2","0.09","-1.2","-1.2",
"Gareth Bale","wlsWAL","FW","Tottenham","engPremier League","31","1989","10.2","11","38","19","50.0","3.72","1.86","0.29","0.58","18.7","7","0","0","5.8","5.8","0.17","+5.2","+5.2",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","32","1988","18.8","0","3","1","33.3","0.16","0.05","0.00","0.00","30.3","1","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Leonardo Balerdi","arARG","DF","Marseille","frLigue 1","21","1999","18.2","2","13","4","30.8","0.72","0.22","0.15","0.50","9.1","0","0","0","2.0","2.0","0.15","0.0","0.0",
"Fodé Ballo-Touré","snSEN","DF","Monaco","frLigue 1","23","1997","7.4","0","2","1","50.0","0.27","0.14","0.00","0.00","13.6","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Botond Balogh","huHUN","DF","Parma","itSerie A","18","2002","1.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","30","1990","15.0","0","1","1","100.0","0.07","0.07","0.00","0.00","15.8","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Jonathan Bamba","ciCIV","MF","Lille","frLigue 1","24","1996","33.2","6","60","20","33.3","1.81","0.60","0.10","0.30","22.8","1","0","0","4.2","4.2","0.07","+1.8","+1.8",
"Robson Bambu","brBRA","DF","Nice","frLigue 1","22","1997","11.6","0","2","1","50.0","0.17","0.09","0.00","0.00","11.2","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Patrick Bamford","engENG","FW","Leeds United","engPremier League","26","1993","33.9","17","105","46","43.8","3.10","1.36","0.14","0.33","13.2","0","2","2","18.2","16.6","0.16","-1.2","-1.6",
"Mattia Bani","itITA","DF","Genoa","itSerie A","26","1993","10.2","0","5","1","20.0","0.49","0.10","0.00","0.00","10.0","0","0","0","0.6","0.6","0.11","-0.6","-0.6",
"Mattia Bani","itITA","DF","Parma","itSerie A","26","1993","12.7","0","8","2","25.0","0.63","0.16","0.00","0.00","8.6","0","0","0","0.6","0.6","0.08","-0.6","-0.6",
"Simon Banza","cdCOD","FW","Lens","frLigue 1","23","1996","15.2","5","34","12","35.3","2.23","0.79","0.12","0.33","13.8","0","1","1","6.0","5.2","0.15","-1.0","-1.2",
"Antonín Barák","czCZE","MF","Hellas Verona","itSerie A","25","1994","30.7","7","45","16","35.6","1.46","0.52","0.16","0.44","15.9","1","0","0","6.8","6.8","0.15","+0.2","+0.2",
"Federico Barba","itITA","DF","Benevento","itSerie A","26","1993","29.5","0","13","3","23.1","0.44","0.10","0.00","0.00","14.4","0","0","0","0.8","0.8","0.06","-0.8","-0.8",
"Danilo Barbosa","brBRA","DF","Nice","frLigue 1","24","1996","2.8","0","2","0","0.0","0.72","0.00","0.00","","19.3","1","0","0","0.2","0.2","0.10","-0.2","-0.2",
"Barcia","esESP","DF","Granada","esLa Liga","19","2000","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Melvin Bard","frFRA","DF","Lyon","frLigue 1","19","2000","4.8","0","2","1","50.0","0.42","0.21","0.00","0.00","16.2","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","25","1995","18.7","1","36","13","36.1","1.93","0.70","0.03","0.08","20.9","5","0","0","2.7","2.7","0.08","-1.7","-1.7",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","35","1985","3.0","0","3","0","0.0","0.99","0.00","0.00","","21.5","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Nicolò Barella","itITA","MF","Inter","itSerie A","23","1997","32.2","3","36","8","22.2","1.12","0.25","0.08","0.38","21.2","0","0","0","2.4","2.4","0.07","+0.6","+0.6",
"Philipp Bargfrede","deGER","MF","Werder Bremen","deBundesliga","31","1989","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kike Barja","esESP","MF,FW","Osasuna","esLa Liga","23","1997","15.9","2","22","12","54.5","1.38","0.75","0.09","0.17","17.2","0","0","0","2.6","2.6","0.12","-0.6","-0.6",
"Ross Barkley","engENG","MF","Aston Villa","engPremier League","26","1993","17.0","3","38","11","28.9","2.23","0.65","0.08","0.27","18.7","2","0","0","3.1","3.1","0.08","-0.1","-0.1",
"Ross Barkley","engENG","FW,MF","Chelsea","engPremier League","26","1993","0.5","0","1","1","100.0","2.14","2.14","0.00","0.00","35.9","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Aymen Barkok","maMAR","MF,DF","Eint Frankfurt","deBundesliga","22","1998","10.9","2","19","6","31.6","1.75","0.55","0.11","0.33","21.4","1","0","0","1.9","1.9","0.10","+0.1","+0.1",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","30","1989","14.8","3","37","12","32.4","2.50","0.81","0.05","0.17","16.8","0","1","1","4.1","3.3","0.09","-1.1","-1.3",
"Harvey Barnes","engENG","FW,MF","Leicester City","engPremier League","22","1997","21.6","9","56","25","44.6","2.59","1.16","0.16","0.36","17.5","0","0","0","5.9","5.9","0.11","+3.1","+3.1",
"Marc Baró","esESP","DF","Cádiz","esLa Liga","20","1999","1.0","0","1","1","100.0","1.00","1.00","0.00","0.00","22.6","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Antonio Barragán","esESP","DF","Elche","esLa Liga","33","1987","24.8","0","6","0","0.0","0.24","0.00","0.00","","12.3","0","0","0","0.9","0.9","0.15","-0.9","-0.9",
"Antonio Barreca","itITA","DF","Fiorentina","itSerie A","25","1995","0.9","0","2","1","50.0","2.12","1.06","0.00","0.00","14.8","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Leandro Barreiro Martins","luLUX","MF","Mainz 05","deBundesliga","20","2000","25.6","2","33","10","30.3","1.29","0.39","0.06","0.20","15.7","0","0","0","4.5","4.5","0.14","-2.5","-2.5",
"Ander Barrenetxea","esESP","MF,FW","Real Sociedad","esLa Liga","18","2001","14.5","3","23","7","30.4","1.58","0.48","0.13","0.43","19.4","0","0","0","1.9","1.9","0.08","+1.1","+1.1",
"Jacob Barrett Laursen","dkDEN","DF","Arminia","deBundesliga","25","1994","12.3","0","2","0","0.0","0.16","0.00","0.00","","23.5","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Musa Barrow","gmGAM","FW,MF","Bologna","itSerie A","21","1998","32.5","8","88","38","43.2","2.71","1.17","0.09","0.21","20.9","6","0","1","7.0","6.2","0.07","+1.0","+1.8",
"Kyle Bartley","engENG","DF","West Brom","engPremier League","29","1991","28.7","3","14","5","35.7","0.49","0.17","0.21","0.60","9.0","0","0","0","2.5","2.5","0.18","+0.5","+0.5",
"Paolo Bartolomei","itITA","MF","Spezia","itSerie A","30","1989","3.6","0","4","0","0.0","1.13","0.00","0.00","","25.2","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Marc Bartra","esESP","DF","Betis","esLa Liga","29","1991","18.8","0","10","4","40.0","0.53","0.21","0.00","0.00","18.5","0","0","0","0.6","0.6","0.06","-0.6","-0.6",
"Daniele Baselli","itITA","MF","Torino","itSerie A","28","1992","4.4","0","5","2","40.0","1.14","0.45","0.00","0.00","24.7","2","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Chris Basham","engENG","DF,MF","Sheffield Utd","engPremier League","32","1988","28.6","0","10","1","10.0","0.35","0.03","0.00","0.00","13.3","0","0","0","0.7","0.7","0.07","-0.7","-0.7",
"Toma Bašić","hrCRO","MF","Bordeaux","frLigue 1","23","1996","28.9","4","45","17","37.8","1.56","0.59","0.09","0.24","21.8","7","0","0","4.6","4.6","0.10","-0.6","-0.6",
"Álvaro Bastida","esESP","MF","Cádiz","esLa Liga","16","2004","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alessandro Bastoni","itITA","DF","Inter","itSerie A","21","1999","32.5","0","10","1","10.0","0.31","0.03","0.00","0.00","9.9","0","0","0","1.0","1.0","0.10","-1.0","-1.0",
"Simone Bastoni","itITA","DF","Spezia","itSerie A","23","1996","16.9","1","21","4","19.0","1.24","0.24","0.05","0.25","19.6","1","0","0","1.2","1.2","0.06","-0.2","-0.2",
"Bastos","aoANG","DF","Lazio","itSerie A","29","1991","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Michy Batshuayi","beBEL","FW","Crystal Palace","engPremier League","26","1993","8.1","2","12","6","50.0","1.48","0.74","0.17","0.33","17.0","0","0","0","1.6","1.6","0.13","+0.4","+0.4",
"Rodrigo Battaglia","arARG","MF","Alavés","esLa Liga","29","1991","27.7","1","17","5","29.4","0.61","0.18","0.06","0.20","16.8","0","0","0","1.2","1.2","0.07","-0.2","-0.2",
"Cristian Battocchio","itITA","MF","Brest","frLigue 1","28","1992","3.9","0","5","1","20.0","1.27","0.25","0.00","0.00","24.1","1","0","0","0.4","0.4","0.09","-0.4","-0.4",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","30","1990","31.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Julian Baumgartlinger","atAUT","MF","Leverkusen","deBundesliga","32","1988","11.9","2","7","4","57.1","0.59","0.34","0.29","0.50","15.7","0","0","0","1.0","1.0","0.14","+1.0","+1.0",
"Christoph Baumgartner","atAUT","MF,FW","Hoffenheim","deBundesliga","20","1999","26.3","6","61","21","34.4","2.32","0.80","0.10","0.29","16.1","1","0","0","5.9","5.9","0.10","+0.1","+0.1",
"Jon Bautista","esESP","FW","Real Sociedad","esLa Liga","25","1995","4.1","0","12","3","25.0","2.92","0.73","0.00","0.00","14.0","0","0","0","0.9","0.9","0.08","-0.9","-0.9",
"Paul Baysse","frFRA","DF","Bordeaux","frLigue 1","32","1988","29.0","2","11","2","18.2","0.38","0.07","0.18","1.00","10.3","0","0","0","1.5","1.5","0.13","+0.5","+0.5",
"Noah Joel Sarenren Bazee","ngNGA","FW,MF","Augsburg","deBundesliga","23","1996","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ihlas Bebou","tgTOG","FW,MF","Hoffenheim","deBundesliga","26","1994","24.4","9","48","19","39.6","1.96","0.78","0.19","0.47","12.7","0","0","0","9.9","9.9","0.21","-0.9","-0.9",
"Rodrigo Becão","brBRA","DF","Udinese","itSerie A","24","1996","30.9","1","10","3","30.0","0.32","0.10","0.10","0.33","10.3","0","0","0","1.3","1.3","0.13","-0.3","-0.3",
"Sheraldo Becker","srSUR","FW,MF","Union Berlin","deBundesliga","25","1995","12.3","3","31","10","32.3","2.52","0.81","0.10","0.30","22.1","0","0","0","1.5","1.5","0.05","+1.5","+1.5",
"Timo Becker","deGER","DF","Schalke 04","deBundesliga","23","1997","18.2","0","5","1","20.0","0.27","0.05","0.00","0.00","19.7","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Jan Bednarek","plPOL","DF","Southampton","engPremier League","24","1996","34.4","1","10","5","50.0","0.29","0.15","0.10","0.20","10.6","0","0","0","0.7","0.7","0.07","+0.3","+0.3",
"Donny van de Beek","nlNED","MF,FW","Manchester Utd","engPremier League","23","1997","5.8","1","2","1","50.0","0.34","0.17","0.50","1.00","18.4","0","0","0","0.4","0.4","0.18","+0.6","+0.6",
"Valon Behrami","chSUI","MF","Genoa","itSerie A","35","1985","9.9","0","4","1","25.0","0.40","0.10","0.00","0.00","14.5","0","0","0","0.5","0.5","0.12","-0.5","-0.5",
"Brian Behrendt","deGER","DF","Arminia","deBundesliga","28","1991","0.9","0","2","0","0.0","2.28","0.00","0.00","","30.9","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Maximilian Beier","deGER","FW,DF","Hoffenheim","deBundesliga","17","2002","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ishak Belfodil","dzALG","FW,MF","Hoffenheim","deBundesliga","28","1992","6.6","0","12","3","25.0","1.81","0.45","0.00","0.00","12.0","0","0","0","1.5","1.5","0.13","-1.5","-1.5",
"Erwan Belhadji","frFRA","MF","Dijon","frLigue 1","19","2001","0.3","0","1","0","0.0","3.00","0.00","0.00","","23.7","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Haris Belkebla","dzALG","MF","Brest","frLigue 1","26","1994","30.3","0","6","0","0.0","0.20","0.00","0.00","","26.3","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","28","1991","14.1","1","8","2","25.0","0.57","0.14","0.13","0.50","14.0","0","0","0","0.5","0.5","0.07","+0.5","+0.5",
"Karim Bellarabi","deGER","FW,MF","Leverkusen","deBundesliga","30","1990","8.9","0","28","8","28.6","3.16","0.90","0.00","0.00","17.7","0","0","0","1.8","1.8","0.06","-1.8","-1.8",
"Jean-Ricner Bellegarde","htHAI","MF,FW","Strasbourg","frLigue 1","22","1998","23.2","1","23","5","21.7","0.99","0.22","0.04","0.20","17.9","0","0","0","2.1","2.1","0.09","-1.1","-1.1",
"Héctor Bellerín","esESP","DF,MF","Arsenal","engPremier League","25","1995","23.2","1","15","5","33.3","0.65","0.22","0.07","0.20","20.3","0","0","0","0.8","0.8","0.05","+0.2","+0.2",
"Jude Bellingham","engENG","MF","Dortmund","deBundesliga","17","2003","18.9","1","33","8","24.2","1.75","0.42","0.03","0.13","19.8","0","0","0","2.5","2.5","0.08","-1.5","-1.5",
"Andrea Belotti","itITA","FW","Torino","itSerie A","26","1993","32.1","13","102","35","34.3","3.18","1.09","0.09","0.26","17.7","8","4","5","13.7","9.8","0.10","-0.7","-0.8",
"Fran Beltrán","esESP","MF,FW","Celta Vigo","esLa Liga","21","1999","15.5","3","19","7","36.8","1.22","0.45","0.16","0.43","22.2","0","0","0","1.2","1.2","0.06","+1.8","+1.8",
"Sami Ben Amar","maMAR","MF","Nîmes","frLigue 1","22","1998","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Hatem Ben Arfa","frFRA","MF,FW","Bordeaux","frLigue 1","33","1987","18.9","2","33","11","33.3","1.74","0.58","0.06","0.18","21.6","5","0","0","2.3","2.3","0.07","-0.3","-0.3",
"Salim Ben Seghir","frFRA","DF","Nice","frLigue 1","17","2003","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Wissam Ben Yedder","frFRA","FW","Monaco","frLigue 1","29","1990","29.0","20","68","21","30.9","2.35","0.72","0.15","0.48","17.7","7","10","12","19.6","10.2","0.15","+0.4","-0.2",
"Ahmad Benali","lyLBY","MF","Crotone","itSerie A","28","1992","13.5","0","10","4","40.0","0.74","0.30","0.00","0.00","17.9","0","0","0","0.6","0.6","0.06","-0.6","-0.6",
"Samy Benchamma","frFRA","DF,MF","Montpellier","frLigue 1","20","2000","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lars Bender","deGER","DF","Leverkusen","deBundesliga","31","1989","10.4","1","8","0","0.0","0.77","0.00","0.00","","17.6","0","1","1","1.7","0.9","0.11","-0.7","-0.9",
"Sven Bender","deGER","DF","Leverkusen","deBundesliga","31","1989","13.0","0","3","1","33.3","0.23","0.08","0.00","0.00","10.9","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Darío Benedetto","arARG","FW","Marseille","frLigue 1","30","1990","17.5","5","37","14","37.8","2.11","0.80","0.11","0.29","15.4","0","1","1","7.6","6.8","0.18","-2.6","-2.8",
"László Bénes","skSVK","MF","Augsburg","deBundesliga","22","1997","7.3","1","8","3","37.5","1.09","0.41","0.13","0.33","20.8","1","0","0","0.5","0.5","0.06","+0.5","+0.5",
"László Bénes","skSVK","MF","Gladbach","deBundesliga","22","1997","1.7","0","2","0","0.0","1.20","0.00","0.00","","30.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
