Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Chidozie Awaziem","ngNGA","DF","Nantes","frLigue 1","28-328","1997","12.8","1","6","3","50.0","0.47","0.23","0.17","0.33","16.8","1","0","0","0.5","0.5","0.09","+0.5","+0.5",
"Taiwo Awoniyi","ngNGA","FW","Nott'ham Forest","engPremier League","28-105","1997","1.5","0","3","2","66.7","2.00","1.33","0.00","0.00","15.1","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Yasin Ayari","seSWE","MF","Brighton","engPremier League","22-050","2003","10.7","1","20","6","30.0","1.87","0.56","0.05","0.17","23.0","1","0","0","1.0","1.0","0.05","0.0","0.0",
"Neil El Aynaoui","maMAR","MF","Roma","itSerie A","24-146","2001","3.8","0","3","2","66.7","0.79","0.52","0.00","0.00","26.0","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"César Azpilicueta","esESP","DF","Sevilla","esLa Liga","36-089","1989","5.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Oussama El Azzouzi","maMAR","MF,DF","Auxerre","frLigue 1","24-180","2001","3.2","0","1","0","0.0","0.31","0.00","0.00","","30.2","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Mio Backhaus","deGER","GK","Werder Bremen","deBundesliga","21-223","2004","9.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Loïc Bade","frFRA","DF","Leverkusen","deBundesliga","25-228","2000","8.9","0","4","1","25.0","0.45","0.11","0.00","0.00","17.9","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Benoît Badiashile","frFRA","DF","Chelsea","engPremier League","24-244","2001","1.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alex Baena","esESP","MF","Atlético Madrid","esLa Liga","24-128","2001","4.9","1","8","4","50.0","1.62","0.81","0.13","0.25","21.0","0","0","0","0.6","0.6","0.07","+0.4","+0.4",
"Samson Baidoo","atAUT","DF","Lens","frLigue 1","21-239","2004","11.5","2","11","4","36.4","0.96","0.35","0.18","0.50","12.7","0","0","0","1.0","1.0","0.09","+1.0","+1.0",
"Leon Bailey","jmJAM","FW,MF","Roma","itSerie A","28-108","1997","1.6","0","1","0","0.0","0.62","0.00","0.00","","4.6","0","0","0","0.1","0.1","0.11","-0.1","-0.1",
"Eric Bailly","ciCIV","DF","Oviedo","esLa Liga","31-227","1994","3.0","0","1","0","0.0","0.33","0.00","0.00","","14.9","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Theo Bair","caCAN","MF,FW","Auxerre","frLigue 1","26-090","1999","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Cédric Bakambu","cdCOD","FW","Betis","esLa Liga","34-228","1991","0.8","1","4","2","50.0","5.07","2.54","0.25","0.50","12.8","0","0","0","0.4","0.4","0.11","+0.6","+0.6",
"Johan Bakayoko","beBEL","FW","RB Leipzig","deBundesliga","22-219","2003","6.5","2","17","6","35.3","2.63","0.93","0.12","0.33","20.6","0","0","0","1.4","1.4","0.08","+0.6","+0.6",
"Darryl Bakola","frFRA","MF","Marseille","frLigue 1","17-360","2007","0.3","0","2","1","50.0","6.43","3.21","0.00","0.00","27.0","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Ridle Baku","deGER","DF","RB Leipzig","deBundesliga","27-231","1998","10.8","0","14","2","14.3","1.29","0.18","0.00","0.00","20.7","0","0","0","1.0","1.0","0.07","-1.0","-1.0",
"Dilane Bakwa","frFRA","FW,MF","Nott'ham Forest","engPremier League","23-091","2002","1.9","0","3","3","100.0","1.55","1.55","0.00","0.00","22.2","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Dilane Bakwa","frFRA","DF,MF","Strasbourg","frLigue 1","23-091","2002","1.2","1","2","1","50.0","1.68","0.84","0.50","1.00","15.4","0","0","0","0.1","0.1","0.07","+0.9","+0.9",
"Tommaso Baldanzi","itITA","FW,MF","Roma","itSerie A","22-247","2003","2.8","0","7","2","28.6","2.48","0.71","0.00","0.00","18.5","0","0","0","0.5","0.5","0.07","-0.5","-0.5",
"Alejandro Balde","esESP","DF","Barcelona","esLa Liga","22-038","2003","7.0","0","2","0","0.0","0.29","0.00","0.00","","19.2","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Fabio Baldé","ptPOR","FW,MF","Hamburger SV","deBundesliga","20-128","2005","0.9","0","2","1","50.0","2.31","1.15","0.00","0.00","17.2","0","0","0","0.2","0.2","0.08","-0.2","-0.2",
"Carlos Baleba","cmCMR","MF","Brighton","engPremier League","21-326","2004","7.7","0","9","0","0.0","1.17","0.00","0.00","","29.2","0","0","0","0.2","0.2","0.02","-0.2","-0.2",
"Leonardo Balerdi","arARG","DF","Marseille","frLigue 1","26-303","1999","7.6","0","8","2","25.0","1.06","0.26","0.00","0.00","14.2","0","0","0","0.9","0.9","0.12","-0.9","-0.9",
"Daniel Ballard","nirNIR","DF","Sunderland","engPremier League","26-064","1999","7.5","2","12","5","41.7","1.61","0.67","0.17","0.40","7.9","0","0","0","1.0","1.0","0.08","+1.0","+1.0",
"Iván Balliu","alALB","DF","Rayo Vallecano","esLa Liga","33-328","1992","1.5","0","1","0","0.0","0.68","0.00","0.00","","32.9","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Fodé Ballo-Touré","snSEN","DF","Metz","frLigue 1","28-326","1997","2.7","0","2","0","0.0","0.73","0.00","0.00","","19.1","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Folarin Balogun","usUSA","FW","Monaco","frLigue 1","24-145","2001","6.4","4","22","8","36.4","3.41","1.24","0.14","0.38","13.2","0","1","1","4.7","3.9","0.18","-0.7","-0.9",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","35-214","1990","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Aladji Bamba","frFRA","MF","Monaco","frLigue 1","19-134","2006","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mohamed Bamba","ciCIV","FW","Lorient","frLigue 1","23-350","2001","6.6","1","9","5","55.6","1.37","0.76","0.11","0.20","17.9","0","0","1","2.2","1.4","0.16","-1.2","-0.4",
"Lameck Banda","zmZAM","FW","Lecce","itSerie A","24-300","2001","4.6","0","6","3","50.0","1.30","0.65","0.00","0.00","21.6","1","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Noahkai Banks","usUSA","DF","Augsburg","deBundesliga","18-359","2006","5.9","1","4","2","50.0","0.68","0.34","0.25","0.50","13.2","0","0","0","0.9","0.9","0.22","+0.1","+0.1",
"Ezechiel Banzuzi","nlNED","MF","RB Leipzig","deBundesliga","20-282","2005","3.2","0","6","2","33.3","1.85","0.62","0.00","0.00","19.5","0","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Tommaso Barbieri","itITA","FW,DF","Cremonese","itSerie A","23-091","2002","5.5","0","6","1","16.7","1.09","0.18","0.00","0.00","19.0","0","0","0","0.5","0.5","0.08","-0.5","-0.5",
"Valentín Barco","arARG","MF,DF","Strasbourg","frLigue 1","21-125","2004","11.8","1","13","4","30.8","1.10","0.34","0.08","0.25","17.7","2","0","0","1.3","1.3","0.10","-0.3","-0.3",
"Bradley Barcola","frFRA","FW","Paris S-G","frLigue 1","23-084","2002","7.4","5","29","15","51.7","3.90","2.01","0.17","0.33","16.2","0","0","0","3.5","3.5","0.12","+1.5","+1.5",
"Melvin Bard","frFRA","DF,MF","Nice","frLigue 1","25-019","2000","12.0","1","9","3","33.3","0.75","0.25","0.11","0.33","21.5","0","0","0","0.4","0.4","0.04","+0.6","+0.6",
"Roony Bardghji","seSWE","FW","Barcelona","esLa Liga","20-010","2005","2.0","0","9","7","77.8","4.58","3.56","0.00","0.00","20.6","0","0","0","0.6","0.6","0.07","-0.6","-0.6",
"Nicolò Barella","itITA","MF","Inter","itSerie A","28-291","1997","10.3","1","13","1","7.7","1.26","0.10","0.08","1.00","19.6","1","0","0","1.3","1.3","0.10","-0.3","-0.3",
"Kike Barja","esESP","FW,MF","Osasuna","esLa Liga","28-238","1997","1.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ross Barkley","engENG","MF","Aston Villa","engPremier League","31-355","1993","1.2","1","4","2","50.0","3.33","1.67","0.25","0.50","13.0","0","0","0","0.4","0.4","0.10","+0.6","+0.6",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","36-026","1989","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Harvey Barnes","engENG","FW","Newcastle Utd","engPremier League","27-351","1997","6.2","3","16","6","37.5","2.60","0.97","0.19","0.50","17.7","0","0","0","2.8","2.8","0.17","+0.2","+0.2",
"Ander Barrenetxea","esESP","MF,FW","Real Sociedad","esLa Liga","23-333","2001","9.6","2","17","6","35.3","1.77","0.63","0.12","0.33","19.2","0","0","0","1.3","1.3","0.08","+0.7","+0.7",
"Pablo Barrios","esESP","MF","Atlético Madrid","esLa Liga","22-163","2003","10.5","1","15","5","33.3","1.43","0.48","0.07","0.20","23.2","0","0","0","1.4","1.4","0.09","-0.4","-0.4",
"Thierno Barry","frFRA","FW","Everton","engPremier League","23-035","2002","5.2","0","9","0","0.0","1.74","0.00","0.00","","10.5","0","0","0","1.3","1.3","0.15","-1.3","-1.3",
"Davide Bartesaghi","itITA","DF,FW","Milan","itSerie A","19-331","2005","6.4","0","5","2","40.0","0.78","0.31","0.00","0.00","23.6","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Marc Bartra","esESP","DF","Betis","esLa Liga","34-314","1991","8.5","1","4","2","50.0","0.47","0.24","0.25","0.50","21.8","0","0","0","0.2","0.2","0.04","+0.8","+0.8",
"Federico Baschirotto","itITA","DF","Cremonese","itSerie A","29-066","1996","12.0","2","7","4","57.1","0.58","0.33","0.29","0.50","11.3","0","0","0","0.6","0.6","0.08","+1.4","+1.4",
"Toma Bašić","hrCRO","MF","Lazio","itSerie A","29-000","1996","6.5","1","14","6","42.9","2.15","0.92","0.07","0.17","26.0","1","0","0","0.5","0.5","0.04","+0.5","+0.5",
"Calvin Bassey","ngNGA","DF","Fulham","engPremier League","25-329","1999","11.1","0","2","0","0.0","0.18","0.00","0.00","","17.2","0","0","0","0.2","0.2","0.08","-0.2","-0.2",
"Alessandro Bastoni","itITA","DF","Inter","itSerie A","26-226","1999","10.6","1","11","3","27.3","1.04","0.28","0.09","0.33","13.3","0","0","0","0.9","0.9","0.08","+0.1","+0.1",
"Augusto Batalla","arARG","GK","Rayo Vallecano","esLa Liga","29-209","1996","13.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Michy Batshuayi","beBEL","FW","Eint Frankfurt","deBundesliga","32-054","1993","0.7","0","1","0","0.0","1.38","0.00","0.00","","10.4","0","0","0","0.1","0.1","0.08","-0.1","-0.1",
"Martin Baturina","hrCRO","MF,FW","Como","itSerie A","22-282","2003","1.5","1","2","1","50.0","1.30","0.65","0.50","1.00","17.4","0","0","0","0.2","0.2","0.11","+0.8","+0.8",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","35-176","1990","11.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Christoph Baumgartner","atAUT","MF","RB Leipzig","deBundesliga","26-116","1999","9.6","5","24","11","45.8","2.50","1.14","0.21","0.45","13.1","0","0","1","4.7","3.9","0.16","+0.3","+1.1",
"Altay Bayındır","trTUR","GK","Manchester Utd","engPremier League","27-225","1998","6.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Vakoun Bayo","ciCIV","FW","Udinese","itSerie A","28-319","1997","3.2","0","11","1","9.1","3.43","0.31","0.00","0.00","13.3","0","0","0","1.4","1.4","0.12","-1.4","-1.4",
"Ihlas Bebou","tgTOG","FW","Hoffenheim","deBundesliga","31-216","1994","0.9","0","2","0","0.0","2.17","0.00","0.00","","12.9","0","0","0","0.2","0.2","0.10","-0.2","-0.2",
"Samu Becerra","esESP","DF,MF","Rayo Vallecano","esLa Liga","19-328","2006","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Adrian Beck","deGER","MF,FW","Heidenheim","deBundesliga","28-169","1997","4.5","0","3","2","66.7","0.67","0.45","0.00","0.00","12.9","0","0","0","0.2","0.2","0.07","-0.2","-0.2",
"Sheraldo Becker","srSUR","MF,FW","Osasuna","esLa Liga","30-289","1995","1.2","0","3","0","0.0","2.52","0.00","0.00","","16.2","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Donny van de Beek","nlNED","MF","Girona","esLa Liga","28-221","1997","0.5","0","2","1","50.0","4.39","2.20","0.00","0.00","22.3","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Tjaš Begić","siSVN","DF","Parma","itSerie A","22-148","2003","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Maximilian Beier","deGER","MF,FW","Dortmund","deBundesliga","23-039","2002","7.2","3","13","7","53.8","1.81","0.98","0.23","0.43","13.8","0","0","0","2.5","2.5","0.23","+0.5","+0.5",
"Ismael Bekhoucha","maMAR","DF","Getafe","esLa Liga","21-005","2004","1.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Reda Belahyane","maMAR","MF","Lazio","itSerie A","21-177","2004","1.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rafik Belghali","dzALG","DF,FW","Hellas Verona","itSerie A","23-171","2002","9.4","0","6","2","33.3","0.64","0.21","0.00","0.00","16.7","0","0","0","0.6","0.6","0.10","-0.6","-0.6",
"Haris Belkebla","dzALG","MF","Angers","frLigue 1","31-301","1994","12.8","0","3","0","0.0","0.23","0.00","0.00","","20.4","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Yassin Belkhdim","frFRA","MF,FW","Angers","frLigue 1","23-284","2002","11.4","1","9","3","33.3","0.79","0.26","0.11","0.33","19.5","0","0","0","0.4","0.4","0.05","+0.6","+0.6",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","34-093","1991","3.6","0","3","0","0.0","0.82","0.00","0.00","","9.7","0","0","0","0.3","0.3","0.09","-0.3","-0.3",
"Armel Bella Kotchap","deGER","DF","Hellas Verona","itSerie A","23-349","2001","5.6","0","1","0","0.0","0.18","0.00","0.00","","14.9","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Raoul Bellanova","itITA","DF","Atalanta","itSerie A","25-192","2000","8.3","0","9","2","22.2","1.09","0.24","0.00","0.00","16.5","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Jean-Ricner Bellegarde","htHAI","MF,FW","Wolves","engPremier League","27-151","1998","5.6","0","11","3","27.3","1.97","0.54","0.00","0.00","23.4","1","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Héctor Bellerín","esESP","DF","Betis","esLa Liga","30-251","1995","11.1","0","3","3","100.0","0.27","0.27","0.00","0.00","12.5","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Jobe Bellingham","engENG","MF","Dortmund","deBundesliga","20-063","2005","4.7","0","3","0","0.0","0.64","0.00","0.00","","20.8","0","0","0","0.2","0.2","0.08","-0.2","-0.2",
"Jude Bellingham","engENG","MF","Real Madrid","esLa Liga","22-149","2003","6.2","3","20","13","65.0","3.20","2.08","0.15","0.23","13.7","0","0","0","3.1","3.1","0.16","-0.1","-0.1",
"Jeanuël Belocian","frFRA","DF","Leverkusen","deBundesliga","20-281","2005","1.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Andrea Belotti","itITA","FW","Cagliari","itSerie A","31-340","1993","2.1","2","5","3","60.0","2.39","1.44","0.20","0.33","12.2","0","1","1","1.9","1.1","0.23","+0.1","-0.1",
"Fran Beltrán","esESP","MF","Celta Vigo","esLa Liga","26-295","1999","4.2","0","6","1","16.7","1.42","0.24","0.00","0.00","21.5","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Lucas Beltrán","arARG","FW","Valencia","esLa Liga","24-241","2001","4.4","0","5","1","20.0","1.15","0.23","0.00","0.00","10.7","0","0","0","0.6","0.6","0.13","-0.6","-0.6",
"Eliesse Ben Seghir","maMAR","MF,FW","Monaco","frLigue 1","20-282","2005","0.5","0","1","0","0.0","2.00","0.00","0.00","","22.6","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Eliesse Ben Seghir","maMAR","MF","Leverkusen","deBundesliga","20-282","2005","1.9","0","2","1","50.0","1.07","0.53","0.00","0.00","20.9","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Carlos Benavídez","uyURU","MF,DF","Alavés","esLa Liga","27-240","1998","0.4","0","1","1","100.0","2.50","2.50","0.00","0.00","15.2","0","0","0","0.1","0.1","0.08","-0.1","-0.1",
"Adrian Benedyczak","plPOL","FW,MF","Parma","itSerie A","25-001","2000","2.3","0","3","0","0.0","1.32","0.00","0.00","","13.2","0","0","0","0.3","0.3","0.10","-0.3","-0.3",
"Yassine Benhattab","frFRA","MF,FW","Nantes","frLigue 1","23-007","2002","4.6","0","3","0","0.0","0.65","0.00","0.00","","18.0","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Iker Benito","esESP","DF,FW","Osasuna","esLa Liga","23-107","2002","1.7","1","2","1","50.0","1.20","0.60","0.50","1.00","25.1","0","0","0","0.6","0.6","0.30","+0.4","+0.4",
"Ramy Bensebaini","dzALG","DF","Dortmund","deBundesliga","30-223","1995","8.5","0","6","2","33.3","0.71","0.24","0.00","0.00","18.4","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Nabil Bentaleb","dzALG","MF","Lille","frLigue 1","31-001","1994","3.6","1","10","3","30.0","2.80","0.84","0.00","0.00","28.1","1","1","1","1.1","0.3","0.03","-0.1","-0.3",
"Rodrigo Bentancur","uyURU","MF","Tottenham","engPremier League","28-153","1997","8.0","1","6","1","16.7","0.75","0.12","0.17","1.00","17.2","0","0","0","0.3","0.3","0.06","+0.7","+0.7",
"Lucas Beraldo","brBRA","DF","Paris S-G","frLigue 1","22-001","2003","7.1","1","3","1","33.3","0.42","0.14","0.33","1.00","8.4","0","0","0","0.4","0.4","0.15","+0.6","+0.6",
"Domenico Berardi","itITA","FW","Sassuolo","itSerie A","31-116","1994","9.4","4","15","7","46.7","1.60","0.75","0.13","0.29","20.1","1","2","2","2.8","1.3","0.08","+1.2","+0.7",
"Yuri Berchiche","esESP","DF","Athletic Club","esLa Liga","35-288","1990","12.5","0","9","1","11.1","0.72","0.08","0.00","0.00","25.1","0","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Álex Berenguer","esESP","FW,MF","Athletic Club","esLa Liga","30-144","1995","9.1","0","16","8","50.0","1.76","0.88","0.00","0.00","14.6","0","0","0","1.5","1.5","0.10","-1.5","-1.5",
"Sander Berge","noNOR","MF","Fulham","engPremier League","27-284","1998","11.6","0","4","2","50.0","0.34","0.17","0.00","0.00","17.3","0","0","0","0.6","0.6","0.15","-0.6","-0.6",
"Lucas Bergström","fiFIN","GK","Mallorca","esLa Liga","23-081","2002","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lucas Bergvall","seSWE","MF,FW","Tottenham","engPremier League","19-296","2006","4.6","1","5","3","60.0","1.09","0.65","0.20","0.33","12.4","0","0","0","0.6","0.6","0.11","+0.4","+0.4",
"Medon Berisha","alALB","MF","Lecce","itSerie A","22-035","2003","7.8","2","19","4","21.1","2.43","0.51","0.11","0.50","27.3","5","0","0","1.1","1.1","0.06","+0.9","+0.9",
"Anthony Bermont","frFRA","DF,MF","Lens","frLigue 1","20-288","2005","0.5","0","1","0","0.0","1.87","0.00","0.00","","13.7","0","0","0","0.1","0.1","0.08","-0.1","-0.1",
"Adrian Bernabe","esESP","MF","Parma","itSerie A","24-183","2001","10.6","2","23","6","26.1","2.18","0.57","0.09","0.33","22.9","4","0","0","1.3","1.3","0.06","+0.7","+0.7",
"Marc Bernal","esESP","MF","Barcelona","esLa Liga","18-183","2007","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Federico Bernardeschi","itITA","FW,MF","Bologna","itSerie A","31-282","1994","4.2","1","11","4","36.4","2.65","0.96","0.09","0.25","21.0","1","0","0","0.8","0.8","0.07","+0.2","+0.2",
"Bernardo","brBRA","DF","Hoffenheim","deBundesliga","30-195","1995","10.9","0","4","0","0.0","0.37","0.00","0.00","","14.9","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Lorenzo Bernasconi","itITA","DF","Atalanta","itSerie A","22-009","2003","2.8","0","4","0","0.0","1.41","0.00","0.00","","19.8","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Antoine Bernede","frFRA","MF","Hellas Verona","itSerie A","26-183","1999","9.4","0","6","1","16.7","0.64","0.11","0.00","0.00","21.5","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Nicolò Bertola","itITA","DF","Udinese","itSerie A","22-247","2003","5.8","0","2","1","50.0","0.35","0.17","0.00","0.00","17.0","0","0","0","0.2","0.2","0.10","-0.2","-0.2",
"Jan-Niklas Beste","deGER","FW,MF","Freiburg","deBundesliga","26-325","1999","7.3","0","7","3","42.9","0.96","0.41","0.00","0.00","16.8","1","0","0","0.6","0.6","0.09","-0.6","-0.6",
"Beto","gwGNB","FW","Everton","engPremier League","27-298","1998","6.9","1","14","4","28.6","2.04","0.58","0.07","0.25","8.2","0","0","0","4.1","4.1","0.29","-3.1","-3.1",
"Sam Beukema","nlNED","DF","Napoli","itSerie A","27-008","1998","5.0","1","4","2","50.0","0.80","0.40","0.25","0.50","13.2","0","0","0","1.1","1.1","0.27","-0.1","-0.1",
"Matteo Bianchetti","itITA","DF","Cremonese","itSerie A","32-253","1993","10.6","0","3","0","0.0","0.28","0.00","0.00","","10.5","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Mika Biereth","dkDEN","FW,MF","Monaco","frLigue 1","22-290","2003","7.2","2","12","4","33.3","1.67","0.56","0.17","0.50","12.5","0","0","0","2.8","2.8","0.23","-0.8","-0.8",
"Pedro Bigas","esESP","DF","Elche","esLa Liga","35-071","1990","9.3","0","3","1","33.3","0.32","0.11","0.00","0.00","17.0","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Jaka Bijol","siSVN","DF","Leeds United","engPremier League","26-293","1999","2.9","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Cristiano Biraghi","itITA","DF,MF","Torino","itSerie A","33-085","1992","5.1","0","2","0","0.0","0.39","0.00","0.00","","21.1","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Tom Bischof","deGER","DF,MF","Bayern Munich","deBundesliga","20-150","2005","4.5","0","9","1","11.1","2.00","0.22","0.00","0.00","23.6","1","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Leonardo Bittencourt","deGER","MF","Werder Bremen","deBundesliga","31-341","1993","2.0","0","2","0","0.0","0.98","0.00","0.00","","29.0","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Emmanuel Biumla","frFRA","DF","Angers","frLigue 1","20-201","2005","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
