Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Sergi Gómez","esESP","DF","Sevilla","esLa Liga","26","1992","30.7","20","0.65","17","0","0","2","0","1","0","0.00","0","0","0","0","0","0",
"Alfred Gomis","snSEN","GK","SPAL","itSerie A","24","1993","19.2","3","0.16","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxime Gonalons","frFRA","MF","Sevilla","esLa Liga","29","1989","6.0","4","0.67","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Anthony Gonçalves","frFRA","MF,FW","Strasbourg","frLigue 1","32","1986","11.8","31","2.64","22","3","3","3","0","0","7","0.60","5","0","2","0","0","0",
"Jérôme Gondorf","deGER","MF,FW","Freiburg","deBundesliga","30","1988","14.4","40","2.78","27","7","2","2","2","0","3","0.21","3","0","0","0","0","0",
"Álvaro González","esESP","DF","Villarreal","esLa Liga","28","1990","32.9","25","0.76","20","1","0","1","1","2","3","0.09","2","0","0","0","0","1",
"Bruno González","esESP","DF","Getafe","esLa Liga","28","1990","18.9","9","0.48","6","0","0","1","2","0","3","0.16","2","0","0","1","0","0",
"Cristo González","esESP","FW","Real Madrid","esLa Liga","20","1997","0.5","2","4.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Giancarlo González","crCRC","DF","Bologna","itSerie A","30","1988","8.3","3","0.36","2","0","0","1","0","0","1","0.12","1","0","0","0","0","0",
"Nicolás González","arARG","FW,MF","Stuttgart","deBundesliga","20","1998","24.0","76","3.17","58","0","3","5","9","1","6","0.25","5","0","0","1","0","0",
"Jon Gorenc Stanković","siSVN","MF,DF","Huddersfield","engPremier League","22","1996","7.9","8","1.01","7","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Leon Goretzka","deGER","MF","Bayern Munich","deBundesliga","23","1995","22.5","50","2.23","37","0","2","8","3","0","7","0.31","5","0","0","2","0","0",
"Mathieu Gorgelin","frFRA","GK","Lyon","frLigue 1","27","1990","4.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mirko Gori","itITA","MF","Frosinone","itSerie A","25","1993","3.7","7","1.91","6","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Andoni Gorosabel","esESP","DF","Real Sociedad","esLa Liga","21","1996","5.1","5","0.99","4","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Robin Gosens","deGER","DF,MF","Atalanta","itSerie A","24","1994","21.6","51","2.36","39","3","3","3","1","2","6","0.28","4","0","0","0","0","2",
"Dan Gosling","engENG","MF","Bournemouth","engPremier League","28","1990","19.3","28","1.45","23","2","0","2","0","1","6","0.31","4","0","0","1","0","1",
"Felix Götze","deGER","MF","Augsburg","deBundesliga","20","1998","1.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mario Götze","deGER","FW,MF","Dortmund","deBundesliga","26","1992","18.6","72","3.87","60","1","3","3","5","0","8","0.43","8","0","0","0","0","0",
"Prince-Désir Gouano","frFRA","DF","Amiens","frLigue 1","24","1993","29.1","14","0.48","11","0","0","2","1","0","0","0.00","0","0","0","0","0","0",
"Yoann Gourcuff","frFRA","MF,FW","Dijon","frLigue 1","32","1986","1.5","8","5.33","7","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jeffrey Gouweleeuw","nlNED","DF","Augsburg","deBundesliga","27","1991","23.2","21","0.90","16","0","1","2","0","2","3","0.13","2","0","0","1","0","0",
"Paolo Gozzi Iweru","itITA","DF","Juventus","itSerie A","17","2001","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Max Gradel","ciCIV","FW,MF","Toulouse","frLigue 1","30","1987","36.0","131","3.64","65","17","19","13","15","2","12","0.33","5","0","0","3","4","0",
"Jonathan Gradit","frFRA","DF","Caen","frLigue 1","25","1992","22.3","15","0.67","12","0","1","0","2","0","0","0.00","0","0","0","0","0","0",
"Samuel Grandsir","frFRA","MF,FW","Strasbourg","frLigue 1","21","1996","2.6","10","3.80","5","1","3","0","1","0","2","0.76","2","0","0","0","0","0",
"Samuel Grandsir","frFRA","FW,MF","Monaco","frLigue 1","21","1996","5.2","15","2.88","11","1","2","0","0","1","1","0.19","1","0","0","0","0","0",
"Álex Granell","esESP","MF,DF","Girona","esLa Liga","29","1988","26.6","94","3.54","55","29","3","1","6","0","5","0.19","1","4","0","0","0","0",
"Esteban Granero","esESP","MF","Espanyol","esLa Liga","31","1987","22.4","79","3.53","46","23","2","3","3","2","6","0.27","3","2","0","0","0","1",
"Karlan Grant","engENG","FW","Huddersfield","engPremier League","20","1997","9.7","22","2.26","13","0","5","3","1","0","2","0.21","0","0","0","1","1","0",
"Alberto Grassi","itITA","MF","Parma","itSerie A","23","1995","5.1","5","0.97","4","0","0","0","1","0","2","0.39","2","0","0","0","0","0",
"Andre Gray","jmJAM","FW","Watford","engPremier League","27","1991","15.2","34","2.24","25","0","2","5","2","0","5","0.33","3","0","1","1","0","0",
"Demarai Gray","jmJAM","FW,MF","Leicester City","engPremier League","22","1996","22.1","55","2.49","35","1","8","6","4","1","6","0.27","4","0","1","0","1","0",
"Mason Greenwood","engENG","FW","Manchester Utd","engPremier League","16","2001","1.3","8","6.15","5","0","3","0","0","0","0","0.00","0","0","0","0","0","0",
"Michael Gregoritsch","atAUT","MF,FW","Augsburg","deBundesliga","24","1994","27.6","70","2.53","54","1","3","7","4","1","3","0.11","3","0","0","0","0","0",
"Clément Grenier","frFRA","MF","Rennes","frLigue 1","27","1991","29.6","108","3.64","70","20","3","5","8","2","11","0.37","5","2","1","2","1","0",
"Antoine Griezmann","frFRA","FW,MF","Atlético Madrid","esLa Liga","27","1991","35.5","134","3.77","94","20","4","9","6","1","14","0.39","9","1","0","4","0","0",
"Vincenzo Grifo","itITA","MF,FW","Hoffenheim","deBundesliga","25","1993","3.7","20","5.37","13","3","1","2","1","0","3","0.81","2","1","0","0","0","0",
"Vincenzo Grifo","itITA","MF,FW","Freiburg","deBundesliga","25","1993","15.9","76","4.79","46","12","10","3","4","1","8","0.50","3","2","0","1","2","0",
"Florian Grillitsch","atAUT","MF","Hoffenheim","deBundesliga","22","1995","26.6","85","3.20","69","2","2","1","6","5","9","0.34","8","0","0","0","1","0",
"Jérémy Grimm","frFRA","MF","Strasbourg","frLigue 1","31","1987","1.9","2","1.07","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pascal Groß","deGER","MF,FW","Brighton","engPremier League","27","1991","20.7","85","4.10","46","30","3","3","3","0","6","0.29","1","2","0","2","1","0",
"Sergej Grubac","meMNE","FW","Chievo","itSerie A","18","2000","1.7","1","0.57","0","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Marko Grujić","rsSRB","MF","Hertha BSC","deBundesliga","22","1996","19.8","47","2.38","35","0","4","5","3","0","1","0.05","1","0","0","0","0","0",
"Vicente Guaita","esESP","GK","Crystal Palace","engPremier League","31","1987","19.5","2","0.10","0","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andrés Guardado","mxMEX","MF,DF","Betis","esLa Liga","31","1986","25.9","71","2.74","59","6","1","0","5","0","6","0.23","6","0","0","0","0","0",
"Sergi Guardiola","esESP","FW","Valladolid","esLa Liga","27","1991","16.8","40","2.38","21","0","6","4","9","0","3","0.18","1","0","0","0","2","0",
"Sergi Guardiola","esESP","MF,FW","Getafe","esLa Liga","27","1991","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Metehan Güçlü","trTUR","MF","Paris S-G","frLigue 1","19","1999","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Gonçalo Guedes","ptPOR","MF,FW","Valencia","esLa Liga","21","1996","16.3","56","3.44","38","1","6","3","8","0","9","0.55","7","0","1","1","0","0",
"Mattéo Guendouzi","frFRA","MF","Arsenal","engPremier League","19","1999","23.9","60","2.51","52","0","5","1","0","2","1","0.04","1","0","0","0","0","0",
"Javi Guerra","esESP","FW,MF","Rayo Vallecano","esLa Liga","36","1982","2.6","13","4.96","8","0","2","0","2","1","2","0.76","1","0","0","0","1","0",
"Raphaël Guerreiro","ptPOR","FW,DF","Dortmund","deBundesliga","24","1993","17.0","76","4.48","47","18","3","5","2","1","13","0.77","9","3","1","0","0","0",
"Francis Guerrero","esESP","DF,FW","Betis","esLa Liga","22","1996","19.8","33","1.67","27","2","0","0","4","0","4","0.20","4","0","0","0","0","0",
"Guido Guerrieri","itITA","GK","Lazio","itSerie A","22","1996","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ander Guevara","esESP","MF","Real Sociedad","esLa Liga","21","1997","1.0","1","1.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Makhtar Gueye","snSEN","FW,MF","Saint-Étienne","frLigue 1","20","1997","0.6","2","3.60","1","0","0","1","0","0","1","1.80","0","0","0","1","0","0",
"John Guidetti","seSWE","FW","Alavés","esLa Liga","26","1992","7.0","14","2.00","14","0","0","0","0","0","2","0.29","2","0","0","0","0","0",
"Josuha Guilavogui","frFRA","MF","Wolfsburg","deBundesliga","27","1990","17.4","22","1.26","22","0","0","0","0","0","2","0.11","2","0","0","0","0","0",
"Frederic Guilbert","frFRA","DF","Caen","frLigue 1","23","1994","32.4","52","1.60","36","6","3","4","0","3","2","0.06","2","0","0","0","0","0",
"Baptiste Guillaume","beBEL","FW","Nîmes","frLigue 1","23","1995","13.1","23","1.75","14","0","1","2","5","1","1","0.08","1","0","0","0","0","0",
"Serhou Guirassy","gnGUI","FW","Amiens","frLigue 1","22","1996","12.3","28","2.27","19","0","2","1","6","0","4","0.32","3","0","0","0","1","0",
"Péter Gulácsi","huHUN","GK","RB Leipzig","deBundesliga","28","1990","32.5","5","0.15","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Manuel Gulde","deGER","DF","Freiburg","deBundesliga","27","1991","19.0","17","0.89","15","0","0","2","0","0","1","0.05","0","0","0","1","0","0",
"Gerard Gumbau","esESP","MF","Leganés","esLa Liga","23","1994","13.3","19","1.43","9","2","0","2","4","2","2","0.15","1","0","0","1","0","0",
"İlkay Gündoğan","deGER","MF","Manchester City","engPremier League","27","1990","23.7","102","4.30","75","19","2","4","2","0","13","0.55","12","1","0","0","0","0",
"Angus Gunn","sctSCO","GK","Southampton","engPremier League","22","1996","12.0","3","0.25","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aron Gunnarsson","isISL","MF","Cardiff City","engPremier League","29","1989","25.2","44","1.75","28","9","0","1","5","1","2","0.08","2","0","0","0","0","0",
"Christian Günter","deGER","DF,MF","Freiburg","deBundesliga","25","1993","32.0","92","2.88","51","27","7","5","2","0","7","0.22","3","2","0","2","0","0",
"Koray Günter","deGER","DF","Genoa","itSerie A","23","1994","9.3","11","1.19","9","0","0","1","0","1","1","0.11","1","0","0","0","0","0",
"Serdar Gürler","trTUR","MF,FW","Huesca","esLa Liga","26","1991","5.4","22","4.12","16","1","1","2","2","0","1","0.19","1","0","0","0","0","0",
"Ahmet Gürleyen","deGER","DF","Mainz 05","deBundesliga","19","1999","0.1","1","6.92","0","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Régis Gurtner","frFRA","GK","Amiens","frLigue 1","31","1986","38.0","6","0.16","3","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Gorka Guruzeta","esESP","MF,FW","Athletic Club","esLa Liga","21","1996","0.6","2","3.60","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luiz Gustavo","brBRA","MF,DF","Marseille","frLigue 1","31","1987","27.1","31","1.15","22","1","0","7","1","0","6","0.22","2","0","0","4","0","0",
"Jonathan de Guzmán","nlNED","MF","Eint Frankfurt","deBundesliga","30","1987","17.4","55","3.16","25","24","1","3","1","1","9","0.52","6","1","0","1","0","1",
"Janik Haberer","deGER","MF,FW","Freiburg","deBundesliga","24","1994","26.0","91","3.50","75","0","3","5","6","2","8","0.31","5","0","0","1","2","0",
"Hacen","mrMTN","MF","Valladolid","esLa Liga","20","1997","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alexander Hack","deGER","DF","Mainz 05","deBundesliga","24","1993","11.3","19","1.68","13","1","1","3","1","0","2","0.18","0","0","0","2","0","0",
"Munir El Haddadi","maMAR","FW","Barcelona","esLa Liga","22","1995","1.7","4","2.37","3","1","0","0","0","0","1","0.59","1","0","0","0","0","0",
"Munir El Haddadi","maMAR","FW,MF","Sevilla","esLa Liga","22","1995","11.6","29","2.50","20","0","3","4","1","1","4","0.35","3","0","0","1","0","0",
"Oussama Haddadi","tnTUN","DF","Dijon","frLigue 1","26","1992","29.7","67","2.26","56","7","2","2","0","0","3","0.10","3","0","0","0","0","0",
"Florent Hadergjonaj","xkKVX","DF,MF","Huddersfield","engPremier League","24","1994","20.5","41","2.00","37","0","1","1","0","2","0","0.00","0","0","0","0","0","0",
"Benjamin Hadžić","baBIH","FW,MF","Hannover 96","deBundesliga","19","1999","0.3","1","3.60","1","0","0","0","0","0","1","3.60","1","0","0","0","0","0",
"André Hahn","deGER","FW,MF","Augsburg","deBundesliga","27","1990","22.8","51","2.24","39","2","0","8","1","1","7","0.31","3","0","0","4","0","0",
"Amadou Haidara","mlMLI","MF","RB Leipzig","deBundesliga","20","1998","4.2","13","3.10","10","0","1","2","0","0","1","0.24","1","0","0","0","0","0",
"Oualid El Hajjam","maMAR","DF,MF","Amiens","frLigue 1","27","1991","6.0","5","0.83","4","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Achraf Hakimi","maMAR","DF","Dortmund","deBundesliga","19","1998","19.3","43","2.22","30","1","0","2","9","1","10","0.52","6","0","0","0","3","1",
"Sébastien Haller","ciCIV","FW","Eint Frankfurt","deBundesliga","24","1994","24.2","72","2.97","53","0","8","8","2","1","16","0.66","12","0","1","3","0","0",
"Emil Hallfreðsson","isISL","MF","Udinese","itSerie A","34","1984","1.5","1","0.66","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Emil Hallfreðsson","isISL","MF","Frosinone","itSerie A","34","1984","4.4","5","1.15","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marcel Halstenberg","deGER","DF,FW","RB Leipzig","deBundesliga","26","1991","26.8","93","3.47","51","32","5","2","1","2","16","0.60","11","2","0","0","1","2",
"Ben Hamer","engENG","GK","Huddersfield","engPremier League","30","1987","6.1","1","0.16","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Romain Hamouma","frFRA","FW,MF","Saint-Étienne","frLigue 1","31","1987","17.6","57","3.24","40","6","6","3","2","0","7","0.40","5","0","1","0","1","0",
"Marek Hamšík","skSVK","MF","Napoli","itSerie A","31","1987","10.2","40","3.93","38","0","1","0","0","1","4","0.39","4","0","0","0","0","0",
"Dávid Hancko","skSVK","DF","Fiorentina","itSerie A","20","1997","3.1","6","1.91","3","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Samir Handanović","siSVN","GK","Inter","itSerie A","34","1984","38.0","2","0.05","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Genki Haraguchi","jpJPN","MF,DF","Hannover 96","deBundesliga","27","1991","23.7","63","2.66","48","0","7","1","6","1","3","0.13","3","0","0","0","0","0",
"Féthi Harek","dzALG","DF","Nîmes","frLigue 1","35","1982","2.0","1","0.51","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Amine Harit","maMAR","MF,FW","Schalke 04","deBundesliga","21","1997","12.0","48","3.99","32","0","1","1","12","2","2","0.17","1","0","0","0","1","0",
"Martin Harnik","atAUT","FW,MF","Werder Bremen","deBundesliga","31","1987","9.2","27","2.93","19","0","2","4","1","1","6","0.65","2","0","2","2","0","0",
"Kadeem Harris","engENG","MF","Cardiff City","engPremier League","25","1993","4.2","12","2.88","9","0","1","1","1","0","0","0.00","0","0","0","0","0","0",
"Joe Hart","engENG","GK","Burnley","engPremier League","31","1987","19.0","3","0.16","1","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Makoto Hasebe","jpJPN","DF,MF","Eint Frankfurt","deBundesliga","34","1984","28.0","23","0.82","20","2","0","1","0","0","2","0.07","2","0","0","0","0","0",
"Hans Hateboer","nlNED","DF","Atalanta","itSerie A","24","1994","33.0","80","2.42","72","3","2","2","0","1","9","0.27","7","1","0","0","0","1",
"Kai Havertz","deGER","MF,FW","Leverkusen","deBundesliga","19","1999","32.2","127","3.95","96","1","7","8","12","3","18","0.56","16","0","0","1","1","0",
"Isaac Hayden","jmJAM","MF","Newcastle Utd","engPremier League","23","1995","20.7","41","1.98","36","0","1","0","1","3","4","0.19","3","0","0","0","0","1",
"Eden Hazard","beBEL","FW","Chelsea","engPremier League","27","1991","32.5","221","6.80","143","17","28","7","24","2","33","1.02","17","3","10","1","2","0",
"Thorgan Hazard","beBEL","FW,MF","Gladbach","deBundesliga","25","1993","31.9","144","4.51","89","32","7","7","8","1","15","0.47","12","3","0","0","0","0",
"Rhys Healey","wlsWAL","FW","Cardiff City","engPremier League","23","1994","0.6","4","6.92","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Tom Heaton","engENG","GK","Burnley","engPremier League","32","1986","19.0","12","0.63","6","5","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Dominique Heintz","deGER","DF","Freiburg","deBundesliga","24","1993","33.9","35","1.03","29","5","0","1","0","0","2","0.06","2","0","0","0","0","0",
"Filip Helander","seSWE","DF","Bologna","itSerie A","25","1993","19.0","10","0.53","8","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Jordan Henderson","engENG","MF","Liverpool","engPremier League","28","1990","22.1","39","1.77","36","1","0","1","0","1","6","0.27","6","0","0","0","0","0",
"Jeff Hendrick","ieIRL","MF,FW","Burnley","engPremier League","26","1992","22.9","39","1.70","30","0","1","5","2","1","1","0.04","0","0","0","1","0","0",
"Wayne Hennessey","wlsWAL","GK","Crystal Palace","engPremier League","31","1987","17.5","5","0.29","3","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rouwen Hennings","deGER","FW","Düsseldorf","deBundesliga","30","1987","20.4","54","2.65","43","0","3","3","5","0","8","0.39","7","0","0","1","0","0",
"Benjamin Henrichs","deGER","DF,MF","Monaco","frLigue 1","21","1997","20.3","45","2.22","32","2","4","0","4","3","4","0.20","1","0","1","0","2","0",
"Benjamin Henrichs","deGER","DF","Leverkusen","deBundesliga","21","1997","0.7","2","2.86","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dalbert Henrique","brBRA","DF","Inter","itSerie A","24","1993","8.6","18","2.08","15","1","0","1","1","0","2","0.23","2","0","0","0","0","0",
"Uche Henry Agbo","ngNGA","MF","Rayo Vallecano","esLa Liga","22","1995","4.1","5","1.21","4","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Christophe Hérelle","mqMTQ","DF","Nice","frLigue 1","25","1992","32.6","17","0.52","12","0","1","2","0","2","2","0.06","1","0","0","1","0","0",
"Mario Hermoso","esESP","DF","Espanyol","esLa Liga","23","1995","31.2","21","0.67","14","0","1","5","0","1","2","0.06","1","0","0","1","0","0",
"Javier Hernández","mxMEX","FW","West Ham","engPremier League","30","1988","14.8","19","1.28","12","0","2","2","3","0","3","0.20","1","0","0","0","2","0",
