Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Fodé Ballo-Touré","snSEN","DF","Lille","frLigue 1","20","1997","22.8","22","0.96","18","2","1","0","1","0","1","0.04","1","0","0","0","0","0",
"Florent Balmont","frFRA","MF","Dijon","frLigue 1","37","1980","9.6","26","2.72","21","2","2","0","1","0","6","0.63","4","0","2","0","0","0",
"Leon Balogun","ngNGA","DF","Mainz 05","deBundesliga","29","1988","13.0","5","0.38","4","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mario Balotelli","itITA","FW","Nice","frLigue 1","26","1990","25.2","91","3.61","55","3","7","10","14","2","7","0.28","3","0","1","2","1","0",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","27","1990","17.0","19","1.12","14","2","2","0","1","0","2","0.12","1","0","0","0","1","0",
"Jonathan Bamba","ciCIV","FW","Saint-Étienne","frLigue 1","21","1996","28.6","107","3.74","71","17","8","6","5","0","15","0.52","7","1","2","2","3","0",
"Yacine Bammou","maMAR","MF,FW","Nantes","frLigue 1","25","1991","8.1","17","2.11","13","0","0","3","0","1","0","0.00","0","0","0","0","0","0",
"Éver Banega","arARG","MF","Sevilla","esLa Liga","29","1988","26.7","144","5.40","96","33","8","1","3","3","6","0.23","2","4","0","0","0","0",
"Mattia Bani","itITA","DF","Chievo","itSerie A","23","1993","14.6","1","0.07","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Beni Baningime","cdCOD","MF","Everton","engPremier League","18","1998","2.2","3","1.36","2","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Léo Baptistão","brBRA","FW,MF","Espanyol","esLa Liga","24","1992","29.7","71","2.39","43","1","9","7","8","3","8","0.27","6","0","1","0","0","1",
"Sekou Baradji","frFRA","MF","Amiens","frLigue 1","33","1984","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Antonín Barák","czCZE","MF","Udinese","itSerie A","22","1994","30.1","83","2.75","66","2","3","7","2","3","7","0.23","4","0","1","0","0","2",
"Andrea Barberis","itITA","MF","Crotone","itSerie A","23","1993","33.7","68","2.03","41","18","1","3","2","3","5","0.15","2","1","0","1","1","0",
"Mariano Barbosa","arARG","GK","Villarreal","esLa Liga","33","1984","12.5","1","0.08","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","22","1995","17.6","57","3.25","40","10","2","2","2","1","6","0.34","6","0","0","0","0","0",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","32","1985","12.5","14","1.12","12","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nicolò Barella","itITA","MF","Cagliari","itSerie A","20","1997","32.8","88","2.68","65","12","5","2","3","1","4","0.12","4","0","0","0","0","0",
"Philipp Bargfrede","deGER","MF","Werder Bremen","deBundesliga","28","1989","20.7","32","1.55","24","0","1","3","2","2","3","0.15","2","0","0","0","0","1",
"Ross Barkley","engENG","MF","Chelsea","engPremier League","23","1993","1.4","4","2.79","3","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Aymen Barkok","maMAR","FW,MF","Eint Frankfurt","deBundesliga","19","1998","3.5","8","2.29","6","0","0","0","1","1","1","0.29","1","0","0","0","0","0",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","27","1989","24.1","51","2.12","34","0","4","2","11","0","7","0.29","5","0","1","0","1","0",
"Harvey Barnes","engENG","MF,FW","Leicester City","engPremier League","19","1997","0.1","1","9.00","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Antonio Barragán","esESP","DF","Betis","esLa Liga","30","1987","26.4","48","1.82","40","1","4","1","1","1","12","0.46","11","0","1","0","0","0",
"Antonio Barreca","itITA","DF","Torino","itSerie A","22","1995","5.2","5","0.97","3","1","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Édgar Barreto","pyPAR","MF","Sampdoria","itSerie A","33","1984","21.8","42","1.92","38","0","1","2","1","0","1","0.05","1","0","0","0","0","0",
"Barri","esESP","MF,FW","Getafe","esLa Liga","21","1995","1.3","2","1.59","1","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Musa Barrow","gmGAM","FW","Atalanta","itSerie A","18","1998","4.9","24","4.85","16","0","1","7","0","0","3","0.61","2","0","0","1","0","0",
"Gareth Barry","engENG","MF","West Brom","engPremier League","36","1981","21.4","38","1.78","28","5","1","0","4","0","2","0.09","2","0","0","0","0","0",
"Fin Bartels","deGER","FW","Werder Bremen","deBundesliga","30","1987","12.5","44","3.53","34","1","3","2","4","0","6","0.48","4","1","0","0","1","0",
"Kyle Bartley","engENG","DF","Swansea City","engPremier League","26","1991","2.6","2","0.77","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marc Bartra","esESP","DF","Betis","esLa Liga","26","1991","15.8","18","1.14","15","0","2","0","1","0","0","0.00","0","0","0","0","0","0",
"Marc Bartra","esESP","DF","Dortmund","deBundesliga","26","1991","9.0","12","1.34","8","0","1","1","1","1","1","0.11","0","0","0","1","0","0",
"Andrea Barzagli","itITA","DF","Juventus","itSerie A","36","1981","16.1","12","0.75","9","1","0","1","1","0","3","0.19","3","0","0","0","0","0",
"Daniele Baselli","itITA","MF","Torino","itSerie A","25","1992","28.0","67","2.39","56","3","1","2","4","1","7","0.25","5","0","0","1","1","0",
"Nicolas Basin","frFRA","DF","Metz","frLigue 1","19","1998","3.5","6","1.72","5","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dušan Basta","rsSRB","DF","Lazio","itSerie A","32","1984","8.6","19","2.26","17","0","1","1","0","0","1","0.12","1","0","0","0","0","0",
"Gil Bastião Dias","ptPOR","FW,MF","Fiorentina","itSerie A","20","1996","13.2","53","4.01","38","1","7","3","3","1","6","0.45","5","0","1","0","0","0",
"Gil Bastião Dias","ptPOR","MF","Monaco","frLigue 1","20","1996","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Samuel Bastien","cdCOD","MF","Chievo","itSerie A","20","1996","15.1","23","1.53","18","0","1","2","2","0","1","0.07","1","0","0","0","0","0",
"Borja Bastón","esESP","FW","Málaga","esLa Liga","24","1992","10.9","21","1.92","11","0","1","6","3","0","2","0.18","0","0","0","1","1","0",
"Alessandro Bastoni","itITA","DF","Atalanta","itSerie A","18","1999","1.0","3","3.00","2","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Bastos","aoANG","DF","Lazio","itSerie A","26","1991","15.6","8","0.51","7","0","0","1","0","0","1","0.06","1","0","0","0","0","0",
"Michy Batshuayi","beBEL","FW","Chelsea","engPremier League","23","1993","4.0","9","2.25","7","0","1","1","0","0","2","0.50","2","0","0","0","0","0",
"Michy Batshuayi","beBEL","FW","Dortmund","deBundesliga","23","1993","9.3","21","2.26","13","0","0","6","0","2","4","0.43","3","0","0","0","0","1",
"Moritz Bauer","atAUT","DF,MF","Stoke City","engPremier League","25","1992","14.5","23","1.58","18","2","3","0","0","0","0","0.00","0","0","0","0","0","0",
"Robert Bauer","deGER","DF,FW","Werder Bremen","deBundesliga","22","1995","10.6","14","1.32","10","3","0","0","0","1","1","0.09","0","1","0","0","0","0",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","27","1990","34.0","6","0.18","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Timo Baumgartl","deGER","DF","Stuttgart","deBundesliga","21","1996","29.0","14","0.48","12","1","0","1","0","0","1","0.03","1","0","0","0","0","0",
"Julian Baumgartlinger","atAUT","MF,DF","Leverkusen","deBundesliga","29","1988","15.5","26","1.68","24","1","0","0","1","0","1","0.06","1","0","0","0","0","0",
"Jon Bautista","esESP","FW,MF","Real Sociedad","esLa Liga","22","1995","2.0","3","1.49","2","0","0","1","0","0","1","0.50","0","0","0","1","0","0",
"Paul Baysse","frFRA","DF","Málaga","esLa Liga","29","1988","13.8","3","0.22","2","0","0","1","0","0","1","0.07","0","0","0","1","0","0",
"Paul Baysse","frFRA","DF","Bordeaux","frLigue 1","29","1988","6.3","2","0.32","1","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Noah Joel Sarenren Bazee","ngNGA","FW,MF","Hannover 96","deBundesliga","20","1996","1.3","1","0.77","0","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Hervé Bazile","htHAI","MF,FW","Caen","frLigue 1","27","1990","9.7","31","3.18","12","10","3","2","4","0","2","0.21","1","1","0","0","0","0",
"Riechedly Bazoer","cwCUW","MF","Wolfsburg","deBundesliga","20","1996","6.6","7","1.07","5","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Enrico Bearzotti","itITA","DF,FW","Hellas Verona","itSerie A","20","1996","4.6","5","1.10","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Claudio Beauvue","gpGLP","FW","Leganés","esLa Liga","29","1988","18.6","36","1.94","18","0","7","4","7","0","3","0.16","0","0","2","0","1","0",
"Bebé","cvCPV","MF,FW","Eibar","esLa Liga","27","1990","4.1","11","2.73","5","4","1","0","1","0","0","0.00","0","0","0","0","0","0",
"Ihlas Bebou","tgTOG","MF,FW","Hannover 96","deBundesliga","23","1994","23.8","104","4.37","70","0","11","7","13","3","8","0.34","6","0","0","1","1","0",
"Andreas Beck","deGER","DF","Stuttgart","deBundesliga","30","1987","21.4","38","1.78","31","4","0","0","3","0","2","0.09","2","0","0","0","0","0",
"Henri Bedimo","cmCMR","DF,FW","Marseille","frLigue 1","33","1984","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jan Bednarek","plPOL","DF","Southampton","engPremier League","21","1996","4.7","2","0.42","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Asmir Begović","baBIH","GK","Bournemouth","engPremier League","30","1987","38.0","4","0.11","2","2","0","0","0","0","1","0.03","0","1","0","0","0","0",
"Valon Behrami","chSUI","MF","Udinese","itSerie A","32","1985","15.5","26","1.67","17","0","3","0","1","5","2","0.13","2","0","0","0","0","0",
"Vid Belec","siSVN","GK","Benevento","itSerie A","27","1990","12.4","3","0.24","1","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Vid Belec","siSVN","GK","Sampdoria","itSerie A","27","1990","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ishak Belfodil","dzALG","FW","Werder Bremen","deBundesliga","25","1992","15.0","53","3.53","31","0","8","8","6","0","5","0.33","2","0","1","1","1","0",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","25","1991","24.2","14","0.58","12","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Karim Bellarabi","deGER","MF,FW","Leverkusen","deBundesliga","27","1990","12.7","53","4.16","38","1","4","2","6","2","3","0.24","3","0","0","0","0","0",
"Héctor Bellerín","esESP","DF","Arsenal","engPremier League","22","1995","33.9","85","2.51","76","2","1","2","3","1","8","0.24","7","0","0","1","0","0",
"François Bellugou","frFRA","MF","Troyes","frLigue 1","30","1987","24.2","13","0.54","13","0","0","0","0","0","1","0.04","1","0","0","0","0","0",
"Andrea Belotti","itITA","FW","Torino","itSerie A","23","1993","29.8","85","2.86","50","0","5","12","18","0","14","0.47","8","0","1","4","1","0",
"Chaouki Ben Saada","tnTUN","FW,MF","Troyes","frLigue 1","33","1984","3.8","17","4.47","13","3","1","0","0","0","2","0.53","1","1","0","0","0","0",
"Wissam Ben Yedder","frFRA","FW","Sevilla","esLa Liga","26","1990","18.9","58","3.07","46","0","5","3","3","1","9","0.48","7","0","1","1","0","0",
"Diego Benaglio","chSUI","GK","Monaco","frLigue 1","33","1983","2.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ahmad Benali","lyLBY","MF","Crotone","itSerie A","25","1992","9.0","23","2.55","14","5","0","3","1","0","3","0.33","2","0","0","1","0","0",
"Yohan Benalouane","tnTUN","DF","Leicester City","engPremier League","30","1987","1.0","2","2.00","0","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Marco Benassi","itITA","MF,FW","Fiorentina","itSerie A","22","1994","30.9","85","2.75","76","0","3","5","0","1","6","0.19","5","0","0","1","0","0",
"Medhi Benatia","maMAR","DF","Juventus","itSerie A","30","1987","19.5","10","0.51","7","0","1","1","0","1","1","0.05","0","0","0","1","0","0",
"Lars Bender","deGER","DF,MF","Leverkusen","deBundesliga","28","1989","17.7","40","2.26","35","1","2","2","0","0","6","0.34","5","0","1","0","0","0",
"Sven Bender","deGER","DF","Leverkusen","deBundesliga","28","1989","26.1","23","0.88","21","0","0","1","0","1","2","0.08","2","0","0","0","0","0",
"László Bénes","skSVK","MF","Gladbach","deBundesliga","19","1997","0.4","3","6.92","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nicolas Benezet","frFRA","FW,MF","Guingamp","frLigue 1","26","1991","18.3","74","4.04","46","14","6","2","6","0","9","0.49","5","1","1","0","2","0",
"Marcel Benger","deGER","MF","Gladbach","deBundesliga","19","1998","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Walter Benítez","arARG","GK","Nice","frLigue 1","24","1993","28.0","2","0.07","0","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Charlison Benschop","cwCUW","MF,DF","Hannover 96","deBundesliga","27","1989","2.0","2","0.98","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ramy Bensebaini","dzALG","DF","Rennes","frLigue 1","22","1995","26.0","35","1.35","26","4","2","1","2","0","3","0.12","3","0","0","0","0","0",
"Nabil Bentaleb","dzALG","MF","Schalke 04","deBundesliga","22","1994","11.2","16","1.43","10","1","1","2","0","2","5","0.45","4","0","0","0","0","1",
"Rodrigo Bentancur","uyURU","MF","Juventus","itSerie A","20","1997","6.5","23","3.57","23","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Christian Benteke","beBEL","FW","Crystal Palace","engPremier League","26","1990","24.9","68","2.73","43","0","5","12","8","0","13","0.52","8","0","1","1","3","0",
"Karim Benzema","frFRA","FW","Real Madrid","esLa Liga","29","1987","23.9","92","3.85","77","0","9","5","1","0","23","0.96","18","0","2","2","1","0",
"Yassine Benzia","dzALG","MF,FW","Lille","frLigue 1","22","1994","25.4","120","4.72","79","19","9","2","7","4","14","0.55","10","0","4","0","0","0",
"Saido Berahino","biBDI","FW","Stoke City","engPremier League","23","1993","5.5","9","1.64","6","0","0","2","1","0","1","0.18","1","0","0","0","0","0",
"Domenico Berardi","itITA","FW","Sassuolo","itSerie A","22","1994","25.5","128","5.02","84","19","8","9","6","2","10","0.39","5","3","1","1","0","0",
"Yuri Berchiche","esESP","DF","Paris S-G","frLigue 1","27","1990","19.1","36","1.89","28","2","1","1","3","1","7","0.37","5","0","1","0","1","0",
"Álex Berenguer","esESP","FW","Torino","itSerie A","22","1995","11.6","46","3.97","28","11","2","2","2","1","5","0.43","4","1","0","0","0","0",
"Bartosz Bereszyński","plPOL","DF","Sampdoria","itSerie A","25","1992","27.6","35","1.27","23","9","1","0","2","0","3","0.11","2","1","0","0","0","0",
"Jóhann Berg Guðmundsson","isISL","MF","Burnley","engPremier League","26","1990","31.5","117","3.72","53","42","9","7","6","0","9","0.29","5","2","0","2","0","0",
"Markel Bergara","esESP","MF","Getafe","esLa Liga","31","1986","16.3","9","0.55","6","0","0","3","0","0","2","0.12","1","0","0","1","0","0",
"Emil Berggreen","dkDEN","FW","Mainz 05","deBundesliga","24","1993","7.4","11","1.48","10","0","0","1","0","0","1","0.13","1","0","0","0","0","0",
"Robert Berić","siSVN","FW","Saint-Étienne","frLigue 1","26","1991","11.6","14","1.21","9","0","1","0","4","0","2","0.17","1","0","0","0","1","0",
"Kévin Bérigaud","frFRA","FW,MF","Montpellier","frLigue 1","29","1988","3.0","12","3.99","12","0","0","0","0","0","2","0.66","2","0","0","0","0","0",
"Etrit Berisha","alALB","GK","Atalanta","itSerie A","28","1989","31.0","1","0.03","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Federico Bernardeschi","itITA","FW,MF","Juventus","itSerie A","23","1994","9.4","35","3.79","27","1","2","0","5","0","9","0.97","7","0","0","0","2","0",
"Bernardo","brBRA","DF","RB Leipzig","deBundesliga","22","1995","15.0","19","1.27","14","0","0","4","0","1","4","0.27","3","0","0","1","0","0",
"Juan Bernat","esESP","DF,FW","Bayern Munich","deBundesliga","24","1993","9.9","26","2.64","23","0","1","0","2","0","5","0.51","4","0","1","0","0","0",
"Andrea Bertolacci","itITA","MF","Genoa","itSerie A","26","1991","32.2","64","1.99","54","3","3","1","1","2","1","0.03","1","0","0","0","0","0",
"Ryan Bertrand","engENG","DF","Southampton","engPremier League","27","1989","34.8","76","2.18","54","12","4","4","1","1","7","0.20","4","1","1","1","0","0",
"Muhamed Bešić","baBIH","MF","Everton","engPremier League","24","1992","0.5","2","3.91","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Daniel Bessa","itITA","MF,FW","Hellas Verona","itSerie A","24","1993","15.4","50","3.29","42","3","3","1","1","0","2","0.13","1","0","0","0","1","0",
"Daniel Bessa","itITA","MF","Genoa","itSerie A","24","1993","4.9","14","2.88","12","1","1","0","0","0","1","0.21","1","0","0","0","0","0",
"Vincent Bessat","frFRA","DF,MF","Caen","frLigue 1","31","1985","17.4","38","2.18","30","4","1","2","0","1","3","0.17","3","0","0","0","0","0",
"Quentin Beunardeau","frFRA","GK","Metz","frLigue 1","23","1994","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matteo Bianchetti","itITA","DF","Hellas Verona","itSerie A","24","1993","1.4","2","1.45","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ermin Bičakčić","baBIH","DF","Hoffenheim","deBundesliga","27","1990","6.1","6","0.99","3","0","1","1","1","0","3","0.49","0","0","1","1","1","0",
"Pedro Bigas","esESP","DF","Las Palmas","esLa Liga","26","1990","9.9","11","1.11","10","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Lucas Biglia","arARG","MF","Milan","itSerie A","31","1986","22.7","64","2.82","55","2","0","5","1","1","7","0.31","5","0","0","1","0","1",
"Philip Billing","dkDEN","MF","Huddersfield","engPremier League","21","1996","8.5","6","0.71","4","0","1","0","0","1","0","0.00","0","0","0","0","0","0",
"Jean-Claude Billong","cmCMR","DF","Benevento","itSerie A","23","1993","3.3","1","0.31","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Davide Biondini","itITA","MF","Sassuolo","itSerie A","34","1983","2.3","8","3.48","8","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Cristiano Biraghi","itITA","DF","Fiorentina","itSerie A","24","1992","33.1","96","2.90","56","31","1","5","2","1","8","0.24","4","2","0","1","1","0",
"Mame Biram Diouf","snSEN","FW,DF","Stoke City","engPremier League","29","1987","28.8","51","1.77","29","1","2","10","9","0","4","0.14","4","0","0","0","0","0",
"Davide Biraschi","itITA","DF","Genoa","itSerie A","23","1994","20.0","19","0.95","15","0","3","0","0","1","3","0.15","1","0","1","0","0","1",
"Valter Birsa","siSVN","MF,FW","Chievo","itSerie A","30","1986","27.8","124","4.45","84","31","5","1","1","2","14","0.50","9","5","0","0","0","0",
"Milan Biševac","rsSRB","DF","Metz","frLigue 1","33","1983","7.9","8","1.01","7","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yves Bissouma","mlMLI","MF,DF","Lille","frLigue 1","20","1996","17.3","46","2.65","32","2","6","6","0","0","4","0.23","2","0","1","1","0","0",
