Name,Value,Fee,From,Direction
"Frank Ronstadt","€125k","-","Hamburger SV II","Joined"
"Ashton Götz","€250k","-","Without Club","Joined"
"Mohamed Gouaida","€400k","-","Hamburger SV II","Joined"
"Arianit Ferati","€400k","-","Hamburger SV II","Joined"
"Kyriakos Papadopoulos","€7.00m","End of loanJun 30, 2017","Leverkusen","Joined"
"Abdou Diallo","€1.00m","€5.00m","Monaco","Left"
"Anthony Ujah","€3.00m","€3.80m","Liaoning FC","Left"
"Viktor Fischer","€5.00m","€3.00m","Middlesbrough","Left"
"Alexandru Maxim","€2.50m","€3.00m","Stuttgart","Left"
"Kenan Kodro","€3.00m","€1.75m","CA Osasuna","Left"
"René Adler","€2.00m","free transfer","Hamburg","Left"
"Nigel de Jong","€2.00m","free transfer","Galatasaray","Left"
"Marcel Costly","€225k","-","FSV Mainz 05 II","Left"
"Florian Müller","€275k","-","FSV Mainz 05 II","Left"
"José Rodríguez","€1.00m","End of loanJun 30, 2017","Málaga CF","Left"
"Pierre Neurath Bengtsson","€2.00m","End of loanJun 30, 2017","SC Bastia","Left"
"Florian Niederlechner","€5.50m","End of loanJun 30, 2017","Freiburg","Left"
"Todor Nedelev","€1.00m","End of loanJun 30, 2017","Botev Plovdiv","Left"
"Robin Zentner","€200k","End of loanJun 30, 2017","Holstein Kiel","Left"
"Jhon Córdoba","€7.00m","€17.00m","1.FC Köln","Joined"
"Viktor Fischer","€3.00m","€2.70m","Copenhagen","Joined"
"Florian Niederlechner","€5.50m","€2.30m","Freiburg","Joined"
"Fabian Frei","€2.25m","€1.50m","Basel","Joined"
"Pierre Neurath Bengtsson","€2.00m","€1.00m","Copenhagen","Joined"
"Jairo Samperio","€2.00m","€350k","UD Las Palmas","Joined"
"Todor Nedelev","€1.00m","free transfer","Botev Plovdiv","Joined"
"Besar Halimi","€350k","loan transfer","Bröndby IF","Joined"
"Gaëtan Bussmann","€1.00m","loan transfer","Freiburg","Joined"
"Marcel Costly","€200k","?","1.FC Magdeburg","Joined"
"Philipp Klement","€250k","?","SC Paderborn","Joined"
"José Rodríguez","€1.00m","loan transfer","M. Tel Aviv","Joined"
"Kenan Kodro","€2.00m","loan transfer","Grasshoppers","Joined"
"Jannik Huth","€500k","loan transfer","Sparta R.","Joined"
"Aaron Seydel","€500k","loan transfer","Holstein Kiel","Joined"
"Devante Parker","€300k","loan transfer","SKN St. Pölten","Joined"
"Jonas Lössl","€1.50m","loan transfer","Huddersfield","Joined"
"Bojan Krkic","€5.00m","End of loanJun 30, 2017","Stoke City","Joined"
"André Ramalho","€2.00m","End of loanJun 30, 2017","Leverkusen","Joined"
"John Brooks","€14.00m","€17.00m","Hertha BSC","Left"
"Ignacio Camacho","€10.00m","€14.00m","Málaga CF","Left"
"Landry Dimata","€6.50m","€11.50m","KV Oostende","Left"
"Admir Mehmedi","€3.50m","€8.00m","Leverkusen","Left"
"Divock Origi","€12.00m","Loan fee:€6.50m","Liverpool","Left"
"William","€2.75m","€5.00m","Internacional","Left"
"Marcel Tisserand","€3.00m","Loan fee:€3.00m","FC Ingolstadt","Left"
"Marvin Stefaniak","€1.50m","€2.00m","Dynamo Dresden","Left"
"Renato Steffen","€3.50m","€1.75m","Basel","Left"
"Paul Verhaegh","€1.00m","€1.50m","Augsburg","Left"
"Kaylen Hinds","-","€1.50m","Arsenal U23","Left"
"Felix Uduokhai","€800k","€1.00m","1860 Munich","Left"
"Elvis Rexhbecaj","€100k","-","Wolfsburg II","Left"
"Luca Itter","-","-","Wolfsburg U19","Left"
"Josip Brekalo","€3.50m","End of loanDec 31, 2017","Stuttgart","Left"
"Carlos Ascues","€500k","End of loanAug 29, 2017","FBC Melgar","Left"
"Francisco Rodríguez","€700k","End of loanJun 30, 2017","FC Luzern","Left"
"Leandro Putaro","€300k","End of loanJun 30, 2017","Arm. Bielefeld","Left"
"Moritz Sprenger","€175k","End of loanJun 30, 2017","1.FC Magdeburg","Left"
"Patrick Drewes","€150k","End of loanJun 30, 2017","Pr. Münster","Left"
"Ricardo Rodríguez","€17.00m","€15.00m","AC Milan","Joined"
"Luiz Gustavo","€12.00m","€10.00m","Marseille","Joined"
"Jannes Horn","€4.00m","€7.00m","1.FC Köln","Joined"
"Mario Gómez","€6.00m","€3.00m","Stuttgart","Joined"
"Vieirinha","€3.50m","€1.00m","PAOK","Joined"
"Diego Benaglio","€1.00m","free transfer","Monaco","Joined"
"Carlos Ascues","€500k","free transfer","Alianza Lima","Joined"
"Christian Träsch","€2.00m","?","FC Ingolstadt","Joined"
"Leandro Putaro","€300k","?","Arm. Bielefeld","Joined"
"Patrick Drewes","€150k","?","Würzb. Kickers","Joined"
"Francisco Rodríguez","€700k","?","FC Luzern","Joined"
"Paul Seguin","€2.00m","loan transfer","Dynamo Dresden","Joined"
"Amara Condé","€150k","loan transfer","Holstein Kiel","Joined"
"Marvin Stefaniak","€1.00m","loan transfer","1.FC Nuremberg","Joined"
"Ismail Azzaoui","€250k","loan transfer","Willem II","Joined"
"Paul-Georges Ntep","€4.00m","loan transfer","Saint-Étienne","Joined"
"Kaylen Hinds","€1.25m","loan transfer","Greuther Fürth","Joined"
"Moritz Sprenger","€175k","-","Wolfsburg II","Joined"
"Ashkan Dejagah","€1.00m","-","Without Club","Joined"
"Philipp Wollscheid","€2.50m","End of loanJun 30, 2017","Stoke City","Joined"
"Borja Mayoral","€2.50m","End of loanJun 30, 2017","Real Madrid","Joined"
"Santiago Ascacíbar","€7.50m","€6.00m","Estudiantes LP","Left"
"Chadrac Akolo","€2.50m","€6.00m","FC Sion","Left"
"Ron-Robert Zieler","€7.00m","€4.00m","Leicester","Left"
"Anastasios Donis","€1.25m","€4.00m","Juventus","Left"
"Mario Gómez","€6.00m","€3.00m","Wolfsburg","Left"
"Andreas Beck","€3.00m","€2.50m","Besiktas","Left"
"Aílton","€800k","€2.50m","Estoril","Left"
"Orel Mangala","-","€1.80m","Anderlecht U21","Left"
"Erik Thommy","€750k","€500k","Augsburg","Left"
"Alexander Meyer","€175k","€400k","Energie Cottbus","Left"
"Jacob Bruun Larsen","€500k","Loan fee:€200k","Dortmund","Left"
"Holger Badstuber","€2.50m","free transfer","Bayern Munich","Left"
"Dennis Aogo","€1.50m","free transfer","FC Schalke 04","Left"
"Dzenis Burnic","€250k","loan transfer","Dortmund","Left"
"Boris Tashchy","€400k","End of loanJun 30, 2017","Zbrojovka Brno","Left"
"Toni Sunjic","€700k","End of loanJun 30, 2017","US Palermo","Left"
"Simon Terodde","€3.00m","€3.00m","1.FC Köln","Joined"
"Alexandru Maxim","€2.50m","€3.00m","Mainz","Joined"
"Toni Sunjic","€700k","€700k","Dinamo Moscow","Joined"
"Mitchell Langerak","€1.50m","€600k","Levante","Joined"
"Jean Zimmer","€1.25m","Loan fee:€100k","F. Düsseldorf","Joined"
"Julian Green","€700k","Loan fee:€100k","Greuther Fürth","Joined"
"Tobias Werner","€750k","Loan fee:€100k","1.FC Nuremberg","Joined"
"Florian Klein","€800k","free transfer","Austria Vienna","Joined"
"Benjamin Uphoff","€200k","free transfer","Karlsruher SC","Joined"
"Boris Tashchy","€400k","free transfer","MSV Duisburg","Joined"
"Anto Grgic","€1.50m","loan transfer","FC Sion","Joined"
"Aílton","€800k","loan transfer","Estoril","Joined"
"Ebenezer Ofori","€1.50m","loan transfer","New York City","Joined"
"Nunoo Sarpei","€100k","loan transfer","FK Senica","Joined"
"Jérôme Onguéné","€2.00m","loan transfer","Salzburg","Joined"
"Josip Brekalo","€3.50m","End of loanDec 31, 2017","Wolfsburg","Joined"
"Jonathas","€7.00m","€9.00m","Rubin Kazan","Left"
"Ihlas Bebou","€1.50m","€5.88m","F. Düsseldorf","Left"
"Julian Korb","€3.00m","€3.00m","Mönchengladbach","Left"
"Michael Esser","€2.00m","€2.00m","Darmstadt 98","Left"
"Josip Elez","€2.50m","Loan fee:€500k","HNK Rijeka","Left"
"Matthias Ostrzolek","€2.00m","free transfer","Hamburg","Left"
"Tom Baller","-","free transfer","M'gladbach U19","Left"
"Yousef Emghames","-","free transfer","FC Bayern U19","Left"
"Pirmin Schwegler","€1.50m","free transfer","Hoffenheim","Left"
"Fabian Senninger","€75k","-","Hannover 96 II","Left"
"Marlon Sündermann","€50k","-","Hannover 96 II","Left"
"Mevlüt Erdinç","€3.00m","End of loanJun 30, 2017","FC Metz","Left"
"Babacar Gueye","€600k","End of loanJun 30, 2017","Zulte Waregem","Left"
"Andre Hoffmann","€500k","End of loanJun 30, 2017","F. Düsseldorf","Left"
"Andre Hoffmann","€500k","€250k","F. Düsseldorf","Joined"
"Artur Sobiech","€750k","free transfer","Darmstadt 98","Joined"
"Mevlüt Erdinç","€3.00m","free transfer","Basaksehir","Joined"
"Mike-Steven Bähre","€150k","loan transfer","SV Meppen","Joined"
"Elias Huth","€175k","loan transfer","Rot-Weiß Erfurt","Joined"
"Fabian Senninger","€75k","loan transfer","SV Meppen","Joined"
"Samuel Sahin-Radlinger","€200k","loan transfer","Brann","Joined"
"Uffe Bech","€500k","loan transfer","Greuther Fürth","Joined"
"Tom Baller","€125k","-","Hannover 96 II","Joined"
"Fynn Arkenberg","€200k","-","Hannover 96 II","Joined"
"Yousef Emghames","€100k","-","Hannover 96 II","Joined"
"Babacar Gueye","€600k","loan transfer","Sint-Truiden","Joined"
"Marko Maric","€200k","End of loanJun 30, 2017","Hoffenheim II","Joined"
"Stefan Strandberg","€1.50m","End of loanJun 30, 2017","Krasnodar","Joined"
"Alphonso Davies","€10.00m","€14.00m","Vancouver","Left"
"Leon Goretzka","€40.00m","free transfer","FC Schalke 04","Left"
"Ron-Thorben Hoffmann","-","-","FC Bayern U19","Left"
"Serge Gnabry","€20.00m","End of loanJun 30, 2018","Hoffenheim","Left"
"Renato Sanches","€20.00m","End of loanJun 30, 2018","Swansea","Left"
"Douglas Costa","€55.00m","End of loanJun 30, 2018","Juventus","Left"
"Douglas Costa","€55.00m","€40.00m","Juventus","Joined"
"Arturo Vidal","€35.00m","€18.00m","Barcelona","Joined"
"Sebastian Rudy","€15.00m","€16.00m","FC Schalke 04","Joined"
"Juan Bernat","€12.00m","€5.00m","PSG","Joined"
"Sandro Wagner","€8.00m","€5.00m","TJ Teda","Joined"
"Niklas Dorsch","€400k","free transfer","Heidenheim","Joined"
"Fabian Benko","€250k","free transfer","LASK","Joined"
"Felix Götze","€200k","free transfer","Augsburg","Joined"
"Tom Starke","-","-","Retired","Joined"
"Sebastian Rudy","€15.00m","€16.00m","Bayern Munich","Left"
"Suat Serdar","€7.50m","€11.00m","Mainz","Left"
"Omar Mascarell","€8.00m","€10.00m","Real Madrid","Left"
"Rabbi Matondo","-","€9.00m","Man City U23","Left"
"Salif Sané","€18.00m","€7.00m","Hannover 96","Left"
"Hamza Mendyl","€600k","€6.00m","Lille","Left"
"Steven Skrzybski","€3.50m","€3.20m","Union Berlin","Left"
"Mark Uth","€18.00m","free transfer","Hoffenheim","Left"
"Jeffrey Bruma","€3.00m","loan transfer","Wolfsburg","Left"
"Ahmed Kutucu","€400k","-","Schalke 04 U19","Left"
"Nassim Boujellab","-","-","Schalke 04 II","Left"
"Benjamin Goller","-","-","Schalke 04 U19","Left"
"Donis Avdijaj","€1.00m","End of loanJun 30, 2018","Roda JC","Left"
"Coke","€2.00m","End of loanJun 30, 2018","Levante","Left"
"Johannes Geis","€5.00m","End of loanJun 30, 2018","Sevilla FC","Left"
"Benedikt Höwedes","€9.00m","End of loanJun 30, 2018","Juventus","Left"
"Luke Hemmerich","€250k","End of loanJun 30, 2018","VfL Bochum","Left"
"Haji Wright","€300k","End of loanJun 30, 2018","SV Sandhausen","Left"
"Thilo Kehrer","€18.00m","€37.00m","PSG","Joined"
"Benedikt Höwedes","€9.00m","€5.00m","Loko Moscow","Joined"
"Naldo","€1.00m","€2.00m","Monaco","Joined"
"Coke","€2.00m","€1.50m","Levante","Joined"
"Johannes Geis","€3.00m","€500k","1.FC Köln","Joined"
"Bernard Tekpetey","€400k","€150k","SC Paderborn","Joined"
"Max Meyer","€18.00m","free transfer","Crystal Palace","Joined"
"Donis Avdijaj","€1.00m","free transfer","Willem II","Joined"
"Luke Hemmerich","€250k","free transfer","Erzgebirge Aue","Joined"
"Leon Goretzka","€40.00m","free transfer","Bayern Munich","Joined"
"Franco Di Santo","€2.50m","free transfer","Rayo Vallecano","Joined"
"Pablo Insua","€2.50m","loan transfer","SD Huesca","Joined"
"Haji Wright","€300k","-","Schalke 04 II","Joined"
"Abdul Rahman Baba","€5.00m","End of loanJan 28, 2019","Chelsea","Joined"
"Marko Pjaca","€15.00m","End of loanJun 30, 2018","Juventus","Joined"
"Kasim Adams","€8.50m","€8.00m","Young Boys","Left"
"Leonardo Bittencourt","€6.00m","€6.00m","1.FC Köln","Left"
"Vincenzo Grifo","€7.50m","€5.50m","Mönchengladbach","Left"
"Ishak Belfodil","€5.50m","€5.50m","Standard Liège","Left"
"Joshua Brenet","€5.00m","€3.50m","PSV","Left"
"Lucas Ribeiro","-","€3.00m","EC Vitória","Left"
"Reiss Nelson","-","Loan fee:€500k","Arsenal U23","Left"
"Christoph Baumgartner","€350k","-","Hoffenheim II","Left"
"Felipe Pires","€2.25m","End of loanJun 30, 2018","Austria Vienna","Left"
"Joelinton","€1.25m","End of loanJun 30, 2018","Rapid Vienna","Left"
"Bruno Nazário","€500k","End of loanJun 30, 2018","Guarani","Left"
"Marvin Schwäbe","€700k","End of loanJun 30, 2018","Dynamo Dresden","Left"
"Benedikt Gimber","€900k","End of loanJun 30, 2018","J. Regensburg","Left"
"Joshua Mees","€750k","End of loanJun 30, 2018","J. Regensburg","Left"
"Philipp Ochs","€750k","End of loanJun 30, 2018","VfL Bochum","Left"
"Baris Atik","€350k","End of loanJun 30, 2018","Darmstadt 98","Left"
"Benedikt Gimber","€900k","€1.00m","FC Ingolstadt","Joined"
"Håvard Nordtveit","€4.00m","Loan fee:€1.00m","Fulham","Joined"
"Marvin Schwäbe","€700k","€700k","Bröndby IF","Joined"
"Baris Atik","€350k","€600k","Dynamo Dresden","Joined"
"Vincenzo Grifo","€6.00m","Loan fee:€600k","Freiburg","Joined"
"Steven Zuber","€10.00m","Loan fee:€600k","Stuttgart","Joined"
"Joshua Mees","€750k","€500k","Union Berlin","Joined"
"Felipe Pires","€1.50m","Loan fee:€400k","Palmeiras","Joined"
"Kevin Akpoguma","€10.00m","Loan fee:€220k","Hannover 96","Joined"
"Robert Zulj","€1.00m","Loan fee:€200k","Union Berlin","Joined"
"Gregor Kobel","€1.00m","Loan fee:€150k","Augsburg","Joined"
"Bruno Nazário","€500k","Loan fee:€100k","Athletico-PR","Joined"
"Justin Hoogma","€3.00m","Loan fee:€50k","St. Pauli","Joined"
"Mark Uth","€18.00m","free transfer","FC Schalke 04","Joined"
"Philipp Ochs","€750k","loan transfer","Aalborg BK","Joined"
"Eugen Polanski","-","-","Retired","Joined"
"Serge Gnabry","€20.00m","End of loanJun 30, 2018","Bayern Munich","Joined"
"Felix Passlack","€1.50m","End of loanJun 30, 2018","Dortmund","Joined"
"Abdou Diallo","€12.00m","€28.00m","Mainz","Left"
"Axel Witsel","€20.00m","€20.00m","TJ Tianhai","Left"
"Thomas Delaney","€12.00m","€20.00m","Werder Bremen","Left"
"Leonardo Balerdi","€2.50m","€15.50m","Boca Juniors","Left"
"Marius Wolf","€10.00m","€5.00m","Frankfurt","Left"
"Paco Alcácer","€15.00m","Loan fee:€2.00m","Barcelona","Left"
"Eric Oelschlägel","€250k","free transfer","W. Bremen II","Left"
"Marwin Hitz","€4.00m","free transfer","Augsburg","Left"
"Christian Pulisic","€50.00m","loan transfer","Chelsea","Left"
"Achraf Hakimi","€5.00m","loan transfer","Real Madrid","Left"
"Jacob Bruun Larsen","€500k","End of loanJun 30, 2018","Stuttgart","Left"
"Felix Passlack","€1.50m","End of loanJun 30, 2018","Hoffenheim","Left"
"Mikel Merino","€10.00m","End of loanJun 30, 2018","Newcastle","Left"
"Dzenis Burnic","€500k","End of loanJun 30, 2018","Stuttgart","Left"
"Christian Pulisic","€50.00m","€64.00m","Chelsea","Joined"
"Andriy Yarmolenko","€23.00m","€20.00m","West Ham","Joined"
"Sokratis","€20.00m","€16.00m","Arsenal","Joined"
"Mikel Merino","€10.00m","€7.00m","Newcastle","Joined"
"Gonzalo Castro","€8.00m","€5.00m","Stuttgart","Joined"
"Nuri Şahin","€4.50m","€1.00m","Werder Bremen","Joined"
"Felix Passlack","€1.50m","Loan fee:€500k","Norwich","Joined"
"André Schürrle","€15.00m","Loan fee:€400k","Fulham","Joined"
"Dzenis Burnic","€750k","Loan fee:€300k","Dynamo Dresden","Joined"
"Dominik Reimann","€200k","free transfer","Holstein Kiel","Joined"
"Erik Durm","€1.00m","free transfer","Huddersfield","Joined"
"Shinji Kagawa","€8.00m","loan transfer","Besiktas","Joined"
"Alexander Isak","€3.00m","loan transfer","Willem II","Joined"
"Jeremy Toljan","€3.00m","loan transfer","Celtic","Joined"
"Sebastian Rode","€1.50m","loan transfer","Frankfurt","Joined"
"Roman Weidenfeller","-","-","Retired","Joined"
"Michy Batshuayi","€40.00m","End of loanJun 30, 2018","Chelsea","Joined"
"Paulinho","€25.00m","€18.50m","Vasco da Gama","Left"
"Mitchell Weiser","€12.00m","€12.00m","Hertha BSC","Left"
"Isaac Kiese Thelin","€3.00m","Loan fee:€1.00m","RSC Anderlecht","Left"
"Lukas Hradecky","€10.00m","free transfer","Frankfurt","Left"
"Thorsten Kirschbaum","€400k","free transfer","1.FC Nuremberg","Left"
"Jan Boller","-","-","Leverkusen U19","Left"
"Tomasz Kucz","-","-","Leverkusen U19","Left"
"Jakub Bednarczyk","€100k","-","Leverkusen U19","Left"
"Sam Schreck","€100k","-","Leverkusen U19","Left"
"Aleksandar Dragovic","€10.00m","End of loanJun 30, 2018","Leicester","Left"
"Bernd Leno","€20.00m","€25.00m","Arsenal","Joined"
"Benjamin Henrichs","€12.00m","€20.00m","Monaco","Joined"
"Jakub Bednarczyk","€250k","free transfer","St. Pauli","Joined"
"Marlon Frey","€300k","free transfer","PSV U21","Joined"
"Niklas Lomb","€250k","loan transfer","SV Sandhausen","Joined"
"Tomasz Kucz","€200k","loan transfer","Dunajska Streda","Joined"
"Stefan Kießling","-","-","Retired","Joined"
"Vladlen Yurchenko","€300k","-","Without Club","Joined"
"Amadou Haidara","€20.00m","€19.00m","Salzburg","Left"
"Nordi Mukiele","€14.00m","€16.00m","Montpellier","Left"
"Matheus Cunha","€1.50m","€15.00m","FC Sion","Left"
"Marcelo Saracchi","€4.50m","€12.00m","River Plate","Left"
"Tyler Adams","€4.50m","€2.63m","New York","Left"
"Emile Smith Rowe","-","Loan fee:€1.00m","Arsenal U23","Left"
"Julian Krahl","-","-","RB Leipzig U19","Left"
"Emre Aslan","-","-","RB Leipzig U19","Left"
"Elias Abouchabaka","-","-","RB Leipzig U19","Left"
"Atınç Nukan","€600k","End of loanJun 30, 2018","Besiktas","Left"
"Vitaly Janelt","€600k","End of loanJun 30, 2018","VfL Bochum","Left"
"Felix Beiersdorf","€75k","End of loanDec 31, 2018","ZFC Meuselwitz","Left"
"Massimo Bruno","€1.30m","End of loanJun 30, 2018","RSC Anderlecht","Left"
"Omer Damari","€1.00m","End of loanJun 30, 2018","Maccabi Haifa","Left"
"Felix Beiersdorf","€100k","End of loanJun 30, 2018","Chemie Leipzig","Left"
"Agyemang Diawusie","€600k","End of loanJun 30, 2018","Wehen Wiesbaden","Left"
"Zsolt Kalmár","€675k","End of loanJun 30, 2018","Dunajska Streda","Left"
"Anthony Jung","€800k","End of loanJun 30, 2018","Bröndby IF","Left"
"Marius Müller","€750k","End of loanJun 30, 2018","1.FC K'lautern","Left"
"Naby Keïta","€65.00m","€60.00m","Liverpool","Joined"
"Bernardo","€6.00m","€10.00m","Brighton","Joined"
"Philipp Köhn","€100k","€900k","Salzburg","Joined"
"Anthony Jung","€800k","€800k","Bröndby IF","Joined"
"Agyemang Diawusie","€600k","€500k","FC Ingolstadt","Joined"
"Benno Schmitz","€1.00m","€200k","1.FC Köln","Joined"
"Zsolt Kalmár","€675k","€200k","Dunajska Streda","Joined"
"Vitaly Janelt","€600k","€150k","VfL Bochum","Joined"
"Omer Damari","€1.00m","free transfer","Hapoel Tel Aviv","Joined"
