Name,Value,Fee,From,Direction
"Alan Do Marcolino","€200k","loan transfer","US Orléans","Joined"
"Leo Østigård","€7.00m","loan transfer","Hoffenheim","Joined"
"Arthur Theate","€20.00m","loan transfer","Frankfurt","Joined"
"Henrik Meister","€3.00m","loan transfer","Pisa","Joined"
"Albert Grønbæk","€15.00m","loan transfer","Southampton","Joined"
"Baptiste Santamaria","€7.00m","loan transfer","Nice","Joined"
"Ibrahim Salah","€4.00m","loan transfer","Stade Brestois","Joined"
"Bertuğ Yıldırım","€3.50m","loan transfer","Getafe","Joined"
"Glen Kamara","€6.00m","loan transfer","Al-Shabab","Joined"
"Abdelhamid Ait Boudlal","-","loan transfer","Amiens SC","Joined"
"Charlie Cresswell","€4.00m","€4.50m","Leeds","Left"
"Mark McKenzie","€6.00m","€3.00m","Genk","Left"
"Djibril Sidibé","€1.50m","free transfer","AEK Athens","Left"
"Joshua King","€2.30m","free transfer","Fenerbahçe","Left"
"Miha Zajc","€2.40m","loan transfer","Fenerbahçe","Left"
"Ümit Akdağ","€800k","loan transfer","Alanyaspor","Left"
"Jaydee Canvot","€50k","-","Toulouse B","Left"
"Rafik Messali","-","-","Toulouse B","Left"
"Noah Edjouma","€50k","-","Toulouse B","Left"
"Mathis Saka","-","-","Toulouse U19","Left"
"Kjetil Haug","€450k","End of loanDec 31, 2024","Odd","Left"
"Ibrahim Cissoko","€1.50m","End of loanJan 31, 2025","Plymouth","Left"
"Kléri Serber","€250k","End of loanJun 30, 2024","Botev Vratsa","Left"
"Said Hamulic","€800k","End of loanJun 30, 2024","Loko Moscow","Left"
"Oliver Zandén","€700k","End of loanDec 31, 2024","Randers FC","Left"
"Yanis Begraoui","€900k","End of loanJun 30, 2024","Pau FC","Left"
"Mamady Bangré","€800k","End of loanJun 30, 2024","Troyes","Left"
"Junior Flemmings","€700k","End of loanJun 30, 2024","Vozdovac","Left"
"Anthony Rouault","€7.00m","End of loanJun 30, 2024","Stuttgart","Left"
"Veljko Birmancevic","€9.00m","End of loanJun 30, 2024","Sparta Prague","Left"
"Logan Costa","€12.00m","€18.00m","Villarreal","Joined"
"Christian Mawissa","€9.00m","€16.00m","Monaco","Joined"
"Thijs Dallinga","€18.00m","€15.00m","Bologna","Joined"
"Anthony Rouault","€7.00m","€3.00m","Stuttgart","Joined"
"Veljko Birmancevic","€9.00m","€2.30m","Sparta Prague","Joined"
"Kévin Keben","€500k","€1.00m","Watford","Joined"
"Junior Flemmings","€700k","free transfer","Ajman Club","Joined"
"Moussa Diarra","€2.00m","free transfer","Alavés","Joined"
"Mikkel Desler","€3.00m","free transfer","Austin","Joined"
"Kléri Serber","€250k","free transfer","Septemvri Sofia","Joined"
"Thomas Himeur","€50k","free transfer","Paris FC","Joined"
"Denis Genreau","€800k","free transfer","Dep. La Coruña","Joined"
"Naatan Skyttä","€400k","?","USL Dunkerque","Joined"
"Mamady Bangré","€800k","?","Grenoble","Joined"
"Yanis Begraoui","€900k","?","Estoril","Joined"
"Oliver Zandén","€700k","?","Brommapojkarna","Joined"
"Ibrahim Cissoko","€1.50m","loan transfer","Plymouth","Joined"
"Said Hamulic","€800k","loan transfer","Widzew Lodz","Joined"
"Álex Domínguez","€300k","loan transfer","SD Eibar","Joined"
"Ibrahim Cissoko","€1.50m","loan transfer","Sheff Wed","Joined"
"César Gelabert","€1.50m","loan transfer","Sporting Gijón","Joined"
"Kjetil Haug","€450k","loan transfer","Odd","Joined"
"Stijn Spierings","€4.50m","End of loanJun 30, 2024","Lens","Joined"
"Nicolas Pays","-","free transfer","Le Puy Foot","Left"
"Bamo Meïté","€5.00m","loan transfer","Marseille","Left"
"Rabby Nzingoula","€300k","loan transfer","R. Strasbourg","Left"
"Andy Delort","€2.00m","loan transfer","MC Algiers","Left"
"Nikola Maksimović","€350k","-","Without Club","Left"
"Yaël Mouanga","-","-","Montpellier B","Left"
"Junior Ndiaye","€50k","-","Montpellier B","Left"
"Glenn Ngosso","-","-","Montpellier B","Left"
"Birama Touré","€1.60m","-","Without Club","Left"
"Othmane Maamma","€300k","-","Montpellier B","Left"
"Gabriel Barès","€400k","End of loanJun 30, 2024","Concarneau","Left"
"Maxime Estève","€7.00m","End of loanJun 30, 2024","Burnley","Left"
"Maxime Estève","€7.00m","€12.00m","Burnley","Joined"
"Mousa Tamari","€6.00m","€8.00m","Stade Rennais","Joined"
"Akor Adams","€9.00m","€5.50m","Sevilla FC","Joined"
"Arnaud Nordin","€8.00m","€1.00m","Mainz","Joined"
"Léo Leroy","€1.00m","€500k","Basel","Joined"
"Sacha Delaye","€300k","free transfer","A. Lustenau","Joined"
"Gabriel Barès","€400k","free transfer","Burgos CF","Joined"
"Birama Touré","€1.20m","loan transfer","Manisa FK","Joined"
"Yann Karamoh","€2.50m","End of loanJun 30, 2024","Torino","Joined"
"Silvan Hefti","€2.50m","End of loanJun 30, 2024","Genoa","Joined"
"Sékou Mara","€6.00m","€12.00m","Southampton","Left"
"Sebastian Nanasi","€8.00m","€11.00m","Malmö","Left"
"Mamadou Sarr","€1.00m","€10.00m","Lyon","Left"
"Diego Moreira","€3.00m","€8.50m","Chelsea","Left"
"Félix Lemaréchal","€5.00m","€6.00m","Monaco","Left"
"Guela Doué","€7.00m","€6.00m","Stade Rennais","Left"
"Óscar Perea","€2.00m","€5.20m","Atl. Nacional","Left"
"Yoni Gomis","€50k","€2.00m","Le Havre AC","Left"
"Pape Diong","-","€1.20m","AF Darou Salam","Left"
"Karl-Johan Johnsson","€400k","free transfer","G. Bordeaux","Left"
"Samuel Amo-Ameyaw","€300k","loan transfer","Southampton","Left"
"Valentín Barco","€6.00m","loan transfer","Brighton","Left"
"Djordje Petrovic","€20.00m","loan transfer","Chelsea","Left"
"Andrew Omobamidele","€11.00m","loan transfer","Nott'm Forest","Left"
"Caleb Wiley","€5.00m","loan transfer","Chelsea","Left"
"Jérémy Sebas","€500k","-","R. Strasbourg B","Left"
"Abdoul Ouattara","€150k","-","R. Strasbourg B","Left"
"Patrick Ouotro","-","-","R. Strasbourg B","Left"
"Aboubacar Ali","€150k","-","R. Strasbourg B","Left"
"Rabby Nzingoula","€300k","-","R. Strasbourg B","Left"
"Milos Lukovic","€5.00m","End of loanJun 30, 2024","IMT Belgrad","Left"
"Nordine Kandil","€1.00m","End of loanJun 30, 2024","FC Annecy","Left"
"Patrick Ouotro","€300k","End of loanDec 31, 2024","FC Martigues","Left"
"Robin Risser","€500k","End of loanJun 30, 2024","Dijon","Left"
"Eduard Sobol","€1.50m","End of loanJun 30, 2024","Genk","Left"
"Dany Jean","€350k","End of loanJun 30, 2024","US Avranches","Left"
"Dany Jean","€400k","End of loanJan 30, 2025","Rodez AF","Left"
"Aboubacar Ali","€250k","End of loanDec 31, 2024","Nîmes Olympique","Left"
"Frédéric Guilbert","€4.00m","free transfer","Lecce","Joined"
"Lucas Perrin","€3.00m","free transfer","Hamburg","Joined"
"Nordine Kandil","€1.00m","free transfer","Amiens SC","Joined"
"Karol Fila","€700k","free transfer","FCV Dender EH","Joined"
"Alexandre Pierre","€100k","free transfer","FC Sochaux","Joined"
"Ibrahima Sissoko","€6.00m","free transfer","VfL Bochum","Joined"
"Jean-Eudes Aholou","€800k","free transfer","Angers SCO","Joined"
"Robin Risser","€500k","loan transfer","Red Star FC","Joined"
"Dany Jean","€400k","?","Torreense","Joined"
"Marvin Senaya","€1.80m","loan transfer","Lausanne-Sport","Joined"
"Aboubacar Ali","€250k","loan transfer","Torreense","Joined"
"Patrick Ouotro","€300k","loan transfer","RFC Seraing","Joined"
"Jérémy Sebas","€800k","loan transfer","SC Bastia","Joined"
"Rabby Nzingoula","€300k","loan transfer","Montpellier","Joined"
"Junior Mwanga","€6.00m","loan transfer","Le Havre AC","Joined"
"Saïdou Sow","€6.00m","loan transfer","FC Nantes","Joined"
"Milos Lukovic","€5.00m","loan transfer","Heerenveen","Joined"
"Patrick Ouotro","-","loan transfer","FC Martigues","Joined"
"Jessy Deminguet","€1.20m","loan transfer","FC Metz","Joined"
"Dany Jean","€350k","loan transfer","Rodez AF","Joined"
"Lebo Mothiba","€1.50m","-","Without Club","Joined"
"Kévin Gameiro","€700k","-","Without Club","Joined"
"Matthieu Dreyer","€150k","-","Retired","Joined"
"Steven Baseya","€50k","loan transfer","FC Villefranche","Joined"
"Aboubacar Ali","€150k","loan transfer","Nîmes Olympique","Joined"
"Ângelo","€15.00m","End of loanJun 30, 2024","Chelsea","Joined"
"Andrey Santos","€25.00m","End of loanMay 31, 2025","Chelsea","Joined"
"Caleb Wiley","€8.00m","End of loanFeb 2, 2025","Chelsea","Joined"
"Matthis Abline","€6.00m","€10.00m","Stade Rennais","Left"
"Meschack Elia","€5.00m","Loan fee:€250k","Young Boys","Left"
"Yassine Benhattab","-","free transfer","Aubagne FC","Left"
"Patrik Carlgren","€800k","free transfer","Randers FC","Left"
"Jean-Philippe Gbamin","€2.50m","free transfer","USL Dunkerque","Left"
"Tino Kadewere","€2.50m","free transfer","Lyon","Left"
"Anthony Lopes","€1.50m","free transfer","Lyon","Left"
"Sorba Thomas","€4.20m","loan transfer","Huddersfield","Left"
"Johann Lepenant","€6.00m","loan transfer","Lyon","Left"
"Saïdou Sow","€6.00m","loan transfer","R. Strasbourg","Left"
"Nicolas Cozza","€3.50m","loan transfer","Wolfsburg","Left"
"Dehmaine Tabibou","€50k","-","FC Nantes B","Left"
"Francis Coquelin","€1.00m","-","Without Club","Left"
"Herba Guirassy","-","-","FC Nantes U19","Left"
"Louis Leroux","-","-","FC Nantes U19","Left"
"Lohann Doucet","€700k","End of loanJun 30, 2024","Paris FC","Left"
"Junior Diaz","€400k","End of loanJun 30, 2024","FC Annecy","Left"
"Lamine Diack","€1.20m","End of loanJun 30, 2024","Colorado","Left"
"Fabien Centonze","€3.00m","End of loanJun 30, 2024","Hellas Verona","Left"
"Bastien Meupiyou","€800k","€5.00m","Wolves","Joined"
"Junior Diaz","€400k","€2.50m","Troyes","Joined"
"Matthis Abline","€6.00m","End of loanJun 30, 2024€2.00m","Stade Rennais","Joined"
"Stredair Appuah","€500k","€1.50m","Palermo","Joined"
"Lohann Doucet","€700k","€300k","Paris FC","Joined"
"Jean-Philippe Gbamin","€2.00m","free transfer","FC Zürich","Joined"
"Samuel Moutoussamy","€3.00m","free transfer","Sivasspor","Joined"
"Rémy Descamps","€1.50m","free transfer","Lyon","Joined"
"Moussa Sissoko","€1.20m","free transfer","Watford","Joined"
"Denis Petric","€100k","free transfer","Lens","Joined"
"Yassine Benhattab","-","loan transfer","Aubagne FC","Joined"
"Lamine Diack","€1.20m","loan transfer","Hatayspor","Joined"
"Ignatius Ganago","€1.80m","loan transfer","New England","Joined"
"Jean-Kévin Duverne","€3.00m","loan transfer","KV Kortrijk","Joined"
"Abdoul Kader Bamba","€900k","-","Without Club","Joined"
"Eray Cömert","€4.00m","End of loanJun 30, 2024","Valencia","Joined"
"Nicolas Cozza","€3.50m","End of loanJun 30, 2024","Wolfsburg","Joined"
"Bénie Traoré","€4.00m","End of loanJun 30, 2024","Sheff Utd","Joined"
"Tino Kadewere","€2.50m","End of loanJun 30, 2024","Lyon","Joined"
"Ismaïl Bouneb","€50k","free transfer","VAFC U19","Left"
"Fodé Ballo-Touré","€1.50m","free transfer","Milan Futuro","Left"
"Ruben Londja","-","free transfer","Lausanne II","Left"
"Yanis Zouaoui","€600k","free transfer","FC Martigues","Left"
"Ahmed Hassan","€900k","free transfer","Rio Ave","Left"
"Junior Mwanga","€6.00m","loan transfer","R. Strasbourg","Left"
"Timothée Pembélé","€2.50m","loan transfer","Sunderland","Left"
"Antoine Joujou","€1.50m","loan transfer","Parma","Left"
"Mahamadou Diawara","€2.50m","loan transfer","Lyon","Left"
"André Ayew","€1.00m","-","Without Club","Left"
"Aliou Thiaré","-","-","Le Havre B","Left"
"Yoni Gomis","€50k","-","Le Havre B","Left"
"Simon Ebonog","€100k","-","Le Havre B","Left"
"Paul Argney","€150k","-","Le Havre B","Left"
"Mokrane Bentoumi","€50k","-","Le Havre B","Left"
"Ilyes Housni","€2.80m","loan transfer","PSG","Left"
"Djamal Moussadek","€350k","End of loanJun 30, 2024","FC Villefranche","Left"
"Kandet Diawara","€400k","End of loanJun 30, 2024","Concarneau","Left"
"Mohamed Koné","€500k","End of loanJun 30, 2024","USL Dunkerque","Left"
"Issa Soumaré","€800k","End of loanJun 30, 2024","AJ Auxerre","Left"
"Yann Kitala","€700k","End of loanJun 30, 2024","Almere City","Left"
"Nassim Chadli","€600k","End of loanJun 30, 2024","Concarneau","Left"
"Antoine Joujou","€1.50m","€2.70m","Parma","Joined"
"Steve Ngoura","€800k","€2.30m","Cercle Brugge","Joined"
"Yoni Gomis","€50k","€2.00m","R. Strasbourg","Joined"
"Christopher Operi","€4.00m","€1.30m","Basaksehir","Joined"
"Emmanuel Sabbi","€2.00m","€1.00m","Vancouver","Joined"
"Oussama Targhalline","€3.00m","€450k","Feyenoord","Joined"
"Samuel Grandsir","€1.20m","free transfer","SM Caen","Joined"
"Yoann Salmier","€1.20m","free transfer","Clermont Foot","Joined"
"Djamal Moussadek","€350k","?","FC Versailles","Joined"
"Mohamed Koné","€500k","?","R Charleroi SC","Joined"
"Cheick Doumbia","€50k","?","Rodez AF","Joined"
"Nassim Chadli","€600k","?","Wydad AC","Joined"
"Paul Argney","€100k","loan transfer","Francs Borains","Joined"
"Simon Ebonog","€100k","loan transfer","AS Nancy","Joined"
"Mokrane Bentoumi","€50k","loan transfer","FC Villefranche","Joined"
"Aliou Thiaré","-","loan transfer","AS Nancy","Joined"
"André Ayew","€1.00m","-","Without Club","Joined"
"Kandet Diawara","€400k","loan transfer","Pau FC","Joined"
"Mohamed Bayo","€5.00m","End of loanJun 30, 2024","Lille","Joined"
"Lasso Coulibaly","€1.50m","€2.00m","Nordsjaelland","Left"
"Theo Bair","€1.00m","€1.90m","Motherwell FC","Left"
"Fredrik Oppegård","€600k","€500k","PSV","Left"
"Sinaly Diomandé","€4.00m","free transfer","Lyon","Left"
"Tom Negrel","-","free transfer","LOSC Lille B","Left"
"Gabriel Osho","€3.00m","free transfer","Luton","Left"
"Nathan Buayi-Kiala","€200k","?","Parma","Left"
"Ki-Jana Hoever","€4.50m","loan transfer","Wolves","Left"
"Hamed Traoré","€17.00m","loan transfer","Bournemouth","Left"
"Han-Noah Massengo","€3.00m","loan transfer","Burnley","Left"
"Victor Mayela","-","-","AJ Auxerre B","Left"
"Ousmane Camara","€700k","End of loanJun 30, 2024","FC Annecy","Left"
"Nicolas Mercier","€300k","End of loanJun 30, 2024","KMSK Deinze","Left"
"Brayann Pereira","€700k","End of loanJun 30, 2024","NEC Nijmegen","Left"
"Gauthier Hein","€3.00m","€3.00m","FC Metz","Joined"
"Rayan Raveloson","€2.00m","€1.50m","Young Boys","Joined"
"Ousmane Camara","€700k","€500k","Castellón","Joined"
"Brayann Pereira","€700k","€400k","NEC Nijmegen","Joined"
"Théo Pellenard","€800k","free transfer","Stade Lavallois","Joined"
"Nicolas Mercier","€300k","loan transfer","Paris 13 Atl.","Joined"
"Saad Agouzoul","€500k","loan transfer","Radomiak","Joined"
"Victor Mayela","-","loan transfer","FC Sochaux","Joined"
"Sonny Laiton","€150k","-","Without Club","Joined"
"Nathan Buayi-Kiala","€200k","End of loanJun 30, 2024","Parma","Joined"
"Issa Soumaré","€800k","End of loanJun 30, 2024","Le Havre AC","Joined"
"Colin Dagba","€1.20m","End of loanJun 30, 2024","PSG","Joined"
"Jim Allevinah","€2.00m","free transfer","Clermont Foot","Left"
"Jean-Eudes Aholou","€800k","free transfer","R. Strasbourg","Left"
"Carlens Arcus","€700k","free transfer","Vitesse","Left"
"Emmanuel Biumla","€400k","free transfer","G. Bordeaux","Left"
"Jacques Ekomié","€700k","free transfer","G. Bordeaux","Left"
"Haris Belkebla","€1.70m","free transfer","Ohod Club","Left"
"Bamba Dieng","€4.00m","loan transfer","FC Lorient","Left"
"Marius Courcoul","€50k","-","Angers SCO B","Left"
"Marin Jakolis","€700k","End of loanJun 30, 2024","Melbourne City","Left"
"Halid Sabanovic","€250k","End of loanJun 30, 2024","Valenciennes FC","Left"
"Yan Valery","€2.00m","€474k","Sheff Wed","Joined"
"Marin Jakolis","€700k","free transfer","Macarthur","Joined"
"Joseph Lopy","€400k","free transfer","Pau FC","Joined"
"Guédé Nadje","€50k","loan transfer","Bourg-en-Bresse","Joined"
"Loïs Diony","€1.80m","loan transfer","Bandirma Spor","Joined"
"Lucas Stassin","€3.00m","€10.00m","KVC Westerlo","Left"
"Zuriko Davitashvili","€3.00m","€6.00m","G. Bordeaux","Left"
"Augustine Boakye","€3.00m","€3.00m","Wolfsberger AC","Left"
"Igor Miladinovic","€3.20m","€3.00m","Cukaricki","Left"
"Pierre Cornud","€1.20m","€1.10m","Maccabi Haifa","Left"
"Yunis Abdelhamid","€600k","free transfer","Stade Reims","Left"
"Ben Old","€400k","free transfer","Wellington","Left"
"Brice Maubleu","€350k","?","Grenoble","Left"
"Maxime Bernauer","€2.00m","loan transfer","Dinamo Zagreb","Left"
"Pierre Ekwah","€2.80m","loan transfer","Sunderland","Left"
"Irvin Cardona","€2.00m","loan transfer","Augsburg","Left"
"Djylian N'Guessan","-","-","Saint-Étienne B","Left"
"Ayman Aiki","€150k","-","Saint-Étienne B","Left"
"Beres Owusu","-","-","Saint-Étienne B","Left"
"Mathis Amougou","€300k","-","Saint-Étienne B","Left"
"Darling Bladi","€50k","-","Saint-Étienne B","Left"
"Louis Mouton","€600k","End of loanJun 30, 2024","Pau FC","Left"
"Mathis Amougou","€5.00m","€15.00m","Chelsea","Joined"
"Thomas Monconduit","€300k","free transfer","Amiens SC","Joined"
"Maxence Rivera","€300k","free transfer","USL Dunkerque","Joined"
"Etienne Green","€700k","free transfer","Burnley","Joined"
"Karim Cissé","€150k","loan transfer","FC Annecy","Joined"
"Darling Bladi","€50k","loan transfer","Bourg-en-Bresse","Joined"
"Mathieu Cafaro","€2.00m","?","Paris FC","Joined"
"Dylan Chambost","€2.00m","?","Columbus","Joined"
"Ayman Aiki","€500k","loan transfer","SC Bastia","Joined"
"Mahmoud Bentayg","€400k","loan transfer","Zamalek","Joined"
"Beres Owusu","-","loan transfer","QRM","Joined"
"Nathanaël Mbuku","€2.00m","End of loanJun 30, 2024","Augsburg","Joined"
"Irvin Cardona","€2.50m","End of loanJun 30, 2024","Augsburg","Joined"
"Stéphane Diarra","€1.20m","End of loanJun 30, 2024","FC Lorient","Joined"
"Ilya Zabarnyi","€42.00m","€63.00m","Bournemouth","Left"
"Lucas Chevalier","€30.00m","€40.00m","Lille","Left"
"Renato Marin","€500k","free transfer","Roma","Left"
"Quentin Ndjantou","-","-","Paris SG U19","Left"
"Ibrahim Mbaye","€3.00m","-","Paris SG U23","Left"
"Marco Asensio","€20.00m","End of loanJun 30, 2025","Aston Villa","Left"
"Milan Škriniar","€15.00m","End of loanJun 30, 2025","Fenerbahçe","Left"
"Randal Kolo Muani","€30.00m","End of loanJul 15, 2025","Juventus","Left"
"Carlos Soler","€18.00m","End of loanJun 30, 2025","West Ham","Left"
"Nordi Mukiele","€10.00m","End of loanJun 30, 2025","Leverkusen","Left"
"Ilyes Housni","€1.50m","End of loanJun 30, 2025","Le Havre AC","Left"
"Gabriel Moscardo","€8.00m","End of loanJun 10, 2025","Stade Reims","Left"
"Renato Sanches","€3.00m","End of loanJun 30, 2025","Benfica","Left"
"Gianluigi Donnarumma","€40.00m","€30.00m","Man City","Joined"
"Nordi Mukiele","€10.00m","€12.00m","Sunderland","Joined"
"Marco Asensio","€20.00m","€7.50m","Fenerbahçe","Joined"
"Carlos Soler","€18.00m","€6.00m","Real Sociedad","Joined"
"Milan Škriniar","€15.00m","€6.00m","Fenerbahçe","Joined"
"Arnau Tenas","€3.00m","€2.50m","Villarreal","Joined"
"Renato Sanches","€3.00m","loan transfer","Panathinaikos","Joined"
"Presnel Kimpembe","€5.00m","?","Qatar SC","Joined"
"Naoufel El Hannach","-","loan transfer","Montpellier","Joined"
"Gabriel Moscardo","€8.00m","loan transfer","Braga","Joined"
