Name,Value,Fee,From,Direction
"Mesut Özil","€5.00m","free transfer","Fenerbahçe","Joined"
"Henrikh Mkhitaryan","€20.00m","free transfer","Roma","Joined"
"Sokratis","€4.00m","free transfer","Olympiacos","Joined"
"Sead Kolasinac","€8.00m","loan transfer","FC Schalke 04","Joined"
"Ainsley Maitland-Niles","€18.00m","loan transfer","West Brom","Joined"
"William Saliba","€17.00m","loan transfer","Nice","Joined"
"Joe Willock","€16.00m","loan transfer","Newcastle","Joined"
"Dejan Iliev","€300k","loan transfer","Shrewsbury","Joined"
"Lucas Torreira","€30.00m","loan transfer","Atlético","Joined"
"Cédric Soares","€8.00m","End of loanJun 30, 2020","Southampton","Joined"
"Pablo Marí","€4.80m","End of loanJun 30, 2020","Flamengo","Joined"
"Ollie Watkins","€12.00m","€34.00m","Brentford","Left"
"Bertrand Traoré","€9.50m","€18.40m","Lyon","Left"
"Emiliano Martínez","€8.00m","€17.40m","Arsenal","Left"
"Morgan Sanson","€20.00m","€15.80m","Marseille","Left"
"Matty Cash","€4.80m","€15.75m","Nott'm Forest","Left"
"Ross Barkley","€21.50m","loan transfer","Chelsea","Left"
"Jacob Ramsey","-","-","Aston Villa U23","Left"
"Scott Hogan","€3.20m","End of loanJun 30, 2020","Birmingham","Left"
"Lovre Kalinic","€2.80m","End of loanJun 30, 2020","Toulouse","Left"
"Conor Hourihane","€4.50m","End of loanMay 31, 2021","Swansea","Left"
"Andre Green","€1.80m","End of loanJul 31, 2020","Charlton","Left"
"James Bree","€1.20m","End of loanJul 23, 2020","Luton","Left"
"Scott Hogan","€3.20m","€2.77m","Birmingham","Joined"
"Henri Lansbury","€1.20m","free transfer","Bristol City","Joined"
"Jota Peleteiro","€3.50m","free transfer","Alavés","Joined"
"James Chester","€2.40m","free transfer","Stoke City","Joined"
"Borja Bastón","€3.20m","free transfer","CD Leganés","Joined"
"James Bree","€1.20m","?","Luton","Joined"
"Frédéric Guilbert","€5.00m","loan transfer","R. Strasbourg","Joined"
"Conor Hourihane","€6.00m","loan transfer","Swansea","Joined"
"Lovre Kalinic","€2.80m","loan transfer","Hajduk Split","Joined"
"Ally Samatta","€9.50m","loan transfer","Fenerbahçe","Joined"
"Andre Green","€1.80m","-","Without Club","Joined"
"Ørjan Nyland","€1.20m","-","Without Club","Joined"
"Ross Barkley","€20.00m","End of loanMay 31, 2021","Chelsea","Joined"
"Pepe Reina","€650k","End of loanJul 31, 2020","AC Milan","Joined"
"Danny Drinkwater","€4.80m","End of loanJun 30, 2020","Chelsea","Joined"
"Moisés Caicedo","€5.00m","€28.20m","Independiente","Left"
"Jakub Moder","€3.00m","€11.00m","Lech Poznan","Left"
"Andi Zeqiri","€1.50m","€4.00m","Lausanne-Sport","Left"
"Michal Karbownik","€6.00m","€3.90m","Legia Warszawa","Left"
"Jan Paul van Hecke","€1.80m","€2.00m","NAC Breda","Left"
"Joël Veltman","€8.00m","€1.00m","Ajax","Left"
"Danny Welbeck","€5.50m","free transfer","Watford","Left"
"Adam Lallana","€9.50m","free transfer","Liverpool","Left"
"Robert Sánchez","-","-","Brighton U23","Left"
"Leo Østigård","€1.80m","End of loanJun 30, 2020","St. Pauli","Left"
"Ben White","€5.50m","End of loanJul 31, 2020","Leeds","Left"
"Anthony Knockaert","€6.50m","End of loanJul 26, 2020","Fulham","Left"
"Christian Walton","€800k","End of loanJul 24, 2020","Blackburn","Left"
"Viktor Gyökeres","€800k","End of loanJun 30, 2020","St. Pauli","Left"
"Viktor Gyökeres","€800k","End of loanMay 31, 2021","Coventry","Left"
"Percy Tau","€4.00m","End of loanJun 30, 2020","Club Brugge","Left"
"Matt Clarke","€2.00m","End of loanJul 31, 2020","Derby","Left"
"Florin Andone","€2.80m","End of loanAug 5, 2020","Galatasaray","Left"
"Michal Karbownik","€6.00m","End of loanJan 17, 2021","Legia Warszawa","Left"
"Tudor Băluță","€3.60m","End of loanJun 30, 2020","ADO Den Haag","Left"
"Jan Mlakar","€1.80m","End of loanJul 31, 2020","Wigan","Left"
"Jakub Moder","€3.00m","End of loanDec 31, 2020","Lech Poznan","Left"
"Viktor Gyökeres","€1.00m","End of loanJan 14, 2021","Swansea","Left"
"Percy Tau","€4.00m","End of loanJan 7, 2021","RSC Anderlecht","Left"
"Matt Clarke","€3.00m","End of loanMay 31, 2021","Derby","Left"
"Shane Duffy","€7.00m","End of loanMay 7, 2021","Celtic","Left"
"Leo Østigård","€2.20m","End of loanMay 31, 2021","Coventry","Left"
"Glenn Murray","€1.00m","End of loanJan 31, 2021","Watford","Left"
"Anthony Knockaert","€6.50m","€11.70m","Fulham","Joined"
"Aaron Mooy","€9.50m","€4.50m","SH Port","Joined"
"Shane Duffy","€9.50m","Loan fee:€2.20m","Celtic","Joined"
"David Button","€1.20m","€1.10m","West Brom","Joined"
"Dale Stephens","€4.80m","€1.10m","Burnley","Joined"
"Glenn Murray","€1.00m","free transfer","Nott'm Forest","Joined"
"Martín Montoya","€6.50m","free transfer","Real Betis","Joined"
"Michal Karbownik","€6.00m","loan transfer","Legia Warszawa","Joined"
"Jakub Moder","€3.00m","loan transfer","Lech Poznan","Joined"
"Percy Tau","€4.00m","loan transfer","RSC Anderlecht","Joined"
"Glenn Murray","€1.60m","loan transfer","Watford","Joined"
"Bernardo","€4.80m","loan transfer","Salzburg","Joined"
"Jan Paul van Hecke","€1.80m","loan transfer","Heerenveen","Joined"
"Viktor Gyökeres","€1.00m","loan transfer","Swansea","Joined"
"Mathew Ryan","€8.00m","loan transfer","Arsenal","Joined"
"Tudor Băluță","€3.60m","loan transfer","Dynamo Kyiv","Joined"
"Viktor Gyökeres","€1.00m","loan transfer","Coventry","Joined"
"Leo Østigård","€2.50m","loan transfer","Coventry","Joined"
"Matt Clarke","€2.00m","loan transfer","Derby","Joined"
"Jan Mlakar","€1.80m","loan transfer","NK Maribor","Joined"
"Beram Kayal","€1.20m","-","Without Club","Joined"
"Ezequiel Schelotto","€1.20m","-","Without Club","Joined"
"Dale Stephens","€4.80m","€1.10m","Brighton","Left"
"Will Norris","€250k","?","Wolves","Left"
"Jimmy Dunne","€300k","-","FC Burnley U23","Left"
"Josh Benson","-","-","FC Burnley U23","Left"
"Aiden O'Neill","€500k","End of loanJun 30, 2020","Brisbane Roar","Left"
"Ben Gibson","€5.00m","End of loanMay 31, 2021","Norwich","Left"
"Ben Gibson","€4.50m","Loan fee:€2.30m","Norwich","Joined"
"Aaron Lennon","€2.40m","free transfer","Kayserispor","Joined"
"Jeff Hendrick","€9.00m","free transfer","Newcastle","Joined"
"Joe Hart","€2.40m","free transfer","Tottenham","Joined"
"Aiden O'Neill","€500k","free transfer","Melbourne City","Joined"
"Adam Legzdins","€250k","-","Without Club","Joined"
"Kai Havertz","€81.00m","€100.00m","Leverkusen","Left"
"Timo Werner","€64.00m","€53.00m","Leipzig","Left"
"Ben Chilwell","€40.00m","€50.20m","Leicester","Left"
"Hakim Ziyech","€40.00m","€40.00m","Ajax","Left"
"Edouard Mendy","€7.00m","€24.00m","Stade Rennais","Left"
"Thiago Silva","€4.80m","free transfer","PSG","Left"
"Malang Sarr","€16.00m","free transfer","Nice","Left"
"Ethan Ampadu","€9.00m","End of loanJun 30, 2020","Leipzig","Left"
"Abdul Rahman Baba","€2.40m","End of loanJun 30, 2020","RCD Mallorca","Left"
"Ruben Loftus-Cheek","€20.00m","End of loanMay 31, 2021","Fulham","Left"
"Álvaro Morata","€36.00m","End of loanJun 30, 2020","Atlético","Left"
"Jake Clarke-Salter","€2.00m","End of loanMay 31, 2021","Birmingham","Left"
"Charly Musonda Jr.","€1.00m","End of loanJun 30, 2020","Vitesse","Left"
"Mario Pašalić","€25.00m","End of loanAug 31, 2020","Atalanta","Left"
"Jake Clarke-Salter","€2.80m","End of loanJul 31, 2020","Birmingham","Left"
"Izzy Brown","€2.00m","End of loanJul 31, 2020","Luton","Left"
"Nathan","€800k","End of loanJun 30, 2020","Atlético-MG","Left"
"Ross Barkley","€20.00m","End of loanMay 31, 2021","Aston Villa","Left"
"Davide Zappacosta","€12.00m","End of loanAug 4, 2020","Roma","Left"
"Tiemoué Bakayoko","€25.50m","End of loanJun 30, 2020","Monaco","Left"
"Michy Batshuayi","€10.00m","End of loanMay 31, 2021","Crystal Palace","Left"
"Ethan Ampadu","€15.00m","End of loanMay 31, 2021","Sheff Utd","Left"
"Lucas Piazón","€900k","End of loanJan 14, 2021","Rio Ave","Left"
"Matt Miazga","€2.00m","End of loanJul 23, 2020","Reading","Left"
"Danny Drinkwater","€4.80m","End of loanJun 30, 2020","Aston Villa","Left"
"Marc Guéhi","€6.00m","End of loanMay 31, 2021","Swansea","Left"
"Marc Guéhi","€2.70m","End of loanJul 31, 2020","Swansea","Left"
"Victor Moses","€6.00m","End of loanAug 31, 2020","Inter","Left"
"Jamal Blackman","€600k","End of loanMay 31, 2021","Rotherham","Left"
"Kenedy","€9.50m","End of loanJun 30, 2020","Getafe","Left"
"Izzy Brown","€1.60m","End of loanMay 31, 2021","Sheff Wed","Left"
"Álvaro Morata","€36.00m","€35.00m","Atlético","Joined"
"Mario Pašalić","€25.00m","€14.50m","Atalanta","Joined"
"Nathan","€800k","€3.00m","Atlético-MG","Joined"
"Malang Sarr","€16.00m","Loan fee:€2.00m","Porto","Joined"
"Tiemoué Bakayoko","€25.50m","Loan fee:€1.75m","Napoli","Joined"
"Fikayo Tomori","€17.00m","Loan fee:€600k","AC Milan","Joined"
"Victor Moses","€6.00m","Loan fee:€300k","Spartak Moscow","Joined"
"Pedro","€9.50m","free transfer","Roma","Joined"
"Lucas Piazón","€900k","free transfer","Braga","Joined"
"Willian","€22.50m","free transfer","Arsenal","Joined"
"Lewis Baker","€2.80m","loan transfer","Trabzonspor","Joined"
"Davide Zappacosta","€10.00m","loan transfer","Genoa","Joined"
"Matt Miazga","€2.00m","loan transfer","RSC Anderlecht","Joined"
"Abdul Rahman Baba","€2.40m","loan transfer","PAOK","Joined"
"Jamal Blackman","€400k","loan transfer","Rotherham","Joined"
"Izzy Brown","€2.00m","loan transfer","Sheff Wed","Joined"
"Danilo Pantic","€1.40m","loan transfer","Cukaricki","Joined"
"Ross Barkley","€21.50m","loan transfer","Aston Villa","Joined"
"Danny Drinkwater","€4.00m","loan transfer","Kasimpasa","Joined"
"Ruben Loftus-Cheek","€24.00m","loan transfer","Fulham","Joined"
"Michy Batshuayi","€14.00m","loan transfer","Crystal Palace","Joined"
"Marc Guéhi","€2.70m","loan transfer","Swansea","Joined"
"Jake Clarke-Salter","€2.80m","loan transfer","Birmingham","Joined"
"Kenedy","€9.50m","loan transfer","Granada CF","Joined"
"Ethan Ampadu","€9.00m","loan transfer","Sheff Utd","Joined"
"Marco van Ginkel","€3.20m","loan transfer","PSV","Joined"
"Eberechi Eze","€9.00m","€17.80m","QPR","Left"
"Alexander Sørloth","€20.00m","End of loanSep 21, 2020€10.00m","Trabzonspor","Left"
"Jean-Philippe Mateta","€15.00m","Loan fee:€3.50m","Mainz","Left"
"Jack Butland","€3.50m","€1.10m","Stoke City","Left"
"Nathan Ferguson","€4.00m","free transfer","West Brom","Left"
"Nathaniel Clyne","€8.00m","free transfer","Liverpool","Left"
"Michy Batshuayi","€14.00m","loan transfer","Chelsea","Left"
"Tyrick Mitchell","-","-","Palace U23","Left"
"Jaroslaw Jach","€525k","End of loanDec 31, 2020","Fortuna Sittard","Left"
"Connor Wickham","€1.20m","End of loanJul 31, 2020","Sheff Wed","Left"
"Sam Woods","€75k","End of loanMay 1, 2021","Plymouth","Left"
"Jaroslaw Jach","€525k","End of loanJul 31, 2020","Raków","Left"
"Alexander Sørloth","€20.00m","€20.00m","Leipzig","Joined"
"Max Meyer","€3.00m","free transfer","1.FC Köln","Joined"
"Dion Henry","-","free transfer","Billericay","Joined"
"Ryan Inniss","€150k","?","Charlton","Joined"
"Jaroslaw Jach","€525k","loan transfer","Fortuna Sittard","Joined"
"Sam Woods","€75k","loan transfer","Plymouth","Joined"
"Jaroslaw Jach","€525k","loan transfer","Raków","Joined"
"Michy Batshuayi","€10.00m","End of loanMay 31, 2021","Chelsea","Joined"
"Ben Godfrey","€16.00m","€27.50m","Norwich","Left"
"Allan","€28.00m","€24.60m","Napoli","Left"
"Abdoulaye Doucouré","€20.00m","€22.00m","Watford","Left"
"Niels Nkounkou","-","€270k","Marseille B","Left"
"James Rodríguez","€32.00m","free transfer","Real Madrid","Left"
"Robin Olsen","€5.00m","loan transfer","Roma","Left"
"Joshua King","€11.00m","?","Bournemouth","Left"
"João Virgínia","€150k","-","Everton U23","Left"
"Anthony Gordon","€5.00m","End of loanMay 31, 2021","Preston","Left"
"Jonjoe Kenny","€9.50m","End of loanJun 30, 2020","FC Schalke 04","Left"
"Yannick Bolasie","€1.50m","End of loanMay 31, 2021","Middlesbrough","Left"
"Beni Baningime","€1.00m","End of loanMay 31, 2021","Derby","Left"
"Jarrad Branthwaite","€3.00m","End of loanMay 31, 2021","Blackburn","Left"
"Matthew Pennington","€800k","End of loanMay 31, 2021","Shrewsbury","Left"
"Theo Walcott","€6.00m","End of loanMay 31, 2021","Southampton","Left"
"Jonas Lössl","€3.20m","End of loanJul 31, 2020","Huddersfield","Left"
"Kieran Dowell","€2.00m","End of loanJul 23, 2020","Wigan","Left"
"Matthew Pennington","€800k","End of loanJul 31, 2020","Hull City","Left"
"Shani Tarashaj","€300k","End of loanOct 11, 2020","FC Emmen","Left"
"Sandro Ramírez","€3.20m","End of loanJul 20, 2020","Real Valladolid","Left"
"Morgan Schneiderlin","€9.50m","€2.23m","Nice","Joined"
"Kieran Dowell","€2.00m","€2.20m","Norwich","Joined"
"Sandro Ramírez","€3.20m","free transfer","SD Huesca","Joined"
"Maarten Stekelenburg","€550k","free transfer","Ajax","Joined"
"Luke Garbutt","€600k","free transfer","Blackpool","Joined"
"Jarrad Branthwaite","€2.00m","loan transfer","Blackburn","Joined"
"Matthew Pennington","€800k","loan transfer","Shrewsbury","Joined"
"Jonas Lössl","€3.00m","?","Midtjylland","Joined"
"Theo Walcott","€12.00m","loan transfer","Southampton","Joined"
"Yannick Bolasie","€3.50m","loan transfer","Middlesbrough","Joined"
"Cenk Tosun","€7.00m","loan transfer","Besiktas","Joined"
"Moise Kean","€25.00m","loan transfer","PSG","Joined"
"Jonjoe Kenny","€7.00m","loan transfer","Celtic","Joined"
"Anthony Gordon","€5.00m","loan transfer","Preston","Joined"
"Beni Baningime","€1.30m","loan transfer","Derby","Joined"
"Leighton Baines","-","-","Retired","Joined"
"Cuco Martina","€1.20m","-","Without Club","Joined"
"Oumar Niasse","€3.20m","-","Without Club","Joined"
"Shani Tarashaj","€300k","-","Without Club","Joined"
"Djibril Sidibé","€9.50m","End of loanJul 31, 2020","Monaco","Joined"
"Anthony Knockaert","€6.50m","€11.70m","Brighton","Left"
"Harrison Reed","€2.40m","€6.50m","Southampton","Left"
"Terence Kongolo","€6.50m","€4.40m","Huddersfield","Left"
"Kenny Tete","€5.50m","€3.20m","Lyon","Left"
"Ola Aina","€7.00m","Loan fee:€2.50m","Torino","Left"
"Mario Lemina","€10.00m","Loan fee:€2.20m","Southampton","Left"
"Antonee Robinson","€3.50m","€2.10m","Wigan","Left"
"Ademola Lookman","€10.00m","Loan fee:€2.00m","Leipzig","Left"
"Tosin Adarabioyo","€2.80m","€1.65m","Man City U23","Left"
"Joachim Andersen","€16.00m","Loan fee:€1.00m","Lyon","Left"
"Alphonse Areola","€13.00m","loan transfer","PSG","Left"
"Ruben Loftus-Cheek","€24.00m","loan transfer","Chelsea","Left"
"Josh Maja","€6.50m","loan transfer","G. Bordeaux","Left"
"Anthony Knockaert","€4.00m","End of loanMay 31, 2021","Nott'm Forest","Left"
"Marcus Bettinelli","€2.50m","End of loanMay 31, 2021","Middlesbrough","Left"
"Stefan Johansen","€2.00m","End of loanMay 31, 2021","QPR","Left"
"Neeskens Kebano","€1.20m","End of loanMay 31, 2021","Middlesbrough","Left"
"Cyrus Christie","€1.80m","End of loanMay 31, 2021","Nott'm Forest","Left"
"Jean Michaël Seri","€9.50m","End of loanAug 3, 2020","Galatasaray","Left"
"Steven Sessegnon","€2.00m","End of loanMay 31, 2021","Bristol City","Left"
"Alfie Mawson","€6.00m","End of loanFeb 11, 2021","Bristol City","Left"
"Fabri","€1.20m","End of loanJun 30, 2020","RCD Mallorca","Left"
"Frank Anguissa","€20.00m","End of loanJul 20, 2020","Villarreal","Left"
"Jordan Archer","€400k","free transfer","Motherwell FC","Joined"
"Luca de la Torre","€450k","free transfer","Heracles Almelo","Joined"
"Jean Michaël Seri","€5.00m","loan transfer","G. Bordeaux","Joined"
"Cyrus Christie","€1.60m","loan transfer","Nott'm Forest","Joined"
"Alfie Mawson","€7.00m","loan transfer","Bristol City","Joined"
"Anthony Knockaert","€5.00m","loan transfer","Nott'm Forest","Joined"
"Marcus Bettinelli","€1.60m","loan transfer","Middlesbrough","Joined"
"Steven Sessegnon","€2.30m","loan transfer","Bristol City","Joined"
"Stefan Johansen","€2.00m","loan transfer","QPR","Joined"
"Aboubakar Kamara","€2.00m","loan transfer","Dijon","Joined"
"Maxime Le Marchand","€1.60m","loan transfer","Royal Antwerp","Joined"
"Neeskens Kebano","€1.20m","loan transfer","Middlesbrough","Joined"
"Matt O'Riley","€450k","-","Without Club","Joined"
"Ruben Loftus-Cheek","€20.00m","End of loanMay 31, 2021","Chelsea","Joined"
"Mario Lemina","€10.00m","End of loanMay 31, 2021","Southampton","Joined"
"Terence Kongolo","€8.00m","End of loanAug 5, 2020","Huddersfield","Joined"
"Harrison Reed","€2.40m","End of loanAug 5, 2020","Southampton","Joined"
"Harry Arter","€3.50m","End of loanAug 5, 2020","Bournemouth","Joined"
"Anthony Knockaert","€6.50m","End of loanJul 26, 2020","Brighton","Joined"
"Rodrigo","€40.00m","€30.00m","Valencia","Left"
"Jean-Kévin Augustin","€9.50m","€21.00m","Leipzig","Left"
"Diego Llorente","€20.00m","€20.00m","Real Sociedad","Left"
"Raphinha","€16.00m","€18.60m","Stade Rennais","Left"
"Hélder Costa","€8.00m","€17.70m","Wolves","Left"
"Robin Koch","€17.00m","€13.00m","Freiburg","Left"
"Illan Meslier","€4.50m","€6.50m","FC Lorient","Left"
"Joe Gelhardt","€1.30m","€1.00m","Wigan","Left"
"Jay-Roy Grot","€800k","End of loanJun 30, 2020","Vitesse","Left"
"Robbie Gotts","€250k","End of loanMay 31, 2021","Salford","Left"
"Jordan Stevens","€200k","End of loanMay 31, 2021","Bradford","Left"
"Eunan O'Kane","€200k","End of loanMay 31, 2021","Luton","Left"
"Barry Douglas","€1.80m","End of loanMay 31, 2021","Blackburn","Left"
"Robbie Gotts","€250k","End of loanJan 14, 2021","Lincoln City","Left"
"Laurens De Bock","€550k","End of loanJun 30, 2020","ADO Den Haag","Left"
"Jordan Stevens","€200k","End of loanJan 7, 2021","Swindon Town","Left"
"Jean-Kévin Augustin","€6.00m","free transfer","FC Nantes","Joined"
"Jay-Roy Grot","€800k","free transfer","VfL Osnabrück","Joined"
"Conor Shaughnessy","€250k","free transfer","Rochdale","Joined"
"Laurens De Bock","€550k","loan transfer","Zulte Waregem","Joined"
"Jordan Stevens","€200k","loan transfer","Swindon Town","Joined"
"Robbie Gotts","€250k","loan transfer","Lincoln City","Joined"
"Barry Douglas","€2.00m","loan transfer","Blackburn","Joined"
"Robbie Gotts","€250k","loan transfer","Salford","Joined"
"Jordan Stevens","€200k","loan transfer","Bradford","Joined"
