Name,Value,Fee,From,Direction
"Siebe Van der Heyden","€2.50m","End of loanJun 30, 2025","St. Pauli","Left"
"Javi Llabrés","€800k","End of loanJun 30, 2025","Eldense","Left"
"Dominik Greif","€6.00m","€4.00m","Lyon","Joined"
"José Copete","€3.00m","€3.60m","Valencia","Joined"
"Siebe Van der Heyden","€2.50m","€2.00m","KAA Gent","Joined"
"Robert Navarro","€6.00m","free transfer","Athletic Club","Joined"
"Cyle Larin","€3.50m","loan transfer","Feyenoord","Joined"
"Jan Salas","€100k","loan transfer","Córdoba CF","Joined"
"Daniel Luna","€500k","loan transfer","SD Huesca","Joined"
"Dani Rodríguez","€100k","-","Without Club","Joined"
"Chiquinho","€2.00m","End of loanJun 30, 2025","Wolves","Joined"
"Valery Fernández","€2.00m","End of loanJun 30, 2025","Girona","Joined"
"Yangel Herrera","€15.00m","€11.00m","Girona","Left"
"Carlos Soler","€18.00m","€6.00m","PSG","Left"
"Gonçalo Guedes","€11.00m","€4.00m","Wolves","Left"
"Duje Caleta-Car","€7.00m","Loan fee:€500k","Lyon","Left"
"Mikel Goti","€400k","-","Real Sociedad B","Left"
"Urko González de Zárate","€5.00m","End of loanJun 30, 2025","Espanyol","Left"
"Umar Sadiq","€5.00m","End of loanJun 30, 2025","Valencia","Left"
"Jon Magunazelaia","€600k","End of loanJun 30, 2025","Córdoba CF","Left"
"Carlos Fernández","€1.00m","End of loanJun 30, 2025","Cádiz CF","Left"
"Jon Gorrotxategi","€3.00m","End of loanJun 30, 2025","CD Mirandés","Left"
"Jon Karrikaburu","€2.50m","End of loanJun 30, 2025","Racing","Left"
"Martín Zubimendi","€60.00m","€70.00m","Arsenal","Joined"
"Urko González de Zárate","€5.00m","€5.00m","Espanyol","Joined"
"Hamari Traoré","€2.00m","€4.50m","Paris FC","Joined"
"Jon Ander Olasagasti","€4.00m","€500k","Levante","Joined"
"Sheraldo Becker","€2.50m","free transfer","CA Osasuna","Joined"
"Jon Magunazelaia","€600k","free transfer","SD Eibar","Joined"
"Carlos Fernández","€1.00m","loan transfer","CD Mirandés","Joined"
"Jon Pacheco","€6.00m","loan transfer","Alavés","Joined"
"Javi López","€7.50m","loan transfer","Real Oviedo","Joined"
"Nayef Aguerd","€18.00m","End of loanJun 30, 2025","West Ham","Joined"
"Filip Ugrinic","€7.00m","€4.00m","Young Boys","Left"
"José Copete","€3.00m","€3.60m","RCD Mallorca","Left"
"Baptiste Santamaria","€7.00m","€2.00m","Stade Rennais","Left"
"Lucas Beltrán","€18.00m","Loan fee:€1.00m","Fiorentina","Left"
"Julen Agirrezabala","€15.00m","Loan fee:€1.00m","Athletic Club","Left"
"Dani Raba","€2.50m","free transfer","CD Leganés","Left"
"Arnaut Danjuma","€4.00m","free transfer","Villarreal","Left"
"Largie Ramazani","€7.50m","loan transfer","Leeds","Left"
"Iker Córdoba","€100k","-","Valencia B","Left"
"Cristian Rivero","€100k","End of loanJun 30, 2025","Albacete","Left"
"Hugo González","€300k","End of loanJun 30, 2025","Celta Fortuna","Left"
"Germán Valera","€1.50m","End of loanJun 30, 2025","Elche CF","Left"
"Alberto Marí","€1.00m","End of loanJun 30, 2025","Real Zaragoza","Left"
"Cenk Özkacar","€1.20m","End of loanJun 30, 2025","Real Valladolid","Left"
"Eray Cömert","€2.00m","End of loanJun 30, 2025","Real Valladolid","Left"
"Cristhian Mosquera","€30.00m","€15.00m","Arsenal","Joined"
"Yarek Gasiorowski","€7.50m","€9.80m","PSV","Joined"
"Fran Pérez","€3.00m","€1.00m","Rayo Vallecano","Joined"
"Cenk Özkacar","€1.20m","Loan fee:€225k","1.FC Köln","Joined"
"Germán Valera","€1.50m","€100k","Elche CF","Joined"
"Hugo González","€300k","free transfer","Celta Fortuna","Joined"
"Hugo Guillamón","€2.50m","free transfer","Hajduk Split","Joined"
"Alberto Marí","€1.00m","loan transfer","CD Mirandés","Joined"
"Sergi Canós","€1.00m","loan transfer","Real Valladolid","Joined"
"Iker Córdoba","€100k","loan transfer","CD Mirandés","Joined"
"Jaume Doménech","€400k","-","Retired","Joined"
"Iván Jaime","€5.00m","End of loanJun 30, 2025","Porto","Joined"
"Max Aarons","€6.00m","End of loanJun 30, 2025","Bournemouth","Joined"
"Umar Sadiq","€5.00m","End of loanJun 30, 2025","Real Sociedad","Joined"
"Enzo Barrenechea","€10.00m","End of loanJun 30, 2025","Aston Villa","Joined"
"Maximiliano Caufriez","€1.50m","End of loanJan 26, 2025","Clermont Foot","Joined"
"Giorgi Mamardashvili","€30.00m","End of loanJun 30, 2025","Liverpool","Joined"
"Rafa Mir","€800k","End of loanJun 30, 2025","Sevilla FC","Joined"
"Juanmi","€2.00m","€1.20m","Real Betis","Left"
"Davinchi","€300k","€600k","Recr. Huelva","Left"
"Abdel Abqar","€7.50m","free transfer","Alavés","Left"
"Javi Muñoz","€2.00m","free transfer","UD Las Palmas","Left"
"Yvan Neyou","€3.00m","free transfer","CD Leganés","Left"
"Kiko Femenía","€900k","free transfer","Villarreal","Left"
"Álex Sancris","€2.00m","free transfer","Burgos CF","Left"
"Adrián Liso","€2.00m","loan transfer","Real Zaragoza","Left"
"Mario Martín","€1.50m","loan transfer","Real Madrid","Left"
"Abu Kamara","€4.00m","loan transfer","Hull City","Left"
"Allan Nyom","€300k","-","Without Club","Left"
"Ismael Bekhoucha","€300k","-","Getafe CF B","Left"
"Jonathan Silva","€550k","End of loanJun 30, 2025","Pafos","Left"
"Carles Aleñá","€2.50m","End of loanJun 30, 2025","Alavés","Left"
"Omar Alderete","€8.00m","€11.60m","Sunderland","Joined"
"Carles Aleñá","€2.50m","€1.00m","Alavés","Joined"
"Álex Sola","€2.50m","free transfer","Granada CF","Joined"
"Yellu Santiago","€900k","free transfer","Hellas Verona","Joined"
"Jonathan Silva","€550k","free transfer","Johor DT","Joined"
"Juan Berrocal","€1.50m","loan transfer","Atlanta","Joined"
"Peter Federico","€1.20m","loan transfer","Real Valladolid","Joined"
"Allan Nyom","€300k","-","Without Club","Joined"
"Juan Bernat","€2.00m","-","Without Club","Joined"
"Christantus Uche","€15.00m","loan transfer","Crystal Palace","Joined"
"Ramón Terrats","€4.00m","End of loanJun 30, 2025","Villarreal","Joined"
"Juanmi","€2.00m","End of loanJun 30, 2025","Real Betis","Joined"
"Álvaro Rodríguez","€2.50m","End of loanJun 30, 2025","Real Madrid","Joined"
"Bertuğ Yıldırım","€2.00m","End of loanJun 30, 2025","Stade Rennais","Joined"
"Carles Pérez","€2.00m","End of loanJun 30, 2025","Celta de Vigo","Joined"
"Lucas Boyé","€3.50m","€5.80m","Granada CF","Left"
"Youssef Enríquez","€500k","€3.00m","RM Castilla","Left"
"Carles Aleñá","€2.50m","€1.00m","Getafe","Left"
"Gustavo Albarracín","-","€320k","CA Talleres","Left"
"Denis Suárez","€1.20m","free transfer","Villarreal","Left"
"Pablo Ibáñez","€2.00m","free transfer","CA Osasuna","Left"
"Raúl Fernández","€200k","free transfer","CD Mirandés","Left"
"Jonny Otto","€3.00m","free transfer","PAOK","Left"
"Jon Pacheco","€6.00m","loan transfer","Real Sociedad","Left"
"Calebe","€2.00m","loan transfer","Fortaleza","Left"
"Selu Diallo","€200k","-","Alavés B","Left"
"Mariano Díaz","€800k","-","Without Club","Left"
"Tomás Mendes","€200k","-","Alavés B","Left"
"Unai Ropero","€500k","End of loanJun 30, 2025","Eldense","Left"
"Victor Parada","€500k","End of loanJun 30, 2025","CD Mirandés","Left"
"Joaquín Panichelli","€7.00m","End of loanJun 30, 2025","CD Mirandés","Left"
"Nikola Maras","€1.00m","End of loanJun 30, 2025","Sporting Gijón","Left"
"Abde Rebbach","€700k","End of loanJun 30, 2025","Granada CF","Left"
"Joaquín Panichelli","€7.00m","€17.00m","R. Strasbourg","Joined"
"Santiago Mouriño","€3.00m","€4.00m","Atlético","Joined"
"Tomás Conechny","€1.80m","€3.00m","Racing Club","Joined"
"Abdel Abqar","€7.50m","free transfer","Getafe","Joined"
"Aleksandar Sedlar","€300k","free transfer","Tractor","Joined"
"Kike García","€900k","free transfer","Espanyol","Joined"
"Hugo Novoa","€1.50m","loan transfer","CD Mirandés","Joined"
"Unai Ropero","€500k","loan transfer","Hércules CF","Joined"
"Gustavo Albarracín","-","loan transfer","SD Huesca","Joined"
"Adrián Rodríguez","€200k","loan transfer","Real Zaragoza","Joined"
"Asier Villalibre","€1.20m","loan transfer","Racing","Joined"
"Selu Diallo","€200k","loan transfer","CyD Leonesa","Joined"
"Tomás Mendes","€200k","loan transfer","Alverca","Joined"
"Jesús Owono","€900k","loan transfer","FC Andorra","Joined"
"Adrián Pica","€1.20m","loan transfer","CD Mirandés","Joined"
"Manu Sánchez","€6.00m","End of loanJun 30, 2025","Celta de Vigo","Joined"
"Carlos Martín","€3.00m","End of loanJun 2, 2025","Atlético","Joined"
"Joan Jordán","€2.50m","End of loanJun 30, 2025","Sevilla FC","Joined"
"Pau Cabanes","€800k","End of loanJun 30, 2025","Villarreal","Joined"
"Carles Aleñá","€2.50m","End of loanJun 30, 2025","Getafe","Joined"
"Vladyslav Vanat","€15.00m","€15.00m","Dynamo Kyiv","Left"
"Bryan Gil","€15.00m","€6.00m","Tottenham","Left"
"Azzedine Ounahi","€10.00m","€6.00m","Marseille","Left"
"Hugo Rincón","€2.00m","Loan fee:€200k","Athletic Club","Left"
"Álex Moreno","€7.00m","free transfer","Aston Villa","Left"
"Axel Witsel","€2.00m","free transfer","Atlético","Left"
"Thomas Lemar","€5.00m","loan transfer","Atlético","Left"
"Vitor Reis","€30.00m","loan transfer","Man City","Left"
"Dominik Livakovic","€9.00m","loan transfer","Fenerbahçe","Left"
"Antal Yaakobishvili","-","-","Girona FC B","Left"
"Min-su Kim","€300k","-","Girona FC B","Left"
"Jastin Garcia","-","-","Girona FC B","Left"
"Dawda Camara","-","-","Girona FC B","Left"
"Toni Fuidias","€300k","End of loanJun 30, 2025","FC Cartagena","Left"
"Valery Fernández","€2.00m","End of loanJun 30, 2025","RCD Mallorca","Left"
"Ilyas Chaira","€2.50m","End of loanJun 30, 2025","Real Oviedo","Left"
"Joel Roca","€1.00m","End of loanJun 30, 2025","CD Mirandés","Left"
"Ibrahima Kébé","€500k","End of loanJun 30, 2025","Lommel SK","Left"
"Ladislav Krejci","€12.00m","Loan fee:€22.50m","Wolves","Joined"
"Miguel Gutiérrez","€20.00m","€18.00m","Napoli","Joined"
"Yangel Herrera","€15.00m","€11.00m","Real Sociedad","Joined"
"Bojan Miovski","€2.50m","€3.00m","Rangers","Joined"
"Ilyas Chaira","€2.50m","€1.50m","Real Oviedo","Joined"
"Valery Fernández","€2.00m","free transfer","Real Zaragoza","Joined"
"Ibrahima Kébé","€500k","free transfer","Penafiel","Joined"
"Juanpe","€600k","free transfer","San Luis","Joined"
"Gabriel Misehouy","€1.00m","loan transfer","Aris Saloniki","Joined"
"Antal Yaakobishvili","-","loan transfer","FC Andorra","Joined"
"Dawda Camara","€1.00m","loan transfer","Cádiz CF","Joined"
"Jastin Garcia","-","loan transfer","FC Andorra","Joined"
"Toni Fuidias","€300k","loan transfer","Gimnàstic","Joined"
"Min-su Kim","€300k","loan transfer","FC Andorra","Joined"
"Arthur Melo","€5.00m","End of loanJun 30, 2025","Juventus","Joined"
"Arnaut Danjuma","€4.00m","End of loanJun 30, 2025","Villarreal","Joined"
"Oriol Romeu","€1.20m","End of loanJun 30, 2025","Barcelona","Joined"
"Bryan Gil","€15.00m","End of loanJun 30, 2025","Tottenham","Joined"
"Batista Mendy","€10.00m","Loan fee:€250k","Trabzonspor","Left"
"Alexis Sánchez","€1.50m","free transfer","Udinese","Left"
"Fábio Cardoso","€3.00m","free transfer","Porto","Left"
"Alfon González","€5.00m","free transfer","Celta de Vigo","Left"
"Gabriel Suazo","€4.00m","free transfer","Toulouse","Left"
"César Azpilicueta","€1.50m","free transfer","Atlético","Left"
"Odysseas Vlachodimos","€5.00m","loan transfer","Newcastle","Left"
"Andrés Castrín","€250k","-","Sevilla Atl.","Left"
"Ramón Martínez","€1.00m","-","Sevilla Atl.","Left"
"Adrià Pedrosa","€4.00m","End of loanJun 30, 2026","Elche CF","Left"
"Kelechi Iheanacho","€4.50m","End of loanJun 30, 2025","Middlesbrough","Left"
"Joan Jordán","€2.50m","End of loanJun 30, 2025","Alavés","Left"
"Adnan Januzaj","€1.20m","End of loanJun 30, 2025","UD Las Palmas","Left"
"Rafa Mir","€800k","End of loanJun 30, 2025","Valencia","Left"
"Federico Gattoni","€1.00m","End of loanDec 31, 2025","River Plate","Left"
"Loïc Badé","€25.00m","€25.00m","Leverkusen","Joined"
"Dodi Lukébakio","€20.00m","€20.00m","Benfica","Joined"
"Stanis Idumbo","€2.50m","€10.00m","Monaco","Joined"
"Kelechi Iheanacho","€4.50m","free transfer","Celtic","Joined"
"Suso","€1.50m","free transfer","Cádiz CF","Joined"
"Rafa Mir","€800k","loan transfer","Elche CF","Joined"
"Adrià Pedrosa","€7.00m","loan transfer","Elche CF","Joined"
"Saúl Ñíguez","€3.00m","End of loanJun 30, 2025","Atlético","Joined"
"Albert Sambi Lokonga","€8.00m","End of loanJun 30, 2025","Arsenal","Joined"
"Roberto Fernández","€6.00m","€6.20m","Braga","Left"
"Urko González de Zárate","€5.00m","€5.00m","Real Sociedad","Left"
"Clemens Riedel","€4.00m","€2.00m","Darmstadt 98","Left"
"Charles Pickel","€2.40m","€1.00m","Cremonese","Left"
"Tyrhys Dolan","€7.00m","free transfer","Blackburn","Left"
"José Salinas","€3.00m","free transfer","Elche CF","Left"
"Marko Dmitrovic","€800k","free transfer","CD Leganés","Left"
"Miguel Rubio","€2.00m","free transfer","Granada CF","Left"
"Kike García","€900k","free transfer","Alavés","Left"
"Hugo Pérez","€200k","free transfer","Villarreal CF B","Left"
"Marcos Fernández","€400k","free transfer","Betis Deportivo","Left"
"Luca Koleosho","€12.00m","loan transfer","Burnley","Left"
"Ramón Terrats","€4.00m","loan transfer","Villarreal","Left"
"Rafel Bauzà","€200k","-","RCD Espanyol B","Left"
"Roger Hinojo","€50k","-","RCD Espanyol B","Left"
"Justin Smith","€300k","-","RCD Espanyol B","Left"
"Omar Sadik","€500k","-","RCD Espanyol B","Left"
"Rubén Sánchez","€1.00m","End of loanJun 30, 2025","Granada CF","Left"
"Kenneth Soler","€150k","End of loanJun 30, 2025","Real Murcia","Left"
"Gastón Valles","€600k","End of loanJun 30, 2025","FC Cartagena","Left"
"Javi Hernández","€500k","End of loanJun 30, 2025","SD Huesca","Left"
"Joan García","€25.00m","€25.00m","Barcelona","Joined"
"Álvaro Tejero","€1.80m","free transfer","Aris Saloniki","Joined"
"Sergi Gómez","€600k","free transfer","Alverca","Joined"
"Fernando Pacheco","€800k","free transfer","Al-Fateh","Joined"
"Marcos Fernández","€400k","loan transfer","AD Ceuta","Joined"
"Rafel Bauzà","€200k","loan transfer","CD Mirandés","Joined"
"Roger Hinojo","€50k","loan transfer","CyD Leonesa","Joined"
"Omar Sadik","€500k","loan transfer","Pau FC","Joined"
"Pablo Ramón","€100k","loan transfer","Racing","Joined"
"Justin Smith","€300k","loan transfer","Sporting Gijón","Joined"
"Hugo Pérez","€200k","loan transfer","SD Huesca","Joined"
"José Gragera","€2.00m","loan transfer","Dep. La Coruña","Joined"
"Gastón Valles","€600k","-","Without Club","Joined"
"Kenneth Soler","€150k","-","Without Club","Joined"
"Brian Oliván","€1.80m","-","Without Club","Joined"
"Álvaro Aguado","€1.80m","-","Without Club","Joined"
"Urko González de Zárate","€5.00m","End of loanJun 30, 2025","Real Sociedad","Joined"
"Walid Cheddira","€2.50m","End of loanJun 30, 2025","Napoli","Joined"
"Marash Kumbulla","€7.50m","End of loanJun 30, 2025","Roma","Joined"
"Alejo Veliz","€2.50m","End of loanJun 30, 2025","Tottenham","Joined"
"Alex Král","€6.00m","End of loanJun 30, 2025","Union Berlin","Joined"
"Karl Etta Eyong","€5.00m","€3.00m","Villarreal","Left"
"Kervin Arriaga","€1.50m","€500k","Partizan","Left"
"Jon Ander Olasagasti","€4.00m","€500k","Real Sociedad","Left"
"Goduine Koyalipou","€2.50m","Loan fee:€500k","Lens","Left"
"Alan Matturro","€7.00m","Loan fee:€500k","Genoa","Left"
"Matías Moreno","€3.40m","Loan fee:€500k","Fiorentina","Left"
"Mathew Ryan","€2.50m","free transfer","Lens","Left"
"Jeremy Toljan","€2.40m","free transfer","Sassuolo","Left"
"Víctor García","€800k","free transfer","Eldense","Left"
"Unai Vencedor","€2.20m","loan transfer","Athletic Club","Left"
"Iker Losada","€1.50m","loan transfer","Real Betis","Left"
"Manu Sánchez","€6.00m","loan transfer","Celta de Vigo","Left"
"Edgar Alcañiz","-","-","Atl. Levante","Left"
"Paco Cortés","-","-","Atl. Levante","Left"
"Óscar Clemente","€500k","End of loanJun 30, 2025","FC Cartagena","Left"
"Dani Martín","€300k","End of loanJun 30, 2025","Marbella FC","Left"
"Pablo Campos","€1.50m","End of loanJun 30, 2025","FC Cartagena","Left"
"Giorgi Kochorashvili","€5.00m","€5.50m","Sporting","Joined"
"Sergio Lozano","€1.50m","free transfer","Jagiellonia","Joined"
"Alfonso Pastor","€200k","free transfer","Rio Ave","Joined"
"Óscar Clemente","€500k","free transfer","Grasshoppers","Joined"
"Marcos Navarro","€300k","free transfer","Valencia B","Joined"
"Andrés Fernández","€250k","free transfer","UD Almería","Joined"
"Ángel Algobia","€800k","free transfer","Avs FS","Joined"
"Manu Sánchez","€300k","free transfer","AD Ceuta","Joined"
"Ignasi Miquel","€600k","free transfer","CD Leganés","Joined"
"Dani Martín","€300k","loan transfer","SD Huesca","Joined"
"Paco Cortés","-","loan transfer","CyD Leonesa","Joined"
"Edgar Alcañiz","-","loan transfer","FC Cartagena","Joined"
"Xavi Grande","€200k","loan transfer","Marítimo","Joined"
"Vicente Iborra","€200k","-","Retired","Joined"
"Álex Forés","€700k","End of loanJun 30, 2025","Villarreal","Joined"
"Federico Redondo","€5.00m","€2.15m","Miami","Left"
"Álvaro Rodríguez","€2.50m","€2.00m","Real Madrid","Left"
"Martim Neto","€2.50m","€1.50m","Benfica","Left"
"André Silva","€4.00m","€1.00m","Leipzig","Left"
"Germán Valera","€1.50m","€100k","Valencia","Left"
"Alejandro Iturbe","€2.00m","free transfer","Atl. Madrileño","Left"
"Grady Diangana","€3.50m","free transfer","West Brom","Left"
"Léo Pétrot","€900k","free transfer","Saint-Étienne","Left"
"Rafa Mir","€800k","loan transfer","Sevilla FC","Left"
"Adrià Pedrosa","€7.00m","loan transfer","Sevilla FC","Left"
"Iñaki Peña","€8.00m","loan transfer","Barcelona","Left"
"Víctor Chust","€2.00m","loan transfer","Cádiz CF","Left"
"Ali Houary","€150k","-","Elche Ilicitano","Left"
"Héctor Fort","€10.00m","loan transfer","Barcelona","Left"
"Rafa Núñez","€300k","End of loanJun 30, 2025","FC Cartagena","Left"
"Matia Barzic","€500k","End of loanJun 30, 2025","Eldense","Left"
"Axel Werner","€375k","End of loanJun 30, 2025","Rosario Central","Left"
"Nicolás Fernández Mercau","€4.00m","€8.00m","New York City","Joined"
"Nicolás Castro","€3.50m","€5.00m","Toluca","Joined"
