Name,Value,Fee,From,Direction
"Ainsley Maitland-Niles","€10.00m","End of loanJun 30, 2022","Arsenal","Joined"
"Borja Mayoral","€9.00m","End of loanJun 30, 2022","Real Madrid","Joined"
"Sérgio Oliveira","€12.00m","End of loanJun 30, 2022","Porto","Joined"
"Dodô","€20.00m","€15.40m","Shakhtar D.","Left"
"Rolando Mandragora","€10.00m","€8.20m","Juventus","Left"
"Antonín Barák","€12.00m","€7.86m","Hellas Verona","Left"
"Abdelhamid Sabiri","€4.00m","€2.50m","Sampdoria","Left"
"Josip Brekalo","€7.50m","€1.70m","Wolfsburg","Left"
"Antonín Barák","€20.00m","Loan fee:€1.46m","Hellas Verona","Left"
"Pierluigi Gollini","€10.00m","Loan fee:€490k","Atalanta","Left"
"Luka Jović","€16.00m","free transfer","Real Madrid","Left"
"Salvatore Sirigu","€800k","free transfer","Napoli","Left"
"Alessandro Bianco","€350k","-","Fiorentina U19","Left"
"Federico Chiesa","€65.00m","€44.60m","Juventus","Joined"
"Erick Pulgar","€6.50m","€2.80m","Flamengo","Joined"
"Bartlomiej Dragowski","€6.00m","€2.45m","Spezia Calcio","Joined"
"Daniele Ghilardi","€250k","€2.05m","Hellas Verona","Joined"
"Youssef Maleh","€4.50m","Loan fee:€500k","Lecce","Joined"
"Andrea Poggesi","€100k","free transfer","Arezzo","Joined"
"Tòfol Montiel","€200k","free transfer","RCD Mallorca B","Joined"
"Christian Koffi","€250k","free transfer","CF Intercity","Joined"
"José Callejón","€1.00m","free transfer","Granada CF","Joined"
"Federico Brancolini","€200k","free transfer","Lecce","Joined"
"Simone Ghidotti","€300k","free transfer","Como","Joined"
"Alessandro Lovisa","€600k","free transfer","Triestina","Joined"
"Matija Nastasić","€1.50m","free transfer","RCD Mallorca","Joined"
"Gabriele Ferrarini","€700k","loan transfer","Monza","Joined"
"Aleksandr Kokorin","€800k","loan transfer","Aris Limassol","Joined"
"Eduard Duțu","€100k","loan transfer","AS Gubbio","Joined"
"Samuele Spalluto","€300k","loan transfer","Novara","Joined"
"Edoardo Pierozzi","€450k","loan transfer","Como","Joined"
"Gabriele Gori","€600k","loan transfer","Reggina","Joined"
"Jacob Rasmussen","€3.00m","loan transfer","Feyenoord","Joined"
"Edoardo Pierozzi","€450k","loan transfer","Palermo","Joined"
"Eduard Duțu","€100k","loan transfer","Reggina","Joined"
"Destiny Egharevba","€50k","loan transfer","Fiorenzuola","Joined"
"Samuele Spalluto","€300k","loan transfer","Ternana","Joined"
"Vittorio Agostinelli","€100k","loan transfer","Cosenza","Joined"
"Szymon Żurkowski","€5.80m","loan transfer","Spezia Calcio","Joined"
"Marco Benassi","€1.50m","loan transfer","Cremonese","Joined"
"Abdelhamid Sabiri","€4.00m","loan transfer","Sampdoria","Joined"
"Niccolò Pierozzi","€200k","loan transfer","Reggina","Joined"
"Christian Dalle Mura","€1.20m","loan transfer","SPAL","Joined"
"Antonio Rosati","€100k","-","Retired","Joined"
"Andrea Milani","€75k","-","Without Club","Joined"
"Antonín Barák","€12.00m","End of loanJan 30, 2023","Hellas Verona","Joined"
"Pierluigi Gollini","€5.00m","End of loanJan 24, 2023","Atalanta","Joined"
"Krzysztof Piatek","€12.00m","End of loanJun 30, 2022","Hertha BSC","Joined"
"Álvaro Odriozola","€12.00m","End of loanJun 30, 2022","Real Madrid","Joined"
"Lucas Torreira","€20.00m","End of loanJun 30, 2022","Arsenal","Joined"
"Éderson","€13.00m","€22.90m","Salernitana","Left"
"Jérémie Boga","€19.00m","€22.00m","Sassuolo","Left"
"Rasmus Højlund","€4.50m","€21.00m","Sturm Graz","Left"
"Merih Demiral","€25.00m","€21.00m","Juventus","Left"
"Ademola Lookman","€10.00m","€10.85m","Leipzig","Left"
"Brandon Soppy","€5.00m","€9.90m","Udinese","Left"
"Giovanni Bonfanti","€100k","-","Atalanta U18","Left"
"Lukas Vorlicky","€50k","-","Atalanta U19","Left"
"Giorgio Cittadini","€300k","-","Atalanta U19","Left"
"Moustapha Cissé","€1.00m","-","Atalanta U19","Left"
"Alassane Sidibe","€1.00m","-","Atalanta U19","Left"
"Cristian Romero","€48.00m","€52.00m","Tottenham","Joined"
"Robin Gosens","€28.00m","€27.40m","Inter","Joined"
"Andrea Colpani","€2.40m","€11.00m","Monza","Joined"
"Remo Freuler","€20.00m","€8.30m","Nott'm Forest","Joined"
"Matteo Lovato","€7.00m","€7.00m","Salernitana","Joined"
"Davide Bettella","€2.00m","€5.00m","Monza","Joined"
"Bosko Sutalo","€3.00m","€4.05m","Dinamo Zagreb","Joined"
"Filippo Melegoni","€2.00m","€4.00m","Genoa","Joined"
"Arkadiusz Reca","€3.00m","€3.90m","Spezia Calcio","Joined"
"Matteo Pessina","€16.00m","Loan fee:€3.20m","Monza","Joined"
"Luca Valzania","€1.20m","€3.00m","Cremonese","Joined"
"Enrico Delprato","€2.00m","€2.75m","Parma","Joined"
"Rodrigo Guth","€750k","€1.10m","Fortuna Sittard","Joined"
"Aleksey Miranchuk","€10.00m","Loan fee:€980k","Torino","Joined"
"Nadir Zortea","€1.80m","Loan fee:€500k","Sassuolo","Joined"
"Nicolò Cambiaghi","€2.00m","Loan fee:€500k","FC Empoli","Joined"
"Moustapha Cissé","€1.00m","Loan fee:€500k","Pisa","Joined"
"Sam Lammers","€3.00m","Loan fee:€500k","FC Empoli","Joined"
"Pierluigi Gollini","€10.00m","Loan fee:€490k","Fiorentina","Joined"
"Pierluigi Gollini","€5.00m","Loan fee:€400k","Napoli","Joined"
"Olaf Kobacki","€250k","€180k","Arka Gdynia","Joined"
"Anton Kresic","€700k","€150k","HNK Rijeka","Joined"
"Giorgio Cittadini","€300k","Loan fee:€150k","Modena","Joined"
"Salvatore Elia","€700k","Loan fee:€150k","Palermo","Joined"
"Viktor Kovalenko","€3.00m","Loan fee:€100k","Spezia Calcio","Joined"
"Ebrima Colley","€3.20m","Loan fee:€50k","Karagümrük","Joined"
"Enrico Zanoni","€25k","free transfer","Sarrabus Ogl.","Joined"
"Niccolò Ghisleni","€100k","free transfer","Acireale","Joined"
"Matteo Pedrini","€50k","free transfer","Mantova","Joined"
"Eyob Zambataro","€250k","free transfer","Lecco","Joined"
"Edoardo Scanagatta","€75k","free transfer","Giugliano","Joined"
"Riccardo Burgio","€175k","free transfer","Monterosi","Joined"
"Alberto Alari","€75k","free transfer","Dolomiti","Joined"
"Antonio Reda","€25k","free transfer","Fossano","Joined"
"Guillaume Renault","€275k","loan transfer","Alessandria","Joined"
"Erdis Kraja","€225k","loan transfer","Pescara","Joined"
"Christian Capone","€500k","loan transfer","Südtirol","Joined"
"Emmanuel Gyabuaa","€500k","loan transfer","Pescara","Joined"
"Christian Capone","€450k","loan transfer","Reggiana","Joined"
"Andrea Viviani","€25k","loan transfer","San Donato","Joined"
"Lorenzo Babbi","€50k","loan transfer","Olbia","Joined"
"Simone Mazzocchi","€500k","loan transfer","Südtirol","Joined"
"Giorgio Brogni","€175k","loan transfer","Ancona","Joined"
"Marco Carraro","€900k","loan transfer","Crotone","Joined"
"Ludovico Gelmi","€100k","loan transfer","Olbia","Joined"
"Lorenzo Peli","€175k","loan transfer","Pontedera","Joined"
"Jonathan Italeng","€100k","loan transfer","Montevarchi","Joined"
"Stefano Mazzini","€100k","loan transfer","Montevarchi","Joined"
"Lorenzo Peli","€175k","loan transfer","Novara","Joined"
"Alessio Girgi","€75k","?","Torres","Joined"
"Gabriel Lunetta","€400k","?","HNK Rijeka","Joined"
"Marco Tumminello","€400k","?","Crotone","Joined"
"David Heidenreich","€350k","loan transfer","Jablonec","Joined"
"Marco Carnesecchi","€8.00m","loan transfer","Cremonese","Joined"
"Alassane Sidibe","€900k","loan transfer","Ascoli","Joined"
"Luca Vido","€1.10m","loan transfer","Palermo","Joined"
"Jacopo Da Riva","€1.30m","loan transfer","Como","Joined"
"Roberto Piccoli","€3.50m","loan transfer","FC Empoli","Joined"
"Ruslan Malinovskyi","€18.00m","loan transfer","Marseille","Joined"
"Alassane Sidibe","€1.00m","loan transfer","Cosenza","Joined"
"Alessandro Cortinovis","€900k","loan transfer","Hellas Verona","Joined"
"Giovanni Bonfanti","€100k","loan transfer","Pontedera","Joined"
"Khadim Ndiaye","€250k","loan transfer","Hebar P.","Joined"
"Davide Ghislandi","€350k","loan transfer","Triestina","Joined"
"Daniele Solcia","€100k","loan transfer","V. Francavilla","Joined"
"Marco Varnier","€300k","loan transfer","SPAL","Joined"
"Emmanuel Latte Lath","€300k","loan transfer","FC St. Gallen","Joined"
"Roberto Piccoli","€4.00m","loan transfer","Hellas Verona","Joined"
"Matteo Salvi","€75k","-","Without Club","Joined"
"Federico Mattiello","€400k","-","Without Club","Joined"
"Josip Ilicic","€1.00m","-","Without Club","Joined"
"Bryan Cabezas","€300k","-","Without Club","Joined"
"Moustapha Cissé","€1.00m","loan transfer","Südtirol","Joined"
"Valentin Mihăilă","€5.50m","End of loanJun 30, 2022","Parma","Joined"
"Jérémie Boga","€19.00m","End of loanJun 30, 2022","Sassuolo","Joined"
"Merih Demiral","€25.00m","End of loanJun 30, 2022","Juventus","Joined"
"Giuseppe Pezzella","€5.00m","End of loanJun 30, 2022","Parma","Joined"
"Giovanni Simeone","€17.00m","€10.50m","Cagliari","Left"
"Thomas Henry","€5.00m","€5.23m","Venezia","Left"
"Gianluca Caprari","€10.00m","€5.00m","Sampdoria","Left"
"Isak Hien","€1.00m","€4.60m","Djurgården","Left"
"Martin Hongla","€4.00m","€3.70m","Royal Antwerp","Left"
"Juan Cabal","€800k","€3.50m","Atl. Nacional","Left"
"Josh Doig","€3.00m","€3.40m","Hibernian FC","Left"
"Daniele Ghilardi","€250k","€2.05m","Fiorentina","Left"
"Mateusz Praszelik","€1.20m","€2.00m","Slask Wroclaw","Left"
"Lorenzo Montipò","€4.50m","€1.10m","Benevento","Left"
"Cyril Ngonge","€1.30m","€550k","FC Groningen","Left"
"Ajdin Hrustic","€3.00m","€500k","Frankfurt","Left"
"Adolfo Gaich","€1.80m","Loan fee:€300k","CSKA Moscow","Left"
"Yayah Kallon","€1.50m","Loan fee:€200k","Genoa","Left"
"Oliver Abildgaard","€5.00m","Loan fee:€150k","Rubin Kazan","Left"
"Bruno Conti","€150k","€100k","Cagliari U19","Left"
"Milan Djuric","€1.50m","free transfer","Salernitana","Left"
"Simone Perilli","€200k","free transfer","Brescia","Left"
"Dramane Konaté","€25k","free transfer","Paganese","Left"
"Deyovaisio Zeefuik","€1.50m","loan transfer","Hertha BSC","Left"
"Fabio Depaoli","€2.80m","loan transfer","Sampdoria","Left"
"Jayden Braaf","€1.00m","loan transfer","B. Dortmund II","Left"
"Simone Verdi","€5.00m","loan transfer","Torino","Left"
"Roberto Piccoli","€4.00m","loan transfer","Atalanta","Left"
"Ondrej Duda","€4.00m","loan transfer","1.FC Köln","Left"
"Alessandro Cortinovis","€900k","loan transfer","Atalanta","Left"
"David Flakus Bosilj","€450k","-","Verona U19","Left"
"Ibrahim Sulemana","€100k","-","Verona U19","Left"
"Filippo Terracciano","€250k","-","Verona U19","Left"
"Nicolò Casale","€7.50m","€8.00m","Lazio","Joined"
"Antonín Barák","€12.00m","€7.86m","Fiorentina","Joined"
"Mattia Zaccagni","€18.00m","€7.10m","Lazio","Joined"
"Destiny Udogie","€17.00m","€5.20m","Udinese","Joined"
"Gianluca Caprari","€10.00m","Loan fee:€3.20m","Monza","Joined"
"Giovanni Simeone","€17.00m","Loan fee:€3.10m","Napoli","Joined"
"Antonín Barák","€20.00m","Loan fee:€1.46m","Fiorentina","Joined"
"Ivor Pandur","€1.00m","Loan fee:€190k","Fortuna Sittard","Joined"
"Mariusz Stepinski","€2.50m","€150k","Aris Limassol","Joined"
"Kevin Rüegg","€1.20m","Loan fee:€150k","Young Boys","Joined"
"Koray Günter","€4.50m","Loan fee:€95k","Sampdoria","Joined"
"Mert Çetin","€1.50m","Loan fee:€50k","Adana Demirspor","Joined"
"Daniel Bessa","€2.50m","free transfer","Kalba FC","Joined"
"Lubomir Tupta","€450k","free transfer","Pescara","Joined"
"Bogdan Jocic","€50k","free transfer","Vozdovac","Joined"
"Nicola Borghetto","€25k","free transfer","Fermana","Joined"
"Dramane Konaté","€25k","free transfer","Aglianese","Joined"
"Nunzio Brandi","€50k","free transfer","Taranto","Joined"
"Adama Sane","€125k","loan transfer","Gelbison","Joined"
"Alessandro Cortinovis","€900k","loan transfer","Cosenza","Joined"
"Ivan Ilić","€13.00m","loan transfer","Torino","Joined"
"Bruno Conti","€150k","loan transfer","Mantova","Joined"
"Bruno Amione","€2.00m","loan transfer","Sampdoria","Joined"
"David Flakus Bosilj","€450k","loan transfer","NK Bravo","Joined"
"Panagiotis Retsos","€2.80m","loan transfer","Olympiacos","Joined"
"Martin Hongla","€3.50m","loan transfer","Real Valladolid","Joined"
"Daniele Ghilardi","€250k","loan transfer","Mantova","Joined"
"Matteo Cancellieri","€3.00m","loan transfer","Lazio","Joined"
"Mateusz Praszelik","€1.20m","loan transfer","Cosenza","Joined"
"Diego Fornari","€75k","loan transfer","Forlì","Joined"
"Mert Çetin","€1.70m","loan transfer","Lecce","Joined"
"Mattia Chiesa","€100k","loan transfer","Mantova","Joined"
"Dramane Konaté","€25k","loan transfer","KF Skënderbeu","Joined"
"Roberto Piccoli","€3.50m","End of loanJan 30, 2023","Atalanta","Joined"
"Mateusz Praszelik","€1.20m","End of loanDec 31, 2022","Slask Wroclaw","Joined"
"Fabio Depaoli","€2.80m","End of loanJun 30, 2022","Sampdoria","Joined"
"Gianluca Caprari","€10.00m","End of loanJun 30, 2022","Sampdoria","Joined"
"Giovanni Simeone","€17.00m","End of loanJun 30, 2022","Cagliari","Joined"
"Bosko Sutalo","€3.00m","End of loanJun 30, 2022","Atalanta","Joined"
"Gianluca Frabotta","€2.00m","End of loanJun 30, 2022","Juventus","Joined"
"Lorenzo Montipò","€4.50m","End of loanJun 30, 2022","Benevento","Joined"
"Martin Hongla","€4.00m","End of loanJun 30, 2022","Royal Antwerp","Joined"
"Samuele Ricci","€12.00m","€10.80m","FC Empoli","Left"
"Perr Schuurs","€7.00m","€9.40m","Ajax","Left"
"Emirhan İlkhan","€3.00m","€4.90m","Besiktas","Left"
"Pietro Pellegri","€4.50m","€4.20m","Monaco","Left"
"Yann Karamoh","€4.00m","€1.00m","Parma","Left"
"Aleksey Miranchuk","€10.00m","Loan fee:€980k","Atalanta","Left"
"Brian Bayeye","€100k","€700k","Catanzaro","Left"
"Andreaw Gravillon","€7.00m","Loan fee:€400k","Stade Reims","Left"
"Etrit Berisha","€800k","€300k","SPAL","Left"
"Ronaldo Vieira","€3.00m","loan transfer","Sampdoria","Left"
"Ivan Ilić","€13.00m","loan transfer","Hellas Verona","Left"
"Valentino Lazaro","€6.00m","loan transfer","Inter","Left"
"Nemanja Radonjic","€4.00m","loan transfer","Marseille","Left"
"Gvidas Gineitis","-","-","Torino U19","Left"
"Lado Akhalaia","€50k","-","Torino U19","Left"
"Matteo Fiorenza","€10k","-","Torino U19","Left"
"Matthew Garbett","€150k","-","Torino U19","Left"
"Nikola Vlašić","€22.00m","loan transfer","West Ham","Left"
"Bremer","€35.00m","€46.90m","Juventus","Joined"
"Saša Lukić","€13.00m","€9.80m","Fulham","Joined"
"Jacopo Segre","€1.60m","€500k","Palermo","Joined"
"Vincenzo Millico","€1.00m","€18k","Cagliari","Joined"
"Altin Kryeziu","€250k","free transfer","NK Maribor","Joined"
"Cristian Ansaldi","€700k","free transfer","Parma","Joined"
"Samuele Lovaglio","€50k","free transfer","Crema","Joined"
"Andrea Belotti","€20.00m","free transfer","Roma","Joined"
"Thomas Fimognari","-","free transfer","Stresa Vergante","Joined"
"Tomás Rincón","€1.00m","free transfer","Sampdoria","Joined"
"Christian Celesia","€125k","loan transfer","Potenza","Joined"
"Lado Akhalaia","€50k","loan transfer","Hesperange","Joined"
"Krisztofer Horváth","€400k","loan transfer","Debrecen","Joined"
"Christian Celesia","€100k","loan transfer","ACR Messina","Joined"
"Krisztofer Horváth","€400k","loan transfer","Kecskemét","Joined"
"Ibrahim Karamoko","€150k","?","EA Guingamp B","Joined"
"Simone Edera","€500k","?","Pordenone","Joined"
"Matthew Garbett","€150k","loan transfer","NAC Breda","Joined"
"Armando Izzo","€2.80m","loan transfer","Monza","Joined"
"Simone Verdi","€5.00m","loan transfer","Hellas Verona","Joined"
"Emirhan İlkhan","€4.50m","loan transfer","Sampdoria","Joined"
"Magnus Warming","€900k","loan transfer","Darmstadt 98","Joined"
"Nicola Rauti","€300k","loan transfer","SPAL","Joined"
"Ben Lhassine Kone","€450k","loan transfer","Frosinone","Joined"
"Marko Pjaca","€3.50m","End of loanJun 30, 2022","Juventus","Joined"
"Simone Zaza","€1.00m","-","Without Club","Joined"
"Samuele Vianni","€75k","loan transfer","Piacenza","Joined"
"Etrit Berisha","€800k","End of loanJun 30, 2022","SPAL","Joined"
"Samuele Ricci","€12.00m","End of loanJun 30, 2022","FC Empoli","Joined"
"Pietro Pellegri","€4.50m","End of loanJun 30, 2022","Monaco","Joined"
"Mohamed Fares","€4.00m","End of loanJun 30, 2022","Lazio","Joined"
"Josip Brekalo","€15.00m","End of loanJun 30, 2022","Wolfsburg","Joined"
"Dennis Praet","€13.00m","End of loanJun 30, 2022","Leicester","Joined"
"Tommaso Pobega","€16.00m","End of loanJun 30, 2022","AC Milan","Joined"
"Rolando Mandragora","€10.00m","End of loanJun 30, 2022","Juventus","Joined"
"Agustín Álvarez","€4.00m","€12.00m","Peñarol","Left"
"Kristian Thorstvedt","€5.00m","€10.15m","Genk","Left"
"Armand Laurienté","€7.00m","€10.10m","FC Lorient","Left"
"Matheus Henrique","€11.00m","€7.00m","Grêmio","Left"
"Janis Antiste","€4.00m","€5.68m","Spezia Calcio","Left"
"Emil Konradsen Ceide","€2.00m","€2.85m","Rosenborg","Left"
"Riccardo Ciervo","€1.50m","€2.00m","Roma","Left"
"Abdou Harroui","€3.00m","€1.00m","Sparta R.","Left"
"Nadir Zortea","€1.80m","Loan fee:€500k","Atalanta","Left"
"Nedim Bajrami","€8.00m","loan transfer","FC Empoli","Left"
"Andrea Pinamonti","€20.00m","loan transfer","Inter","Left"
"Luca D'Andrea","-","-","Sassuolo U20","Left"
"Yeferson Paz","€200k","-","Sassuolo U20","Left"
"Ryan Flamingo","€1.00m","-","Sassuolo U20","Left"
"Gianluca Scamacca","€30.00m","€38.60m","West Ham","Joined"
"Jérémie Boga","€19.00m","€22.00m","Atalanta","Joined"
"Giacomo Raspadori","€28.00m","Loan fee:€5.00m","Napoli","Joined"
"Francesco Caputo","€2.50m","€4.00m","Sampdoria","Joined"
"Jens Odgaard","€2.00m","€3.59m","AZ Alkmaar","Joined"
"Vlad Chiricheș","€1.80m","€2.00m","Cremonese","Joined"
"Mehdi Bourabia","€900k","€1.65m","Spezia Calcio","Joined"
"Lukas Haraslin","€1.70m","€1.50m","Sparta Prague","Joined"
"Kaan Ayhan","€4.50m","Loan fee:€400k","Galatasaray","Joined"
"Janis Antiste","€4.00m","Loan fee:€390k","Amiens SC","Joined"
"Georgios Kyriakopoulos","€5.00m","Loan fee:€200k","Bologna","Joined"
