Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Jaime Báez","uyURU","FW,MF","Frosinone","itSerie A","28","1995","5.6","1","0","0","6","15","5","24","4","1","1","0","0","29","4","5","44.4",
"Nicola Bagnolini","itITA","GK","Bologna","itSerie A","19","2004","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Leon Bailey","jmJAM","MF,FW","Aston Villa","engPremier League","25","1997","23.0","5","0","0","26","26","11","75","9","7","0","0","0","107","14","24","36.8",
"Eric Bailly","ciCIV","DF","Villarreal","esLa Liga","29","1994","9.3","4","0","0","6","5","0","0","9","3","0","0","1","51","15","7","68.2",
"Stefan Bajcetic","esESP","MF","Liverpool","engPremier League","18","2004","0.3","0","0","0","1","2","0","0","0","1","0","0","0","2","0","0","",
"Nedim Bajrami","alALB","MF,FW","Sassuolo","itSerie A","24","1999","14.6","0","0","0","12","6","3","78","6","6","0","0","0","57","2","11","15.4",
"Cédric Bakambu","cdCOD","FW","Betis","esLa Liga","32","1991","2.2","1","0","0","4","3","3","0","0","0","0","0","0","4","3","7","30.0",
"Tiemoué Bakayoko","frFRA","MF","Lorient","frLigue 1","28","1994","14.6","5","0","0","25","23","2","1","26","17","0","0","0","94","24","17","58.5",
"Mitchel Bakker","nlNED","DF","Atalanta","itSerie A","23","2000","4.2","1","0","0","4","4","1","13","3","3","0","0","0","30","4","1","80.0",
"Ridle Baku","deGER","DF,MF","Wolfsburg","deBundesliga","25","1998","22.4","4","0","0","24","35","3","54","21","20","0","0","0","124","21","27","43.8",
"Dilane Bakwa","frFRA","FW,MF","Strasbourg","frLigue 1","20","2002","24.2","4","1","0","32","75","3","155","20","22","0","0","0","114","12","22","35.3",
"Tommaso Baldanzi","itITA","MF,FW","Empoli","itSerie A","20","2003","8.3","1","0","0","4","16","2","16","2","2","0","0","0","27","1","6","14.3",
"Tommaso Baldanzi","itITA","FW,MF","Roma","itSerie A","20","2003","5.8","2","0","0","7","14","1","7","0","5","0","0","0","20","0","2","0.0",
"Alejandro Balde","esESP","DF","Barcelona","esLa Liga","19","2003","15.3","1","0","0","9","18","4","37","5","11","0","0","0","67","12","13","48.0",
"George Baldock","grGRE","DF","Sheffield Utd","engPremier League","30","1993","10.8","4","0","0","19","14","1","18","10","10","1","0","0","44","13","13","50.0",
"Carlos Baleba","cmCMR","MF","Brighton","engPremier League","19","2004","14.7","7","0","0","40","27","0","0","18","20","0","0","0","95","24","9","72.7",
"Carlos Baleba","cmCMR","MF","Lille","frLigue 1","19","2004","0.7","0","0","0","2","2","0","0","2","2","0","0","0","2","0","0","",
"Leonardo Balerdi","arARG","DF","Marseille","frLigue 1","24","1999","25.2","6","1","1","25","23","1","2","51","50","1","0","0","167","57","36","61.3",
"Iván Balliu","alALB","DF","Rayo Vallecano","esLa Liga","31","1992","31.9","4","0","0","41","30","8","68","29","31","0","0","0","127","30","27","52.6",
"Fodé Ballo-Touré","snSEN","DF,MF","Fulham","engPremier League","26","1997","0.8","1","0","0","4","2","0","4","3","2","0","0","0","6","0","2","0.0",
"Folarin Balogun","usUSA","FW","Monaco","frLigue 1","22","2001","18.8","1","0","0","31","35","14","7","3","4","1","0","0","48","8","33","19.5",
"Jonathan Bamba","ciCIV","MF,FW","Celta Vigo","esLa Liga","27","1996","22.0","0","0","0","15","65","7","50","18","9","0","0","0","101","7","22","24.1",
"Mohamed Bamba","ciCIV","FW","Lorient","frLigue 1","21","2001","12.6","3","0","0","22","14","11","2","2","9","0","0","0","35","23","29","44.2",
"Samuel Bamba","deGER","FW","Dortmund","deBundesliga","19","2004","0.5","0","0","0","1","1","0","4","0","1","0","0","0","1","0","0","",
"Lameck Banda","zmZAM","FW","Lecce","itSerie A","22","2001","15.0","5","1","0","32","30","9","51","3","23","0","0","0","82","9","16","36.0",
"Daniel Bandeira","ptPOR","MF","Hellas Verona","itSerie A","23","2000","5.0","2","0","0","5","3","0","7","3","5","0","0","0","34","4","12","25.0",
"Mamady Bangré","bfBFA","FW,MF","Toulouse","frLigue 1","22","2001","1.1","2","0","0","3","0","1","4","4","2","0","0","0","12","1","3","25.0",
"Mattia Bani","itITA","DF","Genoa","itSerie A","29","1993","25.6","9","0","0","21","28","2","1","22","10","0","0","0","98","49","42","53.8",
"Léo Baptistão","brBRA","FW","Almería","esLa Liga","30","1992","20.4","6","1","0","21","29","13","27","11","16","0","0","0","85","48","70","40.7",
"Shandon Baptiste","gdGRN","MF","Brentford","engPremier League","25","1998","2.5","1","0","0","3","0","0","3","3","4","0","0","0","17","3","6","33.3",
"Antonín Barák","czCZE","MF,FW","Fiorentina","itSerie A","28","1994","9.0","2","0","0","8","7","1","4","2","2","0","0","0","35","13","22","37.1",
"Valentín Barco","arARG","DF,FW","Brighton","engPremier League","19","2004","3.4","1","0","0","7","7","0","30","4","5","0","0","0","16","1","7","12.5",
"Bradley Barcola","frFRA","FW","Lyon","frLigue 1","20","2002","3.0","1","0","0","4","2","2","0","2","2","0","0","0","11","9","2","81.8",
"Bradley Barcola","frFRA","FW,MF","Paris S-G","frLigue 1","20","2002","15.2","3","1","1","22","12","4","18","10","16","0","0","0","52","10","11","47.6",
"Melvin Bard","frFRA","DF","Nice","frLigue 1","22","2000","29.5","7","1","0","40","24","1","70","42","38","0","1","0","204","23","29","44.2",
"Nicolò Barella","itITA","MF","Inter","itSerie A","26","1997","31.6","7","0","0","28","27","3","51","10","30","1","0","0","167","20","15","57.1",
"Kike Barja","esESP","FW,MF","Osasuna","esLa Liga","26","1997","3.4","3","0","0","8","4","1","23","2","2","0","0","0","16","3","5","37.5",
"Ross Barkley","engENG","MF","Luton Town","engPremier League","29","1993","29.1","6","0","0","25","40","0","45","25","19","0","0","0","201","42","34","55.3",
"Aymen Barkok","maMAR","MF,FW","Mainz 05","deBundesliga","25","1998","3.6","2","0","0","15","3","0","13","2","5","0","0","0","18","11","14","44.0",
"Harvey Barnes","engENG","FW,MF","Newcastle Utd","engPremier League","25","1997","8.9","2","0","0","5","21","2","12","5","1","0","0","0","43","4","8","33.3",
"Leandro Barreiro Martins","luLUX","MF","Mainz 05","deBundesliga","23","2000","29.0","8","0","0","58","52","3","5","36","40","0","0","0","144","39","63","38.2",
"Enzo Barrenechea","arARG","MF","Frosinone","itSerie A","22","2001","31.2","10","0","0","32","52","0","1","27","42","0","0","0","231","51","43","54.3",
"Ander Barrenetxea","esESP","FW,MF","Real Sociedad","esLa Liga","21","2001","15.9","1","0","0","27","22","3","47","6","21","0","0","0","83","14","24","36.8",
"Pablo Barrios","esESP","MF","Atlético Madrid","esLa Liga","20","2003","17.3","5","0","0","23","24","0","16","28","25","0","0","0","94","14","21","40.0",
"Davide Bartesaghi","itITA","DF,MF","Milan","itSerie A","17","2005","0.9","0","0","0","1","1","0","0","0","0","0","0","0","2","3","0","100.0",
"Marc Bartra","esESP","DF","Betis","esLa Liga","32","1991","2.5","1","0","0","4","1","0","0","3","3","0","0","0","15","4","4","50.0",
"Federico Baschirotto","itITA","DF","Lecce","itSerie A","26","1996","36.6","3","1","0","30","4","0","3","23","12","0","2","0","153","93","70","57.1",
"Steven Baseya","frFRA","DF","Strasbourg","frLigue 1","18","2005","0.1","0","0","0","0","0","0","0","0","1","0","0","0","2","0","2","0.0",
"Chris Basham","engENG","DF,MF","Sheffield Utd","engPremier League","35","1988","3.6","1","0","0","3","3","2","4","5","2","0","0","0","16","7","8","46.7",
"Toma Bašić","hrCRO","MF","Salernitana","itSerie A","26","1996","12.9","5","0","0","14","16","0","25","14","13","0","0","0","60","8","12","40.0",
"Calvin Bassey","ngNGA","DF","Fulham","engPremier League","23","1999","25.6","6","1","1","15","11","2","3","28","29","0","1","0","171","30","25","54.5",
"Alessandro Bastoni","itITA","DF","Inter","itSerie A","24","1999","25.2","5","0","0","31","31","0","76","23","33","0","0","0","119","37","29","56.1",
"Simone Bastoni","itITA","MF,DF","Empoli","itSerie A","26","1996","8.3","3","0","0","17","13","0","36","11","13","0","0","0","37","8","11","42.1",
"Augusto Batalla","arARG","GK","Granada","esLa Liga","27","1996","17.0","3","0","0","0","2","0","0","0","0","0","0","0","28","3","0","100.0",
"Daniel Batz","deGER","GK","Mainz 05","deBundesliga","32","1991","4.0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","100.0",
"Maximilian Bauer","deGER","DF","Augsburg","deBundesliga","23","2000","9.0","3","0","0","13","11","0","1","11","12","0","0","0","27","17","17","50.0",
"Elias Baum","deGER","DF,MF","Eint Frankfurt","deBundesliga","17","2005","0.3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","33","1990","34.0","1","0","0","1","6","0","0","0","1","0","1","0","102","4","1","80.0",
"Christoph Baumgartner","atAUT","MF,FW","RB Leipzig","deBundesliga","23","1999","12.9","3","0","0","27","27","1","8","5","13","1","0","0","40","20","29","40.8",
"Bebé","cvCPV","MF,FW","Rayo Vallecano","esLa Liga","33","1990","2.4","1","0","0","0","2","3","28","0","2","0","0","0","12","1","4","20.0",
"Ihlas Bebou","tgTOG","FW,DF","Hoffenheim","deBundesliga","29","1994","18.2","3","0","0","24","21","7","35","14","12","1","0","0","60","32","45","41.6",
"Mohamed Bechikh","frFRA","FW,MF","Strasbourg","frLigue 1","18","2005","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Adrian Beck","deGER","MF,FW","Heidenheim","deBundesliga","26","1997","10.8","1","0","0","14","10","2","6","4","13","0","0","0","76","18","26","40.9",
"Owen Beck","wlsWAL","DF","Liverpool","engPremier League","20","2002","0.1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","",
"Sheraldo Becker","srSUR","FW,MF","Real Sociedad","esLa Liga","28","1995","8.6","1","0","0","11","5","6","46","1","2","0","0","0","27","5","12","29.4",
"Sheraldo Becker","srSUR","FW,MF","Union Berlin","deBundesliga","28","1995","7.2","0","0","0","6","5","4","57","0","3","1","0","0","48","0","8","0.0",
"Chris Bedia","ciCIV","FW,MF","Union Berlin","deBundesliga","27","1996","1.6","0","0","0","7","2","0","0","0","1","0","0","0","2","3","7","30.0",
"Donny van de Beek","nlNED","DF","Manchester Utd","engPremier League","26","1997","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Donny van de Beek","nlNED","MF,FW","Eint Frankfurt","deBundesliga","26","1997","4.0","1","0","0","7","1","5","7","3","3","0","0","0","15","4","5","44.4",
"Yanis Begraoui","maMAR","FW,MF","Toulouse","frLigue 1","22","2001","3.3","0","0","0","5","7","1","5","5","3","0","0","0","13","4","8","33.3",
"Kevin Behrens","deGER","FW","Wolfsburg","deBundesliga","32","1991","6.8","1","0","0","8","5","4","4","3","1","0","0","0","15","32","26","55.2",
"Kevin Behrens","deGER","FW","Union Berlin","deBundesliga","32","1991","14.0","3","0","0","22","20","8","6","6","10","0","0","0","36","92","81","53.2",
"Maximilian Beier","deGER","FW,MF","Hoffenheim","deBundesliga","20","2002","26.9","0","0","0","21","32","13","38","9","12","2","0","0","62","20","40","33.3",
"Jérémie Bela","aoANG","MF,FW","Clermont Foot","frLigue 1","30","1993","2.3","0","0","0","0","4","0","14","0","1","0","0","0","8","1","3","25.0",
"Reda Belahyane","maMAR","MF","Hellas Verona","itSerie A","19","2004","1.0","0","0","0","1","1","0","0","1","1","0","0","0","5","0","0","",
"Reda Belahyane","maMAR","MF","Nice","frLigue 1","19","2004","0.3","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","",
"Amari'i Bell","jmJAM","DF","Luton Town","engPremier League","29","1994","19.1","0","0","0","22","16","0","13","25","33","0","0","0","98","20","22","47.6",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","31","1991","7.4","3","0","0","10","8","1","1","6","8","0","0","0","38","24","23","51.1",
"Alaa Bellaarouch","maMAR","GK","Strasbourg","frLigue 1","21","2002","15.0","1","0","0","0","3","0","0","1","0","0","0","0","18","4","0","100.0",
"Raoul Bellanova","itITA","DF","Torino","itSerie A","23","2000","33.8","5","0","0","14","53","2","178","15","26","0","0","0","127","30","32","48.4",
"Jean-Ricner Bellegarde","htHAI","MF,FW","Wolves","engPremier League","25","1998","10.6","0","1","0","10","24","2","30","8","10","0","0","0","41","8","26","23.5",
"Jean-Ricner Bellegarde","htHAI","MF,FW","Strasbourg","frLigue 1","25","1998","3.0","2","0","0","3","8","0","8","4","3","0","0","0","19","0","5","0.0",
"Héctor Bellerín","esESP","DF","Betis","esLa Liga","28","1995","19.0","0","1","0","21","10","1","40","22","22","0","0","1","86","16","33","32.7",
"Jude Bellingham","engENG","MF","Real Madrid","esLa Liga","20","2003","25.7","5","1","0","32","72","4","21","21","34","0","0","0","118","24","25","49.0",
"Jeanuël Belocian","frFRA","DF","Rennes","frLigue 1","18","2005","16.1","0","0","0","12","15","0","13","13","22","0","0","0","69","10","10","50.0",
"Andrea Belotti","itITA","FW","Fiorentina","itSerie A","29","1993","10.5","0","0","0","15","22","7","4","2","3","2","0","0","16","39","43","47.6",
"Andrea Belotti","itITA","FW","Roma","itSerie A","29","1993","7.5","1","0","0","14","25","8","4","2","4","0","0","0","15","14","22","38.9",
"Fran Beltrán","esESP","MF","Celta Vigo","esLa Liga","24","1999","27.0","2","0","0","28","16","2","19","18","32","0","2","0","160","13","33","28.3",
"Lucas Beltrán","arARG","FW,MF","Fiorentina","itSerie A","22","2001","18.8","6","0","0","24","28","4","7","2","14","1","0","0","50","22","58","27.5",
"Eliesse Ben Seghir","maMAR","MF,FW","Monaco","frLigue 1","18","2005","4.8","0","1","0","6","19","1","13","2","6","1","0","0","19","5","8","38.5",
"Anis Ben Slimane","tnTUN","MF","Sheffield Utd","engPremier League","22","2001","4.7","2","0","0","7","6","2","0","5","6","0","0","1","35","7","18","28.0",
"Wissam Ben Yedder","frFRA","FW","Monaco","frLigue 1","32","1990","25.7","2","0","0","11","20","32","9","8","3","0","0","0","72","15","28","34.9",
"Carlos Benavídez","uyURU","MF","Alavés","esLa Liga","25","1998","12.6","5","0","0","38","9","1","4","19","35","0","2","0","72","35","30","53.8",
"Ismaël Bennacer","dzALG","MF","Milan","itSerie A","25","1997","12.8","2","0","0","18","26","1","32","12","19","0","0","0","78","13","19","40.6",
"Saïd Benrahma","dzALG","FW,MF","West Ham","engPremier League","27","1995","6.9","1","0","0","5","6","1","17","5","4","0","0","0","43","1","5","16.7",
"Saïd Benrahma","dzALG","FW,MF","Lyon","frLigue 1","27","1995","8.6","2","0","0","1","10","7","67","1","7","0","0","0","41","1","15","6.3",
"Ramy Bensebaini","dzALG","DF","Dortmund","deBundesliga","28","1995","11.5","4","1","1","15","29","0","21","16","21","0","0","1","84","18","13","58.1",
"Nabil Bentaleb","dzALG","MF","Lille","frLigue 1","28","1994","21.9","7","0","0","23","18","0","6","37","32","0","1","0","142","24","13","64.9",
"Rodrigo Bentancur","uyURU","MF","Tottenham","engPremier League","26","1997","11.2","7","0","0","20","17","0","9","17","15","0","0","0","54","14","22","38.9",
"Daniel Bentley","engENG","GK","Wolves","engPremier League","30","1993","4.3","0","0","0","0","0","0","0","0","0","0","0","0","6","2","0","100.0",
"Lucas Beraldo","brBRA","DF","Paris S-G","frLigue 1","19","2003","11.2","4","1","0","12","13","0","2","20","14","0","0","0","63","15","15","50.0",
"Domenico Berardi","itITA","FW","Sassuolo","itSerie A","28","1994","15.9","6","0","0","28","28","4","72","13","8","1","0","0","57","9","18","33.3",
"Yuri Berchiche","esESP","DF","Athletic Club","esLa Liga","33","1990","21.4","5","0","0","29","33","0","44","20","25","0","1","1","119","33","20","62.3",
"Álex Berenguer","esESP","FW","Athletic Club","esLa Liga","28","1995","17.7","4","0","0","30","22","12","138","5","14","0","0","0","63","20","42","32.3",
"Bartosz Bereszyński","plPOL","DF","Empoli","itSerie A","31","1992","19.6","3","0","0","23","15","0","16","21","25","0","0","0","81","23","16","59.0",
"Jóhann Berg Guðmundsson","isISL","MF,FW","Burnley","engPremier League","32","1990","13.2","2","0","0","9","20","2","70","16","4","0","0","0","56","14","21","40.0",
"Sander Berge","noNOR","MF","Burnley","engPremier League","25","1998","33.4","10","1","1","40","19","2","12","23","46","0","0","0","202","64","48","57.1",
"Etrit Berisha","alALB","GK","Empoli","itSerie A","34","1989","14.0","0","0","0","0","2","0","0","0","0","0","0","0","26","7","0","100.0",
"Medon Berisha","alALB","FW,MF","Lecce","itSerie A","19","2003","2.3","0","0","0","7","5","0","3","1","1","0","0","0","10","1","0","100.0",
"Mergim Berisha","deGER","FW","Hoffenheim","deBundesliga","25","1998","1.6","0","0","0","5","2","1","2","0","0","0","0","0","8","2","9","18.2",
"Mergim Berisha","deGER","FW","Augsburg","deBundesliga","25","1998","1.4","0","0","0","0","3","1","1","0","0","0","0","0","1","2","1","66.7",
"Bernardo","brBRA","DF","Bochum","deBundesliga","28","1995","32.5","9","0","0","54","28","2","30","55","58","0","2","0","197","145","81","64.2",
"Victor Bernth Kristiansen","dkDEN","DF","Bologna","itSerie A","20","2002","25.6","4","0","0","29","7","1","35","12","34","1","1","0","88","24","19","55.8",
"Matúš Bero","skSVK","MF,FW","Bochum","deBundesliga","27","1995","18.5","6","0","0","38","20","5","16","12","22","1","0","0","97","12","37","24.5",
"Luke Berry","engENG","MF,DF","Luton Town","engPremier League","31","1992","3.6","1","0","0","6","7","0","8","0","2","0","0","0","8","7","7","50.0",
"Dimitry Bertaud","cdCOD","GK","Montpellier","frLigue 1","25","1998","4.0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","0","100.0",
"Jan-Niklas Beste","deGER","FW,MF","Heidenheim","deBundesliga","24","1999","28.9","4","0","0","28","51","4","279","18","49","1","0","0","133","8","20","28.6",
"Beto","gwGNB","FW","Everton","engPremier League","25","1998","10.6","2","0","0","21","19","10","5","1","6","0","0","0","36","47","56","45.6",
"Beto","gwGNB","FW","Udinese","itSerie A","25","1998","0.8","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","0.0",
"Davide Bettella","itITA","MF","Monza","itSerie A","23","2000","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Sam Beukema","nlNED","DF","Bologna","itSerie A","24","1998","28.3","6","1","1","27","11","1","2","15","11","0","2","0","144","46","36","56.1",
"Jordan Beyer","deGER","DF","Burnley","engPremier League","23","2000","13.7","6","0","0","11","6","0","0","16","20","0","0","0","57","28","26","51.9",
"Pep Biel","esESP","MF,FW","Augsburg","deBundesliga","26","1996","3.2","1","0","0","8","0","0","14","2","3","0","0","0","19","3","3","50.0",
