Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Gianluca Gaetano","itITA","MF,FW","Napoli","itSerie A","18","2000","0.1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0.0",
"Roberto Gagliardini","itITA","MF","Inter","itSerie A","24","1994","12.1","4","0","0","28","19","1","2","16","14","0","0","0","46","36","26","58.1",
"Riccardo Gagliolo","seSWE","DF","Parma","itSerie A","28","1990","33.8","7","0","0","32","41","0","18","66","45","0","2","2","183","42","38","52.5",
"Milan Gajić","rsSRB","DF","Bordeaux","frLigue 1","22","1996","1.0","0","0","0","1","1","0","3","1","1","0","0","0","2","1","3","25.0",
"Javi Galán","esESP","DF,FW","Huesca","esLa Liga","23","1994","16.0","7","0","0","15","22","1","68","19","39","0","1","0","95","17","19","47.2",
"Sam Gallagher","engENG","FW","Southampton","engPremier League","22","1995","0.4","0","0","0","4","1","0","0","0","0","0","0","0","1","2","10","16.7",
"Álex Gallar","esESP","MF,FW","Huesca","esLa Liga","26","1992","11.2","2","0","0","6","16","3","43","9","9","0","0","0","74","3","5","37.5",
"Enric Gallego","esESP","FW","Huesca","esLa Liga","31","1986","17.1","4","0","0","45","29","19","10","8","15","0","0","0","45","96","102","48.5",
"Álex Gálvez","esESP","DF","Rayo Vallecano","esLa Liga","29","1989","15.7","6","0","0","22","13","1","1","45","28","0","2","0","111","35","28","55.6",
"Kévin Gameiro","frFRA","FW","Valencia","esLa Liga","31","1987","17.9","1","0","0","11","12","17","10","5","9","1","0","0","43","11","42","20.8",
"Idrissa Gana Gueye","snSEN","MF","Everton","engPremier League","28","1989","31.4","6","0","0","54","38","0","13","74","89","0","1","0","254","32","35","47.8",
"Ignatius Ganago","cmCMR","FW","Nice","frLigue 1","19","1999","11.5","1","0","0","9","12","2","3","1","1","1","0","0","25","23","21","52.3",
"Cristian Ganea","roROU","DF","Athletic Club","esLa Liga","26","1992","0.5","0","0","0","2","1","0","1","1","0","0","0","0","2","0","0","",
"Ganso","brBRA","MF,FW","Amiens","frLigue 1","28","1989","5.8","0","0","0","9","9","0","9","6","8","0","0","0","35","5","4","55.6",
"Ezequiel Garay","arARG","DF","Valencia","esLa Liga","31","1986","23.7","4","0","0","19","13","0","2","16","17","0","1","0","89","70","41","63.1",
"Borja Garcés","esESP","FW","Atlético Madrid","esLa Liga","18","1999","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0",
"Alberto García","esESP","GK","Rayo Vallecano","esLa Liga","33","1985","17.0","1","0","0","0","2","0","0","2","1","0","0","0","24","1","0","100.0",
"Aleix García","esESP","MF","Girona","esLa Liga","21","1997","18.5","1","0","0","12","19","1","77","21","19","0","0","0","120","16","28","36.4",
"Álvaro García","esESP","FW,MF","Rayo Vallecano","esLa Liga","25","1992","19.6","3","0","0","15","17","5","77","19","19","0","0","0","90","2","16","11.1",
"Borja García","esESP","MF,FW","Girona","esLa Liga","27","1990","29.2","0","1","0","19","103","4","42","38","27","0","0","0","206","20","34","37.0",
"Dani García","esESP","MF","Athletic Club","esLa Liga","28","1990","27.5","13","0","0","46","26","0","5","49","34","0","0","0","187","56","32","63.6",
"Javi García","esESP","DF,MF","Betis","esLa Liga","31","1987","5.8","0","1","0","8","5","0","0","5","1","0","0","0","29","14","11","56.0",
"Manu García","esESP","MF","Alavés","esLa Liga","32","1986","25.9","6","0","0","62","53","4","16","23","48","0","1","1","190","103","70","59.5",
"Manu García","esESP","MF","Toulouse","frLigue 1","20","1998","20.5","2","1","1","28","46","0","7","15","26","0","0","0","101","3","14","17.6",
"Raúl García","esESP","MF,FW","Athletic Club","esLa Liga","32","1986","26.3","12","0","0","98","60","10","28","21","41","1","0","0","123","186","125","59.8",
"Raúl García","esESP","DF","Leganés","esLa Liga","29","1989","4.2","1","0","0","4","5","0","8","6","6","0","0","0","18","8","1","88.9",
"Raúl García","esESP","DF","Girona","esLa Liga","29","1989","9.4","1","0","0","11","9","1","58","11","12","0","0","0","50","15","17","46.9",
"Sergio García","esESP","FW,MF","Espanyol","esLa Liga","35","1983","16.5","3","0","0","17","37","2","55","10","10","0","0","0","58","18","30","37.5",
"James Garner","engENG","MF","Manchester Utd","engPremier League","17","2001","0.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Mario Gaspar","esESP","DF","Villarreal","esLa Liga","27","1990","28.9","17","1","1","50","12","1","49","42","43","0","2","0","118","53","50","51.5",
"Paulo Gazzaniga","arARG","GK","Tottenham","engPremier League","26","1992","3.0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","",
"Marcello Gazzola","itITA","DF,MF","Parma","itSerie A","33","1985","10.2","3","0","0","11","6","0","33","4","4","0","0","0","38","23","13","63.9",
"Jean-Philippe Gbamin","ciCIV","MF","Mainz 05","deBundesliga","22","1995","29.7","3","0","0","38","27","1","26","30","31","0","1","0","226","51","38","57.3",
"David de Gea","esESP","GK","Manchester Utd","engPremier League","27","1990","38.0","1","0","0","1","4","0","0","0","0","0","0","0","46","3","0","100.0",
"Theodor Gebre Selassie","czCZE","DF","Werder Bremen","deBundesliga","31","1986","31.3","2","0","0","33","32","3","39","69","38","1","0","0","123","104","80","56.5",
"Dennis Geiger","deGER","MF","Hoffenheim","deBundesliga","20","1998","2.7","1","0","0","5","6","0","7","3","1","1","0","0","12","2","10","16.7",
"Jérémy Gélin","frFRA","DF,MF","Rennes","frLigue 1","21","1997","14.2","3","1","0","17","8","0","0","19","16","0","0","0","82","13","22","37.1",
"Romain Genevois","htHAI","DF","Caen","frLigue 1","30","1987","4.0","0","0","0","4","0","0","4","8","6","0","0","0","16","3","5","37.5",
"Christian Gentner","deGER","MF,FW","Stuttgart","deBundesliga","32","1985","22.4","3","0","0","29","31","3","36","31","38","0","0","1","130","36","33","52.2",
"Yannick Gerhardt","deGER","MF","Wolfsburg","deBundesliga","24","1994","27.3","2","0","0","28","41","5","51","30","34","1","0","0","127","25","43","36.8",
"Valère Germain","frFRA","FW","Marseille","frLigue 1","28","1990","24.1","1","0","0","22","20","5","22","6","25","0","0","0","59","98","146","40.2",
"Gerson","brBRA","MF,FW","Fiorentina","itSerie A","21","1997","27.0","9","0","0","52","85","4","16","16","26","0","1","1","141","35","41","46.1",
"Gervinho","ciCIV","FW","Parma","itSerie A","31","1987","25.6","3","0","0","11","32","15","8","10","12","1","0","0","115","0","7","0.0",
"Willem Geubbels","frFRA","MF","Monaco","frLigue 1","16","2001","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Lamine Ghezali","frFRA","FW,MF","Saint-Étienne","frLigue 1","19","1999","0.5","1","0","0","3","2","0","3","0","1","0","0","0","5","0","2","0.0",
"Rachid Ghezzal","dzALG","FW,MF","Leicester City","engPremier League","26","1992","8.3","3","0","0","13","8","0","45","7","5","0","0","0","50","10","7","58.8",
"Paolo Ghiglione","itITA","DF","Frosinone","itSerie A","21","1997","5.7","4","0","0","12","1","0","28","4","4","0","0","0","27","2","3","40.0",
"Saman Ghoddos","irIRN","FW,MF","Amiens","frLigue 1","24","1993","20.3","4","0","0","28","43","5","107","7","17","0","0","0","87","15","25","37.5",
"Faouzi Ghoulam","dzALG","DF","Napoli","itSerie A","27","1991","12.8","2","0","0","12","18","3","113","8","7","0","0","0","59","31","18","63.3",
"Emanuele Giaccherini","itITA","MF,FW","Chievo","itSerie A","33","1985","22.3","8","0","0","19","47","5","127","16","8","1","0","1","134","12","29","29.3",
"Morgan Gibbs-White","engENG","MF,FW","Wolves","engPremier League","18","2000","7.4","1","0","0","8","6","2","17","1","3","0","0","0","42","12","18","40.0",
"Ben Gibson","engENG","DF","Burnley","engPremier League","25","1993","0.7","1","0","0","2","0","0","0","0","1","0","0","0","3","2","3","40.0",
"Fabian Giefer","deGER","GK","Augsburg","deBundesliga","28","1990","4.0","0","0","0","0","1","0","0","0","0","0","0","0","7","1","1","50.0",
"Niko Gießelmann","deGER","DF","Düsseldorf","deBundesliga","26","1991","28.8","2","0","0","26","34","4","77","36","37","1","0","0","143","49","31","61.3",
"Bryan Gil","esESP","MF,FW","Sevilla","esLa Liga","17","2001","1.9","0","0","0","3","8","0","9","1","4","0","0","0","11","0","2","0.0",
"Daniel Ginczek","deGER","FW","Wolfsburg","deBundesliga","27","1991","14.2","4","0","0","14","14","4","18","3","7","0","0","0","45","26","33","44.1",
"Matthias Ginter","deGER","DF","Gladbach","deBundesliga","24","1994","26.4","2","0","0","12","15","2","9","17","14","0","0","0","115","67","44","60.4",
"Andrei Girotto","brBRA","MF","Nantes","frLigue 1","26","1992","16.4","6","3","2","35","23","0","4","29","40","0","0","0","86","55","40","57.9",
"Olivier Giroud","frFRA","FW","Chelsea","engPremier League","31","1986","9.4","1","0","0","12","6","6","1","3","2","0","0","0","22","37","19","66.1",
"Kamil Glik","plPOL","DF","Monaco","frLigue 1","30","1988","33.0","10","0","0","29","38","0","2","61","23","0","2","0","137","95","78","54.9",
"Serge Gnabry","deGER","FW,MF","Bayern Munich","deBundesliga","23","1995","19.6","0","0","0","25","15","12","32","11","20","0","0","0","94","7","17","29.2",
"Joris Gnagnon","frFRA","DF,MF","Sevilla","esLa Liga","21","1997","5.0","2","0","0","8","7","0","1","10","8","0","0","0","30","18","10","64.3",
"Eddy Gnahoré","frFRA","MF","Amiens","frLigue 1","24","1993","24.9","4","2","2","35","9","3","4","23","27","0","0","0","160","29","27","51.8",
"Massimo Gobbi","itITA","DF","Parma","itSerie A","37","1980","13.1","3","0","0","24","6","0","21","9","7","0","1","0","60","8","11","42.1",
"Kevin Goden","deGER","DF,MF","Nürnberg","deBundesliga","19","1999","3.0","1","0","0","2","0","0","3","4","3","0","0","0","15","7","5","58.3",
"Diego Godín","uyURU","DF","Atlético Madrid","esLa Liga","32","1986","27.9","6","0","0","32","24","0","0","45","30","0","0","1","138","83","51","61.9",
"Mauro Goicoechea","uyURU","GK","Toulouse","frLigue 1","30","1988","7.9","0","0","0","0","3","0","0","0","0","0","0","0","6","2","0","100.0",
"Edoardo Goldaniga","itITA","DF","Frosinone","itSerie A","24","1993","29.0","6","0","0","46","36","4","21","57","28","0","0","0","107","65","38","63.1",
"Pierluigi Gollini","itITA","GK","Atalanta","itSerie A","23","1995","20.0","1","0","0","1","1","0","0","0","2","0","1","0","48","4","1","80.0",
"Aleksandr Golovin","ruRUS","MF,FW","Monaco","frLigue 1","22","1996","25.4","7","1","0","45","43","1","67","22","17","0","0","0","138","8","22","26.7",
"André Gomes","ptPOR","MF","Everton","engPremier League","25","1993","22.0","7","0","0","49","26","0","16","20","23","0","0","0","178","35","32","52.2",
"Angel Gomes","engENG","MF,FW","Manchester Utd","engPremier League","17","2000","0.3","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","",
"Ibai Gómez","esESP","FW","Athletic Club","esLa Liga","28","1989","6.4","0","0","0","4","3","0","62","2","3","0","0","0","34","6","4","60.0",
"Ibai Gómez","esESP","MF,FW","Alavés","esLa Liga","28","1989","16.1","0","0","0","2","9","0","62","8","8","0","0","0","93","3","13","18.8",
"Joe Gomez","engENG","DF","Liverpool","engPremier League","21","1997","11.8","2","0","0","12","9","0","7","14","11","0","0","0","71","24","19","55.8",
"Mario Gómez","deGER","FW","Stuttgart","deBundesliga","33","1985","24.6","4","1","1","32","22","13","5","5","11","0","0","0","55","90","82","52.3",
"Maxi Gómez","uyURU","FW","Celta Vigo","esLa Liga","21","1996","32.9","6","1","1","70","66","43","12","2","4","0","0","0","79","134","134","50.0",
"Moi Gómez","esESP","MF","Huesca","esLa Liga","24","1994","33.9","3","0","0","47","25","0","113","28","28","1","0","0","252","21","28","42.9",
"Papu Gómez","arARG","MF,FW","Atalanta","itSerie A","30","1988","32.2","5","0","0","26","93","5","324","16","14","0","1","0","151","9","15","37.5",
"Sergi Gómez","esESP","DF","Sevilla","esLa Liga","26","1992","30.7","1","0","0","28","7","2","2","40","38","0","0","0","124","82","69","54.3",
"Alfred Gomis","snSEN","GK","SPAL","itSerie A","24","1993","19.2","0","0","0","1","3","0","0","1","0","0","0","0","28","4","1","80.0",
"Maxime Gonalons","frFRA","MF","Sevilla","esLa Liga","29","1989","6.0","0","0","0","17","6","0","0","5","4","0","0","0","36","19","10","65.5",
"Anthony Gonçalves","frFRA","MF,FW","Strasbourg","frLigue 1","32","1986","11.8","3","0","0","31","6","2","70","10","15","0","0","0","42","13","13","50.0",
"Jérôme Gondorf","deGER","MF,FW","Freiburg","deBundesliga","30","1988","14.4","3","0","0","29","25","2","51","19","18","0","0","0","89","18","25","41.9",
"Álvaro González","esESP","DF","Villarreal","esLa Liga","28","1990","32.9","17","2","2","28","32","1","14","37","35","0","1","0","128","79","46","63.2",
"Bruno González","esESP","DF","Getafe","esLa Liga","28","1990","18.9","7","1","1","24","13","0","5","22","10","0","1","0","89","51","45","53.1",
"Cristo González","esESP","FW","Real Madrid","esLa Liga","20","1997","0.5","0","0","0","1","0","0","0","1","0","0","0","0","2","0","2","0.0",
"Giancarlo González","crCRC","DF","Bologna","itSerie A","30","1988","8.3","2","0","0","8","1","1","1","12","7","0","0","0","36","30","21","58.8",
"Nicolás González","arARG","FW,MF","Stuttgart","deBundesliga","20","1998","24.0","2","1","0","28","48","10","45","11","14","0","0","0","82","115","97","54.2",
"Jon Gorenc Stanković","siSVN","MF,DF","Huddersfield","engPremier League","22","1996","7.9","2","0","0","9","12","0","0","9","18","0","0","0","38","19","15","55.9",
"Leon Goretzka","deGER","MF","Bayern Munich","deBundesliga","23","1995","22.5","3","0","0","28","20","0","8","26","22","0","0","1","131","37","49","43.0",
"Mathieu Gorgelin","frFRA","GK","Lyon","frLigue 1","27","1990","4.0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","100.0",
"Mirko Gori","itITA","MF","Frosinone","itSerie A","25","1993","3.7","3","0","0","6","2","0","13","4","13","0","0","0","19","3","4","42.9",
"Andoni Gorosabel","esESP","DF","Real Sociedad","esLa Liga","21","1996","5.1","0","0","0","5","5","0","9","4","9","0","0","0","23","6","8","42.9",
"Robin Gosens","deGER","DF,MF","Atalanta","itSerie A","24","1994","21.6","2","0","0","26","31","8","86","38","46","0","0","0","132","42","18","70.0",
"Dan Gosling","engENG","MF","Bournemouth","engPremier League","28","1990","19.3","8","0","0","29","24","2","6","20","23","0","0","0","131","33","37","47.1",
"Felix Götze","deGER","MF","Augsburg","deBundesliga","20","1998","1.4","0","0","0","1","1","0","1","3","2","0","0","0","9","2","5","28.6",
"Mario Götze","deGER","FW,MF","Dortmund","deBundesliga","26","1992","18.6","0","0","0","20","26","12","27","8","19","0","0","0","72","8","31","20.5",
"Prince-Désir Gouano","frFRA","DF","Amiens","frLigue 1","24","1993","29.1","2","0","0","32","41","0","2","46","18","0","2","1","122","66","43","60.6",
"Yoann Gourcuff","frFRA","MF,FW","Dijon","frLigue 1","32","1986","1.5","0","0","0","2","3","0","6","0","0","0","0","0","8","0","0","",
"Jeffrey Gouweleeuw","nlNED","DF","Augsburg","deBundesliga","27","1991","23.2","4","0","0","21","9","0","5","56","31","0","0","0","171","45","38","54.2",
"Paolo Gozzi Iweru","itITA","DF","Juventus","itSerie A","17","2001","1.0","0","0","0","0","0","0","0","3","2","0","0","0","4","1","0","100.0",
"Max Gradel","ciCIV","FW,MF","Toulouse","frLigue 1","30","1987","36.0","6","0","0","71","94","17","146","18","35","3","0","0","178","40","77","34.2",
"Jonathan Gradit","frFRA","DF","Caen","frLigue 1","25","1992","22.3","1","0","0","21","37","1","16","45","28","0","0","1","124","33","56","37.1",
"Samuel Grandsir","frFRA","MF,FW","Strasbourg","frLigue 1","21","1996","2.6","0","1","0","2","2","2","8","1","6","0","0","0","16","2","3","40.0",
"Samuel Grandsir","frFRA","FW,MF","Monaco","frLigue 1","21","1996","5.2","1","1","0","11","2","2","38","1","7","0","0","0","38","3","8","27.3",
"Álex Granell","esESP","MF,DF","Girona","esLa Liga","29","1988","26.6","5","0","0","33","48","1","173","35","28","0","0","0","164","30","32","48.4",
"Esteban Granero","esESP","MF","Espanyol","esLa Liga","31","1987","22.4","11","0","0","38","42","0","76","26","32","0","1","0","133","21","29","42.0",
"Karlan Grant","engENG","FW","Huddersfield","engPremier League","20","1997","9.7","0","0","0","8","8","4","9","2","2","1","0","0","38","10","49","16.9",
"Alberto Grassi","itITA","MF","Parma","itSerie A","23","1995","5.1","0","0","0","9","11","0","3","8","12","0","1","0","22","6","6","50.0",
"Andre Gray","jmJAM","FW","Watford","engPremier League","27","1991","15.2","2","0","0","12","9","15","8","2","1","0","0","0","22","17","52","24.6",
"Demarai Gray","jmJAM","FW,MF","Leicester City","engPremier League","22","1996","22.1","2","0","0","14","15","3","52","9","12","0","0","0","99","11","33","25.0",
"Mason Greenwood","engENG","FW","Manchester Utd","engPremier League","16","2001","1.3","0","0","0","0","1","2","1","0","3","0","0","0","5","0","2","0.0",
"Michael Gregoritsch","atAUT","MF,FW","Augsburg","deBundesliga","24","1994","27.6","4","0","0","27","28","15","16","15","13","0","0","0","109","91","90","50.3",
"Clément Grenier","frFRA","MF","Rennes","frLigue 1","27","1991","29.6","6","0","0","34","25","0","120","29","27","0","1","0","196","18","18","50.0",
"Antoine Griezmann","frFRA","FW,MF","Atlético Madrid","esLa Liga","27","1991","35.5","5","0","0","18","35","12","101","12","19","0","0","0","118","41","56","42.3",
"Vincenzo Grifo","itITA","MF,FW","Hoffenheim","deBundesliga","25","1993","3.7","0","0","0","5","2","1","26","2","3","0","0","0","23","2","2","50.0",
"Vincenzo Grifo","itITA","MF,FW","Freiburg","deBundesliga","25","1993","15.9","1","0","0","8","17","9","65","2","14","1","0","0","91","3","10","23.1",
"Florian Grillitsch","atAUT","MF","Hoffenheim","deBundesliga","22","1995","26.6","8","0","0","41","47","0","14","72","49","0","1","0","213","46","49","48.4",
"Jérémy Grimm","frFRA","MF","Strasbourg","frLigue 1","31","1987","1.9","2","0","0","4","3","1","0","4","2","0","1","0","5","3","3","50.0",
"Pascal Groß","deGER","MF,FW","Brighton","engPremier League","27","1991","20.7","1","0","0","11","13","5","142","13","12","1","1","0","90","18","37","32.7",
